"Status","Year","Age","Ethnicity","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","30-39","Undeclared","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","SEO/HEO","HEO","65","[c]","33270","33040"
"Leaver Dept.","2022","30-39","Undeclared","SEO/HEO","SEO","70","[c]","39930","40070"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AA/AO","AO","140","[c]","21640","21170"
"Leaver Dept.","2022","30-39","Unknown","EO","EO","195","[c]","27370","27570"
"Leaver Dept.","2022","30-39","Unknown","G6/G7","G6","95","[c]","66310","64500"
"Leaver Dept.","2022","30-39","Unknown","G6/G7","G7","235","[c]","54960","54700"
"Leaver Dept.","2022","30-39","Unknown","SCS level","SCS level","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SEO/HEO","HEO","315","[c]","32680","32000"
"Leaver Dept.","2022","30-39","Unknown","SEO/HEO","SEO","185","[c]","41240","40650"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","AA/AO","AA","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","AA/AO","AO","425","[c]","21500","21260"
"Leaver Dept.","2022","30-39","White","EO","EO","760","[c]","26630","27570"
"Leaver Dept.","2022","30-39","White","G6/G7","G6","225","[c]","66730","65310"
"Leaver Dept.","2022","30-39","White","G6/G7","G7","715","[c]","53530","53500"
"Leaver Dept.","2022","30-39","White","SCS level","SCS level","90","[c]","81630","76860"
"Leaver Dept.","2022","30-39","White","SEO/HEO","HEO","800","[c]","32400","32310"
"Leaver Dept.","2022","30-39","White","SEO/HEO","SEO","770","[c]","39850","40060"
"Leaver Dept.","2022","30-39","White","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","AA/AO","AO","70","[c]","21840","21260"
"Leaver Dept.","2022","40-49","Asian","EO","EO","140","[c]","27530","27570"
"Leaver Dept.","2022","40-49","Asian","G6/G7","G6","35","[c]","69840","66870"
"Leaver Dept.","2022","40-49","Asian","G6/G7","G7","85","[c]","54710","53620"
"Leaver Dept.","2022","40-49","Asian","SCS level","SCS level","35","[c]","95160","95210"
"Leaver Dept.","2022","40-49","Asian","SEO/HEO","HEO","80","[c]","33350","33000"
"Leaver Dept.","2022","40-49","Asian","SEO/HEO","SEO","100","[c]","40500","40460"
"Leaver Dept.","2022","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","AA/AO","AO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","EO","EO","80","[c]","27910","27570"
"Leaver Dept.","2022","40-49","Black","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","G6/G7","G7","45","[c]","52320","52420"
"Leaver Dept.","2022","40-49","Black","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","SEO/HEO","HEO","85","[c]","33380","32820"
"Leaver Dept.","2022","40-49","Black","SEO/HEO","SEO","70","[c]","40550","40070"
"Leaver Dept.","2022","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","G6/G7","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","SEO/HEO","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","SEO/HEO","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","EO","EO","35","[c]","26950","27570"
"Leaver Dept.","2022","40-49","Undeclared","G6/G7","G6","35","[c]","68270","65310"
"Leaver Dept.","2022","40-49","Undeclared","G6/G7","G7","65","[c]","53600","53120"
"Leaver Dept.","2022","40-49","Undeclared","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","SEO/HEO","HEO","50","[c]","32460","32170"
"Leaver Dept.","2022","40-49","Undeclared","SEO/HEO","SEO","65","[c]","40600","40560"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","AA/AO","AO","75","[c]","22280","21260"
"Leaver Dept.","2022","40-49","Unknown","EO","EO","110","[c]","27500","27570"
"Leaver Dept.","2022","40-49","Unknown","G6/G7","G6","85","[c]","67500","67750"
"Leaver Dept.","2022","40-49","Unknown","G6/G7","G7","145","[c]","54220","53860"
"Leaver Dept.","2022","40-49","Unknown","SCS level","SCS level","70","[c]","91900","91420"
"Leaver Dept.","2022","40-49","Unknown","SEO/HEO","HEO","100","[c]","33190","32140"
"Leaver Dept.","2022","40-49","Unknown","SEO/HEO","SEO","115","[c]","41590","40670"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","AA/AO","AA","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","AA/AO","AO","325","[c]","21570","21260"
"Leaver Dept.","2022","40-49","White","EO","EO","555","[c]","26930","27570"
"Leaver Dept.","2022","40-49","White","G6/G7","G6","305","[c]","68500","66290"
"Leaver Dept.","2022","40-49","White","G6/G7","G7","660","[c]","53970","53150"
"Leaver Dept.","2022","40-49","White","SCS level","SCS level","200","[c]","90590","89960"
"Leaver Dept.","2022","40-49","White","SEO/HEO","HEO","500","[c]","32440","31990"
"Leaver Dept.","2022","40-49","White","SEO/HEO","SEO","550","[c]","40270","40070"
"Leaver Dept.","2022","40-49","White","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","AA/AO","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","EO","EO","50","[c]","28210","27920"
"Leaver Dept.","2022","50-59","Asian","G6/G7","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","G6/G7","G7","40","[c]","55550","54840"
"Leaver Dept.","2022","50-59","Asian","SCS level","SCS level","30","[c]","110630","107610"
"Leaver Dept.","2022","50-59","Asian","SEO/HEO","HEO","35","[c]","34270","35030"
"Leaver Dept.","2022","50-59","Asian","SEO/HEO","SEO","40","[c]","40760","40490"
"Leaver Dept.","2022","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","AA/AO","AO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","EO","EO","55","[c]","28240","27730"
"Leaver Dept.","2022","50-59","Black","G6/G7","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","G6/G7","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","SCS level","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","SEO/HEO","HEO","35","[c]","33760","34730"
"Leaver Dept.","2022","50-59","Black","SEO/HEO","SEO","40","[c]","41690","40670"
"Leaver Dept.","2022","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","G6/G7","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","EO","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","G6/G7","G6","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","G6/G7","G7","60","[c]","54470","53270"
"Leaver Dept.","2022","50-59","Undeclared","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","SEO/HEO","HEO","45","[c]","33240","33340"
"Leaver Dept.","2022","50-59","Undeclared","SEO/HEO","SEO","40","[c]","41420","41850"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","AA/AO","AO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","EO","EO","65","[c]","28120","27570"
"Leaver Dept.","2022","50-59","Unknown","G6/G7","G6","55","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","G6/G7","G7","70","[c]","54330","53990"
"Leaver Dept.","2022","50-59","Unknown","SCS level","SCS level","40","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","SEO/HEO","HEO","75","[c]","32900","32460"
"Leaver Dept.","2022","50-59","Unknown","SEO/HEO","SEO","75","[c]","39720","39510"
"Leaver Dept.","2022","50-59","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","AA/AO","AA","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","AA/AO","AO","265","[c]","21370","21260"
"Leaver Dept.","2022","50-59","White","EO","EO","455","[c]","26970","27570"
"Leaver Dept.","2022","50-59","White","G6/G7","G6","240","[c]","70100","67810"
"Leaver Dept.","2022","50-59","White","G6/G7","G7","460","[c]","53610","53220"
"Leaver Dept.","2022","50-59","White","SCS level","SCS level","180","[c]","105930","107720"
"Leaver Dept.","2022","50-59","White","SEO/HEO","HEO","375","[c]","32570","32310"
"Leaver Dept.","2022","50-59","White","SEO/HEO","SEO","400","[c]","40320","40070"
"Leaver Dept.","2022","50-59","White","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","G6/G7","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","AA/AO","AO","50","[c]","21790","21680"
"Leaver Dept.","2022","60-64","White","EO","EO","75","[c]","26760","27570"
"Leaver Dept.","2022","60-64","White","G6/G7","G6","50","[c]","71370","70000"
"Leaver Dept.","2022","60-64","White","G6/G7","G7","60","[c]","54140","54020"
"Leaver Dept.","2022","60-64","White","SCS level","SCS level","50","[c]","121490","114000"
"Leaver Dept.","2022","60-64","White","SEO/HEO","HEO","60","[c]","33690","33800"
"Leaver Dept.","2022","60-64","White","SEO/HEO","SEO","60","[c]","40380","40060"
"Leaver Dept.","2022","60-64","White","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","EO","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","G6/G7","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","G6/G7","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","SCS level","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","SEO/HEO","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","SEO/HEO","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","AA/AO","AO","55","[c]","21700","21260"
"New entrant CS","2022","16-19","Asian","EO","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","AA/AO","AO","5","[c]","[c]","[c]"
