"Status","Year","Profession_of_post","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Other","Bedford","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Belfast","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Belfast","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Berkshire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Other","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Bexley and Greenwich","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Birmingham","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Birmingham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Blackpool","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Bournemouth, Christchurch and Poole","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Bournemouth, Christchurch and Poole","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Bournemouth, Christchurch and Poole","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Bradford","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","Bradford","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Bradford","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Brent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Brent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Bristol, City of","Heterosexual / straight","35","[c]","26940","26750"
"Leaver CS","2022","Other","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Bristol, City of","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","Bromley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Bromley","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Bromley","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Buckinghamshire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Other","Buckinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Buckinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Calderdale and Kirklees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Cambridgeshire CC","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Other","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Cambridgeshire CC","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Cambridgeshire CC","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Camden and City of London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Other","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Camden and City of London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Cardiff and Vale of Glamorgan","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Other","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Central Bedfordshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Central Hampshire","Heterosexual / straight","45","[c]","25740","26350"
"Leaver CS","2022","Other","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Central Valleys","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Central Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Cheshire East","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Cheshire West and Chester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","City of Edinburgh","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Other","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","City of Edinburgh","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Other","Clackmannanshire and Fife","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Conwy and Denbighshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Cornwall and Isles of Scilly","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Other","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Coventry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Coventry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Croydon","Heterosexual / straight","30","[c]","34400","31060"
"Leaver CS","2022","Other","Croydon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Croydon","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Other","Darlington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Darlington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Derby","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Derby","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Derby","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Devon CC","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Dorset","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Other","Dorset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Dudley","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Other","Dudley","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Dudley","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Dumfries and Galloway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Ealing","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Ealing","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Ayrshire and North Ayrshire mainland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Ayrshire and North Ayrshire mainland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Cumbria","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Kent","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Lothian and Midlothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Lothian and Midlothian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Riding of Yorkshire","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Sussex CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Enfield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Enfield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Essex Haven Gateway","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Other","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Essex Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Falkirk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Falkirk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Falkirk","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Flintshire and Wrexham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Glasgow City","Heterosexual / straight","45","[c]","32730","32200"
"Leaver CS","2022","Other","Glasgow City","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Glasgow City","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Glasgow City","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Other","Gloucestershire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Gloucestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Greater Manchester North East","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Greater Manchester North West","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Greater Manchester South East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Greater Manchester South West","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Other","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Greater Manchester South West","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Gwent Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Gwynedd","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Hackney and Newham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Haringey and Islington","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Harrow and Hillingdon","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Other","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Herefordshire, County of","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Hertfordshire CC","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Other","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Hertfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Hounslow and Richmond upon Thames","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Hounslow and Richmond upon Thames","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Other","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Other","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Isle of Anglesey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Isle of Anglesey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Kingston upon Hull, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Lambeth","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Lancaster and Wyre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Leeds","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Leeds","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Leeds","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Leicester","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Leicester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Leicestershire CC and Rutland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Lewisham and Southwark","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Lincolnshire CC","Heterosexual / straight","35","[c]","22900","21170"
"Leaver CS","2022","Other","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Lincolnshire CC","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Lisburn and Castlereagh","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Lisburn and Castlereagh","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Liverpool","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Other","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Manchester","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Medway","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Medway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Medway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Mid Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Mid Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Mid Lancashire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Milton Keynes","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Monmouthshire and Newport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Na h-Eileanan Siar","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Na h-Eileanan Siar","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","North and North East Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","North and West Norfolk","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","North and West Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","North Hampshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Other","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","North Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","North Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","North Northamptonshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Other","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","North Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
