"Status","Year","Ethnicity","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","West Midlands (England)","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","AA/AO","Female","260","[c]","21340","20970"
"New entrant CS","2022","Unknown","East Midlands (England)","AA/AO","Male","190","[c]","21580","21250"
"New entrant CS","2022","Unknown","East Midlands (England)","EO","Female","95","[c]","26320","26590"
"New entrant CS","2022","Unknown","East Midlands (England)","EO","Male","105","[c]","26410","26590"
"New entrant CS","2022","Unknown","East Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","SEO/HEO","Female","55","[c]","33890","33080"
"New entrant CS","2022","Unknown","East Midlands (England)","SEO/HEO","Male","40","[c]","33490","33080"
"New entrant CS","2022","Unknown","East Midlands (England)","Unknown","Female","185","[c]","27630","25480"
"New entrant CS","2022","Unknown","East Midlands (England)","Unknown","Male","60","[c]","29240","26310"
"New entrant CS","2022","Unknown","East of England","AA/AO","Female","180","[c]","22660","21680"
"New entrant CS","2022","Unknown","East of England","AA/AO","Male","170","[c]","23070","21790"
"New entrant CS","2022","Unknown","East of England","EO","Female","65","[c]","27710","27130"
"New entrant CS","2022","Unknown","East of England","EO","Male","80","[c]","28160","26350"
"New entrant CS","2022","Unknown","East of England","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Unknown","Female","250","[c]","26620","24800"
"New entrant CS","2022","Unknown","East of England","Unknown","Male","90","[c]","26890","26310"
"New entrant CS","2022","Unknown","London","AA/AO","Female","420","[c]","25520","24490"
"New entrant CS","2022","Unknown","London","AA/AO","Male","330","[c]","25960","25480"
"New entrant CS","2022","Unknown","London","EO","Female","695","[c]","28700","28650"
"New entrant CS","2022","Unknown","London","EO","Male","495","[c]","28910","28650"
"New entrant CS","2022","Unknown","London","G6/G7","Female","270","[c]","59570","57430"
"New entrant CS","2022","Unknown","London","G6/G7","Male","255","[c]","61190","58150"
"New entrant CS","2022","Unknown","London","SCS level","Female","30","[c]","96630","78370"
"New entrant CS","2022","Unknown","London","SCS level","Male","45","[c]","106880","95500"
"New entrant CS","2022","Unknown","London","SEO/HEO","Female","910","[c]","34260","34020"
"New entrant CS","2022","Unknown","London","SEO/HEO","Male","750","[c]","34820","34260"
"New entrant CS","2022","Unknown","London","Unknown","Female","220","[c]","32990","28690"
"New entrant CS","2022","Unknown","London","Unknown","Male","100","[c]","34470","33700"
"New entrant CS","2022","Unknown","North East (England)","AA/AO","Female","385","[c]","21500","21260"
"New entrant CS","2022","Unknown","North East (England)","AA/AO","Male","265","[c]","21520","21260"
"New entrant CS","2022","Unknown","North East (England)","EO","Female","120","[c]","26510","26590"
"New entrant CS","2022","Unknown","North East (England)","EO","Male","100","[c]","26180","26590"
"New entrant CS","2022","Unknown","North East (England)","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North East (England)","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North East (England)","SEO/HEO","Female","55","[c]","32620","31990"
"New entrant CS","2022","Unknown","North East (England)","SEO/HEO","Male","75","[c]","33230","33080"
"New entrant CS","2022","Unknown","North East (England)","Unknown","Female","90","[c]","28090","27360"
"New entrant CS","2022","Unknown","North East (England)","Unknown","Male","35","[c]","29900","28200"
"New entrant CS","2022","Unknown","North West (England)","AA/AO","Female","665","[c]","21310","21250"
"New entrant CS","2022","Unknown","North West (England)","AA/AO","Male","470","[c]","21540","21250"
"New entrant CS","2022","Unknown","North West (England)","EO","Female","325","[c]","26060","26590"
"New entrant CS","2022","Unknown","North West (England)","EO","Male","315","[c]","26510","26590"
"New entrant CS","2022","Unknown","North West (England)","G6/G7","Female","45","[c]","58920","55850"
"New entrant CS","2022","Unknown","North West (England)","G6/G7","Male","55","[c]","58830","56550"
"New entrant CS","2022","Unknown","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North West (England)","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North West (England)","SEO/HEO","Female","140","[c]","32820","33000"
"New entrant CS","2022","Unknown","North West (England)","SEO/HEO","Male","145","[c]","33520","33080"
"New entrant CS","2022","Unknown","North West (England)","Unknown","Female","440","[c]","26670","24800"
"New entrant CS","2022","Unknown","North West (England)","Unknown","Male","160","[c]","27710","26310"
"New entrant CS","2022","Unknown","Northern Ireland","AA/AO","Female","65","[c]","21280","21250"
"New entrant CS","2022","Unknown","Northern Ireland","AA/AO","Male","70","[c]","21030","21250"
"New entrant CS","2022","Unknown","Northern Ireland","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scotland","AA/AO","Female","720","[c]","21820","21260"
"New entrant CS","2022","Unknown","Scotland","AA/AO","Male","575","[c]","22070","21640"
"New entrant CS","2022","Unknown","Scotland","EO","Female","340","[c]","27050","27230"
"New entrant CS","2022","Unknown","Scotland","EO","Male","280","[c]","27000","27230"
"New entrant CS","2022","Unknown","Scotland","G6/G7","Female","95","[c]","56660","52860"
"New entrant CS","2022","Unknown","Scotland","G6/G7","Male","85","[c]","56900","53480"
"New entrant CS","2022","Unknown","Scotland","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scotland","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scotland","SEO/HEO","Female","315","[c]","35110","32990"
"New entrant CS","2022","Unknown","Scotland","SEO/HEO","Male","230","[c]","35220","33070"
"New entrant CS","2022","Unknown","Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","AA/AO","Female","335","[c]","22740","21680"
"New entrant CS","2022","Unknown","South East (England)","AA/AO","Male","345","[c]","23700","22230"
"New entrant CS","2022","Unknown","South East (England)","EO","Female","125","[c]","26140","25830"
"New entrant CS","2022","Unknown","South East (England)","EO","Male","195","[c]","27210","26130"
"New entrant CS","2022","Unknown","South East (England)","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","G6/G7","Male","40","[c]","61530","59270"
"New entrant CS","2022","Unknown","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","SEO/HEO","Female","75","[c]","34170","32310"
"New entrant CS","2022","Unknown","South East (England)","SEO/HEO","Male","100","[c]","33220","32590"
"New entrant CS","2022","Unknown","South East (England)","Unknown","Female","335","[c]","27600","25480"
"New entrant CS","2022","Unknown","South East (England)","Unknown","Male","115","[c]","29330","28200"
"New entrant CS","2022","Unknown","South West (England)","AA/AO","Female","270","[c]","21180","21170"
"New entrant CS","2022","Unknown","South West (England)","AA/AO","Male","255","[c]","21730","21260"
"New entrant CS","2022","Unknown","South West (England)","EO","Female","105","[c]","24590","25000"
"New entrant CS","2022","Unknown","South West (England)","EO","Male","175","[c]","23030","24620"
"New entrant CS","2022","Unknown","South West (England)","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","G6/G7","Male","45","[c]","55980","54000"
"New entrant CS","2022","Unknown","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","SEO/HEO","Female","135","[c]","33660","33000"
"New entrant CS","2022","Unknown","South West (England)","SEO/HEO","Male","205","[c]","34080","33000"
"New entrant CS","2022","Unknown","South West (England)","Unknown","Female","190","[c]","26400","24090"
"New entrant CS","2022","Unknown","South West (England)","Unknown","Male","105","[c]","30180","27890"
"New entrant CS","2022","Unknown","Unknown","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SEO/HEO","Female","50","[c]","29970","28000"
"New entrant CS","2022","Unknown","Unknown","SEO/HEO","Male","50","[c]","29300","28000"
"New entrant CS","2022","Unknown","Unknown","Unknown","Female","175","[c]","25840","17310"
"New entrant CS","2022","Unknown","Unknown","Unknown","Male","155","[c]","21120","16190"
"New entrant CS","2022","Unknown","Wales","AA/AO","Female","300","[c]","20610","21250"
"New entrant CS","2022","Unknown","Wales","AA/AO","Male","260","[c]","20810","21250"
"New entrant CS","2022","Unknown","Wales","EO","Female","85","[c]","26250","26590"
"New entrant CS","2022","Unknown","Wales","EO","Male","85","[c]","26330","26130"
"New entrant CS","2022","Unknown","Wales","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","SEO/HEO","Female","70","[c]","34170","32780"
"New entrant CS","2022","Unknown","Wales","SEO/HEO","Male","70","[c]","35110","33080"
"New entrant CS","2022","Unknown","Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Unknown","Female","90","[c]","24060","23170"
"New entrant CS","2022","Unknown","Wales","Unknown","Male","65","[c]","29810","29250"
"New entrant CS","2022","Unknown","West Midlands (England)","AA/AO","Female","410","[c]","21180","21250"
"New entrant CS","2022","Unknown","West Midlands (England)","AA/AO","Male","280","[c]","21590","21250"
"New entrant CS","2022","Unknown","West Midlands (England)","EO","Female","165","[c]","26360","26590"
"New entrant CS","2022","Unknown","West Midlands (England)","EO","Male","155","[c]","26390","26590"
"New entrant CS","2022","Unknown","West Midlands (England)","G6/G7","Female","30","[c]","59970","59820"
"New entrant CS","2022","Unknown","West Midlands (England)","G6/G7","Male","40","[c]","59740","58710"
"New entrant CS","2022","Unknown","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","SEO/HEO","Female","90","[c]","33490","33080"
"New entrant CS","2022","Unknown","West Midlands (England)","SEO/HEO","Male","90","[c]","33690","33080"
"New entrant CS","2022","Unknown","West Midlands (England)","Unknown","Female","185","[c]","27540","24800"
"New entrant CS","2022","Unknown","West Midlands (England)","Unknown","Male","85","[c]","27210","25220"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","AA/AO","Female","390","[c]","21590","21260"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","AA/AO","Male","390","[c]","21950","21260"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","EO","Female","195","[c]","25890","26130"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","EO","Male","215","[c]","26640","26590"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","G6/G7","Female","60","[c]","57320","56870"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","G6/G7","Male","85","[c]","58740","56550"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","SEO/HEO","Female","155","[c]","33370","33080"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","SEO/HEO","Male","170","[c]","33580","33080"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Unknown","Female","210","[c]","27210","25480"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Unknown","Male","110","[c]","28460","28200"
"New entrant CS","2022","White","East Midlands (England)","AA/AO","Female","490","[c]","21440","21260"
"New entrant CS","2022","White","East Midlands (England)","AA/AO","Male","385","[c]","22070","21260"
"New entrant CS","2022","White","East Midlands (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","East Midlands (England)","EO","Female","225","[c]","26650","26590"
"New entrant CS","2022","White","East Midlands (England)","EO","Male","190","[c]","27020","26590"
"New entrant CS","2022","White","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","East Midlands (England)","G6/G7","Female","30","[c]","54230","49860"
"New entrant CS","2022","White","East Midlands (England)","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","White","East Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","East Midlands (England)","SEO/HEO","Female","160","[c]","34650","33080"
"New entrant CS","2022","White","East Midlands (England)","SEO/HEO","Male","145","[c]","34320","33080"
"New entrant CS","2022","White","East Midlands (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","East Midlands (England)","Unknown","Female","270","[c]","27990","24800"
"New entrant CS","2022","White","East Midlands (England)","Unknown","Male","90","[c]","30100","28200"
"New entrant CS","2022","White","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","East of England","AA/AO","Female","395","[c]","22590","21590"
"New entrant CS","2022","White","East of England","AA/AO","Male","390","[c]","23620","23140"
"New entrant CS","2022","White","East of England","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","East of England","EO","Female","245","[c]","27400","27570"
"New entrant CS","2022","White","East of England","EO","Male","160","[c]","27940","27570"
"New entrant CS","2022","White","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","East of England","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","White","East of England","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","White","East of England","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","East of England","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","East of England","SEO/HEO","Female","110","[c]","35630","33700"
"New entrant CS","2022","White","East of England","SEO/HEO","Male","100","[c]","36170","33040"
"New entrant CS","2022","White","East of England","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","East of England","Unknown","Female","345","[c]","27630","24800"
"New entrant CS","2022","White","East of England","Unknown","Male","130","[c]","27830","24800"
"New entrant CS","2022","White","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","London","AA/AO","Female","300","[c]","24730","23930"
"New entrant CS","2022","White","London","AA/AO","Male","215","[c]","25530","24490"
"New entrant CS","2022","White","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","London","EO","Female","725","[c]","28440","27960"
"New entrant CS","2022","White","London","EO","Male","490","[c]","28930","28310"
"New entrant CS","2022","White","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","London","G6/G7","Female","480","[c]","56710","54110"
"New entrant CS","2022","White","London","G6/G7","Male","400","[c]","58890","55000"
"New entrant CS","2022","White","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","London","SCS level","Female","45","[c]","94840","89930"
"New entrant CS","2022","White","London","SCS level","Male","55","[c]","106690","98950"
"New entrant CS","2022","White","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","London","SEO/HEO","Female","1215","[c]","36530","34710"
"New entrant CS","2022","White","London","SEO/HEO","Male","975","[c]","36420","35000"
"New entrant CS","2022","White","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","London","Unknown","Female","235","[c]","35810","30200"
"New entrant CS","2022","White","London","Unknown","Male","85","[c]","39430","34100"
"New entrant CS","2022","White","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North East (England)","AA/AO","Female","765","[c]","21370","21260"
"New entrant CS","2022","White","North East (England)","AA/AO","Male","500","[c]","21540","21260"
"New entrant CS","2022","White","North East (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North East (England)","EO","Female","385","[c]","26640","26590"
"New entrant CS","2022","White","North East (England)","EO","Male","255","[c]","26660","26590"
"New entrant CS","2022","White","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North East (England)","G6/G7","Female","55","[c]","52180","49860"
"New entrant CS","2022","White","North East (England)","G6/G7","Male","60","[c]","53700","52080"
"New entrant CS","2022","White","North East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North East (England)","SEO/HEO","Female","190","[c]","33670","33080"
"New entrant CS","2022","White","North East (England)","SEO/HEO","Male","185","[c]","33630","33080"
"New entrant CS","2022","White","North East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North East (England)","Unknown","Female","300","[c]","27090","24800"
"New entrant CS","2022","White","North East (England)","Unknown","Male","80","[c]","31790","28200"
"New entrant CS","2022","White","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North West (England)","AA/AO","Female","1230","[c]","21310","21260"
"New entrant CS","2022","White","North West (England)","AA/AO","Male","845","[c]","21470","21260"
"New entrant CS","2022","White","North West (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North West (England)","EO","Female","660","[c]","26800","27570"
"New entrant CS","2022","White","North West (England)","EO","Male","495","[c]","27100","26820"
"New entrant CS","2022","White","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North West (England)","G6/G7","Female","110","[c]","54660","51250"
"New entrant CS","2022","White","North West (England)","G6/G7","Male","120","[c]","55620","53000"
"New entrant CS","2022","White","North West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North West (England)","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","White","North West (England)","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","White","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North West (England)","SEO/HEO","Female","405","[c]","34470","33080"
"New entrant CS","2022","White","North West (England)","SEO/HEO","Male","365","[c]","34530","33080"
"New entrant CS","2022","White","North West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North West (England)","Unknown","Female","530","[c]","27650","24800"
"New entrant CS","2022","White","North West (England)","Unknown","Male","190","[c]","30430","26970"
"New entrant CS","2022","White","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Northern Ireland","AA/AO","Female","50","[c]","21110","21250"
"New entrant CS","2022","White","Northern Ireland","AA/AO","Male","45","[c]","21050","21250"
"New entrant CS","2022","White","Northern Ireland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Northern Ireland","EO","Female","55","[c]","26370","26590"
"New entrant CS","2022","White","Northern Ireland","EO","Male","50","[c]","26360","26590"
"New entrant CS","2022","White","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Northern Ireland","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Northern Ireland","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Northern Ireland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Northern Ireland","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Northern Ireland","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Northern Ireland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Northern Ireland","SEO/HEO","Female","60","[c]","34010","33080"
"New entrant CS","2022","White","Northern Ireland","SEO/HEO","Male","60","[c]","35270","33080"
"New entrant CS","2022","White","Northern Ireland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Scotland","AA/AO","Female","1060","[c]","21530","21250"
"New entrant CS","2022","White","Scotland","AA/AO","Male","775","[c]","21760","21250"
"New entrant CS","2022","White","Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Scotland","EO","Female","715","[c]","27110","27230"
"New entrant CS","2022","White","Scotland","EO","Male","530","[c]","26810","27230"
"New entrant CS","2022","White","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Scotland","G6/G7","Female","155","[c]","55490","52190"
"New entrant CS","2022","White","Scotland","G6/G7","Male","120","[c]","58160","55980"
"New entrant CS","2022","White","Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Scotland","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Scotland","SEO/HEO","Female","620","[c]","35470","33080"
"New entrant CS","2022","White","Scotland","SEO/HEO","Male","460","[c]","36460","33080"
"New entrant CS","2022","White","Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Scotland","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","South East (England)","AA/AO","Female","780","[c]","23220","21790"
"New entrant CS","2022","White","South East (England)","AA/AO","Male","635","[c]","24080","24250"
"New entrant CS","2022","White","South East (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
