"Status","Year","Parent_department","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","G7","Heterosexual / straight","45","[c]","53920","52570"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","HEO","Heterosexual / straight","70","[c]","35080","34020"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","HEO","Heterosexual / straight","35","[c]","34170","33300"
"Leaver Dept.","2022","Department for Education","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Outside London","EO","Heterosexual / straight","40","[c]","25290","25000"
"Leaver Dept.","2022","Department for Education","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Outside London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Outside London","G7","Heterosexual / straight","40","[c]","50990","50400"
"Leaver Dept.","2022","Department for Education","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Outside London","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Outside London","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Outside London","HEO","Heterosexual / straight","45","[c]","30880","30090"
"Leaver Dept.","2022","Department for Education","Outside London","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Outside London","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Outside London","SEO","Heterosexual / straight","65","[c]","38090","36960"
"Leaver Dept.","2022","Department for Education","Outside London","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Outside London","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Outside London","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","HEO","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","SEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","AO","Heterosexual / straight","35","[c]","21350","21300"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","AO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","HEO","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","SEO","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","HEO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","SEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","G6","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","G7","Heterosexual / straight","40","[c]","53470","53130"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","HEO","Heterosexual / straight","60","[c]","33030","33210"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","SEO","Heterosexual / straight","35","[c]","40820","39600"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","London","EO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","London","G6","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","London","G7","Heterosexual / straight","35","[c]","56050","54760"
"Leaver Dept.","2022","Department for Transport","London","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","London","G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","London","HEO","Heterosexual / straight","35","[c]","34670","34710"
"Leaver Dept.","2022","Department for Transport","London","HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","London","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","London","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","London","SEO","Heterosexual / straight","45","[c]","42450","42890"
"Leaver Dept.","2022","Department for Transport","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","London","SEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Outside London","AO","Heterosexual / straight","35","[c]","22770","21840"
"Leaver Dept.","2022","Department for Transport","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Outside London","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Outside London","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Outside London","EO","Heterosexual / straight","30","[c]","26720","26470"
"Leaver Dept.","2022","Department for Transport","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Outside London","EO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Outside London","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Outside London","HEO","Heterosexual / straight","35","[c]","31890","31040"
"Leaver Dept.","2022","Department for Transport","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Outside London","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Outside London","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Outside London","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Outside London","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","AA","Heterosexual / straight","5","[c]","[c]","[c]"
