"Status","Year","Disability","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","Met Office","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Met Office","Outside London","Undeclared","45","[c]","34350","33800"
"Leaver CS","2022","Declared non-disabled","Met Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","London","Heterosexual / straight","135","[c]","38840","37000"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Outside London","Heterosexual / straight","1650","[c]","30840","26670"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Outside London","LGBO","45","[c]","29370","26350"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Outside London","Undeclared","175","[c]","31300","28540"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Outside London","Unknown","55","[c]","27990","26640"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Overseas","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","London","Heterosexual / straight","125","[c]","49550","42990"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Outside London","Heterosexual / straight","70","[c]","40380","36150"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","London","Heterosexual / straight","30","[c]","52860","47130"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","Outside London","Heterosexual / straight","50","[c]","40140","36520"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Infrastructure Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Infrastructure Commission","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Infrastructure Commission","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Infrastructure Commission","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Records of Scotland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Records of Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Records of Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Records of Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Savings and Investments","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Savings and Investments","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Savings and Investments","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Savings and Investments","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Savings and Investments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Savings and Investments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Savings and Investments","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Savings and Investments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Budget Responsibility","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Budget Responsibility","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Budget Responsibility","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Budget Responsibility","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","105","[c]","55550","51360"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","Heterosexual / straight","70","[c]","46790","39890"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","Unknown","50","[c]","54340","50550"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","50","[c]","36080","35000"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Public Guardian","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Public Guardian","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Public Guardian","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Public Guardian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Public Guardian","Outside London","Heterosexual / straight","35","[c]","22770","20970"
"Leaver CS","2022","Declared non-disabled","Office of the Public Guardian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Public Guardian","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Public Guardian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Scottish Charity Regulator","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Scottish Charity Regulator","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Scottish Charity Regulator","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Scottish Charity Regulator","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Planning Inspectorate","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Planning Inspectorate","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Planning Inspectorate","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Planning Inspectorate","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Planning Inspectorate","Outside London","Heterosexual / straight","35","[c]","43440","45700"
"Leaver CS","2022","Declared non-disabled","Planning Inspectorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Planning Inspectorate","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Planning Inspectorate","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Public Health England","London","Heterosexual / straight","400","[c]","44500","40070"
"Leaver CS","2022","Declared non-disabled","Public Health England","London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Public Health England","London","Undeclared","40","[c]","48890","39210"
"Leaver CS","2022","Declared non-disabled","Public Health England","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Public Health England","Outside London","Heterosexual / straight","525","[c]","40430","36330"
"Leaver CS","2022","Declared non-disabled","Public Health England","Outside London","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Public Health England","Outside London","Undeclared","60","[c]","40560","36330"
"Leaver CS","2022","Declared non-disabled","Public Health England","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Queen Elizabeth II Centre","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Queen Elizabeth II Centre","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Queen Elizabeth II Centre","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Queen Elizabeth II Centre","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Registers of Scotland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Registers of Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Registers of Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Registers of Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Revenue Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Revenue Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Revenue Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Revenue Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Royal Fleet Auxiliary","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Royal Fleet Auxiliary","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Royal Fleet Auxiliary","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Rural Payments Agency","Outside London","Heterosexual / straight","60","[c]","27450","25530"
"Leaver CS","2022","Declared non-disabled","Rural Payments Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Rural Payments Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Rural Payments Agency","Outside London","Unknown","95","[c]","23460","21300"
"Leaver CS","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Forestry","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Forestry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Forestry","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Forestry","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Forestry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Forestry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Forestry","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Forestry","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","Outside London","Heterosexual / straight","115","[c]","49600","43000"
"Leaver CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","Outside London","Unknown","40","[c]","42860","36130"
"Leaver CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Housing Regulator","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Housing Regulator","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Housing Regulator","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Housing Regulator","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Prison Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Prison Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Prison Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Prison Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Public Pensions Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Public Pensions Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Public Pensions Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Public Pensions Agency","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Serious Fraud Office","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Serious Fraud Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Serious Fraud Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Serious Fraud Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Serious Fraud Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Serious Fraud Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Serious Fraud Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Serious Fraud Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Social Security Scotland","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Social Security Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Social Security Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Social Security Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Standards and Testing Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Standards and Testing Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Standards and Testing Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Standards and Testing Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Standards and Testing Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Standards and Testing Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Standards and Testing Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Standards and Testing Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Student Awards Agency for Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Student Awards Agency for Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Student Awards Agency for Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Student Awards Agency for Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Submarine Delivery Agency","Outside London","Heterosexual / straight","85","[c]","37670","39860"
"Leaver CS","2022","Declared non-disabled","Submarine Delivery Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Submarine Delivery Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Submarine Delivery Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Submarine Delivery Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Submarine Delivery Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
