"Status","Year","Ethnicity","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Other ethnicity","Department for Work and Pensions","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Department for Work and Pensions","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Department of Health and Social Care","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Department of Health and Social Care","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Department of Health and Social Care","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Department of Health and Social Care","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Department of Health and Social Care","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Department of Health and Social Care","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Department of Health and Social Care","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Department of Health and Social Care","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Department of Health and Social Care","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Estyn","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Estyn","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Estyn","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Estyn","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Food Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Food Standards Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Food Standards Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Food Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Food Standards Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Foreign, Commonwealth and Development Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Foreign, Commonwealth and Development Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Foreign, Commonwealth and Development Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Foreign, Commonwealth and Development Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HM Revenue and Customs","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HM Revenue and Customs","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HM Revenue and Customs","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HM Revenue and Customs","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HM Revenue and Customs","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HM Revenue and Customs","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HM Revenue and Customs","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HM Revenue and Customs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HM Revenue and Customs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HM Treasury","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HM Treasury","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HM Treasury","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HM Treasury","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HM Treasury","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HM Treasury","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HM Treasury","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HM Treasury","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Home Office","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Home Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Home Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Home Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Home Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Home Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Home Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Home Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Home Office","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Ministry of Defence","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Ministry of Defence","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Ministry of Defence","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Ministry of Defence","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Ministry of Defence","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Ministry of Defence","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Ministry of Defence","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Ministry of Defence","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Ministry of Defence","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Ministry of Defence","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Ministry of Defence","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Ministry of Justice","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Ministry of Justice","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Ministry of Justice","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Ministry of Justice","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Ministry of Justice","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Ministry of Justice","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Ministry of Justice","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Ministry of Justice","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","National Crime Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","National Crime Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","National Crime Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","National Crime Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","National Crime Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","National Crime Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Northern Ireland Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Northern Ireland Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Northern Ireland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Northern Ireland Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of Gas and Electricity Markets","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of Gas and Electricity Markets","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of Gas and Electricity Markets","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of Gas and Electricity Markets","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of Gas and Electricity Markets","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of Rail and Road","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of Rail and Road","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of Rail and Road","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of Rail and Road","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of Rail and Road","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of the Secretary of State for Scotland","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of the Secretary of State for Scotland","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of the Secretary of State for Scotland","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of the Secretary of State for Scotland","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of the Secretary of State for Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of the Secretary of State for Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of the Secretary of State for Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of the Secretary of State for Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of the Secretary of State for Wales","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of the Secretary of State for Wales","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of the Secretary of State for Wales","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of the Secretary of State for Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of the Secretary of State for Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of the Secretary of State for Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of the Secretary of State for Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Scottish Government","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Scottish Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Scottish Government","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Scottish Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Scottish Government","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","The National Archives","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","The National Archives","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","UK Export Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","UK Export Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","UK Statistics Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","UK Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","UK Statistics Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","UK Statistics Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","UK Statistics Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","UK Statistics Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","UK Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Water Services Regulation Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Water Services Regulation Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Welsh Government","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Welsh Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Welsh Government","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Welsh Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Attorney General's Departments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Attorney General's Departments","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Attorney General's Departments","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Attorney General's Departments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Attorney General's Departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cabinet Office","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cabinet Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cabinet Office","London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cabinet Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cabinet Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cabinet Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cabinet Office","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cabinet Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Chancellor's other departments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Chancellor's other departments","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Chancellor's other departments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Chancellor's other departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Charity Commission","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Charity Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Competition and Markets Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Competition and Markets Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Competition and Markets Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Competition and Markets Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Business, Energy and Industrial Strategy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Business, Energy and Industrial Strategy","London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Digital, Culture, Media and Sport","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Digital, Culture, Media and Sport","London","Undeclared","[c]","[c]","[c]","[c]"
