"Status","Year","Age","Ethnicity","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Black","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","London","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","London","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","London","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","London","London","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","South West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","London","London","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","North West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","East Midlands (England)","Outside London","45","[c]","23720","21260"
"Leaver CS","2022","20-29","Asian","East of England","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","London","London","385","[c]","30320","29400"
"Leaver CS","2022","20-29","Asian","North East (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","North West (England)","Outside London","75","[c]","23730","21260"
"Leaver CS","2022","20-29","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","South East (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","South West (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Wales","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","West Midlands (England)","Outside London","90","[c]","25630","24950"
"Leaver CS","2022","20-29","Asian","Yorkshire and The Humber","Outside London","90","[c]","24500","21430"
"Leaver CS","2022","20-29","Black","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","East of England","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","London","London","285","[c]","29840","31060"
"Leaver CS","2022","20-29","Black","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","North West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","South East (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","West Midlands (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Yorkshire and The Humber","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","East Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","East of England","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","London","London","155","[c]","31060","31060"
"Leaver CS","2022","20-29","Mixed","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","North West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","South East (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","South West (England)","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Wales","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","West Midlands (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Yorkshire and The Humber","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","London","London","50","[c]","33670","31060"
"Leaver CS","2022","20-29","Other ethnicity","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","London","London","70","[c]","32640","33120"
"Leaver CS","2022","20-29","Undeclared","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","North West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","South East (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","South West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Wales","Outside London","45","[c]","22580","19610"
"Leaver CS","2022","20-29","Undeclared","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","East Midlands (England)","Outside London","170","[c]","22050","20970"
"Leaver CS","2022","20-29","Unknown","East of England","Outside London","120","[c]","24270","22570"
"Leaver CS","2022","20-29","Unknown","London","London","1030","[c]","29660","28500"
"Leaver CS","2022","20-29","Unknown","North East (England)","Outside London","170","[c]","24630","21300"
"Leaver CS","2022","20-29","Unknown","North West (England)","Outside London","300","[c]","23660","21260"
"Leaver CS","2022","20-29","Unknown","Northern Ireland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Scotland","Outside London","275","[c]","25430","23780"
"Leaver CS","2022","20-29","Unknown","South East (England)","Outside London","265","[c]","23120","21680"
"Leaver CS","2022","20-29","Unknown","South West (England)","Outside London","245","[c]","23180","21130"
"Leaver CS","2022","20-29","Unknown","Unknown","Unknown","195","[c]","26370","21840"
"Leaver CS","2022","20-29","Unknown","Wales","Outside London","120","[c]","24010","21680"
"Leaver CS","2022","20-29","Unknown","West Midlands (England)","Outside London","225","[c]","22930","21050"
"Leaver CS","2022","20-29","Unknown","Yorkshire and The Humber","Outside London","260","[c]","23770","21260"
"Leaver CS","2022","20-29","White","East Midlands (England)","Outside London","265","[c]","23950","21260"
"Leaver CS","2022","20-29","White","East of England","Outside London","340","[c]","25970","24960"
"Leaver CS","2022","20-29","White","London","London","1100","[c]","32590","31060"
"Leaver CS","2022","20-29","White","North East (England)","Outside London","295","[c]","22980","21260"
"Leaver CS","2022","20-29","White","North West (England)","Outside London","555","[c]","24010","21280"
"Leaver CS","2022","20-29","White","Northern Ireland","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Scotland","Outside London","380","[c]","25640","24020"
"Leaver CS","2022","20-29","White","South East (England)","Outside London","600","[c]","25450","24480"
"Leaver CS","2022","20-29","White","South West (England)","Outside London","665","[c]","25420","24330"
"Leaver CS","2022","20-29","White","Unknown","Unknown","85","[c]","23560","21840"
"Leaver CS","2022","20-29","White","Wales","Outside London","350","[c]","24500","21300"
"Leaver CS","2022","20-29","White","West Midlands (England)","Outside London","295","[c]","25160","23320"
"Leaver CS","2022","20-29","White","Yorkshire and The Humber","Outside London","385","[c]","24650","22850"
"Leaver CS","2022","30-39","Asian","East Midlands (England)","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","East of England","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","London","London","275","[c]","38790","33230"
"Leaver CS","2022","30-39","Asian","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","North West (England)","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","South East (England)","Outside London","50","[c]","32540","29290"
"Leaver CS","2022","30-39","Asian","South West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","West Midlands (England)","Outside London","55","[c]","27980","27570"
"Leaver CS","2022","30-39","Asian","Yorkshire and The Humber","Outside London","65","[c]","28580","27570"
"Leaver CS","2022","30-39","Black","East Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","East of England","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","London","London","195","[c]","34750","31060"
"Leaver CS","2022","30-39","Black","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","North West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","South West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","East Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","London","London","100","[c]","39020","33940"
"Leaver CS","2022","30-39","Mixed","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","North West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","South East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","South West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","London","London","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","London","London","90","[c]","44950","44820"
"Leaver CS","2022","30-39","Undeclared","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","North West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","South East (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","South West (England)","Outside London","35","[c]","34850","33300"
"Leaver CS","2022","30-39","Undeclared","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Wales","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Yorkshire and The Humber","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","East Midlands (England)","Outside London","90","[c]","26060","23720"
"Leaver CS","2022","30-39","Unknown","East of England","Outside London","85","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","London","London","520","[c]","43430","40250"
"Leaver CS","2022","30-39","Unknown","North East (England)","Outside London","110","[c]","29880","27370"
"Leaver CS","2022","30-39","Unknown","North West (England)","Outside London","175","[c]","28740","27570"
"Leaver CS","2022","30-39","Unknown","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Scotland","Outside London","190","[c]","29510","27570"
"Leaver CS","2022","30-39","Unknown","South East (England)","Outside London","145","[c]","29910","27570"
"Leaver CS","2022","30-39","Unknown","South West (England)","Outside London","160","[c]","30830","27570"
"Leaver CS","2022","30-39","Unknown","Unknown","Unknown","165","[c]","33240","30780"
"Leaver CS","2022","30-39","Unknown","Wales","Outside London","95","[c]","29190","27570"
"Leaver CS","2022","30-39","Unknown","West Midlands (England)","Outside London","115","[c]","28860","27570"
"Leaver CS","2022","30-39","Unknown","Yorkshire and The Humber","Outside London","170","[c]","31420","27570"
"Leaver CS","2022","30-39","White","East Midlands (England)","Outside London","225","[c]","29640","27570"
"Leaver CS","2022","30-39","White","East of England","Outside London","330","[c]","30250","27570"
"Leaver CS","2022","30-39","White","London","London","960","[c]","45300","41310"
"Leaver CS","2022","30-39","White","North East (England)","Outside London","245","[c]","28740","23390"
"Leaver CS","2022","30-39","White","North West (England)","Outside London","475","[c]","28070","25940"
"Leaver CS","2022","30-39","White","Northern Ireland","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Overseas","Overseas","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Scotland","Outside London","350","[c]","30150","27570"
"Leaver CS","2022","30-39","White","South East (England)","Outside London","480","[c]","30110","27570"
"Leaver CS","2022","30-39","White","South West (England)","Outside London","455","[c]","32940","31530"
"Leaver CS","2022","30-39","White","Unknown","Unknown","100","[c]","27920","21840"
