"Status","Year","Age","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","30-39","Overseas","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SEO/HEO","Female","45","[c]","33850","33250"
"Leaver Dept.","2022","30-39","Unknown","SEO/HEO","Male","40","[c]","33960","33250"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","AA/AO","Female","50","[c]","23270","23620"
"Leaver Dept.","2022","40-49","London","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","EO","Female","120","[c]","28830","28650"
"Leaver Dept.","2022","40-49","London","EO","Male","55","[c]","28740","28650"
"Leaver Dept.","2022","40-49","London","G6/G7","Female","490","[c]","59230","56870"
"Leaver Dept.","2022","40-49","London","G6/G7","Male","335","[c]","60780","59160"
"Leaver Dept.","2022","40-49","London","SCS level","Female","130","[c]","88930","87800"
"Leaver Dept.","2022","40-49","London","SCS level","Male","105","[c]","91090","84920"
"Leaver Dept.","2022","40-49","London","SEO/HEO","Female","375","[c]","38330","40060"
"Leaver Dept.","2022","40-49","London","SEO/HEO","Male","245","[c]","39020","40070"
"Leaver Dept.","2022","40-49","London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Outside London","AA/AO","Female","285","[c]","21090","21260"
"Leaver Dept.","2022","40-49","Outside London","AA/AO","Male","195","[c]","21690","21260"
"Leaver Dept.","2022","40-49","Outside London","EO","Female","465","[c]","26730","27570"
"Leaver Dept.","2022","40-49","Outside London","EO","Male","270","[c]","26930","27570"
"Leaver Dept.","2022","40-49","Outside London","G6/G7","Female","360","[c]","56540","52380"
"Leaver Dept.","2022","40-49","Outside London","G6/G7","Male","290","[c]","56770","53500"
"Leaver Dept.","2022","40-49","Outside London","SCS level","Female","50","[c]","92290","95140"
"Leaver Dept.","2022","40-49","Outside London","SCS level","Male","35","[c]","96930","96500"
"Leaver Dept.","2022","40-49","Outside London","SEO/HEO","Female","695","[c]","35720","35900"
"Leaver Dept.","2022","40-49","Outside London","SEO/HEO","Male","395","[c]","36450","36330"
"Leaver Dept.","2022","40-49","Outside London","Unknown","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","SEO/HEO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","London","AA/AO","Female","45","[c]","22910","23030"
"Leaver Dept.","2022","50-59","London","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","London","EO","Female","130","[c]","28540","28310"
"Leaver Dept.","2022","50-59","London","EO","Male","55","[c]","28850","28650"
"Leaver Dept.","2022","50-59","London","G6/G7","Female","270","[c]","61390","59680"
"Leaver Dept.","2022","50-59","London","G6/G7","Male","220","[c]","61190","58770"
"Leaver Dept.","2022","50-59","London","SCS level","Female","80","[c]","106950","104970"
"Leaver Dept.","2022","50-59","London","SCS level","Male","80","[c]","98020","93340"
"Leaver Dept.","2022","50-59","London","SEO/HEO","Female","240","[c]","37730","37030"
"Leaver Dept.","2022","50-59","London","SEO/HEO","Male","150","[c]","38580","39750"
"Leaver Dept.","2022","50-59","London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Outside London","AA/AO","Female","240","[c]","21010","21170"
"Leaver Dept.","2022","50-59","Outside London","AA/AO","Male","125","[c]","21440","21260"
"Leaver Dept.","2022","50-59","Outside London","EO","Female","310","[c]","26750","27570"
"Leaver Dept.","2022","50-59","Outside London","EO","Male","165","[c]","26770","27570"
"Leaver Dept.","2022","50-59","Outside London","G6/G7","Female","275","[c]","56850","54280"
"Leaver Dept.","2022","50-59","Outside London","G6/G7","Male","235","[c]","59000","56540"
"Leaver Dept.","2022","50-59","Outside London","SCS level","Female","60","[c]","109420","112540"
"Leaver Dept.","2022","50-59","Outside London","SCS level","Male","50","[c]","113500","111100"
"Leaver Dept.","2022","50-59","Outside London","SEO/HEO","Female","470","[c]","35930","35590"
"Leaver Dept.","2022","50-59","Outside London","SEO/HEO","Male","295","[c]","36780","36410"
"Leaver Dept.","2022","50-59","Outside London","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Overseas","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","G6/G7","Female","40","[c]","61270","58260"
"Leaver Dept.","2022","60-64","London","G6/G7","Male","35","[c]","64660","65090"
"Leaver Dept.","2022","60-64","London","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","SCS level","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","SEO/HEO","Female","45","[c]","36980","36330"
"Leaver Dept.","2022","60-64","London","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Outside London","AA/AO","Female","50","[c]","20920","21190"
"Leaver Dept.","2022","60-64","Outside London","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Outside London","EO","Female","45","[c]","26180","25880"
"Leaver Dept.","2022","60-64","Outside London","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Outside London","G6/G7","Female","40","[c]","59480","56380"
"Leaver Dept.","2022","60-64","Outside London","G6/G7","Male","55","[c]","62050","58770"
"Leaver Dept.","2022","60-64","Outside London","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Outside London","SCS level","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Outside London","SEO/HEO","Female","70","[c]","36420","36330"
"Leaver Dept.","2022","60-64","Outside London","SEO/HEO","Male","40","[c]","37750","37590"
"Leaver Dept.","2022","60-64","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","London","AA/AO","Female","40","[c]","24090","24150"
"New entrant CS","2022","16-19","London","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","London","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","16-19","London","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Outside London","AA/AO","Female","365","[c]","21270","21250"
"New entrant CS","2022","16-19","Outside London","AA/AO","Male","330","[c]","21200","21250"
"New entrant CS","2022","16-19","Outside London","EO","Female","55","[c]","24840","25000"
"New entrant CS","2022","16-19","Outside London","EO","Male","100","[c]","20930","19460"
"New entrant CS","2022","16-19","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","London","AA/AO","Female","735","[c]","24910","24370"
"New entrant CS","2022","20-29","London","AA/AO","Male","435","[c]","24930","24470"
"New entrant CS","2022","20-29","London","EO","Female","1440","[c]","28460","28310"
"New entrant CS","2022","20-29","London","EO","Male","895","[c]","28530","28310"
"New entrant CS","2022","20-29","London","G6/G7","Female","175","[c]","54820","54110"
"New entrant CS","2022","20-29","London","G6/G7","Male","145","[c]","55460","54110"
"New entrant CS","2022","20-29","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","London","SEO/HEO","Female","1630","[c]","34330","33570"
"New entrant CS","2022","20-29","London","SEO/HEO","Male","1305","[c]","34440","34000"
"New entrant CS","2022","20-29","London","Unknown","Female","180","[c]","27100","27060"
"New entrant CS","2022","20-29","London","Unknown","Male","50","[c]","29140","27060"
"New entrant CS","2022","20-29","Outside London","AA/AO","Female","5835","[c]","21670","21260"
"New entrant CS","2022","20-29","Outside London","AA/AO","Male","4580","[c]","21880","21260"
"New entrant CS","2022","20-29","Outside London","EO","Female","2855","[c]","26250","26590"
"New entrant CS","2022","20-29","Outside London","EO","Male","2200","[c]","26040","26590"
"New entrant CS","2022","20-29","Outside London","G6/G7","Female","90","[c]","52070","49860"
"New entrant CS","2022","20-29","Outside London","G6/G7","Male","85","[c]","53210","50430"
"New entrant CS","2022","20-29","Outside London","SEO/HEO","Female","1695","[c]","32520","31540"
"New entrant CS","2022","20-29","Outside London","SEO/HEO","Male","1500","[c]","32340","31990"
"New entrant CS","2022","20-29","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Outside London","Unknown","Female","1455","[c]","23430","23170"
"New entrant CS","2022","20-29","Outside London","Unknown","Male","315","[c]","24280","23170"
"New entrant CS","2022","20-29","Overseas","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","AA/AO","Female","35","[c]","20710","20970"
"New entrant CS","2022","20-29","Unknown","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","SEO/HEO","Female","50","[c]","30230","28000"
"New entrant CS","2022","20-29","Unknown","SEO/HEO","Male","50","[c]","30120","28000"
"New entrant CS","2022","20-29","Unknown","Unknown","Female","70","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","Male","75","[c]","20900","16190"
"New entrant CS","2022","30-39","London","AA/AO","Female","150","[c]","25450","24490"
"New entrant CS","2022","30-39","London","AA/AO","Male","160","[c]","27220","26020"
"New entrant CS","2022","30-39","London","EO","Female","365","[c]","29390","30170"
"New entrant CS","2022","30-39","London","EO","Male","300","[c]","29730","30750"
"New entrant CS","2022","30-39","London","G6/G7","Female","390","[c]","57340","54700"
"New entrant CS","2022","30-39","London","G6/G7","Male","310","[c]","58930","56800"
"New entrant CS","2022","30-39","London","SCS level","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","SCS level","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","SEO/HEO","Female","680","[c]","37670","37610"
"New entrant CS","2022","30-39","London","SEO/HEO","Male","500","[c]","37750","37610"
"New entrant CS","2022","30-39","London","Unknown","Female","170","[c]","31950","28690"
"New entrant CS","2022","30-39","London","Unknown","Male","45","[c]","31970","28340"
"New entrant CS","2022","30-39","Outside London","AA/AO","Female","2570","[c]","21730","21250"
"New entrant CS","2022","30-39","Outside London","AA/AO","Male","2320","[c]","22340","21260"
"New entrant CS","2022","30-39","Outside London","EO","Female","1705","[c]","26710","27230"
"New entrant CS","2022","30-39","Outside London","EO","Male","1505","[c]","26730","26710"
"New entrant CS","2022","30-39","Outside London","G6/G7","Female","435","[c]","53680","50210"
"New entrant CS","2022","30-39","Outside London","G6/G7","Male","455","[c]","54370","52000"
"New entrant CS","2022","30-39","Outside London","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Outside London","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Outside London","SEO/HEO","Female","1580","[c]","34930","33080"
"New entrant CS","2022","30-39","Outside London","SEO/HEO","Male","1485","[c]","35150","33080"
"New entrant CS","2022","30-39","Outside London","Unknown","Female","1265","[c]","26490","24800"
"New entrant CS","2022","30-39","Outside London","Unknown","Male","390","[c]","27490","24800"
"New entrant CS","2022","30-39","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","Female","50","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","London","AA/AO","Female","90","[c]","24970","24950"
"New entrant CS","2022","40-49","London","AA/AO","Male","95","[c]","26570","25740"
"New entrant CS","2022","40-49","London","EO","Female","225","[c]","29460","30600"
"New entrant CS","2022","40-49","London","EO","Male","130","[c]","29550","30750"
"New entrant CS","2022","40-49","London","G6/G7","Female","245","[c]","58230","55750"
"New entrant CS","2022","40-49","London","G6/G7","Male","215","[c]","61140","58600"
"New entrant CS","2022","40-49","London","SCS level","Female","35","[c]","89210","87000"
"New entrant CS","2022","40-49","London","SCS level","Male","40","[c]","104100","98500"
"New entrant CS","2022","40-49","London","SEO/HEO","Female","305","[c]","38210","37730"
"New entrant CS","2022","40-49","London","SEO/HEO","Male","225","[c]","38690","37930"
"New entrant CS","2022","40-49","London","Unknown","Female","165","[c]","37420","36580"
"New entrant CS","2022","40-49","London","Unknown","Male","75","[c]","37040","34100"
"New entrant CS","2022","40-49","Outside London","AA/AO","Female","1740","[c]","21540","21260"
"New entrant CS","2022","40-49","Outside London","AA/AO","Male","1190","[c]","22350","21260"
"New entrant CS","2022","40-49","Outside London","EO","Female","1080","[c]","26800","27230"
"New entrant CS","2022","40-49","Outside London","EO","Male","870","[c]","26880","27230"
"New entrant CS","2022","40-49","Outside London","G6/G7","Female","475","[c]","55820","52080"
"New entrant CS","2022","40-49","Outside London","G6/G7","Male","475","[c]","57200","54620"
"New entrant CS","2022","40-49","Outside London","SCS level","Female","30","[c]","89080","82420"
"New entrant CS","2022","40-49","Outside London","SCS level","Male","45","[c]","96450","81340"
"New entrant CS","2022","40-49","Outside London","SEO/HEO","Female","1045","[c]","35530","34600"
"New entrant CS","2022","40-49","Outside London","SEO/HEO","Male","890","[c]","36360","35310"
"New entrant CS","2022","40-49","Outside London","Unknown","Female","1205","[c]","30190","28200"
"New entrant CS","2022","40-49","Outside London","Unknown","Male","395","[c]","32370","28200"
"New entrant CS","2022","40-49","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
