"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Property","Property","Flintshire and Wrexham","Outside London","60","55","38360","33380"
"In post","2022","Property","Property","Glasgow City","Outside London","55","50","34630","30450"
"In post","2022","Property","Property","Gloucestershire CC","Outside London","40","35","37650","33300"
"In post","2022","Property","Property","Greater Manchester North East","Outside London","5","5","[c]","[c]"
"In post","2022","Property","Property","Greater Manchester North West","Outside London","5","5","[c]","[c]"
"In post","2022","Property","Property","Greater Manchester South East","Outside London","5","5","[c]","[c]"
"In post","2022","Property","Property","Greater Manchester South West","Outside London","20","20","45170","40810"
"In post","2022","Property","Property","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","Hackney and Newham","London","20","20","36500","37610"
"In post","2022","Property","Property","Haringey and Islington","London","5","5","[c]","[c]"
"In post","2022","Property","Property","Harrow and Hillingdon","London","20","20","38470","36140"
"In post","2022","Property","Property","Hartlepool and Stockton-on-Tees","Outside London","5","5","[c]","[c]"
"In post","2022","Property","Property","Heart of Essex","Outside London","10","10","[c]","[c]"
"In post","2022","Property","Property","Herefordshire, County of","Outside London","15","15","22010","19010"
"In post","2022","Property","Property","Hertfordshire CC","Outside London","25","25","40430","36970"
"In post","2022","Property","Property","Hounslow and Richmond upon Thames","London","20","20","37710","33900"
"In post","2022","Property","Property","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","35","35","34360","33300"
"In post","2022","Property","Property","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","Kent Thames Gateway","Outside London","5","5","[c]","[c]"
"In post","2022","Property","Property","Kingston upon Hull, City of","Outside London","70","65","34200","29440"
"In post","2022","Property","Property","Lambeth","London","25","25","45270","40810"
"In post","2022","Property","Property","Lancaster and Wyre","Outside London","35","35","35850","33460"
"In post","2022","Property","Property","Leeds","Outside London","265","245","38440","33910"
"In post","2022","Property","Property","Leicester","Outside London","10","10","36360","37230"
"In post","2022","Property","Property","Leicestershire CC and Rutland","Outside London","75","70","24620","19010"
"In post","2022","Property","Property","Lewisham and Southwark","London","5","5","[c]","[c]"
"In post","2022","Property","Property","Lincolnshire CC","Outside London","65","60","30050","26670"
"In post","2022","Property","Property","Lisburn and Castlereagh","Outside London","40","40","36010","37210"
"In post","2022","Property","Property","Liverpool","Outside London","35","30","38020","36050"
"In post","2022","Property","Property","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","Manchester","Outside London","220","215","38920","34000"
"In post","2022","Property","Property","Medway","Outside London","10","10","38250","33300"
"In post","2022","Property","Property","Merton, Kingston upon Thames and Sutton","London","10","10","[c]","[c]"
"In post","2022","Property","Property","Mid Kent","Outside London","5","5","[c]","[c]"
"In post","2022","Property","Property","Mid Lancashire","Outside London","70","65","36020","32890"
"In post","2022","Property","Property","Milton Keynes","Outside London","185","185","36630","34140"
"In post","2022","Property","Property","Monmouthshire and Newport","Outside London","10","10","36080","35070"
"In post","2022","Property","Property","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","North and West Norfolk","Outside London","20","20","27190","21270"
"In post","2022","Property","Property","North Hampshire","Outside London","25","25","31350","33000"
"In post","2022","Property","Property","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","North Yorkshire CC","Outside London","120","115","33820","33300"
"In post","2022","Property","Property","Northumberland","Outside London","15","15","31070","33300"
"In post","2022","Property","Property","Norwich and East Norfolk","Outside London","40","35","36620","32390"
"In post","2022","Property","Property","Nottingham","Outside London","270","255","40150","34540"
"In post","2022","Property","Property","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","Overseas","Overseas","175","175","39220","37950"
"In post","2022","Property","Property","Oxfordshire CC","Outside London","90","85","35710","33500"
"In post","2022","Property","Property","Perth and Kinross, and Stirling","Outside London","15","10","24960","17480"
"In post","2022","Property","Property","Peterborough","Outside London","20","20","32830","32310"
"In post","2022","Property","Property","Plymouth","Outside London","95","90","35490","33300"
"In post","2022","Property","Property","Portsmouth","Outside London","70","65","36050","33300"
"In post","2022","Property","Property","Powys","Outside London","35","30","33470","33300"
"In post","2022","Property","Property","Redbridge and Waltham Forest","London","5","5","[c]","[c]"
"In post","2022","Property","Property","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","Sefton","Outside London","125","120","32970","29750"
"In post","2022","Property","Property","Sheffield","Outside London","145","135","40610","36500"
"In post","2022","Property","Property","Shropshire","Outside London","15","15","37800","33300"
"In post","2022","Property","Property","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","Somerset CC","Outside London","35","35","33760","33300"
"In post","2022","Property","Property","South and West Derbyshire","Outside London","10","10","[c]","[c]"
"In post","2022","Property","Property","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","South Hampshire","Outside London","15","15","31190","33300"
"In post","2022","Property","Property","South Lanarkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Property","Property","South Nottinghamshire","Outside London","30","30","32610","33150"
"In post","2022","Property","Property","South West Wales","Outside London","25","25","31730","26770"
"In post","2022","Property","Property","Southampton","Outside London","75","65","34790","31900"
"In post","2022","Property","Property","Staffordshire CC","Outside London","120","115","39070","38680"
"In post","2022","Property","Property","Stoke-on-Trent","Outside London","55","50","32740","27000"
"In post","2022","Property","Property","Suffolk CC","Outside London","120","115","31910","33000"
"In post","2022","Property","Property","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","Swansea","Outside London","120","110","33050","30730"
"In post","2022","Property","Property","Swindon","Outside London","10","10","36220","32000"
"In post","2022","Property","Property","Telford and Wrekin","Outside London","65","65","35890","33300"
"In post","2022","Property","Property","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","Tower Hamlets","London","220","210","44790","39050"
"In post","2022","Property","Property","Tyneside","Outside London","240","225","35110","31900"
"In post","2022","Property","Property","Unknown","Unknown","35","35","45360","41770"
"In post","2022","Property","Property","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","Warrington","Outside London","25","20","39630","36740"
"In post","2022","Property","Property","Warwickshire CC","Outside London","10","10","39570","43040"
"In post","2022","Property","Property","West Cumbria","Outside London","5","5","[c]","[c]"
"In post","2022","Property","Property","West Essex","Outside London","25","20","21720","20480"
"In post","2022","Property","Property","West Kent","Outside London","15","15","39120","38000"
"In post","2022","Property","Property","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","West Northamptonshire","Outside London","15","15","37230","33300"
"In post","2022","Property","Property","West Surrey","Outside London","80","75","48580","52290"
"In post","2022","Property","Property","West Sussex (North East)","Outside London","10","10","[c]","[c]"
"In post","2022","Property","Property","West Sussex (South West)","Outside London","20","15","37590","31590"
"In post","2022","Property","Property","Westminster","London","530","520","50650","46280"
"In post","2022","Property","Property","Wiltshire","Outside London","185","180","37050","33300"
"In post","2022","Property","Property","Wirral","Outside London","5","5","[c]","[c]"
"In post","2022","Property","Property","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","Worcestershire CC","Outside London","20","20","47580","49630"
"In post","2022","Property","Property","York","Outside London","50","50","40710","36970"
"In post","2022","Property","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","10","[c]","[c]"
"In post","2022","Property","Security","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Security","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Security","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Security","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Bristol, City of","Outside London","5","5","[c]","[c]"
"In post","2022","Property","Unknown","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Leeds","Outside London","20","20","42450","40120"
"In post","2022","Property","Unknown","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Tower Hamlets","London","35","30","55960","54700"
"In post","2022","Property","Unknown","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Property","Unknown","Westminster","London","30","25","49750","54700"
"In post","2022","Property","Unknown","York","Outside London","5","5","[c]","[c]"
"In post","2022","Security","Commercial","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Digital, Data and Technology","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Digital, Data and Technology","Cardiff and Vale of Glamorgan","Outside London","5","5","[c]","[c]"
"In post","2022","Security","Digital, Data and Technology","Westminster","London","10","10","43170","37660"
"In post","2022","Security","Digital, Data and Technology","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Human Resources","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Intelligence Analysis","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Intelligence Analysis","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Intelligence Analysis","Cambridgeshire CC","Outside London","260","260","33220","33300"
"In post","2022","Security","Intelligence Analysis","Gloucestershire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Security","Intelligence Analysis","Hertfordshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Security","Intelligence Analysis","Hounslow and Richmond upon Thames","London","225","210","33330","29250"
"In post","2022","Security","Intelligence Analysis","Lincolnshire CC","Outside London","45","40","30070","30270"
"In post","2022","Security","Intelligence Analysis","Overseas","Overseas","75","75","44150","40580"
"In post","2022","Security","Intelligence Analysis","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Intelligence Analysis","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Intelligence Analysis","Westminster","London","405","395","45560","44500"
"In post","2022","Security","Knowledge and Information Management","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Knowledge and Information Management","Bristol, City of","Outside London","5","5","[c]","[c]"
"In post","2022","Security","Knowledge and Information Management","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Knowledge and Information Management","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Knowledge and Information Management","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Knowledge and Information Management","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Knowledge and Information Management","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Knowledge and Information Management","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Knowledge and Information Management","Manchester","Outside London","5","5","[c]","[c]"
"In post","2022","Security","Knowledge and Information Management","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Knowledge and Information Management","Milton Keynes","Outside London","10","10","39750","34280"
"In post","2022","Security","Knowledge and Information Management","Nottingham","Outside London","25","20","37170","35000"
"In post","2022","Security","Knowledge and Information Management","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Knowledge and Information Management","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Knowledge and Information Management","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Knowledge and Information Management","Westminster","London","10","10","37870","31300"
"In post","2022","Security","Knowledge and Information Management","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Knowledge and Information Management","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Operational Delivery","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Operational Delivery","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Operational Delivery","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Operational Delivery","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Operational Delivery","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","15","15","26480","22260"
"In post","2022","Security","Other","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Security","Other","Somerset CC","Outside London","5","5","[c]","[c]"
"In post","2022","Security","Other","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Other","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Policy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Security","Policy","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Policy","Westminster","London","10","10","[c]","[c]"
"In post","2022","Security","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Security","Project Delivery","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Science and Engineering","Milton Keynes","Outside London","5","5","[c]","[c]"
"In post","2022","Security","Security","Aberdeen City and Aberdeenshire","Outside London","90","85","41430","44070"
"In post","2022","Security","Security","Antrim and Newtownabbey","Outside London","70","70","21160","20560"
"In post","2022","Security","Security","Ards and North Down","Outside London","95","95","21280","20560"
"In post","2022","Security","Security","Barnsley, Doncaster and Rotherham","Outside London","105","105","37400","39610"
"In post","2022","Security","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","190","190","31750","30560"
"In post","2022","Security","Security","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","Belfast","Outside London","25","25","28800","20560"
"In post","2022","Security","Security","Berkshire","Outside London","610","605","35200","35200"
"In post","2022","Security","Security","Bexley and Greenwich","London","45","45","34790","33950"
"In post","2022","Security","Security","Birmingham","Outside London","60","55","31090","27700"
"In post","2022","Security","Security","Blackpool","Outside London","5","5","[c]","[c]"
"In post","2022","Security","Security","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","Breckland and South Norfolk","Outside London","5","5","[c]","[c]"
"In post","2022","Security","Security","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","Bristol, City of","Outside London","20","20","33760","33370"
"In post","2022","Security","Security","Buckinghamshire","Outside London","10","10","27110","23380"
"In post","2022","Security","Security","Caithness and Sutherland, and Ross and Cromarty","Outside London","20","15","32730","35200"
"In post","2022","Security","Security","Cambridgeshire CC","Outside London","205","205","40800","39070"
"In post","2022","Security","Security","Camden and City of London","London","40","35","41370","41570"
"In post","2022","Security","Security","Cardiff and Vale of Glamorgan","Outside London","65","65","26370","21830"
"In post","2022","Security","Security","Causeway Coast and Glens","Outside London","60","60","20750","20560"
"In post","2022","Security","Security","Central Bedfordshire","Outside London","50","50","28500","21380"
"In post","2022","Security","Security","Central Hampshire","Outside London","95","95","29150","26340"
"In post","2022","Security","Security","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","Cheshire East","Outside London","15","15","29160","21170"
"In post","2022","Security","Security","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","Chorley and West Lancashire","Outside London","10","10","[c]","[c]"
"In post","2022","Security","Security","City of Edinburgh","Outside London","25","25","29050","20310"
"In post","2022","Security","Security","Clackmannanshire and Fife","Outside London","55","50","26760","20310"
"In post","2022","Security","Security","Conwy and Denbighshire","Outside London","5","5","[c]","[c]"
"In post","2022","Security","Security","Cornwall and Isles of Scilly","Outside London","55","50","22900","19810"
"In post","2022","Security","Security","Coventry","Outside London","5","5","[c]","[c]"
"In post","2022","Security","Security","Croydon","London","40","40","37870","33560"
"In post","2022","Security","Security","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","Derby","Outside London","50","50","34970","39070"
"In post","2022","Security","Security","Devon CC","Outside London","100","100","25090","25000"
"In post","2022","Security","Security","Dorset","Outside London","70","70","23320","20310"
"In post","2022","Security","Security","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","Dumfries and Galloway","Outside London","10","10","19950","19810"
"In post","2022","Security","Security","Durham","Outside London","40","40","35430","34060"
"In post","2022","Security","Security","East Ayrshire and North Ayrshire mainland","Outside London","35","35","28730","21830"
"In post","2022","Security","Security","East Cumbria","Outside London","45","40","25040","20310"
"In post","2022","Security","Security","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","1070","1035","30640","26750"
"In post","2022","Security","Security","East Kent","Outside London","25","25","21810","19810"
"In post","2022","Security","Security","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","East Riding of Yorkshire","Outside London","50","50","36640","39070"
"In post","2022","Security","Security","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","East Sussex CC","Outside London","10","10","33470","22400"
"In post","2022","Security","Security","Essex Haven Gateway","Outside London","80","75","32440","26510"
"In post","2022","Security","Security","Fermanagh and Omagh","Outside London","15","15","20640","20560"
"In post","2022","Security","Security","Flintshire and Wrexham","Outside London","40","40","30200","26670"
"In post","2022","Security","Security","Glasgow City","Outside London","35","35","23520","20310"
"In post","2022","Security","Security","Gloucestershire CC","Outside London","75","70","32720","39070"
"In post","2022","Security","Security","Greater Manchester North East","Outside London","10","10","[c]","[c]"
"In post","2022","Security","Security","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","Greater Manchester South West","Outside London","40","40","37640","33370"
"In post","2022","Security","Security","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","Hackney and Newham","London","25","20","43620","38240"
"In post","2022","Security","Security","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","Harrow and Hillingdon","London","20","20","29190","23150"
"In post","2022","Security","Security","Hartlepool and Stockton-on-Tees","Outside London","5","5","[c]","[c]"
"In post","2022","Security","Security","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","Herefordshire, County of","Outside London","80","80","34680","39070"
"In post","2022","Security","Security","Hertfordshire CC","Outside London","50","50","28330","24270"
"In post","2022","Security","Security","Hounslow and Richmond upon Thames","London","25","25","25030","24140"
"In post","2022","Security","Security","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","20","20","22040","20060"
"In post","2022","Security","Security","Isle of Anglesey","Outside London","10","10","20780","19810"
"In post","2022","Security","Security","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","Kent Thames Gateway","Outside London","5","5","[c]","[c]"
"In post","2022","Security","Security","Kingston upon Hull, City of","Outside London","5","5","[c]","[c]"
"In post","2022","Security","Security","Lambeth","London","30","30","34870","32280"
"In post","2022","Security","Security","Lancaster and Wyre","Outside London","15","15","27710","26350"
"In post","2022","Security","Security","Leeds","Outside London","60","60","39210","36540"
"In post","2022","Security","Security","Leicester","Outside London","5","5","[c]","[c]"
"In post","2022","Security","Security","Leicestershire CC and Rutland","Outside London","10","10","[c]","[c]"
"In post","2022","Security","Security","Lewisham and Southwark","London","10","10","40110","41060"
"In post","2022","Security","Security","Lincolnshire CC","Outside London","70","65","22200","20310"
"In post","2022","Security","Security","Lisburn and Castlereagh","Outside London","70","70","23360","20560"
"In post","2022","Security","Security","Liverpool","Outside London","35","35","28070","20310"
"In post","2022","Security","Security","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","10","10","19910","19810"
"In post","2022","Security","Security","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","Manchester","Outside London","20","20","43110","39510"
"In post","2022","Security","Security","Medway","Outside London","15","15","24940","20100"
"In post","2022","Security","Security","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","Mid Lancashire","Outside London","40","35","26290","22080"
"In post","2022","Security","Security","Milton Keynes","Outside London","220","210","34770","33390"
"In post","2022","Security","Security","Monmouthshire and Newport","Outside London","50","50","37520","31090"
"In post","2022","Security","Security","Newry, Mourne and Down","Outside London","60","60","20820","20560"
"In post","2022","Security","Security","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","North and West Norfolk","Outside London","95","95","32520","33200"
"In post","2022","Security","Security","North Hampshire","Outside London","60","60","25210","20060"
"In post","2022","Security","Security","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","North Nottinghamshire","Outside London","15","15","27940","20310"
"In post","2022","Security","Security","North Yorkshire CC","Outside London","260","255","29950","26750"
"In post","2022","Security","Security","Northumberland","Outside London","15","15","21290","20060"
"In post","2022","Security","Security","Norwich and East Norfolk","Outside London","5","5","[c]","[c]"
"In post","2022","Security","Security","Nottingham","Outside London","10","10","42360","45490"
"In post","2022","Security","Security","Overseas","Overseas","85","85","35780","34150"
"In post","2022","Security","Security","Oxfordshire CC","Outside London","155","155","30540","26350"
"In post","2022","Security","Security","Perth and Kinross, and Stirling","Outside London","5","5","[c]","[c]"
"In post","2022","Security","Security","Peterborough","Outside London","40","35","31930","29060"
"In post","2022","Security","Security","Plymouth","Outside London","335","325","29570","26750"
"In post","2022","Security","Security","Portsmouth","Outside London","415","405","30620","27750"
"In post","2022","Security","Security","Powys","Outside London","30","30","21120","19810"
"In post","2022","Security","Security","Sefton","Outside London","15","10","25340","20310"
"In post","2022","Security","Security","Sheffield","Outside London","15","15","35290","29360"
"In post","2022","Security","Security","Shropshire","Outside London","15","10","28510","21170"
"In post","2022","Security","Security","Somerset CC","Outside London","70","65","24290","21170"
"In post","2022","Security","Security","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","South Ayrshire","Outside London","10","10","22180","19810"
"In post","2022","Security","Security","South Hampshire","Outside London","140","140","26880","23250"
"In post","2022","Security","Security","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","South West Wales","Outside London","20","20","21330","19810"
"In post","2022","Security","Security","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","Staffordshire CC","Outside London","65","65","28070","25220"
"In post","2022","Security","Security","Suffolk CC","Outside London","75","75","26930","21170"
"In post","2022","Security","Security","Sunderland","Outside London","10","10","27420","27570"
"In post","2022","Security","Security","Swansea","Outside London","70","70","25680","24720"
"In post","2022","Security","Security","Swindon","Outside London","5","5","[c]","[c]"
"In post","2022","Security","Security","Telford and Wrekin","Outside London","105","105","32340","28920"
"In post","2022","Security","Security","Tower Hamlets","London","40","40","44860","41750"
"In post","2022","Security","Security","Tyneside","Outside London","35","35","39410","38180"
"In post","2022","Security","Security","Unknown","Unknown","65","65","28790","27370"
"In post","2022","Security","Security","Wakefield","Outside London","10","10","33980","32870"
"In post","2022","Security","Security","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","Wandsworth","London","10","10","26020","21400"
"In post","2022","Security","Security","Warrington","Outside London","10","10","33180","36690"
"In post","2022","Security","Security","Warwickshire CC","Outside London","60","60","27090","20740"
"In post","2022","Security","Security","West Cumbria","Outside London","50","50","32040","26750"
"In post","2022","Security","Security","West Kent","Outside London","25","25","42570","43570"
"In post","2022","Security","Security","West Northamptonshire","Outside London","15","15","37060","39070"
"In post","2022","Security","Security","West Surrey","Outside London","25","25","23900","19810"
"In post","2022","Security","Security","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","Westminster","London","765","760","42100","39090"
"In post","2022","Security","Security","Wiltshire","Outside London","310","305","29850","26670"
"In post","2022","Security","Security","Worcestershire CC","Outside London","10","10","[c]","[c]"
"In post","2022","Security","Security","York","Outside London","20","20","36470","38180"
"In post","2022","Security","Unknown","Ards and North Down","Outside London","5","5","[c]","[c]"
"In post","2022","Security","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","5","[c]","[c]"
"In post","2022","Security","Unknown","Berkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Security","Unknown","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","Cambridgeshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Security","Unknown","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","Dorset","Outside London","10","10","35240","33470"
"In post","2022","Security","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","Glasgow City","Outside London","75","70","35380","32000"
"In post","2022","Security","Unknown","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","Greater Manchester South East","Outside London","5","5","[c]","[c]"
"In post","2022","Security","Unknown","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
