"Status","Year","Organisation","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","HM Courts and Tribunals Service","Wakefield","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Wakefield","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Walsall","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Walsall","Outside London","AO","25","15","21050","20970"
"In post","2022","HM Courts and Tribunals Service","Walsall","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Walsall","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Walsall","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Walsall","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Wandsworth","London","AO","50","45","24080","24310"
"In post","2022","HM Courts and Tribunals Service","Wandsworth","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Wandsworth","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Wandsworth","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Wandsworth","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Wandsworth","London","SEO","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Warrington","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Warrington","Outside London","AO","20","15","20990","20970"
"In post","2022","HM Courts and Tribunals Service","Warrington","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Warrington","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Warrington","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Warrington","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Warrington","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Warwickshire CC","Outside London","AA","10","10","19200","19200"
"In post","2022","HM Courts and Tribunals Service","Warwickshire CC","Outside London","AO","30","25","21010","20970"
"In post","2022","HM Courts and Tribunals Service","Warwickshire CC","Outside London","EO","15","15","25270","25120"
"In post","2022","HM Courts and Tribunals Service","Warwickshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Warwickshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Warwickshire CC","Outside London","SEO","10","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","West Cumbria","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","West Cumbria","Outside London","AO","15","15","21020","20970"
"In post","2022","HM Courts and Tribunals Service","West Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","West Cumbria","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","West Cumbria","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","West Cumbria","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","West Kent","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","West Northamptonshire","Outside London","AA","30","25","19200","19200"
"In post","2022","HM Courts and Tribunals Service","West Northamptonshire","Outside London","AO","185","155","20970","20970"
"In post","2022","HM Courts and Tribunals Service","West Northamptonshire","Outside London","EO","40","40","25180","25120"
"In post","2022","HM Courts and Tribunals Service","West Northamptonshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","West Northamptonshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","West Northamptonshire","Outside London","HEO","15","15","30590","30450"
"In post","2022","HM Courts and Tribunals Service","West Northamptonshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","West Northamptonshire","Outside London","SEO","20","15","40180","38840"
"In post","2022","HM Courts and Tribunals Service","West Surrey","Outside London","AA","15","10","20070","19200"
"In post","2022","HM Courts and Tribunals Service","West Surrey","Outside London","AO","35","35","21970","21490"
"In post","2022","HM Courts and Tribunals Service","West Surrey","Outside London","EO","10","10","25930","25360"
"In post","2022","HM Courts and Tribunals Service","West Surrey","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","West Surrey","Outside London","HEO","10","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","West Surrey","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","West Surrey","Outside London","SEO","10","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","West Surrey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","West Sussex (North East)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","West Sussex (North East)","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","West Sussex (North East)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","West Sussex (North East)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","West Sussex (North East)","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","West Sussex (North East)","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","West Sussex (South West)","Outside London","AA","10","10","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","West Sussex (South West)","Outside London","AO","20","20","21190","21150"
"In post","2022","HM Courts and Tribunals Service","West Sussex (South West)","Outside London","EO","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","West Sussex (South West)","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","West Sussex (South West)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","West Sussex (South West)","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Westminster","London","AA","95","90","21680","21650"
"In post","2022","HM Courts and Tribunals Service","Westminster","London","AO","275","260","23910","23720"
"In post","2022","HM Courts and Tribunals Service","Westminster","London","EO","345","335","28520","28310"
"In post","2022","HM Courts and Tribunals Service","Westminster","London","G6","60","60","67750","68200"
"In post","2022","HM Courts and Tribunals Service","Westminster","London","G7","175","170","58010","57540"
"In post","2022","HM Courts and Tribunals Service","Westminster","London","HEO","240","240","34550","34260"
"In post","2022","HM Courts and Tribunals Service","Westminster","London","SCS level","35","35","86330","83300"
"In post","2022","HM Courts and Tribunals Service","Westminster","London","SEO","230","225","42860","41750"
"In post","2022","HM Courts and Tribunals Service","Wiltshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Wiltshire","Outside London","AO","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Wiltshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Wiltshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Wiltshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Wirral","Outside London","AA","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Wirral","Outside London","AO","30","25","21360","21410"
"In post","2022","HM Courts and Tribunals Service","Wirral","Outside London","EO","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Wirral","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Wirral","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Wirral","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Wolverhampton","Outside London","AA","25","20","19200","19200"
"In post","2022","HM Courts and Tribunals Service","Wolverhampton","Outside London","AO","55","45","21000","20970"
"In post","2022","HM Courts and Tribunals Service","Wolverhampton","Outside London","EO","25","20","25160","25120"
"In post","2022","HM Courts and Tribunals Service","Wolverhampton","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Wolverhampton","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Wolverhampton","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Wolverhampton","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Worcestershire CC","Outside London","AA","15","15","19200","19200"
"In post","2022","HM Courts and Tribunals Service","Worcestershire CC","Outside London","AO","80","70","20990","20970"
"In post","2022","HM Courts and Tribunals Service","Worcestershire CC","Outside London","EO","25","20","25140","25120"
"In post","2022","HM Courts and Tribunals Service","Worcestershire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Worcestershire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Worcestershire CC","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Worcestershire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Worcestershire CC","Outside London","SEO","15","15","41100","41100"
"In post","2022","HM Courts and Tribunals Service","York","Outside London","AA","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","York","Outside London","AO","25","20","20980","20970"
"In post","2022","HM Courts and Tribunals Service","York","Outside London","EO","10","10","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","York","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","York","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","York","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","Westminster","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","Westminster","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","Westminster","London","G7","10","5","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","Westminster","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","Westminster","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","York","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","York","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","York","Outside London","G7","10","10","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","York","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Coventry","Outside London","AO","65","65","22600","22600"
"In post","2022","HM Land Registry","Coventry","Outside London","EO","95","80","27180","27130"
"In post","2022","HM Land Registry","Coventry","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Coventry","Outside London","G7","10","10","59010","56750"
"In post","2022","HM Land Registry","Coventry","Outside London","HEO","60","55","33920","33840"
"In post","2022","HM Land Registry","Coventry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Coventry","Outside London","SEO","35","30","41010","40860"
"In post","2022","HM Land Registry","Croydon","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Croydon","London","AO","55","55","25860","25850"
"In post","2022","HM Land Registry","Croydon","London","EO","110","105","30810","30600"
"In post","2022","HM Land Registry","Croydon","London","G6","20","20","75250","75000"
"In post","2022","HM Land Registry","Croydon","London","G7","35","30","63780","64230"
"In post","2022","HM Land Registry","Croydon","London","HEO","100","90","37640","37290"
"In post","2022","HM Land Registry","Croydon","London","SCS level","10","10","100030","93410"
"In post","2022","HM Land Registry","Croydon","London","SEO","75","70","45520","44260"
"In post","2022","HM Land Registry","Dorset","Outside London","AO","90","85","22600","22600"
"In post","2022","HM Land Registry","Dorset","Outside London","EO","100","90","27130","27130"
"In post","2022","HM Land Registry","Dorset","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Dorset","Outside London","G7","10","5","[c]","[c]"
"In post","2022","HM Land Registry","Dorset","Outside London","HEO","60","50","34000","33840"
"In post","2022","HM Land Registry","Dorset","Outside London","SEO","30","25","39930","38830"
"In post","2022","HM Land Registry","Durham","Outside London","AO","250","235","22600","22600"
"In post","2022","HM Land Registry","Durham","Outside London","EO","275","250","27150","27130"
"In post","2022","HM Land Registry","Durham","Outside London","G7","20","20","58800","56750"
"In post","2022","HM Land Registry","Durham","Outside London","HEO","120","110","33920","33840"
"In post","2022","HM Land Registry","Durham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Durham","Outside London","SEO","65","60","40270","38550"
"In post","2022","HM Land Registry","Gloucestershire CC","Outside London","AO","85","80","22660","22600"
"In post","2022","HM Land Registry","Gloucestershire CC","Outside London","EO","150","125","27160","27130"
"In post","2022","HM Land Registry","Gloucestershire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Gloucestershire CC","Outside London","G7","10","10","[c]","[c]"
"In post","2022","HM Land Registry","Gloucestershire CC","Outside London","HEO","85","70","33840","33840"
"In post","2022","HM Land Registry","Gloucestershire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Gloucestershire CC","Outside London","SEO","35","30","40780","39100"
"In post","2022","HM Land Registry","Kingston upon Hull, City of","Outside London","AO","100","95","22600","22600"
"In post","2022","HM Land Registry","Kingston upon Hull, City of","Outside London","EO","150","135","27160","27130"
"In post","2022","HM Land Registry","Kingston upon Hull, City of","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Kingston upon Hull, City of","Outside London","G7","10","10","[c]","[c]"
"In post","2022","HM Land Registry","Kingston upon Hull, City of","Outside London","HEO","65","55","33880","33840"
"In post","2022","HM Land Registry","Kingston upon Hull, City of","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Kingston upon Hull, City of","Outside London","SEO","30","25","40750","38830"
"In post","2022","HM Land Registry","Leicester","Outside London","AO","100","95","22600","22600"
"In post","2022","HM Land Registry","Leicester","Outside London","EO","110","100","27170","27130"
"In post","2022","HM Land Registry","Leicester","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Leicester","Outside London","G7","5","5","[c]","[c]"
"In post","2022","HM Land Registry","Leicester","Outside London","HEO","60","55","33840","33840"
"In post","2022","HM Land Registry","Leicester","Outside London","SEO","35","30","40520","39100"
"In post","2022","HM Land Registry","Mid Lancashire","Outside London","AO","135","125","22600","22600"
"In post","2022","HM Land Registry","Mid Lancashire","Outside London","EO","155","140","27170","27130"
"In post","2022","HM Land Registry","Mid Lancashire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Mid Lancashire","Outside London","G7","10","10","60930","60520"
"In post","2022","HM Land Registry","Mid Lancashire","Outside London","HEO","80","70","33900","33840"
"In post","2022","HM Land Registry","Mid Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Mid Lancashire","Outside London","SEO","45","40","40720","38550"
"In post","2022","HM Land Registry","Nottingham","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Nottingham","Outside London","AO","120","110","22600","22600"
"In post","2022","HM Land Registry","Nottingham","Outside London","EO","235","210","27130","27130"
"In post","2022","HM Land Registry","Nottingham","Outside London","G6","5","5","[c]","[c]"
"In post","2022","HM Land Registry","Nottingham","Outside London","G7","35","30","58070","56750"
"In post","2022","HM Land Registry","Nottingham","Outside London","HEO","125","110","33840","33840"
"In post","2022","HM Land Registry","Nottingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Nottingham","Outside London","SEO","85","80","41320","39100"
"In post","2022","HM Land Registry","Peterborough","Outside London","AO","85","80","22600","22600"
"In post","2022","HM Land Registry","Peterborough","Outside London","EO","90","80","27180","27130"
"In post","2022","HM Land Registry","Peterborough","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Peterborough","Outside London","G7","10","10","60400","60520"
"In post","2022","HM Land Registry","Peterborough","Outside London","HEO","75","65","34150","33840"
"In post","2022","HM Land Registry","Peterborough","Outside London","SEO","40","35","41460","40860"
"In post","2022","HM Land Registry","Plymouth","Outside London","AA","30","30","21570","21290"
"In post","2022","HM Land Registry","Plymouth","Outside London","AO","140","125","22600","22600"
"In post","2022","HM Land Registry","Plymouth","Outside London","EO","255","230","28500","27130"
"In post","2022","HM Land Registry","Plymouth","Outside London","G6","10","10","[c]","[c]"
"In post","2022","HM Land Registry","Plymouth","Outside London","G7","50","45","57710","56750"
"In post","2022","HM Land Registry","Plymouth","Outside London","HEO","220","200","36310","38450"
"In post","2022","HM Land Registry","Plymouth","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Plymouth","Outside London","SEO","215","205","42960","43160"
"In post","2022","HM Land Registry","Swansea","Outside London","AO","210","195","22600","22600"
"In post","2022","HM Land Registry","Swansea","Outside London","EO","305","275","27130","27130"
"In post","2022","HM Land Registry","Swansea","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Swansea","Outside London","G7","15","15","59940","60520"
"In post","2022","HM Land Registry","Swansea","Outside London","HEO","160","135","33930","33840"
"In post","2022","HM Land Registry","Swansea","Outside London","SEO","75","70","40940","40860"
"In post","2022","HM Land Registry","Telford and Wrekin","Outside London","AO","115","110","22600","22600"
"In post","2022","HM Land Registry","Telford and Wrekin","Outside London","EO","130","120","27170","27130"
"In post","2022","HM Land Registry","Telford and Wrekin","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Telford and Wrekin","Outside London","G7","10","10","58710","60520"
"In post","2022","HM Land Registry","Telford and Wrekin","Outside London","HEO","55","45","33840","33840"
"In post","2022","HM Land Registry","Telford and Wrekin","Outside London","SEO","35","30","40370","38550"
"In post","2022","HM Land Registry","Wirral","Outside London","AO","160","145","22600","22600"
"In post","2022","HM Land Registry","Wirral","Outside London","EO","195","165","27160","27130"
"In post","2022","HM Land Registry","Wirral","Outside London","G6","10","10","[c]","[c]"
"In post","2022","HM Land Registry","Wirral","Outside London","G7","15","10","58420","60520"
"In post","2022","HM Land Registry","Wirral","Outside London","HEO","105","90","33930","33840"
"In post","2022","HM Land Registry","Wirral","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Wirral","Outside London","SEO","55","55","40670","39100"
"In post","2022","HM Prison and Probation Service","Barking & Dagenham and Havering","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Barking & Dagenham and Havering","London","Unknown","95","90","33650","33700"
"In post","2022","HM Prison and Probation Service","Barnet","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Barnet","London","Unknown","100","95","33180","32090"
"In post","2022","HM Prison and Probation Service","Barnsley, Doncaster and Rotherham","Outside London","AA","175","165","21000","20890"
"In post","2022","HM Prison and Probation Service","Barnsley, Doncaster and Rotherham","Outside London","AO","605","565","26490","26100"
"In post","2022","HM Prison and Probation Service","Barnsley, Doncaster and Rotherham","Outside London","EO","215","205","31590","31610"
"In post","2022","HM Prison and Probation Service","Barnsley, Doncaster and Rotherham","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Barnsley, Doncaster and Rotherham","Outside London","G7","5","5","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Barnsley, Doncaster and Rotherham","Outside London","HEO","145","135","35840","36480"
"In post","2022","HM Prison and Probation Service","Barnsley, Doncaster and Rotherham","Outside London","SEO","55","55","50410","51150"
"In post","2022","HM Prison and Probation Service","Barnsley, Doncaster and Rotherham","Outside London","Unknown","305","285","29340","28200"
"In post","2022","HM Prison and Probation Service","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AA","50","50","21130","20890"
"In post","2022","HM Prison and Probation Service","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AO","255","230","26220","25210"
"In post","2022","HM Prison and Probation Service","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","85","80","30820","32040"
"In post","2022","HM Prison and Probation Service","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6","5","5","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G7","5","5","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","HEO","75","65","34740","36480"
"In post","2022","HM Prison and Probation Service","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO","40","40","50520","51150"
"In post","2022","HM Prison and Probation Service","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","150","135","30050","28760"
"In post","2022","HM Prison and Probation Service","Bedford","Outside London","AA","40","40","21380","21790"
"In post","2022","HM Prison and Probation Service","Bedford","Outside London","AO","185","180","28890","29260"
"In post","2022","HM Prison and Probation Service","Bedford","Outside London","EO","25","25","30340","32040"
"In post","2022","HM Prison and Probation Service","Bedford","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Bedford","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Bedford","Outside London","HEO","25","25","34680","35220"
"In post","2022","HM Prison and Probation Service","Bedford","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Bedford","Outside London","SEO","10","10","50630","50920"
"In post","2022","HM Prison and Probation Service","Bedford","Outside London","Unknown","105","95","28480","25480"
"In post","2022","HM Prison and Probation Service","Berkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Berkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Berkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Berkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Berkshire","Outside London","Unknown","235","230","29200","25190"
"In post","2022","HM Prison and Probation Service","Bexley and Greenwich","London","AA","210","200","24280","24080"
"In post","2022","HM Prison and Probation Service","Bexley and Greenwich","London","AO","560","545","31360","31890"
"In post","2022","HM Prison and Probation Service","Bexley and Greenwich","London","EO","165","160","34760","36850"
"In post","2022","HM Prison and Probation Service","Bexley and Greenwich","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Bexley and Greenwich","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Bexley and Greenwich","London","HEO","85","80","39350","39670"
"In post","2022","HM Prison and Probation Service","Bexley and Greenwich","London","SEO","35","35","53050","53380"
"In post","2022","HM Prison and Probation Service","Bexley and Greenwich","London","Unknown","80","75","33170","32890"
"In post","2022","HM Prison and Probation Service","Birmingham","Outside London","AA","105","100","20740","20890"
"In post","2022","HM Prison and Probation Service","Birmingham","Outside London","AO","350","335","26720","25870"
"In post","2022","HM Prison and Probation Service","Birmingham","Outside London","EO","40","40","30600","30350"
"In post","2022","HM Prison and Probation Service","Birmingham","Outside London","G6","5","5","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Birmingham","Outside London","G7","10","10","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Birmingham","Outside London","HEO","65","65","34740","36410"
"In post","2022","HM Prison and Probation Service","Birmingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Birmingham","Outside London","SEO","40","40","43210","45990"
"In post","2022","HM Prison and Probation Service","Birmingham","Outside London","Unknown","665","615","29430","28200"
"In post","2022","HM Prison and Probation Service","Blackburn with Darwen","Outside London","Unknown","85","80","29250","26310"
"In post","2022","HM Prison and Probation Service","Blackpool","Outside London","Unknown","100","100","28890","27260"
"In post","2022","HM Prison and Probation Service","Bournemouth, Christchurch and Poole","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Bournemouth, Christchurch and Poole","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Bournemouth, Christchurch and Poole","Outside London","Unknown","150","135","28920","26810"
"In post","2022","HM Prison and Probation Service","Bradford","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Bradford","Outside London","Unknown","200","190","29850","28200"
"In post","2022","HM Prison and Probation Service","Breckland and South Norfolk","Outside London","AA","55","50","21060","20890"
"In post","2022","HM Prison and Probation Service","Breckland and South Norfolk","Outside London","AO","215","200","25330","24430"
"In post","2022","HM Prison and Probation Service","Breckland and South Norfolk","Outside London","EO","60","55","29800","27380"
"In post","2022","HM Prison and Probation Service","Breckland and South Norfolk","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Breckland and South Norfolk","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Breckland and South Norfolk","Outside London","HEO","40","40","34150","34930"
"In post","2022","HM Prison and Probation Service","Breckland and South Norfolk","Outside London","SEO","20","20","49210","48580"
"In post","2022","HM Prison and Probation Service","Breckland and South Norfolk","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Brent","London","Unknown","75","75","32410","29210"
"In post","2022","HM Prison and Probation Service","Bridgend and Neath Port Talbot","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Bridgend and Neath Port Talbot","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Bridgend and Neath Port Talbot","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Bridgend and Neath Port Talbot","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Bridgend and Neath Port Talbot","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Bridgend and Neath Port Talbot","Outside London","Unknown","90","80","30350","28200"
"In post","2022","HM Prison and Probation Service","Brighton and Hove","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Brighton and Hove","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Brighton and Hove","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Brighton and Hove","Outside London","Unknown","145","125","30700","28200"
"In post","2022","HM Prison and Probation Service","Bristol, City of","Outside London","AA","45","45","20770","20890"
"In post","2022","HM Prison and Probation Service","Bristol, City of","Outside London","AO","210","205","25500","25210"
"In post","2022","HM Prison and Probation Service","Bristol, City of","Outside London","EO","30","30","29760","29510"
"In post","2022","HM Prison and Probation Service","Bristol, City of","Outside London","G6","[c]","[c]","[c]","[c]"
