"Status","Year","Profession_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Communications","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Inner London - East","Heterosexual / straight","155","150","48280","42630"
"In post","2022","Communications","Inner London - East","LGBO","25","25","[c]","[c]"
"In post","2022","Communications","Inner London - East","Undeclared","20","20","[c]","[c]"
"In post","2022","Communications","Inner London - East","Unknown","40","40","46020","42670"
"In post","2022","Communications","Inner London - West","Heterosexual / straight","1145","1115","47700","44500"
"In post","2022","Communications","Inner London - West","LGBO","120","120","45500","43810"
"In post","2022","Communications","Inner London - West","Undeclared","240","235","46100","42470"
"In post","2022","Communications","Inner London - West","Unknown","375","370","45930","42470"
"In post","2022","Communications","Kent","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Communications","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lancashire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Communications","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Communications","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lincolnshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Communications","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Merseyside","Heterosexual / straight","55","55","41280","39380"
"In post","2022","Communications","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Merseyside","Undeclared","10","10","[c]","[c]"
"In post","2022","Communications","Merseyside","Unknown","15","15","[c]","[c]"
"In post","2022","Communications","North Yorkshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Communications","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Communications","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Unknown","10","10","[c]","[c]"
"In post","2022","Communications","Northumberland, and Tyne and Wear","Heterosexual / straight","50","45","39190","34010"
"In post","2022","Communications","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northumberland, and Tyne and Wear","Unknown","15","15","[c]","[c]"
"In post","2022","Communications","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - South","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Communications","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - South","Unknown","10","10","[c]","[c]"
"In post","2022","Communications","Outer London - West and North West","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Communications","Outer London - West and North West","LGBO","5","5","[c]","[c]"
"In post","2022","Communications","Outer London - West and North West","Undeclared","5","5","[c]","[c]"
"In post","2022","Communications","Outer London - West and North West","Unknown","10","10","[c]","[c]"
"In post","2022","Communications","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Communications","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Shropshire and Staffordshire","Heterosexual / straight","40","40","35610","33000"
"In post","2022","Communications","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Shropshire and Staffordshire","Unknown","10","10","[c]","[c]"
"In post","2022","Communications","South Yorkshire","Heterosexual / straight","35","35","42120","40650"
"In post","2022","Communications","South Yorkshire","LGBO","5","5","[c]","[c]"
"In post","2022","Communications","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South Yorkshire","Unknown","10","10","[c]","[c]"
"In post","2022","Communications","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Surrey, East and West Sussex","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Communications","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Tees Valley and Durham","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Communications","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Tees Valley and Durham","Unknown","5","5","[c]","[c]"
"In post","2022","Communications","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Central Scotland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Communications","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Central Scotland","Unknown","5","5","[c]","[c]"
"In post","2022","Communications","West Midlands","Heterosexual / straight","65","65","41000","37990"
"In post","2022","Communications","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands","Undeclared","10","10","[c]","[c]"
"In post","2022","Communications","West Midlands","Unknown","15","15","[c]","[c]"
"In post","2022","Communications","West Wales and The Valleys","Heterosexual / straight","75","70","32030","30450"
"In post","2022","Communications","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Wales and The Valleys","Undeclared","20","15","[c]","[c]"
"In post","2022","Communications","West Wales and The Valleys","Unknown","10","10","[c]","[c]"
"In post","2022","Communications","West Yorkshire","Heterosexual / straight","55","55","48540","49530"
"In post","2022","Communications","West Yorkshire","LGBO","5","5","[c]","[c]"
"In post","2022","Communications","West Yorkshire","Undeclared","15","15","[c]","[c]"
"In post","2022","Communications","West Yorkshire","Unknown","15","15","[c]","[c]"
"In post","2022","Corporate Finance","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Dorset and Somerset","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Corporate Finance","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
