"Status","Year","Organisation","Parent_department","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Office of the Public Guardian","Ministry of Justice","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","Ministry of Justice","West Midlands (England)","Outside London","40","[c]","22890","20970"
"Leaver CS","2022","Office of the Scottish Charity Regulator","Scottish Government","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","London","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","South West (England)","Outside London","50","[c]","37710","27530"
"Leaver CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","East Midlands (England)","Outside London","35","[c]","57020","45840"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","East of England","Outside London","135","[c]","44600","40060"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","London","London","630","[c]","45600","40070"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","North East (England)","Outside London","110","[c]","42180","36940"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","North West (England)","Outside London","80","[c]","44540","40060"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","South East (England)","Outside London","65","[c]","52910","45840"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","South West (England)","Outside London","115","[c]","36410","27520"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","West Midlands (England)","Outside London","105","[c]","45570","40060"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","Yorkshire and The Humber","Outside London","240","[c]","34250","29250"
"Leaver CS","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","London","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Scottish Government","Scotland","Outside London","30","[c]","34400","30760"
"Leaver CS","2022","Revenue Scotland","Scottish Government","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Royal Fleet Auxiliary","Ministry of Defence","Unknown","Unknown","235","[c]","36010","33270"
"Leaver CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","10","[c]","25740","26520"
"Leaver CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","25","[c]","23940","21300"
"Leaver CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","45","[c]","24320","21300"
"Leaver CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","15","[c]","29330","25250"
"Leaver CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","15","[c]","27450","25830"
"Leaver CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","25","[c]","25090","21300"
"Leaver CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","25","[c]","23820","21300"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Scottish Government","Scotland","Outside London","165","[c]","29050","23780"
"Leaver CS","2022","Scottish Forestry","Scottish Government","Scotland","Outside London","20","[c]","38230","37490"
"Leaver CS","2022","Scottish Forestry","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Scottish Government","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Scottish Government","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Scottish Government","Scotland","Outside London","415","[c]","41450","36130"
"Leaver CS","2022","Scottish Housing Regulator","Scottish Government","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Scottish Government","Scotland","Outside London","340","[c]","32260","35000"
"Leaver CS","2022","Scottish Public Pensions Agency","Scottish Government","Scotland","Outside London","20","[c]","33860","28990"
"Leaver CS","2022","Serious Fraud Office","Attorney General's Departments","London","London","45","[c]","41460","40000"
"Leaver CS","2022","Serious Fraud Office","Attorney General's Departments","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Security Scotland","Scottish Government","Scotland","Outside London","40","[c]","29520","27230"
"Leaver CS","2022","Standards and Testing Agency","Department for Education","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Standards and Testing Agency","Department for Education","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Student Awards Agency for Scotland","Scottish Government","Scotland","Outside London","30","[c]","26500","21050"
"Leaver CS","2022","Submarine Delivery Agency","Ministry of Defence","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Ministry of Defence","North West (England)","Outside London","20","[c]","39470","40430"
"Leaver CS","2022","Submarine Delivery Agency","Ministry of Defence","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Ministry of Defence","Scotland","Outside London","15","[c]","35130","33450"
"Leaver CS","2022","Submarine Delivery Agency","Ministry of Defence","South West (England)","Outside London","105","[c]","38470","37370"
"Leaver CS","2022","Teaching Regulation Agency","Department for Education","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Teaching Regulation Agency","Department for Education","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","London","London","15","[c]","40010","34500"
"Leaver CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","10","[c]","34340","33880"
"Leaver CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","15","[c]","29750","26000"
"Leaver CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","15","[c]","28340","21130"
"Leaver CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","15","[c]","31960","21130"
"Leaver CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","10","[c]","23850","21130"
"Leaver CS","2022","The National Archives","The National Archives","London","London","65","[c]","31730","28460"
"Leaver CS","2022","Transport Scotland","Scottish Government","Scotland","Outside London","20","[c]","46330","39660"
"Leaver CS","2022","UK Debt Management Office","HM Treasury","London","London","15","[c]","51680","46010"
"Leaver CS","2022","UK Export Finance","UK Export Finance","London","London","45","[c]","52780","47000"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","East of England","Outside London","35","[c]","36790","27900"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","London","London","530","[c]","42890","37910"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","North West (England)","Outside London","25","[c]","35360","23390"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","South East (England)","Outside London","25","[c]","40010","32110"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","South West (England)","Outside London","110","[c]","33130","28590"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","West Midlands (England)","Outside London","20","[c]","35530","22880"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Yorkshire and The Humber","Outside London","30","[c]","40300","31380"
"Leaver CS","2022","UK Hydrographic Office","Ministry of Defence","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Ministry of Defence","South West (England)","Outside London","65","[c]","36510","34000"
"Leaver CS","2022","UK Space Agency","Department for Business, Energy and Industrial Strategy","London","London","35","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","UK Statistics Authority","London","London","50","[c]","36060","33210"
"Leaver CS","2022","UK Statistics Authority","UK Statistics Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","UK Statistics Authority","South East (England)","Outside London","315","[c]","25240","20350"
"Leaver CS","2022","UK Statistics Authority","UK Statistics Authority","Wales","Outside London","215","[c]","30850","29540"
"Leaver CS","2022","UK Supreme Court","UK Supreme Court","London","London","20","[c]","35040","37230"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","East Midlands (England)","Outside London","15","[c]","32040","26030"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","East of England","Outside London","10","[c]","35050","31100"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","London","London","30","[c]","43330","45550"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","North East (England)","Outside London","45","[c]","23150","21750"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","North West (England)","Outside London","20","[c]","37860","30000"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","South West (England)","Outside London","35","[c]","24610","22010"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","West Midlands (England)","Outside London","10","[c]","30760","27000"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Yorkshire and The Humber","Outside London","85","[c]","24340","22040"
"Leaver CS","2022","Vehicle Certification Agency","Department for Transport","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Department for Transport","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Department for Transport","South West (England)","Outside London","10","[c]","35710","31820"
"Leaver CS","2022","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","15","[c]","47300","41220"
"Leaver CS","2022","Water Services Regulation Authority","Water Services Regulation Authority","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Water Services Regulation Authority","West Midlands (England)","Outside London","45","[c]","51570","44000"
"Leaver CS","2022","Welsh Government (excl. agencies)","Welsh Government","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Welsh Government","Wales","Outside London","245","[c]","42720","37410"
"Leaver CS","2022","Welsh Revenue Authority","Welsh Government","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wilton Park","Foreign, Commonwealth and Development Office","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","London","London","10","[c]","39690","34270"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","10","[c]","25680","21300"
"Leaver Dept.","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Attorney General's Departments","London","London","20","[c]","53960","61860"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Cabinet Office","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Cabinet Office","East of England","Outside London","20","[c]","27560","24100"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Cabinet Office","London","London","1305","[c]","43710","34550"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Cabinet Office","North East (England)","Outside London","45","[c]","28210","23850"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Cabinet Office","North West (England)","Outside London","30","[c]","40900","37300"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Cabinet Office","Scotland","Outside London","15","[c]","41130","33300"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Cabinet Office","South East (England)","Outside London","10","[c]","26660","26670"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Cabinet Office","South West (England)","Outside London","15","[c]","43730","43650"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Unknown","290","[c]","39880","32000"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Cabinet Office","Wales","Outside London","20","[c]","36730","32000"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Cabinet Office","Yorkshire and The Humber","Outside London","65","[c]","36100","33300"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Charity Commission","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Charity Commission","North West (England)","Outside London","25","[c]","33270","29160"
"Leaver Dept.","2022","Charity Commission","Charity Commission","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Charity Commission","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Department for Business, Energy and Industrial Strategy","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Department for Business, Energy and Industrial Strategy","Wales","Outside London","40","[c]","32790","34760"
"Leaver Dept.","2022","Competition and Markets Authority","Competition and Markets Authority","London","London","40","[c]","35280","28160"
"Leaver Dept.","2022","Competition and Markets Authority","Competition and Markets Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Scotland","Outside London","20","[c]","24990","25120"
"Leaver Dept.","2022","Crown Commercial Service","Cabinet Office","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Cabinet Office","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Cabinet Office","North West (England)","Outside London","15","[c]","37380","35420"
"Leaver Dept.","2022","Crown Commercial Service","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Cabinet Office","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Cabinet Office","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","Outside London","15","[c]","33640","23230"
"Leaver Dept.","2022","Crown Prosecution Service","Attorney General's Departments","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Attorney General's Departments","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Attorney General's Departments","London","London","50","[c]","38630","28000"
"Leaver Dept.","2022","Crown Prosecution Service","Attorney General's Departments","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Attorney General's Departments","North West (England)","Outside London","10","[c]","31140","27810"
"Leaver Dept.","2022","Crown Prosecution Service","Attorney General's Departments","South East (England)","Outside London","10","[c]","33090","26970"
"Leaver Dept.","2022","Crown Prosecution Service","Attorney General's Departments","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Attorney General's Departments","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Attorney General's Departments","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Attorney General's Departments","Yorkshire and The Humber","Outside London","10","[c]","31870","26740"
"Leaver Dept.","2022","Defence Equipment and Support","Ministry of Defence","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Ministry of Defence","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Ministry of Defence","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Ministry of Defence","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Ministry of Defence","Scotland","Outside London","15","[c]","25650","20230"
"Leaver Dept.","2022","Defence Equipment and Support","Ministry of Defence","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Ministry of Defence","South West (England)","Outside London","390","[c]","35110","32990"
"Leaver Dept.","2022","Defence Equipment and Support","Ministry of Defence","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","Ministry of Defence","South East (England)","Outside London","30","[c]","37690","38070"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","Ministry of Defence","South West (England)","Outside London","40","[c]","41350","38070"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","London","London","465","[c]","46800","40220"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","10","[c]","33580","31050"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","55","[c]","48150","51710"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Wales","Outside London","10","[c]","34380","28410"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","15","[c]","36310","31990"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","London","London","205","[c]","44920","38020"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Department for Education","East Midlands (England)","Outside London","10","[c]","36210","35160"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Department for Education","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Department for Education","London","London","195","[c]","47350","43430"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Department for Education","North East (England)","Outside London","35","[c]","42340","36780"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Department for Education","North West (England)","Outside London","85","[c]","38030","36780"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Department for Education","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Department for Education","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Department for Education","West Midlands (England)","Outside London","30","[c]","36670","32300"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Department for Education","Yorkshire and The Humber","Outside London","50","[c]","40130","36960"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","London","London","235","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","10","[c]","[c]","[c]"
