"Status","Year","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Black","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","AO","Heterosexual / straight","95","[c]","22060","21260"
"Leaver Dept.","2022","Black","No function","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","EO","Heterosexual / straight","250","[c]","27870","27570"
"Leaver Dept.","2022","Black","No function","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","G6","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","G7","Heterosexual / straight","75","[c]","52400","52610"
"Leaver Dept.","2022","Black","No function","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","HEO","Heterosexual / straight","150","[c]","32560","32330"
"Leaver Dept.","2022","Black","No function","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","SEO","Heterosexual / straight","115","[c]","39820","40070"
"Leaver Dept.","2022","Black","No function","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","EO","Heterosexual / straight","30","[c]","28770","28670"
"Leaver Dept.","2022","Black","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
