"Status","Year","Age","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Inner London - West","London","Undeclared","70","[c]","47140","46070"
"Leaver CS","2022","50-59","Inner London - West","London","Unknown","180","[c]","57940","53390"
"Leaver CS","2022","50-59","Kent","Outside London","Heterosexual / straight","110","[c]","35330","29290"
"Leaver CS","2022","50-59","Kent","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Kent","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Kent","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Lancashire","Outside London","Heterosexual / straight","135","[c]","29240","26120"
"Leaver CS","2022","50-59","Lancashire","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Lancashire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Lancashire","Outside London","Unknown","90","[c]","29760","25300"
"Leaver CS","2022","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","90","[c]","34040","27570"
"Leaver CS","2022","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Lincolnshire","Outside London","Heterosexual / straight","45","[c]","30590","27570"
"Leaver CS","2022","50-59","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Lincolnshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Lincolnshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Merseyside","Outside London","Heterosexual / straight","150","[c]","30930","26160"
"Leaver CS","2022","50-59","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Merseyside","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Merseyside","Outside London","Unknown","100","[c]","32990","27570"
"Leaver CS","2022","50-59","North Eastern Scotland","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North Yorkshire","Outside London","Heterosexual / straight","70","[c]","35990","27570"
"Leaver CS","2022","50-59","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North Yorkshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North Yorkshire","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","135","[c]","31560","26270"
"Leaver CS","2022","50-59","Northumberland, and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northumberland, and Tyne and Wear","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northumberland, and Tyne and Wear","Outside London","Unknown","190","[c]","30710","22280"
"Leaver CS","2022","50-59","Outer London - East and North East","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Outer London - East and North East","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Outer London - East and North East","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Outer London - East and North East","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Outer London - South","London","Heterosexual / straight","75","[c]","38450","31060"
"Leaver CS","2022","50-59","Outer London - South","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Outer London - South","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Outer London - South","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Outer London - West and North West","London","Heterosexual / straight","75","[c]","33440","31060"
"Leaver CS","2022","50-59","Outer London - West and North West","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Outer London - West and North West","London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Outer London - West and North West","London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Shropshire and Staffordshire","Outside London","Heterosexual / straight","90","[c]","33340","27570"
"Leaver CS","2022","50-59","Shropshire and Staffordshire","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Shropshire and Staffordshire","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Shropshire and Staffordshire","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","50-59","South Yorkshire","Outside London","Heterosexual / straight","100","[c]","32960","27570"
"Leaver CS","2022","50-59","South Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","South Yorkshire","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","South Yorkshire","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Southern Scotland","Outside London","Heterosexual / straight","40","[c]","37810","30040"
"Leaver CS","2022","50-59","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Southern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Southern Scotland","Outside London","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Surrey, East and West Sussex","Outside London","Heterosexual / straight","130","[c]","31560","27570"
"Leaver CS","2022","50-59","Surrey, East and West Sussex","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Surrey, East and West Sussex","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Surrey, East and West Sussex","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Tees Valley and Durham","Outside London","Heterosexual / straight","85","[c]","31100","27570"
"Leaver CS","2022","50-59","Tees Valley and Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Tees Valley and Durham","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Tees Valley and Durham","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Heterosexual / straight","60","[c]","33450","27570"
"Leaver CS","2022","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Unknown","90","[c]","46800","36990"
"Leaver CS","2022","50-59","West Central Scotland","Outside London","Heterosexual / straight","130","[c]","33660","33000"
"Leaver CS","2022","50-59","West Central Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Central Scotland","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Central Scotland","Outside London","Unknown","115","[c]","33170","27570"
"Leaver CS","2022","50-59","West Midlands","Outside London","Heterosexual / straight","140","[c]","38290","27570"
"Leaver CS","2022","50-59","West Midlands","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Midlands","Outside London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Midlands","Outside London","Unknown","90","[c]","44440","33840"
"Leaver CS","2022","50-59","West Wales and The Valleys","Outside London","Heterosexual / straight","70","[c]","31010","27570"
"Leaver CS","2022","50-59","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Wales and The Valleys","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Wales and The Valleys","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Yorkshire","Outside London","Heterosexual / straight","195","[c]","34050","27570"
"Leaver CS","2022","50-59","West Yorkshire","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Yorkshire","Outside London","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Yorkshire","Outside London","Unknown","135","[c]","32490","27570"
"Leaver CS","2022","60-64","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","45","[c]","34160","29410"
"Leaver CS","2022","60-64","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bedfordshire and Hertfordshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Bedfordshire and Hertfordshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","115","[c]","34540","29530"
"Leaver CS","2022","60-64","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cheshire","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cheshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cheshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cornwall and Isles of Scilly","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cornwall and Isles of Scilly","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cumbria","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cumbria","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","85","[c]","33190","27570"
"Leaver CS","2022","60-64","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Derbyshire and Nottinghamshire","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Derbyshire and Nottinghamshire","Outside London","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Devon","Outside London","Heterosexual / straight","85","[c]","32180","28080"
"Leaver CS","2022","60-64","Devon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Devon","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Devon","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Dorset and Somerset","Outside London","Heterosexual / straight","60","[c]","32090","27570"
"Leaver CS","2022","60-64","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Dorset and Somerset","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Dorset and Somerset","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Anglia","Outside London","Heterosexual / straight","120","[c]","32700","27570"
"Leaver CS","2022","60-64","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Anglia","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Anglia","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Wales","Outside London","Heterosexual / straight","95","[c]","41670","29430"
"Leaver CS","2022","60-64","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Wales","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Wales","Outside London","Unknown","85","[c]","30670","22610"
"Leaver CS","2022","60-64","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","65","[c]","30690","27570"
"Leaver CS","2022","60-64","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Eastern Scotland","Outside London","Heterosexual / straight","150","[c]","42620","35000"
"Leaver CS","2022","60-64","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Eastern Scotland","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Eastern Scotland","Outside London","Unknown","155","[c]","37420","35000"
"Leaver CS","2022","60-64","Essex","Outside London","Heterosexual / straight","70","[c]","31420","29290"
"Leaver CS","2022","60-64","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Essex","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Essex","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","225","[c]","41160","38440"
"Leaver CS","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","55","[c]","38070","37230"
"Leaver CS","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Greater Manchester","Outside London","Heterosexual / straight","90","[c]","34300","27570"
"Leaver CS","2022","60-64","Greater Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Greater Manchester","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Greater Manchester","Outside London","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","165","[c]","32940","27820"
"Leaver CS","2022","60-64","Hampshire and Isle of Wight","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Hampshire and Isle of Wight","Outside London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Hampshire and Isle of Wight","Outside London","Unknown","60","[c]","32100","27570"
"Leaver CS","2022","60-64","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","40","[c]","31340","27570"
"Leaver CS","2022","60-64","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Highlands and Islands","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Highlands and Islands","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Highlands and Islands","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inner London - East","London","Heterosexual / straight","115","[c]","56700","50280"
"Leaver CS","2022","60-64","Inner London - East","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inner London - East","London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inner London - East","London","Unknown","100","[c]","49220","42090"
"Leaver CS","2022","60-64","Inner London - West","London","Heterosexual / straight","250","[c]","52420","46710"
"Leaver CS","2022","60-64","Inner London - West","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inner London - West","London","Undeclared","60","[c]","55720","46030"
"Leaver CS","2022","60-64","Inner London - West","London","Unknown","95","[c]","54260","51030"
"Leaver CS","2022","60-64","Kent","Outside London","Heterosexual / straight","80","[c]","32380","29290"
"Leaver CS","2022","60-64","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Kent","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Kent","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Lancashire","Outside London","Heterosexual / straight","95","[c]","29450","27570"
"Leaver CS","2022","60-64","Lancashire","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Lancashire","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Lancashire","Outside London","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","60","[c]","30700","27570"
"Leaver CS","2022","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Lincolnshire","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Merseyside","Outside London","Heterosexual / straight","125","[c]","30730","27130"
"Leaver CS","2022","60-64","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Merseyside","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Merseyside","Outside London","Unknown","110","[c]","31680","27570"
"Leaver CS","2022","60-64","North Eastern Scotland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North Eastern Scotland","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North Yorkshire","Outside London","Heterosexual / straight","60","[c]","32340","27570"
"Leaver CS","2022","60-64","North Yorkshire","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North Yorkshire","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North Yorkshire","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","125","[c]","31760","27570"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","Outside London","Unknown","210","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - East and North East","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - East and North East","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - East and North East","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - South","London","Heterosexual / straight","75","[c]","37040","31020"
"Leaver CS","2022","60-64","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - South","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - South","London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","London","Heterosexual / straight","70","[c]","34890","31690"
"Leaver CS","2022","60-64","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","Overseas","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","Overseas","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","Outside London","Heterosexual / straight","80","[c]","30430","27570"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Yorkshire","Outside London","Heterosexual / straight","80","[c]","30430","27570"
"Leaver CS","2022","60-64","South Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Yorkshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Yorkshire","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Southern Scotland","Outside London","Heterosexual / straight","30","[c]","32210","27570"
"Leaver CS","2022","60-64","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Southern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Southern Scotland","Outside London","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Surrey, East and West Sussex","Outside London","Heterosexual / straight","65","[c]","34880","27640"
"Leaver CS","2022","60-64","Surrey, East and West Sussex","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Surrey, East and West Sussex","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Surrey, East and West Sussex","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tees Valley and Durham","Outside London","Heterosexual / straight","95","[c]","29570","26390"
"Leaver CS","2022","60-64","Tees Valley and Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tees Valley and Durham","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tees Valley and Durham","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Heterosexual / straight","40","[c]","32350","22090"
"Leaver CS","2022","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Undeclared","35","[c]","24980","21840"
"Leaver CS","2022","60-64","Unknown","Unknown","Unknown","65","[c]","44100","38670"
"Leaver CS","2022","60-64","West Central Scotland","Outside London","Heterosexual / straight","105","[c]","34140","27570"
"Leaver CS","2022","60-64","West Central Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Central Scotland","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Central Scotland","Outside London","Unknown","95","[c]","35490","32720"
"Leaver CS","2022","60-64","West Midlands","Outside London","Heterosexual / straight","100","[c]","33450","27570"
"Leaver CS","2022","60-64","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Midlands","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Midlands","Outside London","Unknown","90","[c]","35590","27570"
"Leaver CS","2022","60-64","West Wales and The Valleys","Outside London","Heterosexual / straight","90","[c]","36150","27570"
"Leaver CS","2022","60-64","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Wales and The Valleys","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Wales and The Valleys","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Yorkshire","Outside London","Heterosexual / straight","110","[c]","33320","27570"
"Leaver CS","2022","60-64","West Yorkshire","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Yorkshire","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","West Yorkshire","Outside London","Unknown","105","[c]","32620","27570"
"Leaver CS","2022","65+","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bedfordshire and Hertfordshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bedfordshire and Hertfordshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","85","[c]","27910","24900"
"Leaver CS","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cheshire","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
