"Status","Year","Age","Organisation","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","65+","HM Courts and Tribunals Service","Ministry of Justice","Male","95","[c]","22790","20400"
"Leaver CS","2022","65+","HM Land Registry","HM Land Registry","Female","40","[c]","33350","27130"
"Leaver CS","2022","65+","HM Land Registry","HM Land Registry","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Prison and Probation Service","Ministry of Justice","Female","250","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Prison and Probation Service","Ministry of Justice","Male","305","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Female","355","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Male","305","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Treasury (excl. agencies)","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Treasury (excl. agencies)","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Home Office","Home Office","Female","135","[c]","26310","25310"
"Leaver CS","2022","65+","Home Office","Home Office","Male","125","[c]","29980","27370"
"Leaver CS","2022","65+","Institute for Apprenticeships and Technical Education","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Institute for Apprenticeships and Technical Education","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal Aid Agency","Ministry of Justice","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal Aid Agency","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Maritime and Coastguard Agency","Department for Transport","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Maritime and Coastguard Agency","Department for Transport","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Met Office","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Met Office","Department for Business, Energy and Industrial Strategy","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Defence (excl. agencies)","Ministry of Defence","Female","180","[c]","25730","21830"
"Leaver CS","2022","65+","Ministry of Defence (excl. agencies)","Ministry of Defence","Male","430","[c]","31060","27320"
"Leaver CS","2022","65+","Ministry of Justice (excl. agencies)","Ministry of Justice","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Justice (excl. agencies)","Ministry of Justice","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","National Crime Agency","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Records of Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Records of Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Savings and Investments","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Savings and Investments","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Rail and Road","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Rail and Road","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Public Guardian","Ministry of Justice","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Public Guardian","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Scottish Charity Regulator","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Scottish Charity Regulator","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Public Health England","Department of Health and Social Care","Female","45","[c]","43300","37300"
"Leaver CS","2022","65+","Public Health England","Department of Health and Social Care","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Registers of Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Registers of Scotland","Scottish Government","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Revenue Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Revenue Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Royal Fleet Auxiliary","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Royal Fleet Auxiliary","Ministry of Defence","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Courts and Tribunals Service","Scottish Government","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Courts and Tribunals Service","Scottish Government","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Forestry","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Forestry","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Government (excl. agencies)","Scottish Government","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Government (excl. agencies)","Scottish Government","Male","35","[c]","45040","36130"
"Leaver CS","2022","65+","Scottish Prison Service","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Prison Service","Scottish Government","Male","30","[c]","35220","35000"
"Leaver CS","2022","65+","Scottish Public Pensions Agency","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Public Pensions Agency","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Serious Fraud Office","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Serious Fraud Office","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Social Security Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Social Security Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Student Awards Agency for Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Student Awards Agency for Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Submarine Delivery Agency","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Submarine Delivery Agency","Ministry of Defence","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","The National Archives","The National Archives","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","The National Archives","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Transport Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Transport Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Debt Management Office","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Debt Management Office","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Export Finance","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Export Finance","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Health Security Agency","Department of Health and Social Care","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Health Security Agency","Department of Health and Social Care","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Hydrographic Office","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Hydrographic Office","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Space Agency","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Space Agency","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Statistics Authority","UK Statistics Authority","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Statistics Authority","UK Statistics Authority","Male","50","[c]","24350","20350"
"Leaver CS","2022","65+","UK Statistics Authority","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Valuation Office Agency","HM Revenue and Customs","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Valuation Office Agency","HM Revenue and Customs","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Vehicle Certification Agency","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Vehicle Certification Agency","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Welsh Government (excl. agencies)","Welsh Government","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Welsh Government (excl. agencies)","Welsh Government","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Electronics and Components Agency","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Electronics and Components Agency","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Space Agency","Department for Business, Energy and Industrial Strategy","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Space Agency","Department for Business, Energy and Industrial Strategy","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Cabinet Office (excl. agencies)","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Cabinet Office (excl. agencies)","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Crown Commercial Service","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Crown Commercial Service","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Crown Prosecution Service","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Crown Prosecution Service","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Defence Equipment and Support","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Defence Equipment and Support","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","HM Courts and Tribunals Service","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","HM Courts and Tribunals Service","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","HM Prison and Probation Service","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","HM Prison and Probation Service","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Public Health England","Department of Health and Social Care","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Public Health England","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Attorney General's Office","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Attorney General's Office","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Cabinet Office (excl. agencies)","Cabinet Office","Female","510","[c]","34030","32000"
"Leaver Dept.","2022","20-29","Cabinet Office (excl. agencies)","Cabinet Office","Male","390","[c]","34160","32000"
"Leaver Dept.","2022","20-29","Charity Commission","Charity Commission","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Charity Commission","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Companies House","Department for Business, Energy and Industrial Strategy","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Companies House","Department for Business, Energy and Industrial Strategy","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Competition and Markets Authority","Competition and Markets Authority","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Competition and Markets Authority","Competition and Markets Authority","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Criminal Injuries Compensation Authority","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Criminal Injuries Compensation Authority","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Crown Commercial Service","Cabinet Office","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Crown Commercial Service","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Crown Office and Procurator Fiscal Service","Scottish Government","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Crown Office and Procurator Fiscal Service","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Crown Prosecution Service","Attorney General's Departments","Female","30","[c]","24950","24180"
"Leaver Dept.","2022","20-29","Crown Prosecution Service","Attorney General's Departments","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Defence Equipment and Support","Ministry of Defence","Female","50","[c]","27050","27100"
"Leaver Dept.","2022","20-29","Defence Equipment and Support","Ministry of Defence","Male","85","[c]","26360","27540"
"Leaver Dept.","2022","20-29","Defence Science and Technology Laboratory","Ministry of Defence","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Defence Science and Technology Laboratory","Ministry of Defence","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Female","130","[c]","37620","33640"
"Leaver Dept.","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Male","105","[c]","38970","38010"
"Leaver Dept.","2022","20-29","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Female","60","[c]","35660","34020"
"Leaver Dept.","2022","20-29","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Male","40","[c]","38990","34020"
"Leaver Dept.","2022","20-29","Department for Education (excl. agencies)","Department for Education","Female","95","[c]","35360","33190"
"Leaver Dept.","2022","20-29","Department for Education (excl. agencies)","Department for Education","Male","55","[c]","35820","32940"
"Leaver Dept.","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Female","70","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Male","75","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for International Trade","Department for International Trade","Female","65","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for International Trade","Department for International Trade","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Female","75","[c]","34100","33210"
"Leaver Dept.","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Male","60","[c]","35430","33210"
"Leaver Dept.","2022","20-29","Department for Transport (excl. agencies)","Department for Transport","Female","70","[c]","37040","34710"
"Leaver Dept.","2022","20-29","Department for Transport (excl. agencies)","Department for Transport","Male","65","[c]","38610","35060"
"Leaver Dept.","2022","20-29","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Female","500","[c]","28020","27570"
"Leaver Dept.","2022","20-29","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Male","355","[c]","28320","27570"
"Leaver Dept.","2022","20-29","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Female","235","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Male","185","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Disclosure Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Disclosure Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Driver and Vehicle Licensing Agency","Department for Transport","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Driver and Vehicle Licensing Agency","Department for Transport","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Driver and Vehicle Standards Agency","Department for Transport","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Driver and Vehicle Standards Agency","Department for Transport","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Education and Skills Funding Agency","Department for Education","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Education and Skills Funding Agency","Department for Education","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Food Standards Agency","Food Standards Agency","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Food Standards Agency","Food Standards Agency","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Food Standards Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Food Standards Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Female","65","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Forestry and Land Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Forestry and Land Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Government Actuary's Department","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Government Actuary's Department","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Government Internal Audit Agency","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Government Internal Audit Agency","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Government Legal Department","Attorney General's Departments","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Government Legal Department","Attorney General's Departments","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Government Property Agency","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Government Property Agency","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Health and Safety Executive","Department for Work and Pensions","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Health and Safety Executive","Department for Work and Pensions","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Courts and Tribunals Service","Ministry of Justice","Female","150","[c]","23500","21650"
"Leaver Dept.","2022","20-29","HM Courts and Tribunals Service","Ministry of Justice","Male","75","[c]","22400","20970"
"Leaver Dept.","2022","20-29","HM Prison and Probation Service","Ministry of Justice","Female","115","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Prison and Probation Service","Ministry of Justice","Male","60","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Female","240","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Male","200","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury (excl. agencies)","HM Treasury","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury (excl. agencies)","HM Treasury","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Home Office","Female","240","[c]","31160","28670"
"Leaver Dept.","2022","20-29","Home Office","Home Office","Male","205","[c]","30660","28650"
"Leaver Dept.","2022","20-29","Institute for Apprenticeships and Technical Education","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Institute for Apprenticeships and Technical Education","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal Aid Agency","Ministry of Justice","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal Aid Agency","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Maritime and Coastguard Agency","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Maritime and Coastguard Agency","Department for Transport","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Met Office","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Met Office","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence (excl. agencies)","Ministry of Defence","Female","100","[c]","31240","30200"
"Leaver Dept.","2022","20-29","Ministry of Defence (excl. agencies)","Ministry of Defence","Male","70","[c]","33950","33300"
"Leaver Dept.","2022","20-29","Ministry of Justice (excl. agencies)","Ministry of Justice","Female","95","[c]","34090","34100"
"Leaver Dept.","2022","20-29","Ministry of Justice (excl. agencies)","Ministry of Justice","Male","50","[c]","35570","34260"
"Leaver Dept.","2022","20-29","National Crime Agency","National Crime Agency","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","National Crime Agency","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Infrastructure Commission","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Infrastructure Commission","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Northern Ireland Office","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Northern Ireland Office","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Budget Responsibility","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Budget Responsibility","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Female","25","[c]","[c]","[c]"
