"Status","Year","Disability","Organisation","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Charity Commission","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Charity Commission","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Charity Commission","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Charity Commission","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Charity Commission","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Charity Commission","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Charity Commission","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Charity Commission","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Charity Commission","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Companies House","Outside London","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Companies House","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Companies House","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Companies House","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Companies House","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Companies House","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Competition and Markets Authority","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Competition and Markets Authority","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Competition and Markets Authority","London","G7","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Competition and Markets Authority","London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Competition and Markets Authority","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Competition and Markets Authority","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Competition and Markets Authority","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Competition and Markets Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Competition and Markets Authority","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Criminal Injuries Compensation Authority","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Criminal Injuries Compensation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Criminal Injuries Compensation Authority","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Criminal Injuries Compensation Authority","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Commercial Service","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Commercial Service","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Commercial Service","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Commercial Service","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Commercial Service","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Commercial Service","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Commercial Service","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Commercial Service","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Commercial Service","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Commercial Service","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Commercial Service","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Commercial Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Commercial Service","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Commercial Service","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Commercial Service","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Office and Procurator Fiscal Service","Outside London","AO","50","[c]","22560","23230"
"Leaver CS","2022","Declared non-disabled","Crown Office and Procurator Fiscal Service","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Office and Procurator Fiscal Service","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Office and Procurator Fiscal Service","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Office and Procurator Fiscal Service","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Office and Procurator Fiscal Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Office and Procurator Fiscal Service","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Prosecution Service","London","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Prosecution Service","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Prosecution Service","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Prosecution Service","London","G7","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Prosecution Service","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Prosecution Service","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Prosecution Service","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Prosecution Service","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Prosecution Service","Outside London","AO","50","[c]","22080","22200"
"Leaver CS","2022","Declared non-disabled","Crown Prosecution Service","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Prosecution Service","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Prosecution Service","Outside London","G7","65","[c]","58020","55610"
"Leaver CS","2022","Declared non-disabled","Crown Prosecution Service","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Prosecution Service","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Crown Prosecution Service","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Defence Electronics and Components Agency","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Defence Electronics and Components Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Defence Electronics and Components Agency","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Defence Electronics and Components Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Defence Electronics and Components Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Defence Equipment and Support","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Defence Equipment and Support","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Defence Equipment and Support","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Defence Equipment and Support","Outside London","EO","185","[c]","22460","21290"
"Leaver CS","2022","Declared non-disabled","Defence Equipment and Support","Outside London","G6","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Defence Equipment and Support","Outside London","G7","45","[c]","54840","54800"
"Leaver CS","2022","Declared non-disabled","Defence Equipment and Support","Outside London","HEO","190","[c]","30340","30420"
"Leaver CS","2022","Declared non-disabled","Defence Equipment and Support","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Defence Equipment and Support","Outside London","SEO","135","[c]","41450","41000"
"Leaver CS","2022","Declared non-disabled","Defence Equipment and Support","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Defence Equipment and Support","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Defence Equipment and Support","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Defence Equipment and Support","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Defence Equipment and Support","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Defence Science and Technology Laboratory","Outside London","AA","35","[c]","17690","17540"
"Leaver CS","2022","Declared non-disabled","Defence Science and Technology Laboratory","Outside London","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Defence Science and Technology Laboratory","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Defence Science and Technology Laboratory","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Defence Science and Technology Laboratory","Outside London","G7","75","[c]","50900","47760"
"Leaver CS","2022","Declared non-disabled","Defence Science and Technology Laboratory","Outside London","HEO","75","[c]","29760","29230"
"Leaver CS","2022","Declared non-disabled","Defence Science and Technology Laboratory","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Defence Science and Technology Laboratory","Outside London","SEO","55","[c]","38570","38070"
"Leaver CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G7","65","[c]","54350","53600"
"Leaver CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO","40","[c]","40190","40050"
"Leaver CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","G7","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","HEO","45","[c]","35500","34020"
"Leaver CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Education (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Education (excl. agencies)","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Education (excl. agencies)","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Education (excl. agencies)","London","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Education (excl. agencies)","London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Education (excl. agencies)","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Education (excl. agencies)","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Education (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Education (excl. agencies)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Education (excl. agencies)","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Education (excl. agencies)","Outside London","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Education (excl. agencies)","Outside London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Education (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Education (excl. agencies)","Outside London","SEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","HEO","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","G7","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SEO","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","London","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Transport (excl. agencies)","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Transport (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Transport (excl. agencies)","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Transport (excl. agencies)","London","G6","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Transport (excl. agencies)","London","G7","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Transport (excl. agencies)","London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Transport (excl. agencies)","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Transport (excl. agencies)","London","SEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Transport (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Transport (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Transport (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Transport (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Transport (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Transport (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Transport (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Transport (excl. agencies)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","London","AO","115","[c]","24880","25110"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","London","EO","540","[c]","31040","31060"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","London","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","London","HEO","35","[c]","38200","38440"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Outside London","AO","2130","[c]","21220","21260"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Outside London","EO","2580","[c]","27710","27570"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Outside London","G6","40","[c]","67130","66190"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Outside London","G7","75","[c]","53880","52640"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Outside London","HEO","235","[c]","33530","34290"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Outside London","SEO","130","[c]","39350","39070"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","EO","35","[c]","28150","27570"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
