"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Operational Delivery","Inner London - East","SEO/HEO","HEO","265","[c]","32750","32330"
"Leaver Dept.","2022","Operational Delivery","Inner London - East","SEO/HEO","SEO","265","[c]","40610","40070"
"Leaver Dept.","2022","Operational Delivery","Inner London - East","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Inner London - West","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Inner London - West","AA/AO","AO","85","[c]","23730","23720"
"Leaver Dept.","2022","Operational Delivery","Inner London - West","EO","EO","150","[c]","28500","28310"
"Leaver Dept.","2022","Operational Delivery","Inner London - West","G6/G7","G6","25","[c]","66420","66230"
"Leaver Dept.","2022","Operational Delivery","Inner London - West","G6/G7","G7","90","[c]","54930","54070"
"Leaver Dept.","2022","Operational Delivery","Inner London - West","SCS level","SCS level","35","[c]","85840","78000"
"Leaver Dept.","2022","Operational Delivery","Inner London - West","SEO/HEO","HEO","135","[c]","33310","33370"
"Leaver Dept.","2022","Operational Delivery","Inner London - West","SEO/HEO","SEO","150","[c]","40140","40680"
"Leaver Dept.","2022","Operational Delivery","Inner London - West","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Kent","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Kent","AA/AO","AO","30","[c]","21740","21630"
"Leaver Dept.","2022","Operational Delivery","Kent","EO","EO","45","[c]","27590","27370"
"Leaver Dept.","2022","Operational Delivery","Kent","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Kent","G6/G7","G7","10","[c]","52500","52140"
"Leaver Dept.","2022","Operational Delivery","Kent","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Kent","SEO/HEO","SEO","10","[c]","39410","38200"
"Leaver Dept.","2022","Operational Delivery","Lancashire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Lancashire","AA/AO","AO","35","[c]","20960","21260"
"Leaver Dept.","2022","Operational Delivery","Lancashire","EO","EO","40","[c]","27090","27570"
"Leaver Dept.","2022","Operational Delivery","Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Lancashire","SEO/HEO","HEO","10","[c]","32300","32120"
"Leaver Dept.","2022","Operational Delivery","Lancashire","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Lancashire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Leicestershire, Rutland and Northamptonshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Leicestershire, Rutland and Northamptonshire","AA/AO","AO","40","[c]","20510","20970"
"Leaver Dept.","2022","Operational Delivery","Leicestershire, Rutland and Northamptonshire","EO","EO","20","[c]","25810","27570"
"Leaver Dept.","2022","Operational Delivery","Leicestershire, Rutland and Northamptonshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Leicestershire, Rutland and Northamptonshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Lincolnshire","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Lincolnshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Lincolnshire","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Lincolnshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Lincolnshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Merseyside","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Merseyside","AA/AO","AO","115","[c]","21290","21430"
"Leaver Dept.","2022","Operational Delivery","Merseyside","EO","EO","210","[c]","25890","25040"
"Leaver Dept.","2022","Operational Delivery","Merseyside","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Merseyside","G6/G7","G7","15","[c]","51330","50730"
"Leaver Dept.","2022","Operational Delivery","Merseyside","SEO/HEO","HEO","50","[c]","30540","30830"
"Leaver Dept.","2022","Operational Delivery","Merseyside","SEO/HEO","SEO","30","[c]","40820","38270"
"Leaver Dept.","2022","Operational Delivery","Merseyside","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","North Eastern Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","North Eastern Scotland","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","North Eastern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","North Yorkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","North Yorkshire","AA/AO","AO","15","[c]","20580","20760"
"Leaver Dept.","2022","Operational Delivery","North Yorkshire","EO","EO","15","[c]","26690","27570"
"Leaver Dept.","2022","Operational Delivery","North Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","North Yorkshire","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","North Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","North Yorkshire","SEO/HEO","HEO","10","[c]","30790","30470"
"Leaver Dept.","2022","Operational Delivery","North Yorkshire","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Northern Ireland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Northern Ireland","EO","EO","15","[c]","25650","24970"
"Leaver Dept.","2022","Operational Delivery","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Northumberland, and Tyne and Wear","AA/AO","AO","125","[c]","21070","21260"
"Leaver Dept.","2022","Operational Delivery","Northumberland, and Tyne and Wear","EO","EO","115","[c]","26990","27570"
"Leaver Dept.","2022","Operational Delivery","Northumberland, and Tyne and Wear","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Northumberland, and Tyne and Wear","G6/G7","G7","15","[c]","49880","49860"
"Leaver Dept.","2022","Operational Delivery","Northumberland, and Tyne and Wear","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Northumberland, and Tyne and Wear","SEO/HEO","HEO","35","[c]","30760","30950"
"Leaver Dept.","2022","Operational Delivery","Northumberland, and Tyne and Wear","SEO/HEO","SEO","15","[c]","36220","36330"
"Leaver Dept.","2022","Operational Delivery","Northumberland, and Tyne and Wear","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Outer London - East and North East","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Outer London - East and North East","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Outer London - East and North East","EO","EO","50","[c]","30830","31060"
"Leaver Dept.","2022","Operational Delivery","Outer London - East and North East","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Outer London - East and North East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Outer London - East and North East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Outer London - East and North East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Outer London - South","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Outer London - South","AA/AO","AO","15","[c]","24360","24590"
"Leaver Dept.","2022","Operational Delivery","Outer London - South","EO","EO","75","[c]","29800","30320"
"Leaver Dept.","2022","Operational Delivery","Outer London - South","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Outer London - South","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Outer London - South","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Outer London - South","SEO/HEO","HEO","25","[c]","33550","34210"
"Leaver Dept.","2022","Operational Delivery","Outer London - South","SEO/HEO","SEO","15","[c]","41320","41970"
"Leaver Dept.","2022","Operational Delivery","Outer London - South","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Outer London - West and North West","AA/AO","AA","45","[c]","21430","22350"
"Leaver Dept.","2022","Operational Delivery","Outer London - West and North West","AA/AO","AO","100","[c]","24160","23780"
"Leaver Dept.","2022","Operational Delivery","Outer London - West and North West","EO","EO","195","[c]","28240","27920"
"Leaver Dept.","2022","Operational Delivery","Outer London - West and North West","G6/G7","G6","15","[c]","70530","70920"
"Leaver Dept.","2022","Operational Delivery","Outer London - West and North West","G6/G7","G7","60","[c]","54260","53120"
"Leaver Dept.","2022","Operational Delivery","Outer London - West and North West","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Outer London - West and North West","SEO/HEO","HEO","70","[c]","33590","32650"
"Leaver Dept.","2022","Operational Delivery","Outer London - West and North West","SEO/HEO","SEO","65","[c]","40860","40270"
"Leaver Dept.","2022","Operational Delivery","Outer London - West and North West","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Shropshire and Staffordshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Shropshire and Staffordshire","AA/AO","AO","25","[c]","20310","20970"
"Leaver Dept.","2022","Operational Delivery","Shropshire and Staffordshire","EO","EO","40","[c]","26780","27570"
"Leaver Dept.","2022","Operational Delivery","Shropshire and Staffordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Shropshire and Staffordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Shropshire and Staffordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Shropshire and Staffordshire","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Shropshire and Staffordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Shropshire and Staffordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","South Yorkshire","AA/AO","AO","20","[c]","21240","21680"
"Leaver Dept.","2022","Operational Delivery","South Yorkshire","EO","EO","60","[c]","26840","27570"
"Leaver Dept.","2022","Operational Delivery","South Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","South Yorkshire","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","South Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","South Yorkshire","SEO/HEO","HEO","15","[c]","32090","31480"
"Leaver Dept.","2022","Operational Delivery","South Yorkshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","South Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Southern Scotland","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Southern Scotland","EO","EO","30","[c]","27300","27570"
"Leaver Dept.","2022","Operational Delivery","Southern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Southern Scotland","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Southern Scotland","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Southern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Surrey, East and West Sussex","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Surrey, East and West Sussex","AA/AO","AO","20","[c]","21540","21820"
"Leaver Dept.","2022","Operational Delivery","Surrey, East and West Sussex","EO","EO","45","[c]","27680","27570"
"Leaver Dept.","2022","Operational Delivery","Surrey, East and West Sussex","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Surrey, East and West Sussex","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Surrey, East and West Sussex","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Surrey, East and West Sussex","SEO/HEO","HEO","15","[c]","31700","31220"
"Leaver Dept.","2022","Operational Delivery","Surrey, East and West Sussex","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Surrey, East and West Sussex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Tees Valley and Durham","AA/AO","AO","55","[c]","21540","21260"
"Leaver Dept.","2022","Operational Delivery","Tees Valley and Durham","EO","EO","40","[c]","27210","27570"
"Leaver Dept.","2022","Operational Delivery","Tees Valley and Durham","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Tees Valley and Durham","SEO/HEO","HEO","15","[c]","31770","31990"
"Leaver Dept.","2022","Operational Delivery","Tees Valley and Durham","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Tees Valley and Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","AA/AO","AO","50","[c]","21730","21840"
"Leaver Dept.","2022","Operational Delivery","Unknown","EO","EO","40","[c]","27400","27570"
"Leaver Dept.","2022","Operational Delivery","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Central Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Central Scotland","AA/AO","AO","80","[c]","21230","21260"
"Leaver Dept.","2022","Operational Delivery","West Central Scotland","EO","EO","175","[c]","26870","27570"
"Leaver Dept.","2022","Operational Delivery","West Central Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Central Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Central Scotland","SEO/HEO","HEO","30","[c]","31400","31990"
"Leaver Dept.","2022","Operational Delivery","West Central Scotland","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Midlands","AA/AO","AA","10","[c]","19360","19520"
"Leaver Dept.","2022","Operational Delivery","West Midlands","AA/AO","AO","180","[c]","20660","20970"
"Leaver Dept.","2022","Operational Delivery","West Midlands","EO","EO","270","[c]","26180","27570"
"Leaver Dept.","2022","Operational Delivery","West Midlands","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Midlands","G6/G7","G7","35","[c]","51190","49980"
"Leaver Dept.","2022","Operational Delivery","West Midlands","SCS level","SCS level","15","[c]","106630","112940"
"Leaver Dept.","2022","Operational Delivery","West Midlands","SEO/HEO","HEO","80","[c]","31190","30570"
"Leaver Dept.","2022","Operational Delivery","West Midlands","SEO/HEO","SEO","40","[c]","38550","37730"
"Leaver Dept.","2022","Operational Delivery","West Midlands","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Wales and The Valleys","AA/AO","AO","25","[c]","21570","21280"
"Leaver Dept.","2022","Operational Delivery","West Wales and The Valleys","EO","EO","55","[c]","27330","27570"
"Leaver Dept.","2022","Operational Delivery","West Wales and The Valleys","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Wales and The Valleys","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Wales and The Valleys","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Wales and The Valleys","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Wales and The Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Yorkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Yorkshire","AA/AO","AO","70","[c]","20780","20970"
"Leaver Dept.","2022","Operational Delivery","West Yorkshire","EO","EO","160","[c]","26430","27570"
"Leaver Dept.","2022","Operational Delivery","West Yorkshire","G6/G7","G6","10","[c]","67500","66230"
"Leaver Dept.","2022","Operational Delivery","West Yorkshire","G6/G7","G7","30","[c]","51270","50390"
"Leaver Dept.","2022","Operational Delivery","West Yorkshire","SEO/HEO","HEO","85","[c]","31070","30830"
"Leaver Dept.","2022","Operational Delivery","West Yorkshire","SEO/HEO","SEO","50","[c]","38370","37050"
"Leaver Dept.","2022","Operational Delivery","West Yorkshire","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Derbyshire and Nottinghamshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Hampshire and Isle of Wight","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Hampshire and Isle of Wight","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Hampshire and Isle of Wight","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Hampshire and Isle of Wight","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Inner London - West","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Inner London - West","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Inner London - West","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Inner London - West","SEO/HEO","HEO","15","[c]","34610","36590"
"Leaver Dept.","2022","Operational Research","Inner London - West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Outer London - South","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Outer London - South","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Outer London - South","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","South Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","West Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Bedfordshire and Hertfordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Bedfordshire and Hertfordshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Cheshire","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Cheshire","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Cheshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Cornwall and Isles of Scilly","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Cornwall and Isles of Scilly","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Cumbria","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Derbyshire and Nottinghamshire","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Derbyshire and Nottinghamshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Derbyshire and Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Devon","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Devon","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Devon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Devon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Dorset and Somerset","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Dorset and Somerset","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Dorset and Somerset","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Dorset and Somerset","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East Anglia","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East Anglia","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East Anglia","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East Anglia","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East Wales","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East Wales","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East Yorkshire and Northern Lincolnshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Eastern Scotland","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Eastern Scotland","EO","EO","10","[c]","26630","27570"
"Leaver Dept.","2022","Other","Eastern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Essex","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Essex","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","10","[c]","21280","21170"
"Leaver Dept.","2022","Other","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","45","[c]","24160","26050"
"Leaver Dept.","2022","Other","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","20","[c]","28760","27460"
"Leaver Dept.","2022","Other","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","25","[c]","38550","39270"
"Leaver Dept.","2022","Other","Greater Manchester","AA/AO","AO","15","[c]","21210","21260"
"Leaver Dept.","2022","Other","Greater Manchester","EO","EO","15","[c]","27410","27570"
"Leaver Dept.","2022","Other","Greater Manchester","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Greater Manchester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Greater Manchester","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Hampshire and Isle of Wight","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Hampshire and Isle of Wight","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Hampshire and Isle of Wight","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Herefordshire, Worcestershire and Warwickshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Herefordshire, Worcestershire and Warwickshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Highlands and Islands","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Highlands and Islands","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Highlands and Islands","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Inner London - East","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Inner London - East","EO","EO","30","[c]","28210","27070"
"Leaver Dept.","2022","Other","Inner London - East","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Inner London - East","G6/G7","G7","5","[c]","[c]","[c]"
