"Status","Year","Function_of_post","Parent_department","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","West Midlands","AA/AO","10","[c]","20680","21130"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","West Midlands","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","West Yorkshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Digital, Culture, Media and Sport","Inner London - West","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Digital, Culture, Media and Sport","Inner London - West","EO","20","[c]","26070","26180"
"Leaver CS","2022","No function","Department for Digital, Culture, Media and Sport","Inner London - West","G6/G7","35","[c]","54550","51730"
"Leaver CS","2022","No function","Department for Digital, Culture, Media and Sport","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Digital, Culture, Media and Sport","Inner London - West","SEO/HEO","45","[c]","35000","34020"
"Leaver CS","2022","No function","Department for Digital, Culture, Media and Sport","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education","Greater Manchester","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education","Greater Manchester","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education","Greater Manchester","SEO/HEO","10","[c]","33390","36500"
"Leaver CS","2022","No function","Department for Education","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education","Inner London - West","EO","25","[c]","27800","28500"
"Leaver CS","2022","No function","Department for Education","Inner London - West","G6/G7","30","[c]","60280","58800"
"Leaver CS","2022","No function","Department for Education","Inner London - West","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education","Inner London - West","SEO/HEO","25","[c]","37070","36280"
"Leaver CS","2022","No function","Department for Education","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education","South Yorkshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education","South Yorkshire","G6/G7","10","[c]","57080","56230"
"Leaver CS","2022","No function","Department for Education","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education","South Yorkshire","SEO/HEO","10","[c]","33000","31910"
"Leaver CS","2022","No function","Department for Education","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education","Tees Valley and Durham","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education","West Midlands","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education","West Midlands","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education","West Midlands","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Education","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Cumbria","AA/AO","10","[c]","21230","21300"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Devon","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Devon","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Dorset and Somerset","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","East Anglia","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Inner London - West","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Inner London - West","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Inner London - West","G6/G7","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Inner London - West","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Inner London - West","SEO/HEO","120","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Lancashire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Lancashire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","North Yorkshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","North Yorkshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","North Yorkshire","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","AA/AO","30","[c]","24170","24370"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","SEO/HEO","15","[c]","38060","39420"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","AA/AO","15","[c]","21250","21300"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Environment, Food and Rural Affairs","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for International Trade","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for International Trade","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for International Trade","Inner London - West","EO","45","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for International Trade","Inner London - West","G6/G7","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for International Trade","Inner London - West","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for International Trade","Inner London - West","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for International Trade","Overseas","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for International Trade","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for International Trade","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for International Trade","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for International Trade","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Inner London - West","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Inner London - West","EO","15","[c]","28610","27850"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Inner London - West","G6/G7","25","[c]","58160","55810"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Inner London - West","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Inner London - West","SEO/HEO","15","[c]","36080","33210"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Levelling Up, Housing and Communities","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Bedfordshire and Hertfordshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","EO","10","[c]","26610","26130"
"Leaver CS","2022","No function","Department for Transport","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Derbyshire and Nottinghamshire","EO","10","[c]","26550","26740"
"Leaver CS","2022","No function","Department for Transport","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Devon","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","East Anglia","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","East Anglia","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","East Wales","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","East Wales","EO","15","[c]","26880","26780"
"Leaver CS","2022","No function","Department for Transport","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","East Yorkshire and Northern Lincolnshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Essex","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","EO","15","[c]","26320","26470"
"Leaver CS","2022","No function","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Transport","Greater Manchester","EO","15","[c]","26520","26470"
