"Status","Year","Region_london","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","HEO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","Unknown","170","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","Unknown","260","[c]","36610","33570"
"Leaver CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA","Female","Heterosexual / straight","35","[c]","22180","22350"
"Leaver Dept.","2022","London","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AO","Female","Heterosexual / straight","180","[c]","23930","23780"
"Leaver Dept.","2022","London","AO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AO","Female","Unknown","65","[c]","23900","23770"
"Leaver Dept.","2022","London","AO","Male","Heterosexual / straight","90","[c]","24160","23940"
"Leaver Dept.","2022","London","AO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AO","Male","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","EO","Female","Heterosexual / straight","695","[c]","28530","28170"
"Leaver Dept.","2022","London","EO","Female","LGBO","50","[c]","29000","28310"
"Leaver Dept.","2022","London","EO","Female","Undeclared","130","[c]","27960","27520"
"Leaver Dept.","2022","London","EO","Female","Unknown","165","[c]","28750","28380"
"Leaver Dept.","2022","London","EO","Male","Heterosexual / straight","360","[c]","28780","28410"
"Leaver Dept.","2022","London","EO","Male","LGBO","55","[c]","28290","27500"
"Leaver Dept.","2022","London","EO","Male","Undeclared","65","[c]","28030","27590"
"Leaver Dept.","2022","London","EO","Male","Unknown","105","[c]","29070","28650"
"Leaver Dept.","2022","London","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","G6","Female","Heterosexual / straight","250","[c]","68140","66440"
"Leaver Dept.","2022","London","G6","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","London","G6","Female","Undeclared","75","[c]","72450","67700"
"Leaver Dept.","2022","London","G6","Female","Unknown","115","[c]","68320","66620"
"Leaver Dept.","2022","London","G6","Male","Heterosexual / straight","205","[c]","69170","66870"
"Leaver Dept.","2022","London","G6","Male","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","London","G6","Male","Undeclared","65","[c]","[c]","[c]"
"Leaver Dept.","2022","London","G6","Male","Unknown","90","[c]","70360","67820"
"Leaver Dept.","2022","London","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","G7","Female","Heterosexual / straight","690","[c]","54590","54230"
"Leaver Dept.","2022","London","G7","Female","LGBO","55","[c]","54970","53850"
"Leaver Dept.","2022","London","G7","Female","Undeclared","150","[c]","55100","54280"
"Leaver Dept.","2022","London","G7","Female","Unknown","275","[c]","54920","54700"
"Leaver Dept.","2022","London","G7","Male","Heterosexual / straight","445","[c]","55010","54670"
"Leaver Dept.","2022","London","G7","Male","LGBO","80","[c]","54670","54170"
"Leaver Dept.","2022","London","G7","Male","Undeclared","140","[c]","55110","53860"
"Leaver Dept.","2022","London","G7","Male","Unknown","240","[c]","55540","54700"
"Leaver Dept.","2022","London","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","HEO","Female","Heterosexual / straight","885","[c]","33570","33350"
"Leaver Dept.","2022","London","HEO","Female","LGBO","90","[c]","33770","33570"
"Leaver Dept.","2022","London","HEO","Female","Undeclared","195","[c]","33200","32900"
"Leaver Dept.","2022","London","HEO","Female","Unknown","460","[c]","32760","32000"
"Leaver Dept.","2022","London","HEO","Male","Heterosexual / straight","520","[c]","34040","34020"
"Leaver Dept.","2022","London","HEO","Male","LGBO","105","[c]","33860","33930"
"Leaver Dept.","2022","London","HEO","Male","Undeclared","130","[c]","34410","34020"
"Leaver Dept.","2022","London","HEO","Male","Unknown","385","[c]","32980","32000"
"Leaver Dept.","2022","London","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SCS level","Female","Heterosexual / straight","175","[c]","93910","92500"
"Leaver Dept.","2022","London","SCS level","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SCS level","Female","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SCS level","Female","Unknown","80","[c]","108260","101430"
"Leaver Dept.","2022","London","SCS level","Male","Heterosexual / straight","150","[c]","92430","86720"
"Leaver Dept.","2022","London","SCS level","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SCS level","Male","Undeclared","50","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SCS level","Male","Unknown","55","[c]","94670","89830"
"Leaver Dept.","2022","London","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SEO","Female","Heterosexual / straight","695","[c]","41010","40570"
"Leaver Dept.","2022","London","SEO","Female","LGBO","60","[c]","40320","40070"
"Leaver Dept.","2022","London","SEO","Female","Undeclared","130","[c]","40510","40080"
"Leaver Dept.","2022","London","SEO","Female","Unknown","180","[c]","41230","40600"
"Leaver Dept.","2022","London","SEO","Male","Heterosexual / straight","370","[c]","41500","41020"
"Leaver Dept.","2022","London","SEO","Male","LGBO","55","[c]","41430","40600"
"Leaver Dept.","2022","London","SEO","Male","Undeclared","105","[c]","41300","40620"
"Leaver Dept.","2022","London","SEO","Male","Unknown","155","[c]","41940","41350"
"Leaver Dept.","2022","London","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Unknown","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Unknown","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Unknown","Female","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Unknown","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Unknown","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Unknown","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","AA","Female","Heterosexual / straight","70","[c]","19290","19100"
"Leaver Dept.","2022","Outside London","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","AA","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","AA","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","AA","Male","Heterosexual / straight","60","[c]","19810","19150"
"Leaver Dept.","2022","Outside London","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","AA","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","AO","Female","Heterosexual / straight","905","[c]","21120","21260"
"Leaver Dept.","2022","Outside London","AO","Female","LGBO","65","[c]","21280","21170"
"Leaver Dept.","2022","Outside London","AO","Female","Undeclared","90","[c]","20880","21090"
"Leaver Dept.","2022","Outside London","AO","Female","Unknown","500","[c]","21420","21260"
"Leaver Dept.","2022","Outside London","AO","Male","Heterosexual / straight","525","[c]","21340","21260"
"Leaver Dept.","2022","Outside London","AO","Male","LGBO","50","[c]","21070","21110"
"Leaver Dept.","2022","Outside London","AO","Male","Undeclared","75","[c]","21830","21230"
"Leaver Dept.","2022","Outside London","AO","Male","Unknown","380","[c]","21100","21050"
"Leaver Dept.","2022","Outside London","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","EO","Female","Heterosexual / straight","1465","[c]","26250","27570"
"Leaver Dept.","2022","Outside London","EO","Female","LGBO","105","[c]","26480","27570"
"Leaver Dept.","2022","Outside London","EO","Female","Undeclared","140","[c]","26370","27570"
"Leaver Dept.","2022","Outside London","EO","Female","Unknown","400","[c]","26810","27570"
"Leaver Dept.","2022","Outside London","EO","Male","Heterosexual / straight","910","[c]","26370","27570"
"Leaver Dept.","2022","Outside London","EO","Male","LGBO","100","[c]","26690","27570"
"Leaver Dept.","2022","Outside London","EO","Male","Undeclared","110","[c]","26060","27220"
"Leaver Dept.","2022","Outside London","EO","Male","Unknown","285","[c]","26850","27570"
"Leaver Dept.","2022","Outside London","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","G6","Female","Heterosexual / straight","135","[c]","69070","66320"
"Leaver Dept.","2022","Outside London","G6","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","G6","Female","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","G6","Female","Unknown","55","[c]","68920","67200"
"Leaver Dept.","2022","Outside London","G6","Male","Heterosexual / straight","120","[c]","69360","66250"
"Leaver Dept.","2022","Outside London","G6","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","G6","Male","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","G6","Male","Unknown","45","[c]","70400","70520"
"Leaver Dept.","2022","Outside London","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","G7","Female","Heterosexual / straight","450","[c]","51970","50970"
"Leaver Dept.","2022","Outside London","G7","Female","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","G7","Female","Undeclared","90","[c]","51240","50270"
"Leaver Dept.","2022","Outside London","G7","Female","Unknown","140","[c]","51960","50730"
"Leaver Dept.","2022","Outside London","G7","Male","Heterosexual / straight","330","[c]","53090","52150"
"Leaver Dept.","2022","Outside London","G7","Male","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","G7","Male","Undeclared","75","[c]","52220","51200"
"Leaver Dept.","2022","Outside London","G7","Male","Unknown","135","[c]","52880","51940"
"Leaver Dept.","2022","Outside London","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","HEO","Female","Heterosexual / straight","910","[c]","31230","31020"
"Leaver Dept.","2022","Outside London","HEO","Female","LGBO","50","[c]","30210","30020"
"Leaver Dept.","2022","Outside London","HEO","Female","Undeclared","130","[c]","31340","31380"
"Leaver Dept.","2022","Outside London","HEO","Female","Unknown","285","[c]","31980","32000"
"Leaver Dept.","2022","Outside London","HEO","Male","Heterosexual / straight","545","[c]","31750","31220"
"Leaver Dept.","2022","Outside London","HEO","Male","LGBO","65","[c]","31270","31810"
"Leaver Dept.","2022","Outside London","HEO","Male","Undeclared","110","[c]","31780","31990"
"Leaver Dept.","2022","Outside London","HEO","Male","Unknown","225","[c]","32160","31990"
"Leaver Dept.","2022","Outside London","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","SCS level","Female","Heterosexual / straight","95","[c]","99280","98000"
"Leaver Dept.","2022","Outside London","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","SCS level","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","SCS level","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","SCS level","Male","Heterosexual / straight","80","[c]","103860","106640"
"Leaver Dept.","2022","Outside London","SCS level","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","SCS level","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","SCS level","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","SEO","Female","Heterosexual / straight","735","[c]","39120","38380"
"Leaver Dept.","2022","Outside London","SEO","Female","LGBO","45","[c]","39020","38580"
"Leaver Dept.","2022","Outside London","SEO","Female","Undeclared","125","[c]","39360","39160"
"Leaver Dept.","2022","Outside London","SEO","Female","Unknown","185","[c]","39530","39040"
"Leaver Dept.","2022","Outside London","SEO","Male","Heterosexual / straight","440","[c]","39420","38860"
"Leaver Dept.","2022","Outside London","SEO","Male","LGBO","40","[c]","39320","38220"
"Leaver Dept.","2022","Outside London","SEO","Male","Undeclared","85","[c]","40120","39660"
"Leaver Dept.","2022","Outside London","SEO","Male","Unknown","160","[c]","40080","39630"
"Leaver Dept.","2022","Outside London","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","Unknown","Female","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","Unknown","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","Unknown","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","Unknown","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","Unknown","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outside London","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","G7","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","G7","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","HEO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","HEO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA","Male","Unknown","[c]","[c]","[c]","[c]"
