"Status","Year","Disability","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","UK Supreme Court","London","5","5","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","London","20","20","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","Outside London","15","15","[c]","[c]"
"In post","2022","Unknown","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Welsh Government","Outside London","385","370","39470","33190"
"In post","2022","Unknown","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","Outside London","40","[c]","41560","33280"
"Leaver CS","2022","Declared disabled","Cabinet Office","London","35","[c]","46920","49870"
"Leaver CS","2022","Declared disabled","Cabinet Office","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","London","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Digital, Culture, Media and Sport","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Education","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Education","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs","London","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs","Outside London","60","[c]","27160","24920"
"Leaver CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for International Trade","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Transport","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Transport","Outside London","50","[c]","28380","26780"
"Leaver CS","2022","Declared disabled","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Transport","Unknown","35","[c]","24550","21840"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions","London","145","[c]","31530","31060"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions","Outside London","1220","[c]","26130","27570"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care","London","90","[c]","40390","36330"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care","Outside London","80","[c]","38600","32700"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office","London","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Land Registry","Outside London","45","[c]","31870","27130"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs","London","45","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs","Outside London","400","[c]","27140","26370"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Treasury","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Treasury","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","London","75","[c]","37870","30840"
"Leaver CS","2022","Declared disabled","Home Office","Outside London","130","[c]","27470","25220"
"Leaver CS","2022","Declared disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence","Outside London","455","[c]","32110","26740"
"Leaver CS","2022","Declared disabled","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice","London","155","[c]","33700","26870"
"Leaver CS","2022","Declared disabled","Ministry of Justice","Outside London","820","[c]","23150","20970"
"Leaver CS","2022","Declared disabled","Ministry of Justice","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","National Crime Agency","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Gas and Electricity Markets","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Gas and Electricity Markets","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scottish Government","Outside London","110","[c]","34320","35000"
"Leaver CS","2022","Declared disabled","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","The National Archives","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Export Finance","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Statistics Authority","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Statistics Authority","Outside London","45","[c]","31330","23990"
"Leaver CS","2022","Declared disabled","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Welsh Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Welsh Government","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Attorney General's Departments","London","250","[c]","49010","51250"
"Leaver CS","2022","Declared non-disabled","Attorney General's Departments","Outside London","170","[c]","42060","38000"
"Leaver CS","2022","Declared non-disabled","Cabinet Office","London","250","[c]","53160","54700"
"Leaver CS","2022","Declared non-disabled","Cabinet Office","Outside London","70","[c]","37930","33300"
"Leaver CS","2022","Declared non-disabled","Cabinet Office","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Chancellor's other departments","London","35","[c]","51940","47430"
"Leaver CS","2022","Declared non-disabled","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Charity Commission","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Competition and Markets Authority","London","80","[c]","53600","54320"
"Leaver CS","2022","Declared non-disabled","Competition and Markets Authority","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","205","[c]","47560","42340"
"Leaver CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","275","[c]","35350","33550"
"Leaver CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","95","[c]","41390","36260"
"Leaver CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Education","London","80","[c]","48580","45040"
"Leaver CS","2022","Declared non-disabled","Department for Education","Outside London","125","[c]","44780","37100"
"Leaver CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","130","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","525","[c]","28670","24920"
"Leaver CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","London","85","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","London","90","[c]","48530","44880"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Outside London","70","[c]","42470","40310"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Transport","London","130","[c]","46800","42890"
"Leaver CS","2022","Declared non-disabled","Department for Transport","Outside London","355","[c]","32990","27250"
"Leaver CS","2022","Declared non-disabled","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Transport","Unknown","260","[c]","25000","21840"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions","London","755","[c]","32700","31060"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions","Outside London","5345","[c]","26750","27570"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions","Unknown","60","[c]","30290","27570"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care","London","870","[c]","43240","39250"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care","Outside London","825","[c]","38950","36330"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Estyn","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Agency","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Agency","Outside London","45","[c]","31630","30350"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","London","150","[c]","54590","53610"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","80","[c]","41730","33930"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","Outside London","195","[c]","34480","33840"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs","London","280","[c]","45710","40910"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs","Outside London","2320","[c]","29930","25000"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury","London","140","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","London","530","[c]","39840","34630"
"Leaver CS","2022","Declared non-disabled","Home Office","Outside London","885","[c]","27340","25040"
"Leaver CS","2022","Declared non-disabled","Home Office","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","London","170","[c]","39400","37000"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","Outside London","2915","[c]","32270","29230"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","Overseas","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice","London","815","[c]","35190","28310"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice","Outside London","4715","[c]","25340","20970"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","London","30","[c]","52730","47670"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","Outside London","55","[c]","40590","36630"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","125","[c]","55550","51360"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","130","[c]","50110","46000"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","75","[c]","33820","31710"
"Leaver CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Government","Outside London","520","[c]","38300","31540"
"Leaver CS","2022","Declared non-disabled","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Government","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The National Archives","London","50","[c]","31820","28460"
"Leaver CS","2022","Declared non-disabled","UK Export Finance","London","40","[c]","53760","47000"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","Outside London","205","[c]","29250","23870"
"Leaver CS","2022","Declared non-disabled","UK Supreme Court","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Water Services Regulation Authority","Outside London","30","[c]","51640","49500"
"Leaver CS","2022","Declared non-disabled","Welsh Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Welsh Government","Outside London","205","[c]","42260","37410"
"Leaver CS","2022","Undeclared","Attorney General's Departments","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cabinet Office","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cabinet Office","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Education","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Education","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for International Trade","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Transport","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Transport","Outside London","30","[c]","29300","26780"
"Leaver CS","2022","Undeclared","Department for Transport","Unknown","30","[c]","26140","21840"
"Leaver CS","2022","Undeclared","Department for Work and Pensions","London","35","[c]","31980","31060"
"Leaver CS","2022","Undeclared","Department for Work and Pensions","Outside London","275","[c]","27110","27570"
"Leaver CS","2022","Undeclared","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department of Health and Social Care","London","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department of Health and Social Care","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","London","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","Outside London","225","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","London","40","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","London","45","[c]","40220","36590"
"Leaver CS","2022","Undeclared","Home Office","Outside London","50","[c]","27750","27140"
"Leaver CS","2022","Undeclared","Ministry of Defence","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence","Outside London","310","[c]","32060","30680"
"Leaver CS","2022","Undeclared","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","London","100","[c]","37030","30610"
"Leaver CS","2022","Undeclared","Ministry of Justice","Outside London","670","[c]","26260","20970"
"Leaver CS","2022","Undeclared","Ministry of Justice","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","Outside London","100","[c]","28770","24060"
"Leaver CS","2022","Undeclared","Welsh Government","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Departments","London","75","[c]","46130","51250"
"Leaver CS","2022","Unknown","Attorney General's Departments","Outside London","100","[c]","35150","30120"
"Leaver CS","2022","Unknown","Cabinet Office","London","205","[c]","52430","49700"
"Leaver CS","2022","Unknown","Cabinet Office","Outside London","130","[c]","46220","35940"
"Leaver CS","2022","Unknown","Cabinet Office","Unknown","60","[c]","52930","49700"
"Leaver CS","2022","Unknown","Chancellor's other departments","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","Outside London","30","[c]","36720","29380"
"Leaver CS","2022","Unknown","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","London","90","[c]","40470","34500"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","160","[c]","28460","24250"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","London","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education","London","80","[c]","37900","32940"
"Leaver CS","2022","Unknown","Department for Education","Outside London","110","[c]","35470","36500"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","London","70","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Outside London","95","[c]","32340","25190"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","London","100","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","London","85","[c]","35890","34710"
"Leaver CS","2022","Unknown","Department for Transport","Outside London","185","[c]","27910","26130"
"Leaver CS","2022","Unknown","Department for Transport","Unknown","90","[c]","22640","21590"
"Leaver CS","2022","Unknown","Department for Work and Pensions","London","140","[c]","31610","31060"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Outside London","870","[c]","25890","27570"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","London","805","[c]","49420","41010"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Outside London","410","[c]","45430","38200"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","London","75","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","Outside London","115","[c]","29950","27130"
"Leaver CS","2022","Unknown","HM Revenue and Customs","London","150","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Outside London","1510","[c]","25940","22040"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury","London","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","London","190","[c]","34600","28650"
"Leaver CS","2022","Unknown","Home Office","Outside London","175","[c]","28360","24880"
"Leaver CS","2022","Unknown","Home Office","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","London","70","[c]","35920","30750"
"Leaver CS","2022","Unknown","Ministry of Defence","Outside London","745","[c]","29990","26350"
"Leaver CS","2022","Unknown","Ministry of Defence","Overseas","40","[c]","40740","40120"
"Leaver CS","2022","Unknown","Ministry of Defence","Unknown","240","[c]","35970","33420"
"Leaver CS","2022","Unknown","Ministry of Justice","London","545","[c]","28520","23720"
"Leaver CS","2022","Unknown","Ministry of Justice","Outside London","1735","[c]","21760","20370"
"Leaver CS","2022","Unknown","Ministry of Justice","Unknown","180","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","London","65","[c]","49430","40170"
"Leaver CS","2022","Unknown","National Crime Agency","Outside London","145","[c]","37690","36410"
"Leaver CS","2022","Unknown","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
