"Status","Year","Ethnicity","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","Maritime and Coastguard Agency","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicines and Healthcare Products Regulatory Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicines and Healthcare Products Regulatory Agency","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Met Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Met Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Met Office","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Undeclared","190","[c]","34040","33300"
"Leaver CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Infrastructure Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Infrastructure Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Infrastructure Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Records of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Records of Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Savings and Investments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Savings and Investments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Budget Responsibility","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Budget Responsibility","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Public Guardian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Public Guardian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Public Guardian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Scottish Charity Regulator","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Scottish Charity Regulator","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Planning Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Planning Inspectorate","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Public Health England","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Public Health England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Public Health England","Undeclared","35","[c]","43770","40070"
"Leaver CS","2022","Undeclared","Public Health England","Unknown","45","[c]","44980","37300"
"Leaver CS","2022","Undeclared","Queen Elizabeth II Centre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Queen Elizabeth II Centre","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Registers of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Revenue Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Revenue Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Royal Fleet Auxiliary","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Royal Fleet Auxiliary","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Rural Payments Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Rural Payments Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Rural Payments Agency","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Forestry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Forestry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Housing Regulator","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Housing Regulator","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Prison Service","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Prison Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Prison Service","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Public Pensions Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Public Pensions Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Serious Fraud Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Serious Fraud Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Social Security Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Social Security Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Standards and Testing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Standards and Testing Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Student Awards Agency for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Student Awards Agency for Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Submarine Delivery Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Submarine Delivery Agency","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Teaching Regulation Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Teaching Regulation Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The Insolvency Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The Insolvency Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Transport Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Transport Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Debt Management Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Debt Management Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Debt Management Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Health Security Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Health Security Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Health Security Agency","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Health Security Agency","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Hydrographic Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Hydrographic Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Space Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Space Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","Unknown","135","[c]","26700","23050"
"Leaver CS","2022","Undeclared","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Valuation Office Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Valuation Office Agency","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Valuation Office Agency","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Vehicle Certification Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinary Medicines Directorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinary Medicines Directorate","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinary Medicines Directorate","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government (excl. agencies)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Revenue Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Revenue Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wilton Park","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wilton Park","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Accountant in Bankruptcy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Accountant in Bankruptcy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Unknown","40","[c]","28850","25010"
"Leaver CS","2022","Unknown","Attorney General's Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Unknown","325","[c]","52750","43620"
"Leaver CS","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Companies House","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Companies House","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Companies House","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Criminal Injuries Compensation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Office and Procurator Fiscal Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Office and Procurator Fiscal Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Unknown","35","[c]","37850","33020"
"Leaver CS","2022","Unknown","Defence Electronics and Components Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Electronics and Components Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Electronics and Components Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Equipment and Support","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Equipment and Support","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Equipment and Support","Unknown","125","[c]","26490","23360"
"Leaver CS","2022","Unknown","Defence Science and Technology Laboratory","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Science and Technology Laboratory","Unknown","45","[c]","28970","19170"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","35","[c]","42960","40050"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education (excl. agencies)","Unknown","85","[c]","34950","29360"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport (excl. agencies)","Unknown","75","[c]","38150","34710"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","1090","[c]","26740","27570"
"Leaver CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Undeclared","410","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Disclosure Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Disclosure Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Driver and Vehicle Licensing Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Driver and Vehicle Licensing Agency","Unknown","85","[c]","22690","21590"
"Leaver CS","2022","Unknown","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Driver and Vehicle Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Driver and Vehicle Standards Agency","Unknown","140","[c]","27020","26130"
"Leaver CS","2022","Unknown","Education and Skills Funding Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education and Skills Funding Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education and Skills Funding Agency","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education Scotland","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Estyn","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","FCDO Services","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","FCDO Services","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Scotland","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","80","[c]","47280","39190"
"Leaver CS","2022","Unknown","Forestry and Land Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Forestry and Land Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Forestry and Land Scotland","Unknown","10","[c]","[c]","[c]"
