"Status","Year","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","South East (England)","Kent","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Kent","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","AA/AO","Heterosexual / straight","260","[c]","21840","21260"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","AA/AO","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","AA/AO","Unknown","120","[c]","21760","21260"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","EO","Heterosexual / straight","180","[c]","27950","27570"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","EO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","EO","Undeclared","40","[c]","28700","27570"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","EO","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","SEO/HEO","Heterosexual / straight","80","[c]","39380","39390"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","AA/AO","Heterosexual / straight","70","[c]","20810","21260"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","AA/AO","Heterosexual / straight","230","[c]","21860","21260"
"Leaver CS","2022","South West (England)","Devon","AA/AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","AA/AO","Undeclared","35","[c]","22420","21010"
"Leaver CS","2022","South West (England)","Devon","AA/AO","Unknown","80","[c]","21460","21150"
"Leaver CS","2022","South West (England)","Devon","EO","Heterosexual / straight","90","[c]","26280","27130"
"Leaver CS","2022","South West (England)","Devon","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","EO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","G6/G7","Heterosexual / straight","35","[c]","54330","54540"
"Leaver CS","2022","South West (England)","Devon","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","SEO/HEO","Heterosexual / straight","95","[c]","38460","38450"
"Leaver CS","2022","South West (England)","Devon","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","AA/AO","Heterosexual / straight","155","[c]","20840","20970"
"Leaver CS","2022","South West (England)","Dorset and Somerset","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","AA/AO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","EO","Heterosexual / straight","75","[c]","27090","27570"
"Leaver CS","2022","South West (England)","Dorset and Somerset","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","SEO/HEO","Heterosexual / straight","80","[c]","37070","34310"
"Leaver CS","2022","South West (England)","Dorset and Somerset","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Heterosexual / straight","345","[c]","21770","20920"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Undeclared","50","[c]","22180","20970"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","145","[c]","20760","20970"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","390","[c]","25800","26670"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","30","[c]","25200","26550"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","40","[c]","27030","26690"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","150","[c]","23410","25000"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","180","[c]","58330","55800"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Undeclared","35","[c]","57280","54810"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","50","[c]","56140","54240"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","605","[c]","36130","36330"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","115","[c]","37510","37300"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","180","[c]","35040","34290"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","125","[c]","39160","39860"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","AA/AO","Heterosexual / straight","180","[c]","20970","21840"
"Leaver CS","2022","Unknown","Unknown","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","AA/AO","Undeclared","75","[c]","20620","21590"
"Leaver CS","2022","Unknown","Unknown","AA/AO","Unknown","115","[c]","20720","21590"
"Leaver CS","2022","Unknown","Unknown","EO","Heterosexual / straight","70","[c]","27190","27570"
"Leaver CS","2022","Unknown","Unknown","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","G6/G7","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SEO/HEO","Heterosexual / straight","60","[c]","38160","38840"
"Leaver CS","2022","Unknown","Unknown","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SEO/HEO","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Unknown","430","[c]","36010","33270"
"Leaver CS","2022","Wales","East Wales","AA/AO","Heterosexual / straight","355","[c]","21060","21180"
"Leaver CS","2022","Wales","East Wales","AA/AO","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","Wales","East Wales","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Wales","East Wales","AA/AO","Unknown","365","[c]","20360","20100"
"Leaver CS","2022","Wales","East Wales","EO","Heterosexual / straight","150","[c]","26830","27570"
"Leaver CS","2022","Wales","East Wales","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","East Wales","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Wales","East Wales","EO","Unknown","135","[c]","25420","24250"
"Leaver CS","2022","Wales","East Wales","G6/G7","Heterosexual / straight","65","[c]","60580","60790"
"Leaver CS","2022","Wales","East Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","East Wales","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","East Wales","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Wales","East Wales","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Wales","East Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","East Wales","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","East Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","East Wales","SEO/HEO","Heterosexual / straight","160","[c]","36620","36840"
"Leaver CS","2022","Wales","East Wales","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","East Wales","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Wales","East Wales","SEO/HEO","Unknown","95","[c]","35780","35160"
"Leaver CS","2022","Wales","East Wales","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Wales","East Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","East Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","East Wales","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","AA/AO","Heterosexual / straight","185","[c]","21190","21260"
"Leaver CS","2022","Wales","West Wales and The Valleys","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","AA/AO","Unknown","75","[c]","21180","21260"
"Leaver CS","2022","Wales","West Wales and The Valleys","EO","Heterosexual / straight","95","[c]","27820","27570"
"Leaver CS","2022","Wales","West Wales and The Valleys","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","EO","Unknown","50","[c]","27060","27570"
"Leaver CS","2022","Wales","West Wales and The Valleys","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","SEO/HEO","Heterosexual / straight","75","[c]","38710","37410"
"Leaver CS","2022","Wales","West Wales and The Valleys","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","Unknown","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","Heterosexual / straight","145","[c]","22650","21170"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","75","[c]","20930","20970"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","95","[c]","27200","27570"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","30","[c]","26580","27570"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","AA/AO","Heterosexual / straight","225","[c]","20790","20970"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","AA/AO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","AA/AO","Unknown","130","[c]","21010","20970"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","EO","Heterosexual / straight","135","[c]","27500","27570"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","EO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","EO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","Heterosexual / straight","60","[c]","37670","34800"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","AA/AO","Heterosexual / straight","235","[c]","20940","21250"
"Leaver CS","2022","West Midlands (England)","West Midlands","AA/AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","AA/AO","Undeclared","35","[c]","20560","21010"
"Leaver CS","2022","West Midlands (England)","West Midlands","AA/AO","Unknown","265","[c]","20820","20970"
"Leaver CS","2022","West Midlands (England)","West Midlands","EO","Heterosexual / straight","225","[c]","27060","27570"
"Leaver CS","2022","West Midlands (England)","West Midlands","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","EO","Unknown","145","[c]","26850","27570"
"Leaver CS","2022","West Midlands (England)","West Midlands","G6/G7","Heterosexual / straight","75","[c]","58330","55210"
"Leaver CS","2022","West Midlands (England)","West Midlands","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","G6/G7","Unknown","50","[c]","55720","53220"
"Leaver CS","2022","West Midlands (England)","West Midlands","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","SEO/HEO","Heterosexual / straight","160","[c]","37490","36450"
"Leaver CS","2022","West Midlands (England)","West Midlands","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","SEO/HEO","Unknown","95","[c]","38760","37490"
"Leaver CS","2022","West Midlands (England)","West Midlands","Unknown","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","Heterosexual / straight","150","[c]","20980","21260"
