"Status","Year","Age","Ethnicity","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","30-39","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","London","G7","45","[c]","54650","53600"
"Leaver Dept.","2022","30-39","Undeclared","London","HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","London","SEO","35","[c]","41400","41000"
"Leaver Dept.","2022","30-39","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Outside London","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Outside London","EO","40","[c]","26420","27570"
"Leaver Dept.","2022","30-39","Undeclared","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Outside London","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Outside London","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Outside London","SEO","40","[c]","38690","37520"
"Leaver Dept.","2022","30-39","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","London","EO","55","[c]","29080","28830"
"Leaver Dept.","2022","30-39","Unknown","London","G6","80","[c]","65620","64500"
"Leaver Dept.","2022","30-39","Unknown","London","G7","175","[c]","54980","54700"
"Leaver Dept.","2022","30-39","Unknown","London","HEO","170","[c]","33260","33160"
"Leaver Dept.","2022","30-39","Unknown","London","SCS level","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","London","SEO","120","[c]","41800","40950"
"Leaver Dept.","2022","30-39","Unknown","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Outside London","AO","120","[c]","21220","21130"
"Leaver Dept.","2022","30-39","Unknown","Outside London","EO","135","[c]","26850","27570"
"Leaver Dept.","2022","30-39","Unknown","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Outside London","G7","45","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Outside London","HEO","105","[c]","31830","31990"
"Leaver Dept.","2022","30-39","Unknown","Outside London","SEO","55","[c]","40210","39510"
"Leaver Dept.","2022","30-39","Unknown","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","London","EO","90","[c]","28570","27850"
"Leaver Dept.","2022","30-39","White","London","G6","170","[c]","66320","65370"
"Leaver Dept.","2022","30-39","White","London","G7","465","[c]","54530","54230"
"Leaver Dept.","2022","30-39","White","London","HEO","305","[c]","33780","33640"
"Leaver Dept.","2022","30-39","White","London","SCS level","65","[c]","79630","75500"
"Leaver Dept.","2022","30-39","White","London","SEO","340","[c]","40990","40600"
"Leaver Dept.","2022","30-39","White","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Outside London","AA","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Outside London","AO","390","[c]","21390","21260"
"Leaver Dept.","2022","30-39","White","Outside London","EO","650","[c]","26350","27570"
"Leaver Dept.","2022","30-39","White","Outside London","G6","40","[c]","69050","64740"
"Leaver Dept.","2022","30-39","White","Outside London","G7","230","[c]","51600","50730"
"Leaver Dept.","2022","30-39","White","Outside London","HEO","470","[c]","31520","31070"
"Leaver Dept.","2022","30-39","White","Outside London","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Outside London","SEO","420","[c]","38920","38200"
"Leaver Dept.","2022","30-39","White","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Overseas","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Unknown","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Unknown","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Unknown","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Unknown","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Unknown","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","London","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","London","EO","50","[c]","28840","28650"
"Leaver Dept.","2022","40-49","Asian","London","G6","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","London","G7","60","[c]","55790","54760"
"Leaver Dept.","2022","40-49","Asian","London","HEO","45","[c]","34070","33490"
"Leaver Dept.","2022","40-49","Asian","London","SCS level","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","London","SEO","55","[c]","41380","40810"
"Leaver Dept.","2022","40-49","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Outside London","AO","50","[c]","21050","21260"
"Leaver Dept.","2022","40-49","Asian","Outside London","EO","90","[c]","26830","27570"
"Leaver Dept.","2022","40-49","Asian","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Outside London","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Outside London","HEO","35","[c]","32490","31990"
"Leaver Dept.","2022","40-49","Asian","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Outside London","SEO","45","[c]","39450","38650"
"Leaver Dept.","2022","40-49","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","London","EO","35","[c]","29300","29370"
"Leaver Dept.","2022","40-49","Black","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","London","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","London","HEO","50","[c]","34580","34020"
"Leaver Dept.","2022","40-49","Black","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","London","SEO","45","[c]","41410","41000"
"Leaver Dept.","2022","40-49","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Outside London","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Outside London","EO","40","[c]","26690","27570"
"Leaver Dept.","2022","40-49","Black","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Outside London","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Outside London","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Outside London","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","London","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","London","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","London","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","London","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","London","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Outside London","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Outside London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Outside London","G7","35","[c]","52880","52280"
"Leaver Dept.","2022","40-49","Undeclared","Outside London","HEO","35","[c]","31730","31420"
"Leaver Dept.","2022","40-49","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Outside London","SEO","40","[c]","39860","40070"
"Leaver Dept.","2022","40-49","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","London","G6","60","[c]","67790","67930"
"Leaver Dept.","2022","40-49","Unknown","London","G7","80","[c]","55480","54700"
"Leaver Dept.","2022","40-49","Unknown","London","HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","London","SCS level","55","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","London","SEO","55","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Outside London","AO","60","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Outside London","EO","70","[c]","27200","27570"
"Leaver Dept.","2022","40-49","Unknown","Outside London","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Outside London","G7","55","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Outside London","HEO","50","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Outside London","SEO","50","[c]","41010","40050"
"Leaver Dept.","2022","40-49","Unknown","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","London","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","London","EO","60","[c]","28530","28310"
"Leaver Dept.","2022","40-49","White","London","G6","170","[c]","68220","66560"
"Leaver Dept.","2022","40-49","White","London","G7","315","[c]","55470","54330"
"Leaver Dept.","2022","40-49","White","London","HEO","95","[c]","33780","33640"
"Leaver Dept.","2022","40-49","White","London","SCS level","140","[c]","89540","85680"
"Leaver Dept.","2022","40-49","White","London","SEO","170","[c]","41020","40600"
"Leaver Dept.","2022","40-49","White","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Outside London","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Outside London","AO","295","[c]","21380","21260"
"Leaver Dept.","2022","40-49","White","Outside London","EO","485","[c]","26720","27570"
"Leaver Dept.","2022","40-49","White","Outside London","G6","135","[c]","68920","65430"
"Leaver Dept.","2022","40-49","White","Outside London","G7","335","[c]","52530","51300"
"Leaver Dept.","2022","40-49","White","Outside London","HEO","385","[c]","32130","31990"
"Leaver Dept.","2022","40-49","White","Outside London","SCS level","60","[c]","92770","93650"
"Leaver Dept.","2022","40-49","White","Outside London","SEO","365","[c]","39880","39410"
"Leaver Dept.","2022","40-49","White","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Unknown","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Unknown","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Unknown","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","London","G6","10","[c]","[c]","[c]"
