"Status","Year","Ethnicity","Region_ITL1","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Asian","North West (England)","Lancashire","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North West (England)","Merseyside","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scotland","Eastern Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scotland","West Central Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","35","[c]","37930","34530"
"Leaver Dept.","2022","Asian","South East (England)","Hampshire and Isle of Wight","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","South East (England)","Kent","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","South East (England)","Surrey, East and West Sussex","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","100","[c]","35740","28870"
"Leaver Dept.","2022","Asian","Unknown","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Wales","East Wales","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Wales","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","West Midlands (England)","Shropshire and Staffordshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","West Midlands (England)","West Midlands","Outside London","285","[c]","28550","25860"
"Leaver Dept.","2022","Asian","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Yorkshire and The Humber","North Yorkshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Yorkshire and The Humber","South Yorkshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Yorkshire and The Humber","West Yorkshire","Outside London","135","[c]","30640","27570"
"Leaver Dept.","2022","Black","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","35","[c]","30910","26970"
"Leaver Dept.","2022","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","East of England","Bedfordshire and Hertfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","East of England","East Anglia","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","East of England","Essex","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","Inner London - East","London","260","[c]","39120","32480"
"Leaver Dept.","2022","Black","London","Inner London - West","London","295","[c]","38450","35060"
"Leaver Dept.","2022","Black","London","Outer London - East and North East","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","London","Outer London - South","London","65","[c]","34240","31060"
"Leaver Dept.","2022","Black","London","Outer London - West and North West","London","135","[c]","34650","28760"
"Leaver Dept.","2022","Black","North East (England)","Northumberland, and Tyne and Wear","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North West (England)","Greater Manchester","Outside London","70","[c]","29390","27570"
"Leaver Dept.","2022","Black","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North West (England)","Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Scotland","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Scotland","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South East (England)","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South East (England)","Kent","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South East (England)","Surrey, East and West Sussex","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","60","[c]","36570","34930"
"Leaver Dept.","2022","Black","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wales","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wales","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Midlands (England)","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Midlands (England)","West Midlands","Outside London","95","[c]","32560","27570"
"Leaver Dept.","2022","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Yorkshire and The Humber","North Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Yorkshire and The Humber","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Yorkshire and The Humber","West Yorkshire","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","East of England","East Anglia","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","Inner London - East","London","80","[c]","43220","40070"
"Leaver Dept.","2022","Mixed","London","Inner London - West","London","215","[c]","42150","39260"
"Leaver Dept.","2022","Mixed","London","Outer London - East and North East","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","Outer London - South","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","London","Outer London - West and North West","London","55","[c]","35420","31060"
"Leaver Dept.","2022","Mixed","North East (England)","Northumberland, and Tyne and Wear","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","North East (England)","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","North West (England)","Greater Manchester","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","North West (England)","Merseyside","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Scotland","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Scotland","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","South East (England)","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","South East (England)","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","South East (England)","Surrey, East and West Sussex","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","50","[c]","34000","31520"
"Leaver Dept.","2022","Mixed","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Wales","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Wales","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","West Midlands (England)","West Midlands","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Yorkshire and The Humber","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Yorkshire and The Humber","West Yorkshire","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","East of England","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","London","Inner London - East","London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","London","Inner London - West","London","55","[c]","43700","37730"
"Leaver Dept.","2022","Other ethnicity","London","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","London","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","London","Outer London - West and North West","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","North East (England)","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","North West (England)","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","North West (England)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","South East (England)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","South East (England)","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","South East (England)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Wales","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Wales","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","West Midlands (England)","West Midlands","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Yorkshire and The Humber","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Yorkshire and The Humber","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East of England","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East of England","East Anglia","Outside London","50","[c]","38570","34530"
"Leaver Dept.","2022","Undeclared","East of England","Essex","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","Inner London - East","London","150","[c]","48440","46960"
"Leaver Dept.","2022","Undeclared","London","Inner London - West","London","200","[c]","44510","40600"
"Leaver Dept.","2022","Undeclared","London","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","Outer London - South","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","Outer London - West and North West","London","85","[c]","46550","40070"
"Leaver Dept.","2022","Undeclared","North East (England)","Northumberland, and Tyne and Wear","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North East (England)","Tees Valley and Durham","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","Greater Manchester","Outside London","35","[c]","35880","34530"
"Leaver Dept.","2022","Undeclared","North West (England)","Lancashire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","Merseyside","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scotland","Eastern Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scotland","West Central Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","45","[c]","41710","40940"
"Leaver Dept.","2022","Undeclared","South East (England)","Hampshire and Isle of Wight","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South East (England)","Kent","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South East (England)","Surrey, East and West Sussex","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South West (England)","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","100","[c]","42280","38980"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Wales","East Wales","Outside London","60","[c]","33540","29540"
"Leaver Dept.","2022","Undeclared","Wales","West Wales and The Valleys","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Midlands (England)","West Midlands","Outside London","40","[c]","38070","28590"
"Leaver Dept.","2022","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Yorkshire and The Humber","North Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Yorkshire and The Humber","South Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Yorkshire and The Humber","West Yorkshire","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","75","[c]","30600","27570"
"Leaver Dept.","2022","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","Bedfordshire and Hertfordshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","East Anglia","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","Essex","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Inner London - East","London","190","[c]","43770","34830"
"Leaver Dept.","2022","Unknown","London","Inner London - West","London","1915","[c]","41780","34550"
"Leaver Dept.","2022","Unknown","London","Outer London - East and North East","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Outer London - South","London","70","[c]","31740","32000"
"Leaver Dept.","2022","Unknown","London","Outer London - West and North West","London","55","[c]","37270","31060"
"Leaver Dept.","2022","Unknown","North East (England)","Northumberland, and Tyne and Wear","Outside London","135","[c]","30610","27370"
"Leaver Dept.","2022","Unknown","North East (England)","Tees Valley and Durham","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","Cheshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","Cumbria","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","Greater Manchester","Outside London","125","[c]","30530","27570"
"Leaver Dept.","2022","Unknown","North West (England)","Lancashire","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","Merseyside","Outside London","75","[c]","30270","27570"
"Leaver Dept.","2022","Unknown","Northern Ireland","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Overseas","Overseas","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","Eastern Scotland","Outside London","95","[c]","30900","27570"
"Leaver Dept.","2022","Unknown","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","Southern Scotland","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","West Central Scotland","Outside London","65","[c]","31950","27570"
"Leaver Dept.","2022","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","Hampshire and Isle of Wight","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","Kent","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","Surrey, East and West Sussex","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","Devon","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","85","[c]","34600","31600"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Unknown","385","[c]","36470","32000"
"Leaver Dept.","2022","Unknown","Wales","East Wales","Outside London","80","[c]","31790","28000"
"Leaver Dept.","2022","Unknown","Wales","West Wales and The Valleys","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","Shropshire and Staffordshire","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","West Midlands","Outside London","145","[c]","27920","24880"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","North Yorkshire","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","South Yorkshire","Outside London","40","[c]","37190","30040"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","West Yorkshire","Outside London","375","[c]","31740","27570"
"Leaver Dept.","2022","White","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","305","[c]","33420","28590"
"Leaver Dept.","2022","White","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","50","[c]","28680","25890"
"Leaver Dept.","2022","White","East Midlands (England)","Lincolnshire","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","White","East of England","Bedfordshire and Hertfordshire","Outside London","40","[c]","38180","36640"
"Leaver Dept.","2022","White","East of England","East Anglia","Outside London","320","[c]","38390","30760"
"Leaver Dept.","2022","White","East of England","Essex","Outside London","70","[c]","34360","30460"
"Leaver Dept.","2022","White","London","Inner London - East","London","1400","[c]","47580","41010"
"Leaver Dept.","2022","White","London","Inner London - West","London","2810","[c]","47710","41970"
"Leaver Dept.","2022","White","London","Outer London - East and North East","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","London","Outer London - South","London","130","[c]","42110","36590"
"Leaver Dept.","2022","White","London","Outer London - West and North West","London","620","[c]","43760","40070"
"Leaver Dept.","2022","White","North East (England)","Northumberland, and Tyne and Wear","Outside London","575","[c]","31900","27570"
"Leaver Dept.","2022","White","North East (England)","Tees Valley and Durham","Outside London","170","[c]","30600","27570"
"Leaver Dept.","2022","White","North West (England)","Cheshire","Outside London","65","[c]","34630","28200"
"Leaver Dept.","2022","White","North West (England)","Cumbria","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","White","North West (England)","Greater Manchester","Outside London","595","[c]","34770","28590"
