"Status","Year","Ethnicity","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","Finance","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Scottish Government","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","335","[c]","21560","21300"
"New entrant CS","2022","Unknown","Human Resources","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Cabinet Office","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Department for International Trade","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Department for Transport","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Department for Transport","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Department for Work and Pensions","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Department of Health and Social Care","London","40","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Department of Health and Social Care","Outside London","40","[c]","52390","54540"
"New entrant CS","2022","Unknown","Human Resources","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","HM Revenue and Customs","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Ministry of Defence","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Ministry of Defence","Outside London","45","[c]","29160","21170"
"New entrant CS","2022","Unknown","Human Resources","Ministry of Justice","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Ministry of Justice","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Scottish Government","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Attorney General's Departments","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Attorney General's Departments","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","HM Land Registry","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","HM Revenue and Customs","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","HM Revenue and Customs","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Cabinet Office","London","425","[c]","29140","28000"
"New entrant CS","2022","Unknown","No function","Cabinet Office","Outside London","145","[c]","27750","28000"
"New entrant CS","2022","Unknown","No function","Cabinet Office","Unknown","65","[c]","28510","28000"
"New entrant CS","2022","Unknown","No function","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Charity Commission","Outside London","35","[c]","22780","24440"
"New entrant CS","2022","Unknown","No function","Department for Business, Energy and Industrial Strategy","London","60","[c]","38000","33570"
"New entrant CS","2022","Unknown","No function","Department for Business, Energy and Industrial Strategy","Outside London","125","[c]","25910","21810"
"New entrant CS","2022","Unknown","No function","Department for Digital, Culture, Media and Sport","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Department for Education","London","40","[c]","34110","32940"
"New entrant CS","2022","Unknown","No function","Department for Education","Outside London","70","[c]","32260","29360"
"New entrant CS","2022","Unknown","No function","Department for Environment, Food and Rural Affairs","London","180","[c]","38250","33390"
"New entrant CS","2022","Unknown","No function","Department for Environment, Food and Rural Affairs","Outside London","155","[c]","31620","29180"
"New entrant CS","2022","Unknown","No function","Department for Environment, Food and Rural Affairs","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Department for International Trade","London","80","[c]","34480","31800"
"New entrant CS","2022","Unknown","No function","Department for International Trade","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Department for Levelling Up, Housing and Communities","London","65","[c]","34970","33210"
"New entrant CS","2022","Unknown","No function","Department for Levelling Up, Housing and Communities","Outside London","50","[c]","29830","30190"
"New entrant CS","2022","Unknown","No function","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Department for Transport","London","150","[c]","40670","34710"
"New entrant CS","2022","Unknown","No function","Department for Transport","Outside London","535","[c]","24890","21840"
"New entrant CS","2022","Unknown","No function","Department for Transport","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Department for Work and Pensions","London","90","[c]","29780","31060"
"New entrant CS","2022","Unknown","No function","Department for Work and Pensions","Outside London","620","[c]","24650","21260"
"New entrant CS","2022","Unknown","No function","Department for Work and Pensions","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Department of Health and Social Care","London","405","[c]","44480","36820"
"New entrant CS","2022","Unknown","No function","Department of Health and Social Care","Outside London","130","[c]","38990","32330"
"New entrant CS","2022","Unknown","No function","Department of Health and Social Care","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Food Standards Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","HM Land Registry","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","HM Land Registry","Outside London","110","[c]","24610","22600"
"New entrant CS","2022","Unknown","No function","HM Revenue and Customs","London","75","[c]","33600","30750"
"New entrant CS","2022","Unknown","No function","HM Revenue and Customs","Outside London","1240","[c]","23920","21250"
"New entrant CS","2022","Unknown","No function","HM Treasury","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Ministry of Defence","Outside London","205","[c]","28600","25050"
"New entrant CS","2022","Unknown","No function","Ministry of Justice","London","990","[c]","30120","29020"
"New entrant CS","2022","Unknown","No function","Ministry of Justice","Outside London","5295","[c]","25320","23170"
"New entrant CS","2022","Unknown","No function","Ministry of Justice","Unknown","195","[c]","28060","24800"
"New entrant CS","2022","Unknown","No function","National Crime Agency","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","National Crime Agency","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Office for Standards in Education, Children's Services and Skills","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Office of Gas and Electricity Markets","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Office of Gas and Electricity Markets","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Office of the Secretary of State for Scotland","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Scottish Government","Outside London","490","[c]","22420","21640"
"New entrant CS","2022","Unknown","No function","The National Archives","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","UK Statistics Authority","Outside London","60","[c]","21870","19860"
"New entrant CS","2022","Unknown","No function","Welsh Government","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Department for Business, Energy and Industrial Strategy","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Department for International Trade","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Department for Transport","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Department for Transport","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Department for Work and Pensions","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","HM Land Registry","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","HM Revenue and Customs","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","HM Revenue and Customs","Outside London","35","[c]","39550","40180"
"New entrant CS","2022","Unknown","Project Delivery","Ministry of Defence","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Ministry of Defence","Outside London","270","[c]","29740","27540"
"New entrant CS","2022","Unknown","Project Delivery","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Cabinet Office","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Cabinet Office","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Department for Education","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Department for Transport","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Department of Health and Social Care","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","HM Revenue and Customs","London","30","[c]","32880","29000"
"New entrant CS","2022","Unknown","Property","HM Revenue and Customs","Outside London","215","[c]","25030","22010"
"New entrant CS","2022","Unknown","Property","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Ministry of Defence","Outside London","65","[c]","27910","26350"
"New entrant CS","2022","Unknown","Property","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Ministry of Justice","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Ministry of Justice","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Scottish Government","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Cabinet Office","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Cabinet Office","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Cabinet Office","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Department for Transport","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Department for Transport","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Ministry of Defence","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Ministry of Defence","Outside London","220","[c]","26040","25000"
"New entrant CS","2022","Unknown","Security","Ministry of Justice","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Ministry of Justice","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Department for Environment, Food and Rural Affairs","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Department for Work and Pensions","London","65","[c]","31880","31060"
"New entrant CS","2022","Unknown","Unknown","Department for Work and Pensions","Outside London","510","[c]","25340","24250"
"New entrant CS","2022","Unknown","Unknown","Department for Work and Pensions","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Department of Health and Social Care","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Department of Health and Social Care","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","HM Revenue and Customs","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","HM Revenue and Customs","Outside London","195","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","HM Revenue and Customs","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Home Office","London","680","[c]","34340","28650"
"New entrant CS","2022","Unknown","Unknown","Home Office","Outside London","1190","[c]","27050","24880"
"New entrant CS","2022","Unknown","Unknown","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Ministry of Defence","London","40","[c]","36270","34000"
"New entrant CS","2022","Unknown","Unknown","Ministry of Defence","Outside London","330","[c]","30620","25640"
"New entrant CS","2022","Unknown","Unknown","Ministry of Defence","Overseas","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Ministry of Defence","Unknown","160","[c]","21730","16190"
"New entrant CS","2022","Unknown","Unknown","Office of the Secretary of State for Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Scottish Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Scottish Government","Outside London","1350","[c]","31600","27230"
"New entrant CS","2022","Unknown","Unknown","Welsh Government","Outside London","35","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Chancellor's other departments","London","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Chancellor's other departments","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Competition and Markets Authority","London","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Department for Business, Energy and Industrial Strategy","London","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Department for Business, Energy and Industrial Strategy","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Department for Digital, Culture, Media and Sport","London","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Department for Digital, Culture, Media and Sport","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Department for Education","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Department for Environment, Food and Rural Affairs","Outside London","55","[c]","27210","26670"
"New entrant CS","2022","White","Analysis","Department for International Trade","London","30","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Department for Levelling Up, Housing and Communities","London","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Department for Levelling Up, Housing and Communities","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Department for Transport","London","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Department for Transport","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Department for Work and Pensions","London","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Department for Work and Pensions","Outside London","45","[c]","28490","31000"
"New entrant CS","2022","White","Analysis","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Department of Health and Social Care","London","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Department of Health and Social Care","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Food Standards Agency","London","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","HM Revenue and Customs","London","40","[c]","36870","37610"
"New entrant CS","2022","White","Analysis","HM Revenue and Customs","Outside London","50","[c]","32640","33080"
"New entrant CS","2022","White","Analysis","HM Treasury","London","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Ministry of Defence","London","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Ministry of Defence","Outside London","70","[c]","30880","27850"
"New entrant CS","2022","White","Analysis","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Ministry of Justice","London","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Ministry of Justice","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Office for Standards in Education, Children's Services and Skills","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Office of Gas and Electricity Markets","London","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Office of Gas and Electricity Markets","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","UK Export Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","UK Statistics Authority","London","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","UK Statistics Authority","Outside London","305","[c]","31360","30710"
"New entrant CS","2022","White","Analysis","Water Services Regulation Authority","London","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Attorney General's Departments","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Cabinet Office","London","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Cabinet Office","Outside London","65","[c]","34640","30600"
"New entrant CS","2022","White","Commercial","Cabinet Office","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Department for Business, Energy and Industrial Strategy","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Department for Education","Outside London","55","[c]","31670","29360"
"New entrant CS","2022","White","Commercial","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Department for Environment, Food and Rural Affairs","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Department for International Trade","London","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Department for Transport","London","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Department for Transport","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Department of Health and Social Care","London","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Department of Health and Social Care","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
