"Status","Year","Age","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Legal","Northern Ireland","Outside London","60","60","34010","33370"
"In post","2022","50-59","Legal","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","50-59","Legal","Scotland","Outside London","220","205","53100","53490"
"In post","2022","50-59","Legal","South East (England)","Outside London","265","245","50980","53050"
"In post","2022","50-59","Legal","South West (England)","Outside London","190","175","47770","48080"
"In post","2022","50-59","Legal","Wales","Outside London","225","215","48070","48080"
"In post","2022","50-59","Legal","West Midlands (England)","Outside London","225","215","49910","48830"
"In post","2022","50-59","Legal","Yorkshire and The Humber","Outside London","235","220","50910","54160"
"In post","2022","50-59","Medicine","East Midlands (England)","Outside London","55","50","55990","45840"
"In post","2022","50-59","Medicine","East of England","Outside London","60","55","63010","41650"
"In post","2022","50-59","Medicine","London","London","100","95","83050","80780"
"In post","2022","50-59","Medicine","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Medicine","North West (England)","Outside London","25","20","86510","74070"
"In post","2022","50-59","Medicine","Northern Ireland","Outside London","15","15","53570","39780"
"In post","2022","50-59","Medicine","Overseas","Overseas","15","15","59840","57440"
"In post","2022","50-59","Medicine","Scotland","Outside London","40","40","48310","39030"
"In post","2022","50-59","Medicine","South East (England)","Outside London","110","95","59040","40870"
"In post","2022","50-59","Medicine","South West (England)","Outside London","115","100","55970","42120"
"In post","2022","50-59","Medicine","Unknown","Unknown","10","10","58630","43980"
"In post","2022","50-59","Medicine","Wales","Outside London","85","80","55340","47470"
"In post","2022","50-59","Medicine","West Midlands (England)","Outside London","45","40","59960","45840"
"In post","2022","50-59","Medicine","Yorkshire and The Humber","Outside London","50","45","58660","39030"
"In post","2022","50-59","Operational Delivery","East Midlands (England)","Outside London","4515","4155","29130","27570"
"In post","2022","50-59","Operational Delivery","East of England","Outside London","4425","4115","29990","27570"
"In post","2022","50-59","Operational Delivery","London","London","9620","9160","35750","31060"
"In post","2022","50-59","Operational Delivery","North East (England)","Outside London","6495","5725","26960","25120"
"In post","2022","50-59","Operational Delivery","North West (England)","Outside London","12520","11465","28140","26820"
"In post","2022","50-59","Operational Delivery","Northern Ireland","Outside London","465","430","29940","26820"
"In post","2022","50-59","Operational Delivery","Overseas","Overseas","120","120","49640","55550"
"In post","2022","50-59","Operational Delivery","Scotland","Outside London","7065","6420","29090","27570"
"In post","2022","50-59","Operational Delivery","South East (England)","Outside London","7380","6765","29760","27570"
"In post","2022","50-59","Operational Delivery","South West (England)","Outside London","4835","4425","29870","27570"
"In post","2022","50-59","Operational Delivery","Unknown","Unknown","175","160","31410","30130"
"In post","2022","50-59","Operational Delivery","Wales","Outside London","5865","5370","28750","26780"
"In post","2022","50-59","Operational Delivery","West Midlands (England)","Outside London","6185","5670","29010","27570"
"In post","2022","50-59","Operational Delivery","Yorkshire and The Humber","Outside London","6530","5960","29560","27570"
"In post","2022","50-59","Operational Research","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Operational Research","London","London","45","40","60640","65820"
"In post","2022","50-59","Operational Research","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Operational Research","North West (England)","Outside London","10","10","47080","40520"
"In post","2022","50-59","Operational Research","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Operational Research","South East (England)","Outside London","80","75","49830","47840"
"In post","2022","50-59","Operational Research","South West (England)","Outside London","25","25","49690","48770"
"In post","2022","50-59","Operational Research","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Operational Research","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Operational Research","Yorkshire and The Humber","Outside London","10","10","39310","31970"
"In post","2022","50-59","Other","East Midlands (England)","Outside London","490","465","25000","21380"
"In post","2022","50-59","Other","East of England","Outside London","610","590","26110","22990"
"In post","2022","50-59","Other","London","London","1090","1065","41370","31880"
"In post","2022","50-59","Other","North East (England)","Outside London","335","300","25820","21260"
"In post","2022","50-59","Other","North West (England)","Outside London","760","710","27300","26670"
"In post","2022","50-59","Other","Northern Ireland","Outside London","165","160","23930","22130"
"In post","2022","50-59","Other","Overseas","Overseas","155","155","49110","46600"
"In post","2022","50-59","Other","Scotland","Outside London","1055","1005","29150","26670"
"In post","2022","50-59","Other","South East (England)","Outside London","1125","1090","28300","26670"
"In post","2022","50-59","Other","South West (England)","Outside London","1800","1735","32420","27570"
"In post","2022","50-59","Other","Unknown","Unknown","555","550","40830","35380"
"In post","2022","50-59","Other","Wales","Outside London","515","490","34690","29670"
"In post","2022","50-59","Other","West Midlands (England)","Outside London","785","745","26450","26120"
"In post","2022","50-59","Other","Yorkshire and The Humber","Outside London","835","790","26450","26350"
"In post","2022","50-59","Planning","London","London","15","15","55500","53870"
"In post","2022","50-59","Planning","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Planning","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Planning","Wales","Outside London","25","25","49360","49430"
"In post","2022","50-59","Planning","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Planning Inspectors","East Midlands (England)","Outside London","15","15","57600","58810"
"In post","2022","50-59","Planning Inspectors","East of England","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Planning Inspectors","London","London","5","5","[c]","[c]"
"In post","2022","50-59","Planning Inspectors","North East (England)","Outside London","15","15","55240","58810"
"In post","2022","50-59","Planning Inspectors","North West (England)","Outside London","15","15","57010","58810"
"In post","2022","50-59","Planning Inspectors","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Planning Inspectors","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Planning Inspectors","South East (England)","Outside London","15","15","59630","58810"
"In post","2022","50-59","Planning Inspectors","South West (England)","Outside London","20","20","58080","58810"
"In post","2022","50-59","Planning Inspectors","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Planning Inspectors","West Midlands (England)","Outside London","10","10","53890","47660"
"In post","2022","50-59","Planning Inspectors","Yorkshire and The Humber","Outside London","15","15","61150","58810"
"In post","2022","50-59","Policy","East Midlands (England)","Outside London","80","75","43120","36620"
"In post","2022","50-59","Policy","East of England","Outside London","65","65","45120","40610"
"In post","2022","50-59","Policy","London","London","3240","3160","53510","53600"
"In post","2022","50-59","Policy","North East (England)","Outside London","175","170","44420","40520"
"In post","2022","50-59","Policy","North West (England)","Outside London","320","310","44830","40590"
"In post","2022","50-59","Policy","Northern Ireland","Outside London","25","25","45840","40060"
"In post","2022","50-59","Policy","Overseas","Overseas","395","390","59540","58660"
"In post","2022","50-59","Policy","Scotland","Outside London","95","90","44460","40580"
"In post","2022","50-59","Policy","South East (England)","Outside London","155","150","42000","39470"
"In post","2022","50-59","Policy","South West (England)","Outside London","185","180","45060","40580"
"In post","2022","50-59","Policy","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Policy","Wales","Outside London","580","555","45440","41980"
"In post","2022","50-59","Policy","West Midlands (England)","Outside London","200","195","44080","38690"
"In post","2022","50-59","Policy","Yorkshire and The Humber","Outside London","480","460","44700","40600"
"In post","2022","50-59","Project Delivery","East Midlands (England)","Outside London","115","110","44350","40520"
"In post","2022","50-59","Project Delivery","East of England","Outside London","165","160","43960","40520"
"In post","2022","50-59","Project Delivery","London","London","920","895","53780","52130"
"In post","2022","50-59","Project Delivery","North East (England)","Outside London","375","355","44350","40520"
"In post","2022","50-59","Project Delivery","North West (England)","Outside London","605","580","43400","40180"
"In post","2022","50-59","Project Delivery","Northern Ireland","Outside London","25","20","45510","40520"
"In post","2022","50-59","Project Delivery","Overseas","Overseas","30","30","55820","55860"
"In post","2022","50-59","Project Delivery","Scotland","Outside London","195","190","45380","40590"
"In post","2022","50-59","Project Delivery","South East (England)","Outside London","530","505","40950","40090"
"In post","2022","50-59","Project Delivery","South West (England)","Outside London","1115","1090","47310","43230"
"In post","2022","50-59","Project Delivery","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Project Delivery","Wales","Outside London","200","195","44650","40740"
"In post","2022","50-59","Project Delivery","West Midlands (England)","Outside London","210","205","43930","40520"
"In post","2022","50-59","Project Delivery","Yorkshire and The Humber","Outside London","265","255","44550","40180"
"In post","2022","50-59","Property","East Midlands (England)","Outside London","190","180","39900","36050"
"In post","2022","50-59","Property","East of England","Outside London","225","220","34900","33210"
"In post","2022","50-59","Property","London","London","440","430","47540","43810"
"In post","2022","50-59","Property","North East (England)","Outside London","135","125","39360","36050"
"In post","2022","50-59","Property","North West (England)","Outside London","215","210","40020","36050"
"In post","2022","50-59","Property","Northern Ireland","Outside London","40","40","28320","24550"
"In post","2022","50-59","Property","Overseas","Overseas","65","65","40700","40580"
"In post","2022","50-59","Property","Scotland","Outside London","125","125","36470","33300"
"In post","2022","50-59","Property","South East (England)","Outside London","340","330","40080","36520"
"In post","2022","50-59","Property","South West (England)","Outside London","305","295","38490","34610"
"In post","2022","50-59","Property","Unknown","Unknown","15","15","43900","39400"
"In post","2022","50-59","Property","Wales","Outside London","160","155","38320","33380"
"In post","2022","50-59","Property","West Midlands (England)","Outside London","205","195","38180","34000"
"In post","2022","50-59","Property","Yorkshire and The Humber","Outside London","260","255","40730","36480"
"In post","2022","50-59","Psychology","East Midlands (England)","Outside London","10","5","[c]","[c]"
"In post","2022","50-59","Psychology","East of England","Outside London","15","15","45470","33060"
"In post","2022","50-59","Psychology","London","London","10","5","[c]","[c]"
"In post","2022","50-59","Psychology","North East (England)","Outside London","10","10","41370","35780"
"In post","2022","50-59","Psychology","North West (England)","Outside London","20","20","39050","29370"
"In post","2022","50-59","Psychology","Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Psychology","South East (England)","Outside London","30","30","42600","34660"
"In post","2022","50-59","Psychology","South West (England)","Outside London","15","15","43960","41520"
"In post","2022","50-59","Psychology","Wales","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Psychology","West Midlands (England)","Outside London","10","10","31520","28260"
"In post","2022","50-59","Psychology","Yorkshire and The Humber","Outside London","25","25","34370","27380"
"In post","2022","50-59","Science and Engineering","East Midlands (England)","Outside London","195","185","42260","40060"
"In post","2022","50-59","Science and Engineering","East of England","Outside London","255","245","40570","36580"
"In post","2022","50-59","Science and Engineering","London","London","225","220","55940","53830"
"In post","2022","50-59","Science and Engineering","North East (England)","Outside London","15","15","37100","25190"
"In post","2022","50-59","Science and Engineering","North West (England)","Outside London","105","100","41920","41340"
"In post","2022","50-59","Science and Engineering","Northern Ireland","Outside London","20","20","28380","24120"
"In post","2022","50-59","Science and Engineering","Overseas","Overseas","25","25","46440","44010"
"In post","2022","50-59","Science and Engineering","Scotland","Outside London","160","160","39430","39650"
"In post","2022","50-59","Science and Engineering","South East (England)","Outside London","515","500","42350","41460"
"In post","2022","50-59","Science and Engineering","South West (England)","Outside London","1505","1470","45370","43560"
"In post","2022","50-59","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Science and Engineering","Wales","Outside London","220","210","39240","32890"
"In post","2022","50-59","Science and Engineering","West Midlands (England)","Outside London","90","90","37170","34530"
"In post","2022","50-59","Science and Engineering","Yorkshire and The Humber","Outside London","110","105","39060","35910"
"In post","2022","50-59","Security","East Midlands (England)","Outside London","55","55","28120","21830"
"In post","2022","50-59","Security","East of England","Outside London","225","225","37940","39070"
"In post","2022","50-59","Security","London","London","465","455","40090","37320"
"In post","2022","50-59","Security","North East (England)","Outside London","75","70","37290","33110"
"In post","2022","50-59","Security","North West (England)","Outside London","170","165","34260","32860"
"In post","2022","50-59","Security","Northern Ireland","Outside London","180","180","22080","20560"
"In post","2022","50-59","Security","Overseas","Overseas","50","50","36990","34220"
"In post","2022","50-59","Security","Scotland","Outside London","510","500","32870","39070"
"In post","2022","50-59","Security","South East (England)","Outside London","595","590","33100","33300"
"In post","2022","50-59","Security","South West (England)","Outside London","495","490","30450","26670"
"In post","2022","50-59","Security","Unknown","Unknown","30","30","29190","27370"
"In post","2022","50-59","Security","Wales","Outside London","110","110","28350","24570"
"In post","2022","50-59","Security","West Midlands (England)","Outside London","155","155","34260","38160"
"In post","2022","50-59","Security","Yorkshire and The Humber","Outside London","210","210","36010","39070"
"In post","2022","50-59","Social Research","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Social Research","London","London","40","40","59760","60280"
"In post","2022","50-59","Social Research","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Social Research","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Social Research","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Social Research","South East (England)","Outside London","20","15","50930","53020"
"In post","2022","50-59","Social Research","Wales","Outside London","30","30","49170","47470"
"In post","2022","50-59","Social Research","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Social Research","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Statistics","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Statistics","East of England","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Statistics","London","London","130","125","54960","55860"
"In post","2022","50-59","Statistics","North East (England)","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Statistics","North West (England)","Outside London","15","15","50360","54160"
"In post","2022","50-59","Statistics","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Statistics","Scotland","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Statistics","South East (England)","Outside London","30","30","48370","43000"
"In post","2022","50-59","Statistics","South West (England)","Outside London","20","20","45630","39850"
"In post","2022","50-59","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Statistics","Wales","Outside London","50","45","49240","51210"
"In post","2022","50-59","Statistics","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Statistics","Yorkshire and The Humber","Outside London","15","15","51010","52760"
"In post","2022","50-59","Tax","East Midlands (England)","Outside London","375","360","38590","33600"
"In post","2022","50-59","Tax","East of England","Outside London","95","85","37200","33430"
"In post","2022","50-59","Tax","London","London","895","875","44950","40910"
"In post","2022","50-59","Tax","North East (England)","Outside London","430","405","34260","33080"
"In post","2022","50-59","Tax","North West (England)","Outside London","770","735","38280","33430"
"In post","2022","50-59","Tax","Northern Ireland","Outside London","165","155","38980","35980"
"In post","2022","50-59","Tax","Scotland","Outside London","475","455","37050","33370"
"In post","2022","50-59","Tax","South East (England)","Outside London","240","230","37190","33680"
"In post","2022","50-59","Tax","South West (England)","Outside London","165","155","43490","40520"
"In post","2022","50-59","Tax","Wales","Outside London","300","290","35670","33370"
"In post","2022","50-59","Tax","West Midlands (England)","Outside London","320","310","39590","35840"
"In post","2022","50-59","Tax","Yorkshire and The Humber","Outside London","320","305","38470","33370"
"In post","2022","50-59","Unknown","East Midlands (England)","Outside London","85","80","44250","33370"
"In post","2022","50-59","Unknown","East of England","Outside London","40","40","54100","51620"
"In post","2022","50-59","Unknown","London","London","1205","1185","62220","56550"
"In post","2022","50-59","Unknown","North East (England)","Outside London","175","165","34380","26820"
"In post","2022","50-59","Unknown","North West (England)","Outside London","315","310","42380","37300"
"In post","2022","50-59","Unknown","Northern Ireland","Outside London","20","15","32930","26820"
"In post","2022","50-59","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Scotland","Outside London","3790","3665","44920","39660"
"In post","2022","50-59","Unknown","South East (England)","Outside London","165","165","50680","40960"
"In post","2022","50-59","Unknown","South West (England)","Outside London","90","90","55410","49700"
"In post","2022","50-59","Unknown","Unknown","Unknown","40","40","50030","40330"
"In post","2022","50-59","Unknown","Wales","Outside London","70","70","41170","33370"
"In post","2022","50-59","Unknown","West Midlands (England)","Outside London","105","105","56990","40550"
"In post","2022","50-59","Unknown","Yorkshire and The Humber","Outside London","315","300","40250","33300"
"In post","2022","50-59","Veterinarian","East Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Veterinarian","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Veterinarian","London","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Veterinarian","North West (England)","Outside London","15","15","46060","50220"
"In post","2022","50-59","Veterinarian","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Veterinarian","South East (England)","Outside London","15","15","53690","53870"
"In post","2022","50-59","Veterinarian","South West (England)","Outside London","20","20","47960","47700"
"In post","2022","50-59","Veterinarian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Veterinarian","Wales","Outside London","10","10","50700","52640"
"In post","2022","50-59","Veterinarian","West Midlands (England)","Outside London","10","10","46570","47820"
"In post","2022","50-59","Veterinarian","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Commercial","East Midlands (England)","Outside London","10","10","37810","36300"
"In post","2022","60-64","Commercial","East of England","Outside London","10","10","40960","36460"
"In post","2022","60-64","Commercial","London","London","60","60","45260","41730"
"In post","2022","60-64","Commercial","North East (England)","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Commercial","North West (England)","Outside London","35","30","36640","33300"
"In post","2022","60-64","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Commercial","Scotland","Outside London","20","20","41080","40580"
"In post","2022","60-64","Commercial","South East (England)","Outside London","25","25","39670","37500"
"In post","2022","60-64","Commercial","South West (England)","Outside London","90","80","42640","41300"
"In post","2022","60-64","Commercial","Wales","Outside London","30","20","36410","33350"
"In post","2022","60-64","Commercial","West Midlands (England)","Outside London","20","15","36790","33750"
"In post","2022","60-64","Commercial","Yorkshire and The Humber","Outside London","35","30","35010","31880"
"In post","2022","60-64","Communications","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Communications","East of England","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Communications","London","London","60","55","47140","41660"
"In post","2022","60-64","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Communications","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Communications","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Communications","South East (England)","Outside London","20","20","34430","33300"
"In post","2022","60-64","Communications","South West (England)","Outside London","25","20","37240","34100"
"In post","2022","60-64","Communications","Wales","Outside London","10","10","35840","29430"
"In post","2022","60-64","Communications","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Corporate Finance","London","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Corporate Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Corporate Finance","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Counter Fraud","East Midlands (England)","Outside London","60","45","27530","27570"
"In post","2022","60-64","Counter Fraud","East of England","Outside London","45","35","30940","31880"
"In post","2022","60-64","Counter Fraud","London","London","160","135","33930","31880"
"In post","2022","60-64","Counter Fraud","North East (England)","Outside London","50","35","25240","26120"
"In post","2022","60-64","Counter Fraud","North West (England)","Outside London","85","65","28280","27570"
"In post","2022","60-64","Counter Fraud","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Counter Fraud","Scotland","Outside London","90","65","26610","27570"
"In post","2022","60-64","Counter Fraud","South East (England)","Outside London","85","65","27850","27570"
"In post","2022","60-64","Counter Fraud","South West (England)","Outside London","55","40","28060","27570"
"In post","2022","60-64","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Counter Fraud","Wales","Outside London","65","45","26830","27460"
"In post","2022","60-64","Counter Fraud","West Midlands (England)","Outside London","75","50","28000","27570"
"In post","2022","60-64","Counter Fraud","Yorkshire and The Humber","Outside London","55","40","27580","27570"
"In post","2022","60-64","Digital, Data and Technology","East Midlands (England)","Outside London","25","20","34030","33300"
"In post","2022","60-64","Digital, Data and Technology","East of England","Outside London","65","55","37470","35780"
"In post","2022","60-64","Digital, Data and Technology","London","London","190","180","49550","42800"
"In post","2022","60-64","Digital, Data and Technology","North East (England)","Outside London","120","100","40070","35980"
"In post","2022","60-64","Digital, Data and Technology","North West (England)","Outside London","165","140","41120","36960"
"In post","2022","60-64","Digital, Data and Technology","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data and Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data and Technology","Scotland","Outside London","45","40","38400","33930"
"In post","2022","60-64","Digital, Data and Technology","South East (England)","Outside London","80","75","38820","35480"
"In post","2022","60-64","Digital, Data and Technology","South West (England)","Outside London","165","145","37530","36920"
"In post","2022","60-64","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data and Technology","Wales","Outside London","110","95","43580","42440"
"In post","2022","60-64","Digital, Data and Technology","West Midlands (England)","Outside London","80","70","37600","33680"
"In post","2022","60-64","Digital, Data and Technology","Yorkshire and The Humber","Outside London","80","65","38640","35630"
"In post","2022","60-64","Economics","London","London","15","10","59400","58240"
"In post","2022","60-64","Economics","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Economics","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Economics","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Economics","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","East Midlands (England)","Outside London","25","20","28660","26670"
"In post","2022","60-64","Finance","East of England","Outside London","45","40","33150","33300"
"In post","2022","60-64","Finance","London","London","175","165","44650","40940"
"In post","2022","60-64","Finance","North East (England)","Outside London","30","25","38810","34800"
"In post","2022","60-64","Finance","North West (England)","Outside London","90","70","35210","32360"
"In post","2022","60-64","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","60-64","Finance","Scotland","Outside London","45","40","32720","31520"
"In post","2022","60-64","Finance","South East (England)","Outside London","130","125","37210","33300"
"In post","2022","60-64","Finance","South West (England)","Outside London","125","115","40590","35480"
"In post","2022","60-64","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Wales","Outside London","65","55","35580","29430"
"In post","2022","60-64","Finance","West Midlands (England)","Outside London","50","45","40530","33300"
"In post","2022","60-64","Finance","Yorkshire and The Humber","Outside London","85","70","37440","34290"
"In post","2022","60-64","Geography","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Geography","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Geography","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Geography","South West (England)","Outside London","35","25","34050","33290"
"In post","2022","60-64","Human Resources","East Midlands (England)","Outside London","20","15","34470","33680"
"In post","2022","60-64","Human Resources","East of England","Outside London","20","20","30920","31650"
"In post","2022","60-64","Human Resources","London","London","140","125","47810","43090"
"In post","2022","60-64","Human Resources","North East (England)","Outside London","25","20","35640","34290"
"In post","2022","60-64","Human Resources","North West (England)","Outside London","80","60","33730","32710"
"In post","2022","60-64","Human Resources","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Human Resources","Scotland","Outside London","65","60","28890","22330"
"In post","2022","60-64","Human Resources","South East (England)","Outside London","60","55","36320","33300"
"In post","2022","60-64","Human Resources","South West (England)","Outside London","65","55","33700","30450"
"In post","2022","60-64","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Human Resources","Wales","Outside London","55","40","34480","33350"
"In post","2022","60-64","Human Resources","West Midlands (England)","Outside London","35","30","33180","31740"
"In post","2022","60-64","Human Resources","Yorkshire and The Humber","Outside London","50","40","34660","32030"
"In post","2022","60-64","Inspector of Education and Training","East Midlands (England)","Outside London","10","5","[c]","[c]"
"In post","2022","60-64","Inspector of Education and Training","East of England","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Inspector of Education and Training","London","London","5","5","[c]","[c]"
"In post","2022","60-64","Inspector of Education and Training","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Inspector of Education and Training","North West (England)","Outside London","10","10","70480","75490"
"In post","2022","60-64","Inspector of Education and Training","South East (England)","Outside London","20","15","69630","75500"
"In post","2022","60-64","Inspector of Education and Training","South West (England)","Outside London","10","10","71220","75500"
"In post","2022","60-64","Inspector of Education and Training","Wales","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Inspector of Education and Training","West Midlands (England)","Outside London","10","10","71660","75500"
"In post","2022","60-64","Inspector of Education and Training","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Intelligence Analysis","East Midlands (England)","Outside London","15","15","32200","32670"
"In post","2022","60-64","Intelligence Analysis","East of England","Outside London","15","10","31240","31960"
"In post","2022","60-64","Intelligence Analysis","London","London","70","60","41060","38560"
"In post","2022","60-64","Intelligence Analysis","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Intelligence Analysis","North West (England)","Outside London","10","10","25980","25050"
"In post","2022","60-64","Intelligence Analysis","South East (England)","Outside London","30","25","29450","27870"
"In post","2022","60-64","Intelligence Analysis","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Intelligence Analysis","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Intelligence Analysis","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Intelligence Analysis","Yorkshire and The Humber","Outside London","15","15","25850","25310"
"In post","2022","60-64","Internal Audit","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Internal Audit","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Internal Audit","London","London","20","20","50820","49750"
"In post","2022","60-64","Internal Audit","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Internal Audit","North West (England)","Outside London","10","5","[c]","[c]"
"In post","2022","60-64","Internal Audit","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Internal Audit","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Internal Audit","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Internal Audit","South West (England)","Outside London","15","15","42280","40410"
"In post","2022","60-64","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Internal Audit","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Internal Audit","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Internal Audit","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","International Trade","London","London","35","30","50810","46190"
"In post","2022","60-64","International Trade","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","International Trade","Overseas","Overseas","10","10","[c]","[c]"
"In post","2022","60-64","International Trade","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","International Trade","Wales","Outside London","[c]","[c]","[c]","[c]"
