"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Charity Commission","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Legal","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Operational Delivery","North West (England)","45","[c]","22770","24440"
"New entrant CS","2022","Charity Commission","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Communications","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Digital, Data and Technology","London","20","[c]","53370","57000"
"New entrant CS","2022","Competition and Markets Authority","Economics","London","20","[c]","34940","29930"
"New entrant CS","2022","Competition and Markets Authority","Economics","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Human Resources","London","10","[c]","40670","37400"
"New entrant CS","2022","Competition and Markets Authority","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Legal","London","25","[c]","53330","51810"
"New entrant CS","2022","Competition and Markets Authority","Project Delivery","London","35","[c]","40680","33120"
"New entrant CS","2022","Competition and Markets Authority","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Commercial","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Commercial","South West (England)","15","[c]","43520","45150"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Commercial","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Communications","London","25","[c]","38120","38620"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Communications","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Communications","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Communications","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","Wales","20","[c]","22790","24500"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","London","15","[c]","36610","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","South West (England)","100","[c]","23920","20910"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Wales","45","[c]","40140","37630"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Economics","London","20","[c]","34800","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Economics","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Economics","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Economics","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Finance","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Finance","Wales","25","[c]","28310","24500"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Finance","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","London","10","[c]","32220","26290"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","South West (England)","10","[c]","37660","37420"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","Wales","20","[c]","32520","24570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Legal","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","East Midlands (England)","15","[c]","24010","24250"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","55","[c]","34610","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","North East (England)","15","[c]","24890","24250"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","North West (England)","20","[c]","27240","24570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Scotland","25","[c]","33660","21580"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","South West (England)","10","[c]","40510","27540"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Wales","170","[c]","22060","21810"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","West Midlands (England)","25","[c]","24940","21130"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Other","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Other","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Policy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Policy","London","375","[c]","38020","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Policy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Policy","North West (England)","100","[c]","35600","35510"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Policy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Policy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Policy","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Policy","Wales","15","[c]","38600","39910"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Policy","West Midlands (England)","25","[c]","39800","36740"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","London","15","[c]","44860","40050"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","South West (England)","20","[c]","32330","24150"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","Wales","15","[c]","41610","39910"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","London","10","[c]","38150","41340"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","South West (England)","35","[c]","26450","24370"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Wales","25","[c]","30620","30410"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Security","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Social Research","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Statistics","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Statistics","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Statistics","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Unknown","Wales","15","[c]","26690","24030"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Commercial","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Commercial","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Communications","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Communications","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Economics","London","10","[c]","38460","38020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Economics","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Finance","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Finance","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Operational Research","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Operational Research","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Other","London","15","[c]","33980","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Other","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Other","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Policy","London","220","[c]","34830","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Policy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Policy","North West (England)","15","[c]","33710","30960"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Policy","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Policy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Policy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Project Delivery","London","20","[c]","36530","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Social Research","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Statistics","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Commercial","North East (England)","25","[c]","31390","29360"
"New entrant CS","2022","Department for Education","Commercial","North West (England)","15","[c]","31500","29360"
"New entrant CS","2022","Department for Education","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Commercial","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Commercial","Yorkshire and The Humber","30","[c]","31520","29360"
"New entrant CS","2022","Department for Education","Communications","London","35","[c]","33950","32940"
"New entrant CS","2022","Department for Education","Communications","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Communications","North West (England)","10","[c]","25850","25000"
"New entrant CS","2022","Department for Education","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Digital, Data and Technology","East Midlands (England)","15","[c]","36580","36500"
"New entrant CS","2022","Department for Education","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Digital, Data and Technology","London","35","[c]","40070","36660"
"New entrant CS","2022","Department for Education","Digital, Data and Technology","North East (England)","25","[c]","36250","36500"
"New entrant CS","2022","Department for Education","Digital, Data and Technology","North West (England)","45","[c]","37460","36500"
"New entrant CS","2022","Department for Education","Digital, Data and Technology","South West (England)","20","[c]","39760","36500"
"New entrant CS","2022","Department for Education","Digital, Data and Technology","West Midlands (England)","30","[c]","35360","30000"
"New entrant CS","2022","Department for Education","Digital, Data and Technology","Yorkshire and The Humber","25","[c]","35550","32870"
"New entrant CS","2022","Department for Education","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Finance","London","10","[c]","40110","36590"
"New entrant CS","2022","Department for Education","Finance","North East (England)","10","[c]","32280","29360"
"New entrant CS","2022","Department for Education","Finance","North West (England)","25","[c]","34630","29360"
"New entrant CS","2022","Department for Education","Finance","South West (England)","15","[c]","32430","29360"
"New entrant CS","2022","Department for Education","Finance","West Midlands (England)","50","[c]","33450","29360"
"New entrant CS","2022","Department for Education","Finance","Yorkshire and The Humber","25","[c]","34000","29360"
"New entrant CS","2022","Department for Education","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Human Resources","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Human Resources","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Human Resources","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Human Resources","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Legal","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Operational Delivery","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Operational Delivery","London","20","[c]","34170","32940"
"New entrant CS","2022","Department for Education","Operational Delivery","North East (England)","25","[c]","36250","36500"
"New entrant CS","2022","Department for Education","Operational Delivery","North West (England)","20","[c]","36090","29360"
"New entrant CS","2022","Department for Education","Operational Delivery","South West (England)","10","[c]","34750","36500"
"New entrant CS","2022","Department for Education","Operational Delivery","West Midlands (England)","10","[c]","32290","29440"
"New entrant CS","2022","Department for Education","Operational Delivery","Yorkshire and The Humber","25","[c]","35460","36500"
"New entrant CS","2022","Department for Education","Policy","East Midlands (England)","20","[c]","30100","29360"
"New entrant CS","2022","Department for Education","Policy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Policy","London","75","[c]","37730","32940"
"New entrant CS","2022","Department for Education","Policy","North East (England)","45","[c]","32240","29360"
"New entrant CS","2022","Department for Education","Policy","North West (England)","75","[c]","32580","29360"
"New entrant CS","2022","Department for Education","Policy","South West (England)","30","[c]","34380","32870"
"New entrant CS","2022","Department for Education","Policy","West Midlands (England)","70","[c]","30760","29360"
"New entrant CS","2022","Department for Education","Policy","Yorkshire and The Humber","65","[c]","29710","25000"
"New entrant CS","2022","Department for Education","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Property","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Property","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Property","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Property","North West (England)","20","[c]","34890","25000"
"New entrant CS","2022","Department for Education","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Property","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Property","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Property","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Property","Yorkshire and The Humber","20","[c]","36190","25000"
"New entrant CS","2022","Department for Education","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Security","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Commercial","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Commercial","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Commercial","South West (England)","15","[c]","32570","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Commercial","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Communications","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Communications","London","40","[c]","32870","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Communications","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Communications","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","East Midlands (England)","10","[c]","33100","29180"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","East of England","15","[c]","29010","25460"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","London","35","[c]","39930","38750"
