"Status","Year","Disability","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","West Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Essex","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Lothian","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Lothian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Lothian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Lothian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Northamptonshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Northamptonshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Sussex (North East)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Sussex (South West)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Sussex (South West)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Sussex (South West)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Westminster","AA/AO","55","[c]","23790","23720"
"Leaver CS","2022","Declared disabled","Westminster","EO","70","[c]","28270","28310"
"Leaver CS","2022","Declared disabled","Westminster","G6/G7","75","[c]","60200","58750"
"Leaver CS","2022","Declared disabled","Westminster","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Westminster","SEO/HEO","125","[c]","38390","37310"
"Leaver CS","2022","Declared disabled","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wiltshire","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wiltshire","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wiltshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wiltshire","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wirral","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wirral","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wirral","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wirral","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wolverhampton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wolverhampton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Worcestershire CC","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Worcestershire CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Worcestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Worcestershire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Worcestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","York","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","York","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","York","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","York","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","York","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Aberdeen City and Aberdeenshire","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Aberdeen City and Aberdeenshire","EO","30","[c]","27910","27570"
"Leaver CS","2022","Declared non-disabled","Aberdeen City and Aberdeenshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Aberdeen City and Aberdeenshire","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Angus and Dundee City","AA/AO","80","[c]","20980","21260"
"Leaver CS","2022","Declared non-disabled","Angus and Dundee City","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Angus and Dundee City","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Angus and Dundee City","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Antrim and Newtownabbey","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ards and North Down","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ards and North Down","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ards and North Down","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barking & Dagenham and Havering","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barking & Dagenham and Havering","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barnet","AA/AO","35","[c]","23430","23780"
"Leaver CS","2022","Declared non-disabled","Barnet","EO","45","[c]","29660","31060"
"Leaver CS","2022","Declared non-disabled","Barnet","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barnet","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barnet","SEO/HEO","40","[c]","36490","33650"
"Leaver CS","2022","Declared non-disabled","Barnet","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barnsley, Doncaster and Rotherham","AA/AO","120","[c]","21300","21260"
"Leaver CS","2022","Declared non-disabled","Barnsley, Doncaster and Rotherham","EO","50","[c]","27600","27570"
"Leaver CS","2022","Declared non-disabled","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barnsley, Doncaster and Rotherham","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barnsley, Doncaster and Rotherham","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","160","[c]","24300","25310"
"Leaver CS","2022","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","70","[c]","58940","56180"
"Leaver CS","2022","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","325","[c]","36050","35630"
"Leaver CS","2022","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","80","[c]","37780","39860"
"Leaver CS","2022","Declared non-disabled","Bedford","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bedford","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bedford","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bedford","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bedford","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Belfast","AA/AO","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Belfast","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Belfast","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Belfast","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Belfast","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Berkshire","AA/AO","60","[c]","26600","25540"
"Leaver CS","2022","Declared non-disabled","Berkshire","EO","65","[c]","29870","29290"
"Leaver CS","2022","Declared non-disabled","Berkshire","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Berkshire","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Berkshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bexley and Greenwich","AA/AO","55","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bexley and Greenwich","EO","40","[c]","30950","31060"
"Leaver CS","2022","Declared non-disabled","Bexley and Greenwich","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bexley and Greenwich","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Birmingham","AA/AO","215","[c]","20730","20970"
"Leaver CS","2022","Declared non-disabled","Birmingham","EO","150","[c]","26670","27570"
"Leaver CS","2022","Declared non-disabled","Birmingham","G6/G7","60","[c]","59180","55210"
"Leaver CS","2022","Declared non-disabled","Birmingham","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Birmingham","SEO/HEO","135","[c]","39080","36400"
"Leaver CS","2022","Declared non-disabled","Birmingham","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Blackburn with Darwen","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Blackburn with Darwen","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Blackburn with Darwen","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Blackpool","AA/AO","165","[c]","21080","21260"
"Leaver CS","2022","Declared non-disabled","Blackpool","EO","60","[c]","27250","27570"
"Leaver CS","2022","Declared non-disabled","Blackpool","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Blackpool","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Blackpool","SEO/HEO","35","[c]","37220","35310"
"Leaver CS","2022","Declared non-disabled","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bournemouth, Christchurch and Poole","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bournemouth, Christchurch and Poole","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bournemouth, Christchurch and Poole","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bournemouth, Christchurch and Poole","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bournemouth, Christchurch and Poole","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bradford","AA/AO","75","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bradford","EO","55","[c]","27320","27570"
"Leaver CS","2022","Declared non-disabled","Bradford","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bradford","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bradford","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bradford","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Breckland and South Norfolk","AA/AO","55","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Breckland and South Norfolk","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Breckland and South Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Breckland and South Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Brent","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Brent","EO","40","[c]","30720","31060"
"Leaver CS","2022","Declared non-disabled","Brent","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Brent","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bridgend and Neath Port Talbot","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bridgend and Neath Port Talbot","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bridgend and Neath Port Talbot","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Brighton and Hove","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Brighton and Hove","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Brighton and Hove","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Brighton and Hove","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bristol, City of","AA/AO","95","[c]","20270","20700"
"Leaver CS","2022","Declared non-disabled","Bristol, City of","EO","80","[c]","26470","27570"
"Leaver CS","2022","Declared non-disabled","Bristol, City of","G6/G7","45","[c]","57120","52630"
"Leaver CS","2022","Declared non-disabled","Bristol, City of","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bristol, City of","SEO/HEO","85","[c]","37970","37670"
"Leaver CS","2022","Declared non-disabled","Bristol, City of","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bromley","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bromley","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bromley","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bromley","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Buckinghamshire","AA/AO","65","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Buckinghamshire","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Buckinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Buckinghamshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Buckinghamshire","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Caithness and Sutherland, and Ross and Cromarty","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Caithness and Sutherland, and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Calderdale and Kirklees","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Calderdale and Kirklees","EO","45","[c]","27220","27570"
"Leaver CS","2022","Declared non-disabled","Calderdale and Kirklees","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Calderdale and Kirklees","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Calderdale and Kirklees","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cambridgeshire CC","AA/AO","90","[c]","21700","21300"
"Leaver CS","2022","Declared non-disabled","Cambridgeshire CC","EO","60","[c]","27230","27570"
"Leaver CS","2022","Declared non-disabled","Cambridgeshire CC","G6/G7","40","[c]","61690","58890"
"Leaver CS","2022","Declared non-disabled","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cambridgeshire CC","SEO/HEO","80","[c]","37140","36330"
"Leaver CS","2022","Declared non-disabled","Cambridgeshire CC","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Camden and City of London","AA/AO","35","[c]","23640","23500"
"Leaver CS","2022","Declared non-disabled","Camden and City of London","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Camden and City of London","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Camden and City of London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cardiff and Vale of Glamorgan","AA/AO","210","[c]","21280","21230"
"Leaver CS","2022","Declared non-disabled","Cardiff and Vale of Glamorgan","EO","125","[c]","27300","27570"
"Leaver CS","2022","Declared non-disabled","Cardiff and Vale of Glamorgan","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cardiff and Vale of Glamorgan","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cardiff and Vale of Glamorgan","SEO/HEO","110","[c]","38120","37680"
"Leaver CS","2022","Declared non-disabled","Cardiff and Vale of Glamorgan","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Causeway Coast and Glens","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Central Bedfordshire","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Central Bedfordshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Central Bedfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Central Bedfordshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Central Hampshire","AA/AO","75","[c]","20800","20920"
"Leaver CS","2022","Declared non-disabled","Central Hampshire","EO","45","[c]","25950","26670"
"Leaver CS","2022","Declared non-disabled","Central Hampshire","G6/G7","40","[c]","54330","50230"
"Leaver CS","2022","Declared non-disabled","Central Hampshire","SEO/HEO","75","[c]","36040","35480"
"Leaver CS","2022","Declared non-disabled","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Central Valleys","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Central Valleys","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Central Valleys","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Central Valleys","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Central Valleys","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cheshire East","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cheshire East","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cheshire East","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cheshire West and Chester","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cheshire West and Chester","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cheshire West and Chester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cheshire West and Chester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Chorley and West Lancashire","AA/AO","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Chorley and West Lancashire","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Chorley and West Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Chorley and West Lancashire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","City of Edinburgh","AA/AO","150","[c]","22870","22480"
"Leaver CS","2022","Declared non-disabled","City of Edinburgh","EO","65","[c]","28110","27570"
"Leaver CS","2022","Declared non-disabled","City of Edinburgh","G6/G7","60","[c]","66900","62170"
"Leaver CS","2022","Declared non-disabled","City of Edinburgh","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","City of Edinburgh","SEO/HEO","110","[c]","40620","39660"
"Leaver CS","2022","Declared non-disabled","Clackmannanshire and Fife","AA/AO","30","[c]","21490","21260"
"Leaver CS","2022","Declared non-disabled","Clackmannanshire and Fife","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Clackmannanshire and Fife","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Conwy and Denbighshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Conwy and Denbighshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Conwy and Denbighshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Conwy and Denbighshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Conwy and Denbighshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","AA/AO","70","[c]","20800","21230"
"Leaver CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Coventry","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Coventry","EO","35","[c]","26700","27570"
"Leaver CS","2022","Declared non-disabled","Coventry","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Coventry","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Coventry","SEO/HEO","30","[c]","36400","36780"
"Leaver CS","2022","Declared non-disabled","Coventry","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Croydon","AA/AO","95","[c]","24260","25110"
"Leaver CS","2022","Declared non-disabled","Croydon","EO","110","[c]","29790","29370"
"Leaver CS","2022","Declared non-disabled","Croydon","G6/G7","60","[c]","64210","61960"
"Leaver CS","2022","Declared non-disabled","Croydon","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Croydon","SEO/HEO","110","[c]","39900","38080"
"Leaver CS","2022","Declared non-disabled","Croydon","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Darlington","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Darlington","EO","5","[c]","[c]","[c]"
