"Status","Year","Function_of_post","Region_ITL1","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Digital, Data & Technology","Wales","East Wales","Outside London","150","[c]","37730","36840"
"New entrant CS","2022","Digital, Data & Technology","Wales","West Wales and The Valleys","Outside London","70","[c]","31070","30730"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","20","[c]","25650","21170"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Shropshire and Staffordshire","Outside London","50","[c]","40150","40090"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","West Midlands","Outside London","130","[c]","37190","35970"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","North Yorkshire","Outside London","40","[c]","41140","47550"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","South Yorkshire","Outside London","55","[c]","38920","36150"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","West Yorkshire","Outside London","130","[c]","38570","36500"
"New entrant CS","2022","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","25","[c]","33800","31220"
"New entrant CS","2022","Finance","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","East Anglia","Outside London","10","[c]","28210","25460"
"New entrant CS","2022","Finance","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","Inner London - East","London","35","[c]","41170","37770"
"New entrant CS","2022","Finance","London","Inner London - West","London","220","[c]","41290","39600"
"New entrant CS","2022","Finance","London","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North East (England)","Northumberland, and Tyne and Wear","Outside London","55","[c]","31860","31600"
"New entrant CS","2022","Finance","North East (England)","Tees Valley and Durham","Outside London","10","[c]","40770","42520"
"New entrant CS","2022","Finance","North West (England)","Cheshire","Outside London","15","[c]","42230","36740"
"New entrant CS","2022","Finance","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North West (England)","Greater Manchester","Outside London","55","[c]","34090","30730"
"New entrant CS","2022","Finance","North West (England)","Lancashire","Outside London","20","[c]","30690","27570"
"New entrant CS","2022","Finance","North West (England)","Merseyside","Outside London","45","[c]","29220","26350"
"New entrant CS","2022","Finance","Northern Ireland","Northern Ireland","Outside London","10","[c]","44540","42000"
"New entrant CS","2022","Finance","Scotland","Eastern Scotland","Outside London","20","[c]","34800","32000"
"New entrant CS","2022","Finance","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scotland","Southern Scotland","Outside London","10","[c]","21250","21250"
"New entrant CS","2022","Finance","Scotland","West Central Scotland","Outside London","45","[c]","25720","21250"
"New entrant CS","2022","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","[c]","29600","28350"
"New entrant CS","2022","Finance","South East (England)","Hampshire and Isle of Wight","Outside London","30","[c]","37060","34520"
"New entrant CS","2022","Finance","South East (England)","Surrey, East and West Sussex","Outside London","10","[c]","38080","34560"
"New entrant CS","2022","Finance","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South West (England)","Devon","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","105","[c]","29450","25000"
"New entrant CS","2022","Finance","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wales","East Wales","Outside London","30","[c]","29310","26860"
"New entrant CS","2022","Finance","Wales","West Wales and The Valleys","Outside London","20","[c]","32700","34230"
"New entrant CS","2022","Finance","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","West Midlands (England)","Shropshire and Staffordshire","Outside London","20","[c]","39130","40180"
"New entrant CS","2022","Finance","West Midlands (England)","West Midlands","Outside London","90","[c]","33930","30190"
"New entrant CS","2022","Finance","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Yorkshire and The Humber","North Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Yorkshire and The Humber","South Yorkshire","Outside London","40","[c]","31750","27570"
"New entrant CS","2022","Finance","Yorkshire and The Humber","West Yorkshire","Outside London","170","[c]","30370","27570"
"New entrant CS","2022","Grants Management","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","40","[c]","21330","21300"
"New entrant CS","2022","Grants Management","East of England","East Anglia","Outside London","15","[c]","21560","21300"
"New entrant CS","2022","Grants Management","London","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","North East (England)","Northumberland, and Tyne and Wear","Outside London","140","[c]","21590","21300"
"New entrant CS","2022","Grants Management","North West (England)","Cheshire","Outside London","35","[c]","21410","21300"
"New entrant CS","2022","Grants Management","North West (England)","Cumbria","Outside London","130","[c]","21590","21300"
"New entrant CS","2022","Grants Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","[c]","21850","21300"
"New entrant CS","2022","Grants Management","South West (England)","Devon","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","21720","21300"
"New entrant CS","2022","Grants Management","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","50","[c]","21760","21300"
"New entrant CS","2022","Grants Management","Yorkshire and The Humber","North Yorkshire","Outside London","45","[c]","21360","21300"
"New entrant CS","2022","Grants Management","Yorkshire and The Humber","West Yorkshire","Outside London","25","[c]","22460","21300"
"New entrant CS","2022","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","35","[c]","31280","29950"
"New entrant CS","2022","Human Resources","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Midlands (England)","Lincolnshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East of England","Bedfordshire and Hertfordshire","Outside London","15","[c]","29630","30200"
"New entrant CS","2022","Human Resources","East of England","East Anglia","Outside London","25","[c]","27180","24760"
"New entrant CS","2022","Human Resources","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","Inner London - East","London","75","[c]","38980","32640"
"New entrant CS","2022","Human Resources","London","Inner London - West","London","275","[c]","34940","32000"
"New entrant CS","2022","Human Resources","London","Outer London - East and North East","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","Outer London - South","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","Outer London - West and North West","London","20","[c]","32450","31060"
"New entrant CS","2022","Human Resources","North East (England)","Northumberland, and Tyne and Wear","Outside London","105","[c]","24980","21250"
"New entrant CS","2022","Human Resources","North East (England)","Tees Valley and Durham","Outside London","10","[c]","27400","25000"
"New entrant CS","2022","Human Resources","North West (England)","Cheshire","Outside London","35","[c]","24840","21170"
"New entrant CS","2022","Human Resources","North West (England)","Cumbria","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","North West (England)","Greater Manchester","Outside London","55","[c]","32250","27570"
"New entrant CS","2022","Human Resources","North West (England)","Lancashire","Outside London","35","[c]","27260","26350"
"New entrant CS","2022","Human Resources","North West (England)","Merseyside","Outside London","75","[c]","27780","25520"
"New entrant CS","2022","Human Resources","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scotland","Eastern Scotland","Outside London","25","[c]","28210","22660"
"New entrant CS","2022","Human Resources","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scotland","West Central Scotland","Outside London","60","[c]","31160","27570"
"New entrant CS","2022","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","[c]","35750","30450"
"New entrant CS","2022","Human Resources","South East (England)","Hampshire and Isle of Wight","Outside London","25","[c]","29380","26350"
"New entrant CS","2022","Human Resources","South East (England)","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","South East (England)","Surrey, East and West Sussex","Outside London","10","[c]","33810","30450"
"New entrant CS","2022","Human Resources","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","South West (England)","Devon","Outside London","25","[c]","34030","30930"
"New entrant CS","2022","Human Resources","South West (England)","Dorset and Somerset","Outside London","15","[c]","28610","21170"
"New entrant CS","2022","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","110","[c]","32810","26880"
"New entrant CS","2022","Human Resources","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Wales","East Wales","Outside London","50","[c]","32770","27570"
"New entrant CS","2022","Human Resources","Wales","West Wales and The Valleys","Outside London","25","[c]","31350","30730"
"New entrant CS","2022","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","West Midlands (England)","Shropshire and Staffordshire","Outside London","10","[c]","27510","26960"
"New entrant CS","2022","Human Resources","West Midlands (England)","West Midlands","Outside London","40","[c]","38460","30730"
"New entrant CS","2022","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Yorkshire and The Humber","North Yorkshire","Outside London","20","[c]","36180","34650"
"New entrant CS","2022","Human Resources","Yorkshire and The Humber","South Yorkshire","Outside London","15","[c]","29810","27570"
"New entrant CS","2022","Human Resources","Yorkshire and The Humber","West Yorkshire","Outside London","85","[c]","43090","38250"
"New entrant CS","2022","Internal Audit","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","Inner London - West","London","20","[c]","46460","45160"
"New entrant CS","2022","Internal Audit","North East (England)","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","North West (England)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","South East (England)","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Wales","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Wales","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","West Midlands (England)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Yorkshire and The Humber","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Yorkshire and The Humber","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","50","[c]","30980","25480"
"New entrant CS","2022","Legal","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","20","[c]","30640","23840"
"New entrant CS","2022","Legal","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","East of England","Bedfordshire and Hertfordshire","Outside London","15","[c]","29740","24180"
"New entrant CS","2022","Legal","East of England","East Anglia","Outside London","15","[c]","28030","22200"
"New entrant CS","2022","Legal","East of England","Essex","Outside London","25","[c]","37100","40000"
"New entrant CS","2022","Legal","London","Inner London - East","London","95","[c]","46640","37610"
"New entrant CS","2022","Legal","London","Inner London - West","London","485","[c]","39360","40000"
"New entrant CS","2022","Legal","London","Outer London - East and North East","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","London","Outer London - South","London","15","[c]","31220","26950"
"New entrant CS","2022","Legal","London","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","North East (England)","Northumberland, and Tyne and Wear","Outside London","20","[c]","32650","26590"
"New entrant CS","2022","Legal","North East (England)","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","North West (England)","Greater Manchester","Outside London","65","[c]","35070","26820"
"New entrant CS","2022","Legal","North West (England)","Lancashire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","North West (England)","Merseyside","Outside London","30","[c]","27810","22200"
"New entrant CS","2022","Legal","Northern Ireland","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Scotland","Eastern Scotland","Outside London","45","[c]","35340","41750"
"New entrant CS","2022","Legal","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Scotland","North Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Scotland","Southern Scotland","Outside London","15","[c]","39520","41750"
"New entrant CS","2022","Legal","Scotland","West Central Scotland","Outside London","35","[c]","40750","41750"
"New entrant CS","2022","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","South East (England)","Hampshire and Isle of Wight","Outside London","20","[c]","33410","26970"
"New entrant CS","2022","Legal","South East (England)","Kent","Outside London","15","[c]","26690","23770"
"New entrant CS","2022","Legal","South East (England)","Surrey, East and West Sussex","Outside London","30","[c]","28900","24590"
"New entrant CS","2022","Legal","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","South West (England)","Devon","Outside London","10","[c]","36150","38280"
"New entrant CS","2022","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","30","[c]","35370","27130"
"New entrant CS","2022","Legal","Wales","East Wales","Outside London","25","[c]","29510","22200"
"New entrant CS","2022","Legal","Wales","West Wales and The Valleys","Outside London","15","[c]","38820","38000"
"New entrant CS","2022","Legal","West Midlands (England)","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","West Midlands (England)","West Midlands","Outside London","50","[c]","33030","25480"
"New entrant CS","2022","Legal","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Yorkshire and The Humber","South Yorkshire","Outside London","15","[c]","26050","22200"
"New entrant CS","2022","Legal","Yorkshire and The Humber","West Yorkshire","Outside London","50","[c]","31880","27080"
"New entrant CS","2022","No function","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","1405","[c]","26240","24430"
"New entrant CS","2022","No function","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","865","[c]","25110","23140"
"New entrant CS","2022","No function","East Midlands (England)","Lincolnshire","Outside London","310","[c]","26130","24780"
"New entrant CS","2022","No function","East of England","Bedfordshire and Hertfordshire","Outside London","570","[c]","28650","28140"
"New entrant CS","2022","No function","East of England","East Anglia","Outside London","1330","[c]","26280","24800"
"New entrant CS","2022","No function","East of England","Essex","Outside London","615","[c]","27160","24800"
"New entrant CS","2022","No function","London","Inner London - East","London","1910","[c]","35670","31060"
"New entrant CS","2022","No function","London","Inner London - West","London","4335","[c]","36310","32790"
"New entrant CS","2022","No function","London","Outer London - East and North East","London","550","[c]","30510","30460"
"New entrant CS","2022","No function","London","Outer London - South","London","560","[c]","31650","30750"
"New entrant CS","2022","No function","London","Outer London - West and North West","London","930","[c]","30990","31020"
"New entrant CS","2022","No function","North East (England)","Northumberland, and Tyne and Wear","Outside London","1660","[c]","24860","21260"
"New entrant CS","2022","No function","North East (England)","Tees Valley and Durham","Outside London","905","[c]","26800","24430"
"New entrant CS","2022","No function","North West (England)","Cheshire","Outside London","430","[c]","27180","24800"
"New entrant CS","2022","No function","North West (England)","Cumbria","Outside London","165","[c]","27570","26220"
"New entrant CS","2022","No function","North West (England)","Greater Manchester","Outside London","2160","[c]","26280","23170"
"New entrant CS","2022","No function","North West (England)","Lancashire","Outside London","1275","[c]","24860","23140"
"New entrant CS","2022","No function","North West (England)","Merseyside","Outside London","1875","[c]","25570","23170"
"New entrant CS","2022","No function","Northern Ireland","Northern Ireland","Outside London","385","[c]","26880","26590"
"New entrant CS","2022","No function","Overseas","Overseas","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Scotland","Eastern Scotland","Outside London","1030","[c]","24660","21640"
"New entrant CS","2022","No function","Scotland","Highlands and Islands","Outside London","65","[c]","25670","27570"
"New entrant CS","2022","No function","Scotland","North Eastern Scotland","Outside London","125","[c]","29480","24570"
"New entrant CS","2022","No function","Scotland","Southern Scotland","Outside London","330","[c]","23740","21300"
"New entrant CS","2022","No function","Scotland","West Central Scotland","Outside London","1105","[c]","25510","21640"
"New entrant CS","2022","No function","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","865","[c]","28210","27700"
"New entrant CS","2022","No function","South East (England)","Hampshire and Isle of Wight","Outside London","1015","[c]","26900","24430"
"New entrant CS","2022","No function","South East (England)","Kent","Outside London","770","[c]","26990","26140"
"New entrant CS","2022","No function","South East (England)","Surrey, East and West Sussex","Outside London","1050","[c]","27680","26140"
"New entrant CS","2022","No function","South West (England)","Cornwall and Isles of Scilly","Outside London","195","[c]","25040","21260"
"New entrant CS","2022","No function","South West (England)","Devon","Outside London","490","[c]","26270","23140"
"New entrant CS","2022","No function","South West (England)","Dorset and Somerset","Outside London","495","[c]","26610","23170"
"New entrant CS","2022","No function","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","1840","[c]","28550","26130"
"New entrant CS","2022","No function","Unknown","Unknown","Unknown","500","[c]","28650","28000"
"New entrant CS","2022","No function","Wales","East Wales","Outside London","1300","[c]","25290","23140"
"New entrant CS","2022","No function","Wales","West Wales and The Valleys","Outside London","1235","[c]","23540","21840"
"New entrant CS","2022","No function","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","495","[c]","27290","24800"
"New entrant CS","2022","No function","West Midlands (England)","Shropshire and Staffordshire","Outside London","825","[c]","25380","23140"
"New entrant CS","2022","No function","West Midlands (England)","West Midlands","Outside London","2285","[c]","27500","25660"
"New entrant CS","2022","No function","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","515","[c]","25070","23140"
"New entrant CS","2022","No function","Yorkshire and The Humber","North Yorkshire","Outside London","360","[c]","30760","27570"
"New entrant CS","2022","No function","Yorkshire and The Humber","South Yorkshire","Outside London","695","[c]","27110","25000"
"New entrant CS","2022","No function","Yorkshire and The Humber","West Yorkshire","Outside London","2075","[c]","27540","24800"
"New entrant CS","2022","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","30","[c]","33860","31870"
"New entrant CS","2022","Project Delivery","East Midlands (England)","Lincolnshire","Outside London","20","[c]","34400","33000"
"New entrant CS","2022","Project Delivery","East of England","Bedfordshire and Hertfordshire","Outside London","10","[c]","39950","37000"
"New entrant CS","2022","Project Delivery","East of England","East Anglia","Outside London","25","[c]","31230","29750"
"New entrant CS","2022","Project Delivery","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","Inner London - East","London","75","[c]","41600","37210"
"New entrant CS","2022","Project Delivery","London","Inner London - West","London","180","[c]","47650","43430"
"New entrant CS","2022","Project Delivery","London","Outer London - South","London","20","[c]","47170","43430"
"New entrant CS","2022","Project Delivery","London","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North East (England)","Northumberland, and Tyne and Wear","Outside London","35","[c]","37510","33080"
"New entrant CS","2022","Project Delivery","North East (England)","Tees Valley and Durham","Outside London","15","[c]","27450","22600"
"New entrant CS","2022","Project Delivery","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North West (England)","Cumbria","Outside London","20","[c]","39020","34000"
"New entrant CS","2022","Project Delivery","North West (England)","Greater Manchester","Outside London","30","[c]","40900","40180"
"New entrant CS","2022","Project Delivery","North West (England)","Lancashire","Outside London","65","[c]","22740","21260"
"New entrant CS","2022","Project Delivery","North West (England)","Merseyside","Outside London","20","[c]","31540","26590"
"New entrant CS","2022","Project Delivery","Northern Ireland","Northern Ireland","Outside London","10","[c]","40820","36720"
"New entrant CS","2022","Project Delivery","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","Highlands and Islands","Outside London","10","[c]","38670","36570"
"New entrant CS","2022","Project Delivery","Scotland","Southern Scotland","Outside London","20","[c]","23020","18700"
"New entrant CS","2022","Project Delivery","Scotland","West Central Scotland","Outside London","45","[c]","41210","40180"
"New entrant CS","2022","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","30","[c]","34620","33000"
"New entrant CS","2022","Project Delivery","South East (England)","Hampshire and Isle of Wight","Outside London","110","[c]","33700","33000"
"New entrant CS","2022","Project Delivery","South East (England)","Surrey, East and West Sussex","Outside London","15","[c]","31150","29090"
"New entrant CS","2022","Project Delivery","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","Devon","Outside London","70","[c]","31450","27530"
"New entrant CS","2022","Project Delivery","South West (England)","Dorset and Somerset","Outside London","35","[c]","30900","33000"
"New entrant CS","2022","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","870","[c]","32490","29000"
"New entrant CS","2022","Project Delivery","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","East Wales","Outside London","55","[c]","41360","38160"
"New entrant CS","2022","Project Delivery","Wales","West Wales and The Valleys","Outside London","20","[c]","48900","56650"
"New entrant CS","2022","Project Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","15","[c]","25000","22000"
"New entrant CS","2022","Project Delivery","West Midlands (England)","Shropshire and Staffordshire","Outside London","20","[c]","36110","40000"
"New entrant CS","2022","Project Delivery","West Midlands (England)","West Midlands","Outside London","50","[c]","37830","36340"
"New entrant CS","2022","Project Delivery","Yorkshire and The Humber","North Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Yorkshire and The Humber","South Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Yorkshire and The Humber","West Yorkshire","Outside London","40","[c]","35890","35290"
"New entrant CS","2022","Property","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","35","[c]","31150","26030"
"New entrant CS","2022","Property","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","15","[c]","26650","19010"
"New entrant CS","2022","Property","East Midlands (England)","Lincolnshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East of England","East Anglia","Outside London","45","[c]","30830","31900"
"New entrant CS","2022","Property","East of England","Essex","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","London","Inner London - East","London","15","[c]","40390","37610"
"New entrant CS","2022","Property","London","Inner London - West","London","80","[c]","43820","40650"
"New entrant CS","2022","Property","London","Outer London - South","London","30","[c]","34380","30370"
"New entrant CS","2022","Property","London","Outer London - West and North West","London","40","[c]","29120","28500"
"New entrant CS","2022","Property","North East (England)","Northumberland, and Tyne and Wear","Outside London","35","[c]","31420","26360"
"New entrant CS","2022","Property","North East (England)","Tees Valley and Durham","Outside London","160","[c]","22980","22010"
"New entrant CS","2022","Property","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","North West (England)","Cumbria","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","North West (England)","Greater Manchester","Outside London","55","[c]","35080","29360"
"New entrant CS","2022","Property","North West (England)","Lancashire","Outside London","15","[c]","42510","46040"
"New entrant CS","2022","Property","North West (England)","Merseyside","Outside London","25","[c]","26890","25000"
"New entrant CS","2022","Property","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Overseas","Overseas","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scotland","Eastern Scotland","Outside London","30","[c]","31490","26570"
"New entrant CS","2022","Property","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scotland","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","[c]","34140","33000"
"New entrant CS","2022","Property","South East (England)","Hampshire and Isle of Wight","Outside London","35","[c]","30570","26350"
"New entrant CS","2022","Property","South East (England)","Kent","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","South East (England)","Surrey, East and West Sussex","Outside London","25","[c]","47640","52290"
"New entrant CS","2022","Property","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South West (England)","Devon","Outside London","95","[c]","24200","21750"
"New entrant CS","2022","Property","South West (England)","Dorset and Somerset","Outside London","10","[c]","25830","19590"
"New entrant CS","2022","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","65","[c]","34320","32000"
"New entrant CS","2022","Property","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Wales","East Wales","Outside London","20","[c]","34320","30450"
"New entrant CS","2022","Property","Wales","West Wales and The Valleys","Outside London","15","[c]","36560","26130"
