"Status","Year","Profession_of_post","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Human Resources","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outside London","SEO/HEO","Female","90","[c]","34120","33350"
"Leaver Dept.","2022","Human Resources","Outside London","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","London","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","London","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Outside London","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Outside London","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Outside London","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","London","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","London","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","London","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","London","G6/G7","Female","65","[c]","55930","53860"
"Leaver Dept.","2022","Knowledge and Information Management","London","G6/G7","Male","40","[c]","56430","54070"
"Leaver Dept.","2022","Knowledge and Information Management","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","London","SEO/HEO","Female","60","[c]","36830","37470"
"Leaver Dept.","2022","Knowledge and Information Management","London","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Outside London","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Outside London","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","G6/G7","Female","55","[c]","59720","58990"
"Leaver Dept.","2022","Legal","London","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","London","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","London","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","London","SCS level","Female","65","[c]","115780","112670"
"Leaver Dept.","2022","Medicine","London","SCS level","Male","35","[c]","113170","107720"
"Leaver Dept.","2022","Medicine","London","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Outside London","G6/G7","Female","35","[c]","62270","54020"
"Leaver Dept.","2022","Medicine","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Outside London","SCS level","Female","75","[c]","104850","102090"
"Leaver Dept.","2022","Medicine","Outside London","SCS level","Male","60","[c]","118680","116330"
"Leaver Dept.","2022","Medicine","Outside London","SEO/HEO","Female","40","[c]","37680","39030"
"Leaver Dept.","2022","Medicine","Outside London","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","London","AA/AO","Female","230","[c]","23220","23720"
"Leaver Dept.","2022","Operational Delivery","London","AA/AO","Male","110","[c]","23350","23780"
"Leaver Dept.","2022","Operational Delivery","London","EO","Female","490","[c]","28660","28310"
"Leaver Dept.","2022","Operational Delivery","London","EO","Male","245","[c]","29080","28850"
"Leaver Dept.","2022","Operational Delivery","London","G6/G7","Female","360","[c]","58130","54770"
"Leaver Dept.","2022","Operational Delivery","London","G6/G7","Male","225","[c]","59080","55330"
"Leaver Dept.","2022","Operational Delivery","London","SCS level","Female","45","[c]","91630","81340"
"Leaver Dept.","2022","Operational Delivery","London","SCS level","Male","35","[c]","93670","91530"
"Leaver Dept.","2022","Operational Delivery","London","SEO/HEO","Female","685","[c]","36680","36800"
"Leaver Dept.","2022","Operational Delivery","London","SEO/HEO","Male","310","[c]","37170","36800"
"Leaver Dept.","2022","Operational Delivery","London","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","London","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Outside London","AA/AO","Female","1040","[c]","20950","21130"
"Leaver Dept.","2022","Operational Delivery","Outside London","AA/AO","Male","655","[c]","21060","21260"
"Leaver Dept.","2022","Operational Delivery","Outside London","EO","Female","1380","[c]","26500","27570"
"Leaver Dept.","2022","Operational Delivery","Outside London","EO","Male","840","[c]","26700","27570"
"Leaver Dept.","2022","Operational Delivery","Outside London","G6/G7","Female","270","[c]","55480","52070"
"Leaver Dept.","2022","Operational Delivery","Outside London","G6/G7","Male","170","[c]","56880","53270"
"Leaver Dept.","2022","Operational Delivery","Outside London","SCS level","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Outside London","SCS level","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Outside London","SEO/HEO","Female","750","[c]","33870","32450"
"Leaver Dept.","2022","Operational Delivery","Outside London","SEO/HEO","Male","395","[c]","34600","32760"
"Leaver Dept.","2022","Operational Delivery","Outside London","Unknown","Female","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Outside London","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","AA/AO","Female","30","[c]","21040","21590"
"Leaver Dept.","2022","Operational Delivery","Unknown","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","London","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Outside London","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","London","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","London","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","London","EO","Female","70","[c]","29060","28930"
"Leaver Dept.","2022","Other","London","EO","Male","40","[c]","28560","27500"
"Leaver Dept.","2022","Other","London","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","London","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","London","SEO/HEO","Female","55","[c]","35410","35070"
"Leaver Dept.","2022","Other","London","SEO/HEO","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Outside London","AA/AO","Female","95","[c]","21210","21170"
"Leaver Dept.","2022","Other","Outside London","AA/AO","Male","50","[c]","21050","21260"
"Leaver Dept.","2022","Other","Outside London","EO","Female","120","[c]","26240","27570"
"Leaver Dept.","2022","Other","Outside London","EO","Male","105","[c]","25900","27570"
"Leaver Dept.","2022","Other","Outside London","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Outside London","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Outside London","SEO/HEO","Female","65","[c]","33810","33300"
"Leaver Dept.","2022","Other","Outside London","SEO/HEO","Male","40","[c]","34500","33300"
"Leaver Dept.","2022","Other","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
