"Status","Year","Organisation","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Leicestershire CC and Rutland","Outside London","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Leicestershire CC and Rutland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Leicestershire CC and Rutland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Lewisham and Southwark","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Lewisham and Southwark","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Lewisham and Southwark","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Lincolnshire CC","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Lincolnshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Lincolnshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Lincolnshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Liverpool","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Liverpool","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Luton","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Luton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","Heterosexual / straight","270","260","33700","28790"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","LGBO","40","40","32560","25880"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","Undeclared","25","20","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Medway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Medway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Merton, Kingston upon Thames and Sutton","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Merton, Kingston upon Thames and Sutton","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Mid Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Mid Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Mid Lancashire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Mid Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Milton Keynes","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Milton Keynes","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Monmouthshire and Newport","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Monmouthshire and Newport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North and North East Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North and North East Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North Hampshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North Hampshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North Northamptonshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North Nottinghamshire","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North Yorkshire CC","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North Yorkshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North Yorkshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Northumberland","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Northumberland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Norwich and East Norfolk","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Norwich and East Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Nottingham","Outside London","Heterosexual / straight","70","70","33560","25880"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Nottingham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Nottingham","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Nottingham","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Oxfordshire CC","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Oxfordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Oxfordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Peterborough","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Peterborough","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Plymouth","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Plymouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Portsmouth","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Portsmouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Powys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Powys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Powys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Redbridge and Waltham Forest","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Redbridge and Waltham Forest","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Redbridge and Waltham Forest","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Sandwell","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Sandwell","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Sefton","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Sefton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Sheffield","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Sheffield","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Shropshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Shropshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Shropshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Solihull","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Solihull","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Solihull","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Somerset CC","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Somerset CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Somerset CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South and West Derbyshire","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South and West Derbyshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South Hampshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South Nottinghamshire","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South Nottinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South Teesside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South Teesside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Southampton","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Southampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Southend-on-Sea","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Southend-on-Sea","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Staffordshire CC","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Staffordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Staffordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Stoke-on-Trent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Stoke-on-Trent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Suffolk CC","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Suffolk CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Suffolk CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Sunderland","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Sunderland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Swansea","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Swansea","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Swansea","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Telford and Wrekin","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Telford and Wrekin","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Thurrock","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Thurrock","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Torbay","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Torbay","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Tyneside","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Tyneside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Tyneside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wakefield","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wakefield","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Walsall","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Walsall","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wandsworth","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wandsworth","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Warwickshire CC","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Warwickshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Warwickshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Cumbria","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Essex","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Northamptonshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Surrey","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Surrey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Surrey","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Sussex (North East)","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Sussex (North East)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Sussex (South West)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Sussex (South West)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Westminster","London","Heterosexual / straight","160","160","48340","42850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Westminster","London","LGBO","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Westminster","London","Undeclared","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Westminster","London","Unknown","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wiltshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wiltshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wiltshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wiltshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wirral","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wirral","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wolverhampton","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wolverhampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Worcestershire CC","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Worcestershire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","York","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","York","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","York","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Barking & Dagenham and Havering","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Barking & Dagenham and Havering","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Birmingham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Birmingham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Birmingham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Clackmannanshire and Fife","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Clackmannanshire and Fife","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Coventry","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Coventry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Coventry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Durham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Durham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Glasgow City","Outside London","Heterosexual / straight","300","295","35820","31620"
"In post","2022","Office of Gas and Electricity Markets","Glasgow City","Outside London","LGBO","45","45","28620","23980"
"In post","2022","Office of Gas and Electricity Markets","Glasgow City","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Glasgow City","Outside London","Unknown","205","200","38930","32480"
"In post","2022","Office of Gas and Electricity Markets","Haringey and Islington","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Haringey and Islington","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Harrow and Hillingdon","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Harrow and Hillingdon","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Leicestershire CC and Rutland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Leicestershire CC and Rutland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Lincolnshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Lincolnshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Luton","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Luton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Mid Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Mid Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Mid Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","South Lanarkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","South Lanarkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","South Lanarkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Tower Hamlets","London","Heterosexual / straight","380","375","45980","39250"
"In post","2022","Office of Gas and Electricity Markets","Tower Hamlets","London","LGBO","50","45","42520","33820"
"In post","2022","Office of Gas and Electricity Markets","Tower Hamlets","London","Undeclared","45","45","46090","45880"
"In post","2022","Office of Gas and Electricity Markets","Tower Hamlets","London","Unknown","265","260","54030","48200"
"In post","2022","Office of Gas and Electricity Markets","Warwickshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Warwickshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Warwickshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Birmingham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Birmingham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Brighton and Hove","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Brighton and Hove","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Coventry","Outside London","Heterosexual / straight","190","185","43850","39020"
"In post","2022","Office of Qualifications and Examinations Regulation","Coventry","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Coventry","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Coventry","Outside London","Unknown","60","55","48780","46660"
"In post","2022","Office of Qualifications and Examinations Regulation","Greater Manchester South East","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Greater Manchester South East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Hertfordshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Hertfordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Hertfordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Solihull","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Solihull","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Staffordshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Staffordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Tyneside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Tyneside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Warwickshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Warwickshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
