"Status","Year","Parent_department","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Transport","East Wales","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Wales","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Wales","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Eastern Scotland","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Eastern Scotland","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Eastern Scotland","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Essex","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Essex","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Essex","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Essex","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Essex","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Essex","West Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","35","[c]","32900","28980"
"Leaver CS","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Greater Manchester","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Greater Manchester","Greater Manchester North West","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Greater Manchester","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Greater Manchester","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Greater Manchester","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Hampshire and Isle of Wight","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Hampshire and Isle of Wight","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Hampshire and Isle of Wight","South Hampshire","Outside London","20","[c]","28510","26590"
"Leaver CS","2022","Department for Transport","Hampshire and Isle of Wight","Southampton","Outside London","80","[c]","38580","31040"
"Leaver CS","2022","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Highlands and Islands","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Highlands and Islands","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Inner London - East","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Inner London - East","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Inner London - West","Westminster","London","205","[c]","45410","42890"
"Leaver CS","2022","Department for Transport","Kent","East Kent","Outside London","15","[c]","28450","26840"
"Leaver CS","2022","Department for Transport","Kent","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Kent","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Kent","Mid Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Kent","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Lancashire","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Lancashire","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Lancashire","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Lancashire","Mid Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Lincolnshire","Lincolnshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Merseyside","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Merseyside","Liverpool","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Merseyside","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","North Yorkshire","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Northern Ireland","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Northumberland, and Tyne and Wear","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Northumberland, and Tyne and Wear","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Northumberland, and Tyne and Wear","Tyneside","Outside London","30","[c]","26110","21840"
"Leaver CS","2022","Department for Transport","Outer London - East and North East","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Outer London - East and North East","Bexley and Greenwich","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Outer London - East and North East","Enfield","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Outer London - East and North East","Redbridge and Waltham Forest","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Outer London - South","Bromley","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Outer London - South","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Outer London - West and North West","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Outer London - West and North West","Harrow and Hillingdon","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Outer London - West and North West","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Shropshire and Staffordshire","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Shropshire and Staffordshire","Staffordshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Shropshire and Staffordshire","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","South Yorkshire","Sheffield","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Southern Scotland","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Southern Scotland","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Surrey, East and West Sussex","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Surrey, East and West Sussex","East Sussex CC","Outside London","15","[c]","26820","26780"
"Leaver CS","2022","Department for Transport","Surrey, East and West Sussex","West Surrey","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Surrey, East and West Sussex","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Surrey, East and West Sussex","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Tees Valley and Durham","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Tees Valley and Durham","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Unknown","Unknown","420","[c]","24530","21840"
"Leaver CS","2022","Department for Transport","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Central Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Midlands","Birmingham","Outside London","15","[c]","28110","26130"
"Leaver CS","2022","Department for Transport","West Midlands","Dudley","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Midlands","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Midlands","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Wales and The Valleys","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Wales and The Valleys","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Wales and The Valleys","South West Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Wales and The Valleys","Swansea","Outside London","20","[c]","30920","28760"
"Leaver CS","2022","Department for Transport","West Yorkshire","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Yorkshire","Leeds","Outside London","20","[c]","33120","26130"
"Leaver CS","2022","Department for Transport","West Yorkshire","Wakefield","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","Bedford","Outside London","35","[c]","30030","27570"
"Leaver CS","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","85","[c]","28500","29290"
"Leaver CS","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","Luton","Outside London","20","[c]","26290","27570"
"Leaver CS","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","65","[c]","29020","29290"
"Leaver CS","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","30","[c]","28370","27570"
"Leaver CS","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","40","[c]","26300","27570"
"Leaver CS","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","35","[c]","28170","27570"
"Leaver CS","2022","Department for Work and Pensions","Cheshire","Cheshire East","Outside London","20","[c]","27810","27570"
"Leaver CS","2022","Department for Work and Pensions","Cheshire","Cheshire West and Chester","Outside London","35","[c]","24310","21260"
"Leaver CS","2022","Department for Work and Pensions","Cheshire","Warrington","Outside London","30","[c]","27820","27570"
"Leaver CS","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","90","[c]","24160","21260"
"Leaver CS","2022","Department for Work and Pensions","Cumbria","East Cumbria","Outside London","10","[c]","27800","27570"
"Leaver CS","2022","Department for Work and Pensions","Cumbria","West Cumbria","Outside London","20","[c]","27970","27570"
"Leaver CS","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","Derby","Outside London","70","[c]","25050","24410"
"Leaver CS","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","40","[c]","25370","27570"
"Leaver CS","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","30","[c]","26790","27570"
"Leaver CS","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","Nottingham","Outside London","70","[c]","25130","27570"
"Leaver CS","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","55","[c]","32780","27570"
"Leaver CS","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","10","[c]","32410","28280"
"Leaver CS","2022","Department for Work and Pensions","Devon","Devon CC","Outside London","120","[c]","24640","21260"
"Leaver CS","2022","Department for Work and Pensions","Devon","Plymouth","Outside London","15","[c]","29710","27570"
"Leaver CS","2022","Department for Work and Pensions","Devon","Torbay","Outside London","20","[c]","23520","21260"
"Leaver CS","2022","Department for Work and Pensions","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","25","[c]","27500","27570"
"Leaver CS","2022","Department for Work and Pensions","Dorset and Somerset","Dorset","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Dorset and Somerset","Somerset CC","Outside London","40","[c]","24660","25410"
"Leaver CS","2022","Department for Work and Pensions","East Anglia","Breckland and South Norfolk","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","East Anglia","Cambridgeshire CC","Outside London","45","[c]","27560","27570"
"Leaver CS","2022","Department for Work and Pensions","East Anglia","North and West Norfolk","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","East Anglia","Norwich and East Norfolk","Outside London","45","[c]","25590","27570"
"Leaver CS","2022","Department for Work and Pensions","East Anglia","Peterborough","Outside London","35","[c]","26350","27570"
"Leaver CS","2022","Department for Work and Pensions","East Anglia","Suffolk CC","Outside London","105","[c]","24580","27570"
"Leaver CS","2022","Department for Work and Pensions","East Wales","Cardiff and Vale of Glamorgan","Outside London","65","[c]","29120","27570"
"Leaver CS","2022","Department for Work and Pensions","East Wales","Flintshire and Wrexham","Outside London","65","[c]","23870","21260"
"Leaver CS","2022","Department for Work and Pensions","East Wales","Monmouthshire and Newport","Outside London","25","[c]","26260","27570"
"Leaver CS","2022","Department for Work and Pensions","East Wales","Powys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","10","[c]","26980","27570"
"Leaver CS","2022","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","55","[c]","24760","27570"
"Leaver CS","2022","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","35","[c]","25760","27570"
"Leaver CS","2022","Department for Work and Pensions","Eastern Scotland","Angus and Dundee City","Outside London","70","[c]","23420","21260"
"Leaver CS","2022","Department for Work and Pensions","Eastern Scotland","City of Edinburgh","Outside London","45","[c]","30210","27570"
"Leaver CS","2022","Department for Work and Pensions","Eastern Scotland","Clackmannanshire and Fife","Outside London","70","[c]","24710","24410"
"Leaver CS","2022","Department for Work and Pensions","Eastern Scotland","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Eastern Scotland","Falkirk","Outside London","80","[c]","22790","21260"
"Leaver CS","2022","Department for Work and Pensions","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Eastern Scotland","West Lothian","Outside London","35","[c]","22890","21260"
"Leaver CS","2022","Department for Work and Pensions","Essex","Essex Haven Gateway","Outside London","40","[c]","30060","29290"
"Leaver CS","2022","Department for Work and Pensions","Essex","Essex Thames Gateway","Outside London","75","[c]","27530","29170"
"Leaver CS","2022","Department for Work and Pensions","Essex","Heart of Essex","Outside London","30","[c]","29830","29290"
"Leaver CS","2022","Department for Work and Pensions","Essex","Southend-on-Sea","Outside London","30","[c]","28980","29290"
"Leaver CS","2022","Department for Work and Pensions","Essex","Thurrock","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Essex","West Essex","Outside London","15","[c]","29290","29290"
"Leaver CS","2022","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","45","[c]","26400","27570"
"Leaver CS","2022","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","85","[c]","25880","27570"
"Leaver CS","2022","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","40","[c]","27750","27570"
"Leaver CS","2022","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","25","[c]","27670","27570"
"Leaver CS","2022","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","30","[c]","26920","27570"
"Leaver CS","2022","Department for Work and Pensions","Greater Manchester","Greater Manchester North East","Outside London","60","[c]","27870","27570"
"Leaver CS","2022","Department for Work and Pensions","Greater Manchester","Greater Manchester North West","Outside London","100","[c]","24210","21260"
"Leaver CS","2022","Department for Work and Pensions","Greater Manchester","Greater Manchester South East","Outside London","105","[c]","23580","21260"
"Leaver CS","2022","Department for Work and Pensions","Greater Manchester","Greater Manchester South West","Outside London","50","[c]","25410","27570"
"Leaver CS","2022","Department for Work and Pensions","Greater Manchester","Manchester","Outside London","180","[c]","33420","27570"
"Leaver CS","2022","Department for Work and Pensions","Hampshire and Isle of Wight","Central Hampshire","Outside London","15","[c]","28940","27570"
"Leaver CS","2022","Department for Work and Pensions","Hampshire and Isle of Wight","Isle of Wight","Outside London","20","[c]","25590","27570"
"Leaver CS","2022","Department for Work and Pensions","Hampshire and Isle of Wight","North Hampshire","Outside London","30","[c]","28820","27570"
"Leaver CS","2022","Department for Work and Pensions","Hampshire and Isle of Wight","Portsmouth","Outside London","40","[c]","25000","27570"
"Leaver CS","2022","Department for Work and Pensions","Hampshire and Isle of Wight","South Hampshire","Outside London","30","[c]","27670","27570"
"Leaver CS","2022","Department for Work and Pensions","Hampshire and Isle of Wight","Southampton","Outside London","30","[c]","26730","27570"
"Leaver CS","2022","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","15","[c]","27570","27570"
"Leaver CS","2022","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","65","[c]","25030","27570"
"Leaver CS","2022","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","45","[c]","25700","27570"
"Leaver CS","2022","Department for Work and Pensions","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","30","[c]","25320","27570"
"Leaver CS","2022","Department for Work and Pensions","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Highlands and Islands","Na h-Eileanan Siar","Outside London","20","[c]","22580","21260"
"Leaver CS","2022","Department for Work and Pensions","Highlands and Islands","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inner London - East","Hackney and Newham","London","75","[c]","30270","31060"
"Leaver CS","2022","Department for Work and Pensions","Inner London - East","Haringey and Islington","London","50","[c]","30700","31060"
"Leaver CS","2022","Department for Work and Pensions","Inner London - East","Lambeth","London","65","[c]","30320","31060"
"Leaver CS","2022","Department for Work and Pensions","Inner London - East","Lewisham and Southwark","London","55","[c]","30250","31060"
"Leaver CS","2022","Department for Work and Pensions","Inner London - East","Tower Hamlets","London","45","[c]","34800","31060"
"Leaver CS","2022","Department for Work and Pensions","Inner London - West","Camden and City of London","London","15","[c]","30550","31060"
"Leaver CS","2022","Department for Work and Pensions","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","30","[c]","30130","31060"
"Leaver CS","2022","Department for Work and Pensions","Inner London - West","Wandsworth","London","20","[c]","28750","31060"
"Leaver CS","2022","Department for Work and Pensions","Inner London - West","Westminster","London","190","[c]","41020","36650"
"Leaver CS","2022","Department for Work and Pensions","Kent","East Kent","Outside London","70","[c]","27030","24520"
"Leaver CS","2022","Department for Work and Pensions","Kent","Kent Thames Gateway","Outside London","30","[c]","29320","29290"
"Leaver CS","2022","Department for Work and Pensions","Kent","Medway","Outside London","25","[c]","29660","29290"
"Leaver CS","2022","Department for Work and Pensions","Kent","Mid Kent","Outside London","20","[c]","31650","29290"
"Leaver CS","2022","Department for Work and Pensions","Kent","West Kent","Outside London","15","[c]","29830","29290"
"Leaver CS","2022","Department for Work and Pensions","Lancashire","Blackburn with Darwen","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lancashire","Blackpool","Outside London","405","[c]","26220","21260"
"Leaver CS","2022","Department for Work and Pensions","Lancashire","Chorley and West Lancashire","Outside London","10","[c]","28320","27570"
"Leaver CS","2022","Department for Work and Pensions","Lancashire","East Lancashire","Outside London","20","[c]","25360","27570"
"Leaver CS","2022","Department for Work and Pensions","Lancashire","Lancaster and Wyre","Outside London","30","[c]","24240","21260"
"Leaver CS","2022","Department for Work and Pensions","Lancashire","Mid Lancashire","Outside London","120","[c]","22830","21260"
"Leaver CS","2022","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","100","[c]","23950","21260"
"Leaver CS","2022","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","15","[c]","26530","27570"
"Leaver CS","2022","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","55","[c]","23820","21260"
"Leaver CS","2022","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","40","[c]","27820","27570"
"Leaver CS","2022","Department for Work and Pensions","Lincolnshire","Lincolnshire CC","Outside London","50","[c]","25930","27570"
"Leaver CS","2022","Department for Work and Pensions","Merseyside","East Merseyside","Outside London","40","[c]","26160","27570"
"Leaver CS","2022","Department for Work and Pensions","Merseyside","Liverpool","Outside London","70","[c]","26710","27570"
"Leaver CS","2022","Department for Work and Pensions","Merseyside","Sefton","Outside London","140","[c]","31860","27570"
"Leaver CS","2022","Department for Work and Pensions","Merseyside","Wirral","Outside London","125","[c]","23900","21260"
"Leaver CS","2022","Department for Work and Pensions","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","30","[c]","35910","27570"
"Leaver CS","2022","Department for Work and Pensions","North Yorkshire","North Yorkshire CC","Outside London","25","[c]","27230","27570"
"Leaver CS","2022","Department for Work and Pensions","North Yorkshire","York","Outside London","35","[c]","31450","27570"
"Leaver CS","2022","Department for Work and Pensions","Northumberland, and Tyne and Wear","Northumberland","Outside London","20","[c]","27520","27570"
"Leaver CS","2022","Department for Work and Pensions","Northumberland, and Tyne and Wear","Sunderland","Outside London","115","[c]","25470","27570"
"Leaver CS","2022","Department for Work and Pensions","Northumberland, and Tyne and Wear","Tyneside","Outside London","590","[c]","26340","21260"
"Leaver CS","2022","Department for Work and Pensions","Outer London - East and North East","Barking & Dagenham and Havering","London","45","[c]","30200","31060"
"Leaver CS","2022","Department for Work and Pensions","Outer London - East and North East","Bexley and Greenwich","London","45","[c]","30550","31060"
"Leaver CS","2022","Department for Work and Pensions","Outer London - East and North East","Enfield","London","30","[c]","30640","31060"
"Leaver CS","2022","Department for Work and Pensions","Outer London - East and North East","Redbridge and Waltham Forest","London","75","[c]","29200","31060"
"Leaver CS","2022","Department for Work and Pensions","Outer London - South","Bromley","London","35","[c]","30360","31060"
"Leaver CS","2022","Department for Work and Pensions","Outer London - South","Croydon","London","40","[c]","29680","31060"
"Leaver CS","2022","Department for Work and Pensions","Outer London - South","Merton, Kingston upon Thames and Sutton","London","45","[c]","31260","31060"
"Leaver CS","2022","Department for Work and Pensions","Outer London - West and North West","Barnet","London","40","[c]","30440","31060"
"Leaver CS","2022","Department for Work and Pensions","Outer London - West and North West","Brent","London","50","[c]","31010","31060"
"Leaver CS","2022","Department for Work and Pensions","Outer London - West and North West","Ealing","London","45","[c]","31220","31060"
"Leaver CS","2022","Department for Work and Pensions","Outer London - West and North West","Harrow and Hillingdon","London","55","[c]","30810","31060"
"Leaver CS","2022","Department for Work and Pensions","Outer London - West and North West","Hounslow and Richmond upon Thames","London","35","[c]","29730","31060"
"Leaver CS","2022","Department for Work and Pensions","Shropshire and Staffordshire","Shropshire","Outside London","15","[c]","27060","27570"
"Leaver CS","2022","Department for Work and Pensions","Shropshire and Staffordshire","Staffordshire CC","Outside London","50","[c]","26380","27570"
"Leaver CS","2022","Department for Work and Pensions","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","50","[c]","24810","26840"
"Leaver CS","2022","Department for Work and Pensions","Shropshire and Staffordshire","Telford and Wrekin","Outside London","35","[c]","26690","27570"
"Leaver CS","2022","Department for Work and Pensions","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","125","[c]","24320","21260"
"Leaver CS","2022","Department for Work and Pensions","South Yorkshire","Sheffield","Outside London","155","[c]","29480","27570"
"Leaver CS","2022","Department for Work and Pensions","Southern Scotland","Dumfries and Galloway","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","40","[c]","25040","26120"
"Leaver CS","2022","Department for Work and Pensions","Southern Scotland","Scottish Borders","Outside London","10","[c]","27840","27570"
"Leaver CS","2022","Department for Work and Pensions","Southern Scotland","South Ayrshire","Outside London","25","[c]","27210","27570"
"Leaver CS","2022","Department for Work and Pensions","Southern Scotland","South Lanarkshire","Outside London","20","[c]","26980","27570"
