"Status","Year","Age","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","16-19","Department for Transport","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","Outside London","Unknown","45","[c]","19300","18310"
"New entrant CS","2022","16-19","Department for Transport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Work and Pensions","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Work and Pensions","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Work and Pensions","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Work and Pensions","Outside London","Heterosexual / straight","105","[c]","22440","21260"
"New entrant CS","2022","16-19","Department for Work and Pensions","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Work and Pensions","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Work and Pensions","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department of Health and Social Care","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department of Health and Social Care","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department of Health and Social Care","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department of Health and Social Care","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department of Health and Social Care","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Land Registry","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Land Registry","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Land Registry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Land Registry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Revenue and Customs","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Revenue and Customs","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Revenue and Customs","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Revenue and Customs","Outside London","Heterosexual / straight","60","[c]","21920","21250"
"New entrant CS","2022","16-19","HM Revenue and Customs","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Revenue and Customs","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Revenue and Customs","Outside London","Unknown","65","[c]","21480","21250"
"New entrant CS","2022","16-19","HM Treasury","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Treasury","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Home Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Home Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Home Office","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Home Office","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Home Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Home Office","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","Outside London","Heterosexual / straight","35","[c]","19870","19460"
"New entrant CS","2022","16-19","Ministry of Defence","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","Outside London","Unknown","70","[c]","17880","17140"
"New entrant CS","2022","16-19","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Justice","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Justice","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Justice","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Justice","Outside London","Heterosexual / straight","90","[c]","22840","23140"
"New entrant CS","2022","16-19","Ministry of Justice","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Justice","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Justice","Outside London","Unknown","80","[c]","22210","21790"
"New entrant CS","2022","16-19","National Crime Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","National Crime Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Gas and Electricity Markets","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Qualifications and Examinations Regulation","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Qualifications and Examinations Regulation","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Rail and Road","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Scottish Government","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Scottish Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Scottish Government","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Scottish Government","Outside London","Unknown","35","[c]","22070","21050"
"New entrant CS","2022","16-19","The National Archives","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","UK Statistics Authority","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","UK Statistics Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","UK Statistics Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","UK Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Welsh Government","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Welsh Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","London","Heterosexual / straight","205","[c]","29100","26950"
"New entrant CS","2022","20-29","Attorney General's Departments","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Outside London","Heterosexual / straight","205","[c]","25050","22200"
"New entrant CS","2022","20-29","Attorney General's Departments","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","London","Heterosexual / straight","140","[c]","32630","27860"
"New entrant CS","2022","20-29","Cabinet Office","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","London","Unknown","450","[c]","29100","28000"
"New entrant CS","2022","20-29","Cabinet Office","Outside London","Heterosexual / straight","135","[c]","28350","25520"
"New entrant CS","2022","20-29","Cabinet Office","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","Outside London","Unknown","155","[c]","28470","28000"
"New entrant CS","2022","20-29","Cabinet Office","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","Unknown","Unknown","65","[c]","28570","28000"
"New entrant CS","2022","20-29","Chancellor's other departments","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Chancellor's other departments","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Chancellor's other departments","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Chancellor's other departments","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Chancellor's other departments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Chancellor's other departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Charity Commission","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Charity Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Charity Commission","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Competition and Markets Authority","London","Heterosexual / straight","50","[c]","32070","29280"
"New entrant CS","2022","20-29","Competition and Markets Authority","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Competition and Markets Authority","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Competition and Markets Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Competition and Markets Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Competition and Markets Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","215","[c]","34310","33570"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","London","LGBO","50","[c]","34270","33570"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","London","Unknown","55","[c]","31820","33570"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Outside London","Heterosexual / straight","225","[c]","25580","24250"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Outside London","LGBO","30","[c]","25060","21810"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Outside London","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","90","[c]","24990","21810"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","165","[c]","32980","34020"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","London","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Education","London","Heterosexual / straight","55","[c]","33790","32940"
"New entrant CS","2022","20-29","Department for Education","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Education","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Education","London","Unknown","40","[c]","33780","32940"
"New entrant CS","2022","20-29","Department for Education","Outside London","Heterosexual / straight","255","[c]","28660","25000"
"New entrant CS","2022","20-29","Department for Education","Outside London","LGBO","40","[c]","27160","25000"
"New entrant CS","2022","20-29","Department for Education","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Education","Outside London","Unknown","60","[c]","28520","25000"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","270","[c]","34780","32560"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","London","LGBO","60","[c]","38010","32560"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","London","Unknown","150","[c]","34360","32560"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","Outside London","Heterosexual / straight","395","[c]","27260","24920"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","Outside London","LGBO","90","[c]","27580","24970"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","Outside London","Undeclared","55","[c]","27730","26490"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","Outside London","Unknown","260","[c]","24270","21300"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","London","Heterosexual / straight","135","[c]","31440","31800"
"New entrant CS","2022","20-29","Department for International Trade","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","London","Unknown","105","[c]","31230","31800"
"New entrant CS","2022","20-29","Department for International Trade","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","London","Heterosexual / straight","125","[c]","33630","33210"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","London","LGBO","35","[c]","31640","33210"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","London","Unknown","50","[c]","30740","33210"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Outside London","Heterosexual / straight","75","[c]","28510","26050"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","London","Heterosexual / straight","125","[c]","38530","34710"
"New entrant CS","2022","20-29","Department for Transport","London","LGBO","30","[c]","37840","34710"
"New entrant CS","2022","20-29","Department for Transport","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","London","Unknown","115","[c]","36320","34710"
"New entrant CS","2022","20-29","Department for Transport","Outside London","Heterosexual / straight","260","[c]","24490","21840"
"New entrant CS","2022","20-29","Department for Transport","Outside London","LGBO","45","[c]","24620","21840"
"New entrant CS","2022","20-29","Department for Transport","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Outside London","Unknown","175","[c]","22850","21840"
"New entrant CS","2022","20-29","Department for Transport","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","London","Heterosexual / straight","450","[c]","30780","31060"
"New entrant CS","2022","20-29","Department for Work and Pensions","London","LGBO","35","[c]","30360","31060"
"New entrant CS","2022","20-29","Department for Work and Pensions","London","Undeclared","30","[c]","29940","31060"
"New entrant CS","2022","20-29","Department for Work and Pensions","London","Unknown","90","[c]","29600","31060"
"New entrant CS","2022","20-29","Department for Work and Pensions","Outside London","Heterosexual / straight","2410","[c]","24720","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions","Outside London","LGBO","355","[c]","23950","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions","Outside London","Undeclared","155","[c]","24730","22720"
"New entrant CS","2022","20-29","Department for Work and Pensions","Outside London","Unknown","515","[c]","24430","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","London","Heterosexual / straight","390","[c]","30930","28230"
"New entrant CS","2022","20-29","Department of Health and Social Care","London","LGBO","45","[c]","31610","32330"
"New entrant CS","2022","20-29","Department of Health and Social Care","London","Undeclared","220","[c]","30690","27270"
"New entrant CS","2022","20-29","Department of Health and Social Care","London","Unknown","110","[c]","38530","32790"
"New entrant CS","2022","20-29","Department of Health and Social Care","Outside London","Heterosexual / straight","300","[c]","27750","25660"
"New entrant CS","2022","20-29","Department of Health and Social Care","Outside London","LGBO","55","[c]","25400","23390"
"New entrant CS","2022","20-29","Department of Health and Social Care","Outside London","Undeclared","115","[c]","26600","23690"
"New entrant CS","2022","20-29","Department of Health and Social Care","Outside London","Unknown","40","[c]","34720","28970"
"New entrant CS","2022","20-29","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Unknown","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Estyn","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Estyn","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Outside London","Heterosexual / straight","30","[c]","28820","30350"
"New entrant CS","2022","20-29","Food Standards Agency","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Foreign, Commonwealth and Development Office","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Foreign, Commonwealth and Development Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Foreign, Commonwealth and Development Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","Outside London","Heterosexual / straight","70","[c]","24430","22600"
"New entrant CS","2022","20-29","HM Land Registry","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","Outside London","Unknown","65","[c]","24510","22600"
"New entrant CS","2022","20-29","HM Revenue and Customs","London","Heterosexual / straight","205","[c]","35050","37610"
"New entrant CS","2022","20-29","HM Revenue and Customs","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","London","Unknown","130","[c]","33380","30750"
"New entrant CS","2022","20-29","HM Revenue and Customs","Outside London","Heterosexual / straight","1610","[c]","25240","25000"
"New entrant CS","2022","20-29","HM Revenue and Customs","Outside London","LGBO","240","[c]","25260","22010"
"New entrant CS","2022","20-29","HM Revenue and Customs","Outside London","Undeclared","90","[c]","25950","26590"
"New entrant CS","2022","20-29","HM Revenue and Customs","Outside London","Unknown","1560","[c]","24670","21250"
"New entrant CS","2022","20-29","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","London","Heterosexual / straight","135","[c]","28690","28500"
"New entrant CS","2022","20-29","HM Treasury","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","London","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","London","Heterosexual / straight","65","[c]","30390","28650"
"New entrant CS","2022","20-29","Home Office","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","London","Unknown","400","[c]","30740","28650"
"New entrant CS","2022","20-29","Home Office","Outside London","Heterosexual / straight","135","[c]","24950","24880"
"New entrant CS","2022","20-29","Home Office","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Outside London","Unknown","510","[c]","24150","24880"
"New entrant CS","2022","20-29","Home Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","London","Heterosexual / straight","80","[c]","31320","28700"
"New entrant CS","2022","20-29","Ministry of Defence","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","London","Unknown","50","[c]","32600","28700"
"New entrant CS","2022","20-29","Ministry of Defence","Outside London","Heterosexual / straight","805","[c]","26020","25050"
"New entrant CS","2022","20-29","Ministry of Defence","Outside London","LGBO","95","[c]","26310","25050"
"New entrant CS","2022","20-29","Ministry of Defence","Outside London","Undeclared","45","[c]","25860","26190"
"New entrant CS","2022","20-29","Ministry of Defence","Outside London","Unknown","660","[c]","24650","23660"
"New entrant CS","2022","20-29","Ministry of Defence","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Overseas","LGBO","[c]","[c]","[c]","[c]"
