"Status","Year","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Scottish Government","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","EO","Unknown","205","[c]","31610","30570"
"Leaver CS","2022","Scottish Government","G6/G7","Heterosexual / straight","80","[c]","66850","69690"
"Leaver CS","2022","Scottish Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","G6/G7","Unknown","65","[c]","64090","62170"
"Leaver CS","2022","Scottish Government","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","SEO/HEO","Heterosexual / straight","160","[c]","41770","40290"
"Leaver CS","2022","Scottish Government","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","SEO/HEO","Unknown","185","[c]","40370","39660"
"Leaver CS","2022","The National Archives","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","AA/AO","Heterosexual / straight","165","[c]","19920","19610"
"Leaver CS","2022","UK Statistics Authority","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","AA/AO","Unknown","80","[c]","19920","19610"
"Leaver CS","2022","UK Statistics Authority","EO","Heterosexual / straight","40","[c]","24070","23630"
"Leaver CS","2022","UK Statistics Authority","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","SEO/HEO","Heterosexual / straight","100","[c]","33710","32600"
"Leaver CS","2022","UK Statistics Authority","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","SEO/HEO","Unknown","60","[c]","33120","32540"
"Leaver CS","2022","UK Supreme Court","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","AA/AO","Heterosexual / straight","50","[c]","23410","23830"
"Leaver CS","2022","Welsh Government","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","G6/G7","Heterosexual / straight","35","[c]","63960","60830"
"Leaver CS","2022","Welsh Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","SEO/HEO","Heterosexual / straight","75","[c]","39600","38160"
"Leaver CS","2022","Welsh Government","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","AA/AO","Heterosexual / straight","30","[c]","23420","23720"
"Leaver Dept.","2022","Attorney General's Departments","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","EO","Heterosexual / straight","40","[c]","26960","27050"
"Leaver Dept.","2022","Attorney General's Departments","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","G6/G7","Heterosexual / straight","55","[c]","59470","58830"
"Leaver Dept.","2022","Attorney General's Departments","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","G6/G7","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","SEO/HEO","Heterosexual / straight","40","[c]","34840","31710"
"Leaver Dept.","2022","Attorney General's Departments","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","EO","Heterosexual / straight","115","[c]","27150","27500"
"Leaver Dept.","2022","Cabinet Office","EO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","EO","Unknown","35","[c]","27770","27500"
"Leaver Dept.","2022","Cabinet Office","G6/G7","Heterosexual / straight","310","[c]","57940","54700"
"Leaver Dept.","2022","Cabinet Office","G6/G7","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","G6/G7","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","G6/G7","Unknown","130","[c]","58510","54700"
"Leaver Dept.","2022","Cabinet Office","SCS level","Heterosexual / straight","60","[c]","88510","77440"
"Leaver Dept.","2022","Cabinet Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","SCS level","Unknown","30","[c]","87260","78420"
"Leaver Dept.","2022","Cabinet Office","SEO/HEO","Heterosexual / straight","335","[c]","35400","34550"
"Leaver Dept.","2022","Cabinet Office","SEO/HEO","LGBO","40","[c]","36350","34550"
"Leaver Dept.","2022","Cabinet Office","SEO/HEO","Undeclared","45","[c]","35590","34550"
"Leaver Dept.","2022","Cabinet Office","SEO/HEO","Unknown","620","[c]","32270","32000"
"Leaver Dept.","2022","Chancellor's other departments","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","EO","Heterosexual / straight","70","[c]","26270","25920"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","EO","Unknown","30","[c]","25190","24250"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Heterosexual / straight","175","[c]","56760","53600"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","G6/G7","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","SCS level","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Heterosexual / straight","220","[c]","35940","34730"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","LGBO","40","[c]","36530","36630"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Undeclared","30","[c]","35570","33640"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Unknown","55","[c]","36940","36490"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","G6/G7","Heterosexual / straight","60","[c]","56080","54280"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Heterosexual / straight","75","[c]","35070","34020"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","EO","Heterosexual / straight","60","[c]","26420","25000"
"Leaver Dept.","2022","Department for Education","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","G6/G7","Heterosexual / straight","95","[c]","56080","53760"
"Leaver Dept.","2022","Department for Education","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","G6/G7","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","SEO/HEO","Heterosexual / straight","165","[c]","36150","36500"
"Leaver Dept.","2022","Department for Education","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","SEO/HEO","Unknown","50","[c]","36070","36500"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","AA/AO","Heterosexual / straight","35","[c]","21350","21300"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","EO","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","G6/G7","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","SEO/HEO","Heterosexual / straight","195","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","SEO/HEO","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","G6/G7","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","SEO/HEO","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","SEO/HEO","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","AA/AO","Unknown","5","[c]","[c]","[c]"
