"Status","Year","Disability","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Cabinet Office (excl. agencies)","Outside London","Female","50","[c]","32140","32000"
"Leaver Dept.","2022","Unknown","Cabinet Office (excl. agencies)","Outside London","Male","45","[c]","34780","32000"
"Leaver Dept.","2022","Unknown","Cabinet Office (excl. agencies)","Unknown","Female","100","[c]","37510","32000"
"Leaver Dept.","2022","Unknown","Cabinet Office (excl. agencies)","Unknown","Male","80","[c]","38340","32000"
"Leaver Dept.","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Charity Commission","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Charity Commission","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Companies House","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Companies House","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Companies House","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Companies House","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Competition and Markets Authority","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Competition and Markets Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Criminal Injuries Compensation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Criminal Injuries Compensation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Crown Commercial Service","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Crown Commercial Service","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Crown Commercial Service","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Crown Commercial Service","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Crown Commercial Service","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Crown Commercial Service","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Crown Office and Procurator Fiscal Service","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Crown Office and Procurator Fiscal Service","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Crown Prosecution Service","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Crown Prosecution Service","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Crown Prosecution Service","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Crown Prosecution Service","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Defence Equipment and Support","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Defence Equipment and Support","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Defence Equipment and Support","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Defence Equipment and Support","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Defence Equipment and Support","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Defence Equipment and Support","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Defence Science and Technology Laboratory","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Defence Science and Technology Laboratory","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","45","[c]","43070","40050"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","40","[c]","46280","40220"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Digital, Culture, Media and Sport","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Digital, Culture, Media and Sport","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Education (excl. agencies)","London","Female","35","[c]","45170","40720"
"Leaver Dept.","2022","Unknown","Department for Education (excl. agencies)","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Education (excl. agencies)","Outside London","Female","35","[c]","34110","31990"
"Leaver Dept.","2022","Unknown","Department for Education (excl. agencies)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for International Trade","London","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for International Trade","London","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport (excl. agencies)","London","Female","45","[c]","40940","35640"
"Leaver Dept.","2022","Unknown","Department for Transport (excl. agencies)","London","Male","45","[c]","42130","42470"
"Leaver Dept.","2022","Unknown","Department for Transport (excl. agencies)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","London","Female","30","[c]","41940","31060"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","Outside London","Female","115","[c]","27940","27570"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","Outside London","Male","85","[c]","29970","27570"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","London","Female","380","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","London","Male","310","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","Outside London","Female","185","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","Outside London","Male","130","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","Female","125","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","Male","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Disclosure Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Disclosure Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Licensing Agency","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Licensing Agency","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Standards Agency","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Standards Agency","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Education and Skills Funding Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Education and Skills Funding Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Education and Skills Funding Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Education and Skills Funding Agency","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Estyn","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Estyn","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","FCDO Services","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","FCDO Services","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Food Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Food Standards Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Food Standards Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","London","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","London","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Forestry and Land Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Forestry and Land Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Forestry and Land Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Forestry and Land Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Government Actuary's Department","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Government Actuary's Department","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Government Internal Audit Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Government Internal Audit Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Government Internal Audit Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Government Internal Audit Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Government Legal Department","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Government Legal Department","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Government Property Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Government Property Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Government Property Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Government Property Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Health and Safety Executive","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Health and Safety Executive","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Health and Safety Executive","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Health and Safety Executive","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Courts and Tribunals Service","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Courts and Tribunals Service","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Courts and Tribunals Service","Outside London","Female","40","[c]","22560","20670"
"Leaver Dept.","2022","Unknown","HM Courts and Tribunals Service","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Courts and Tribunals Service","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Courts and Tribunals Service","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Crown Prosecution Service Inspectorate","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Crown Prosecution Service Inspectorate","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Prison and Probation Service","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Prison and Probation Service","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Prison and Probation Service","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Prison and Probation Service","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Prison and Probation Service","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Prison and Probation Service","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs (excl. agencies)","London","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs (excl. agencies)","London","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs (excl. agencies)","Outside London","Female","215","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs (excl. agencies)","Outside London","Male","180","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Treasury (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Treasury (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Treasury (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Treasury (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","London","Female","70","[c]","37000","34350"
"Leaver Dept.","2022","Unknown","Home Office","London","Male","55","[c]","39030","35050"
"Leaver Dept.","2022","Unknown","Home Office","Outside London","Female","55","[c]","29890","24880"
"Leaver Dept.","2022","Unknown","Home Office","Outside London","Male","45","[c]","28510","24880"
"Leaver Dept.","2022","Unknown","Home Office","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Overseas","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Institute for Apprenticeships and Technical Education","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Institute for Apprenticeships and Technical Education","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Institute for Apprenticeships and Technical Education","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Institute for Apprenticeships and Technical Education","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Intellectual Property Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Intellectual Property Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Intellectual Property Office","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Intellectual Property Office","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal Aid Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal Aid Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal Aid Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal Aid Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Maritime and Coastguard Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Maritime and Coastguard Agency","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Met Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Met Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Met Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Met Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice (excl. agencies)","London","Female","35","[c]","40770","40480"
"Leaver Dept.","2022","Unknown","Ministry of Justice (excl. agencies)","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice (excl. agencies)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Infrastructure Commission","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Infrastructure Commission","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Records of Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Records of Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Savings and Investments","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Savings and Investments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office for Budget Responsibility","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office for Budget Responsibility","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of Gas and Electricity Markets","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of Gas and Electricity Markets","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of Gas and Electricity Markets","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of Qualifications and Examinations Regulation","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of Qualifications and Examinations Regulation","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Public Guardian","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Public Guardian","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Secretary of State for Wales","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Secretary of State for Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Secretary of State for Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectorate","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectorate","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","London","Female","510","[c]","49160","41030"
"Leaver Dept.","2022","Unknown","Public Health England","London","Male","260","[c]","56520","52610"
"Leaver Dept.","2022","Unknown","Public Health England","Outside London","Female","625","[c]","44240","39170"
"Leaver Dept.","2022","Unknown","Public Health England","Outside London","Male","350","[c]","54510","48860"
"Leaver Dept.","2022","Unknown","Queen Elizabeth II Centre","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Queen Elizabeth II Centre","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Registers of Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Registers of Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Royal Fleet Auxiliary","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Royal Fleet Auxiliary","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Rural Payments Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Rural Payments Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Courts and Tribunals Service","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Courts and Tribunals Service","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Forestry","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Forestry","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Forestry","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Forestry","Unknown","Male","[c]","[c]","[c]","[c]"
