"Status","Year","Age","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","Charity Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Charity Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Charity Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Charity Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Female","Heterosexual / straight","60","[c]","31810","27680"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Male","Heterosexual / straight","60","[c]","32180","33570"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Male","Unknown","40","[c]","28110","24030"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Female","Heterosexual / straight","40","[c]","33150","28500"
"Leaver CS","2022","20-29","Department for Education","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Female","Unknown","35","[c]","27000","25000"
"Leaver CS","2022","20-29","Department for Education","Male","Heterosexual / straight","30","[c]","32850","29550"
"Leaver CS","2022","20-29","Department for Education","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Female","Heterosexual / straight","85","[c]","23730","24370"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Female","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Male","Heterosexual / straight","85","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Male","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Female","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Female","Heterosexual / straight","55","[c]","27190","21840"
"Leaver CS","2022","20-29","Department for Transport","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Female","Unknown","55","[c]","24500","21840"
"Leaver CS","2022","20-29","Department for Transport","Male","Heterosexual / straight","55","[c]","28810","26740"
"Leaver CS","2022","20-29","Department for Transport","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Male","Unknown","50","[c]","25810","21840"
"Leaver CS","2022","20-29","Department for Transport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Female","Heterosexual / straight","705","[c]","25620","27570"
"Leaver CS","2022","20-29","Department for Work and Pensions","Female","LGBO","115","[c]","24920","24250"
"Leaver CS","2022","20-29","Department for Work and Pensions","Female","Undeclared","65","[c]","25840","27570"
"Leaver CS","2022","20-29","Department for Work and Pensions","Female","Unknown","225","[c]","24550","21260"
"Leaver CS","2022","20-29","Department for Work and Pensions","Male","Heterosexual / straight","580","[c]","24800","21260"
"Leaver CS","2022","20-29","Department for Work and Pensions","Male","LGBO","85","[c]","24340","21260"
"Leaver CS","2022","20-29","Department for Work and Pensions","Male","Undeclared","40","[c]","25600","25110"
"Leaver CS","2022","20-29","Department for Work and Pensions","Male","Unknown","155","[c]","26030","21260"
"Leaver CS","2022","20-29","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Female","Heterosexual / straight","300","[c]","27860","26880"
"Leaver CS","2022","20-29","Department of Health and Social Care","Female","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Female","Undeclared","140","[c]","28970","27020"
"Leaver CS","2022","20-29","Department of Health and Social Care","Female","Unknown","35","[c]","36450","32790"
"Leaver CS","2022","20-29","Department of Health and Social Care","Male","Heterosexual / straight","140","[c]","28250","27140"
"Leaver CS","2022","20-29","Department of Health and Social Care","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Male","Undeclared","95","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Female","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Male","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs","Female","Unknown","460","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs","Male","Unknown","495","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury","Female","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury","Male","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Home Office","Female","Heterosexual / straight","105","[c]","27900","25040"
"Leaver CS","2022","20-29","Home Office","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Home Office","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Home Office","Female","Unknown","85","[c]","26750","25630"
"Leaver CS","2022","20-29","Home Office","Male","Heterosexual / straight","110","[c]","28330","24890"
"Leaver CS","2022","20-29","Home Office","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Home Office","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Home Office","Male","Unknown","75","[c]","28450","28650"
"Leaver CS","2022","20-29","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Defence","Female","Heterosexual / straight","190","[c]","26220","25000"
"Leaver CS","2022","20-29","Ministry of Defence","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Defence","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Defence","Female","Unknown","85","[c]","23350","20920"
"Leaver CS","2022","20-29","Ministry of Defence","Male","Heterosexual / straight","305","[c]","26870","26350"
"Leaver CS","2022","20-29","Ministry of Defence","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Defence","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Defence","Male","Unknown","200","[c]","25840","25540"
"Leaver CS","2022","20-29","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Justice","Female","Heterosexual / straight","870","[c]","23100","20970"
"Leaver CS","2022","20-29","Ministry of Justice","Female","LGBO","155","[c]","24010","21170"
"Leaver CS","2022","20-29","Ministry of Justice","Female","Undeclared","60","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Justice","Female","Unknown","680","[c]","22640","20970"
"Leaver CS","2022","20-29","Ministry of Justice","Male","Heterosexual / straight","685","[c]","23520","20970"
"Leaver CS","2022","20-29","Ministry of Justice","Male","LGBO","60","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Justice","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Justice","Male","Unknown","440","[c]","22830","20970"
"Leaver CS","2022","20-29","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Crime Agency","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Crime Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Crime Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Crime Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Crime Agency","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Crime Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Crime Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Crime Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Qualifications and Examinations Regulation","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Qualifications and Examinations Regulation","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Qualifications and Examinations Regulation","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Qualifications and Examinations Regulation","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Qualifications and Examinations Regulation","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Qualifications and Examinations Regulation","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Qualifications and Examinations Regulation","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Qualifications and Examinations Regulation","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Qualifications and Examinations Regulation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Qualifications and Examinations Regulation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Rail and Road","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Rail and Road","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Rail and Road","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Rail and Road","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Rail and Road","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Rail and Road","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Rail and Road","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Wales","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
