"Status","Year","Disability","Ethnicity","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Wales","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Wales","Male","45","[c]","27760","23630"
"Leaver CS","2022","Unknown","Undeclared","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","East Midlands (England)","Female","240","[c]","24200","20970"
"Leaver CS","2022","Unknown","Unknown","East Midlands (England)","Male","170","[c]","25200","23430"
"Leaver CS","2022","Unknown","Unknown","East of England","Female","155","[c]","27690","24880"
"Leaver CS","2022","Unknown","Unknown","East of England","Male","170","[c]","28580","26130"
"Leaver CS","2022","Unknown","Unknown","London","Female","1145","[c]","38010","31060"
"Leaver CS","2022","Unknown","Unknown","London","Male","960","[c]","41420","34630"
"Leaver CS","2022","Unknown","Unknown","North East (England)","Female","250","[c]","26030","21670"
"Leaver CS","2022","Unknown","Unknown","North East (England)","Male","210","[c]","27530","24250"
"Leaver CS","2022","Unknown","Unknown","North West (England)","Female","365","[c]","26550","23280"
"Leaver CS","2022","Unknown","Unknown","North West (England)","Male","365","[c]","28690","25000"
"Leaver CS","2022","Unknown","Unknown","Northern Ireland","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Northern Ireland","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Overseas","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Overseas","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Scotland","Female","465","[c]","30140","26900"
"Leaver CS","2022","Unknown","Unknown","Scotland","Male","490","[c]","32660","28990"
"Leaver CS","2022","Unknown","Unknown","South East (England)","Female","310","[c]","27860","23770"
"Leaver CS","2022","Unknown","Unknown","South East (England)","Male","310","[c]","29100","25770"
"Leaver CS","2022","Unknown","Unknown","South West (England)","Female","250","[c]","28730","22010"
"Leaver CS","2022","Unknown","Unknown","South West (England)","Male","270","[c]","28580","26020"
"Leaver CS","2022","Unknown","Unknown","Unknown","Female","300","[c]","31370","21840"
"Leaver CS","2022","Unknown","Unknown","Unknown","Male","380","[c]","36760","32700"
"Leaver CS","2022","Unknown","Unknown","Wales","Female","150","[c]","26720","21680"
"Leaver CS","2022","Unknown","Unknown","Wales","Male","180","[c]","29200","25860"
"Leaver CS","2022","Unknown","Unknown","West Midlands (England)","Female","230","[c]","25370","21260"
"Leaver CS","2022","Unknown","Unknown","West Midlands (England)","Male","230","[c]","28430","25000"
"Leaver CS","2022","Unknown","Unknown","Yorkshire and The Humber","Female","305","[c]","27450","24880"
"Leaver CS","2022","Unknown","Unknown","Yorkshire and The Humber","Male","360","[c]","33520","27570"
"Leaver CS","2022","Unknown","White","East Midlands (England)","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","East Midlands (England)","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","East of England","Female","60","[c]","42490","39700"
"Leaver CS","2022","Unknown","White","East of England","Male","70","[c]","37930","36920"
"Leaver CS","2022","Unknown","White","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","London","Female","225","[c]","45910","40000"
"Leaver CS","2022","Unknown","White","London","Male","210","[c]","51030","43710"
"Leaver CS","2022","Unknown","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","North East (England)","Female","65","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","North East (England)","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","North West (England)","Female","100","[c]","36250","33990"
"Leaver CS","2022","Unknown","White","North West (England)","Male","100","[c]","36100","31730"
"Leaver CS","2022","Unknown","White","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Northern Ireland","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Northern Ireland","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Overseas","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Scotland","Female","110","[c]","34030","30040"
"Leaver CS","2022","Unknown","White","Scotland","Male","180","[c]","36830","35000"
"Leaver CS","2022","Unknown","White","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","South East (England)","Female","80","[c]","28530","21840"
"Leaver CS","2022","Unknown","White","South East (England)","Male","135","[c]","30580","25770"
"Leaver CS","2022","Unknown","White","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","South West (England)","Female","90","[c]","35810","31530"
"Leaver CS","2022","Unknown","White","South West (England)","Male","105","[c]","37600","34930"
"Leaver CS","2022","Unknown","White","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Wales","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Wales","Male","40","[c]","37210","29670"
"Leaver CS","2022","Unknown","White","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","West Midlands (England)","Female","60","[c]","48690","40060"
"Leaver CS","2022","Unknown","White","West Midlands (England)","Male","55","[c]","43270","38450"
"Leaver CS","2022","Unknown","White","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Yorkshire and The Humber","Female","85","[c]","32250","29160"
"Leaver CS","2022","Unknown","White","Yorkshire and The Humber","Male","65","[c]","36410","36460"
"Leaver CS","2022","Unknown","White","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","London","Female","65","[c]","36710","33390"
"Leaver Dept.","2022","Declared disabled","Asian","London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","London","Female","40","[c]","35990","33170"
"Leaver Dept.","2022","Declared disabled","Black","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Wales","Male","[c]","[c]","[c]","[c]"
