"Status","Year","Age","Ethnicity","Function_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","White","Analysis","London","95","[c]","36920","34430"
"Leaver Dept.","2022","20-29","White","Analysis","Outside London","50","[c]","34670","33250"
"Leaver Dept.","2022","20-29","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Commercial","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Commercial","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Communications","London","50","[c]","34770","33960"
"Leaver Dept.","2022","20-29","White","Communications","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Counter Fraud","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Counter Fraud","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Debt","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Digital, Data & Technology","London","30","[c]","39980","40050"
"Leaver Dept.","2022","20-29","White","Digital, Data & Technology","Outside London","50","[c]","32100","31990"
"Leaver Dept.","2022","20-29","White","Digital, Data & Technology","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Finance","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Finance","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Grants Management","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Human Resources","London","75","[c]","31820","32000"
"Leaver Dept.","2022","20-29","White","Human Resources","Outside London","65","[c]","29430","27570"
"Leaver Dept.","2022","20-29","White","Human Resources","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Legal","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Legal","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","No function","London","1105","[c]","35170","33250"
"Leaver Dept.","2022","20-29","White","No function","Outside London","1215","[c]","26010","25490"
"Leaver Dept.","2022","20-29","White","No function","Unknown","65","[c]","33020","31800"
"Leaver Dept.","2022","20-29","White","Project Delivery","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Project Delivery","Outside London","115","[c]","28690","27540"
"Leaver Dept.","2022","20-29","White","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Property","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Security","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Security","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Unknown","London","200","[c]","39020","36590"
"Leaver Dept.","2022","20-29","White","Unknown","Outside London","375","[c]","25620","24890"
"Leaver Dept.","2022","20-29","White","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Analysis","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Commercial","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Commercial","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Communications","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Debt","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Digital, Data & Technology","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Digital, Data & Technology","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Finance","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Finance","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Human Resources","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Legal","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","No function","London","245","[c]","39770","33880"
"Leaver Dept.","2022","30-39","Asian","No function","Outside London","240","[c]","28810","27570"
"Leaver Dept.","2022","30-39","Asian","No function","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Project Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Unknown","London","75","[c]","37850","35200"
"Leaver Dept.","2022","30-39","Asian","Unknown","Outside London","70","[c]","27220","24890"
"Leaver Dept.","2022","30-39","Asian","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Commercial","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Communications","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Debt","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Digital, Data & Technology","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Digital, Data & Technology","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Human Resources","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","No function","London","140","[c]","37070","32330"
"Leaver Dept.","2022","30-39","Black","No function","Outside London","95","[c]","30420","27570"
"Leaver Dept.","2022","30-39","Black","No function","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Unknown","London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Unknown","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Communications","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Debt","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Digital, Data & Technology","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Finance","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","No function","London","80","[c]","44890","40270"
"Leaver Dept.","2022","30-39","Mixed","No function","Outside London","60","[c]","32830","28080"
"Leaver Dept.","2022","30-39","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Unknown","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Unknown","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Debt","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Digital, Data & Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","No function","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","No function","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Analysis","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Analysis","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Communications","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Digital, Data & Technology","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Finance","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","No function","London","85","[c]","45360","41940"
"Leaver Dept.","2022","30-39","Undeclared","No function","Outside London","95","[c]","33490","32310"
"Leaver Dept.","2022","30-39","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Project Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Analysis","London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Analysis","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Analysis","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Commercial","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Commercial","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Commercial","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Communications","London","40","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Communications","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Communications","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Counter Fraud","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Debt","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Digital, Data & Technology","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Digital, Data & Technology","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Finance","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Finance","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Finance","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Grants Management","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Human Resources","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Human Resources","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Legal","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","No function","London","365","[c]","44560","40600"
"Leaver Dept.","2022","30-39","Unknown","No function","Outside London","215","[c]","29340","27570"
"Leaver Dept.","2022","30-39","Unknown","No function","Unknown","50","[c]","41100","33250"
"Leaver Dept.","2022","30-39","Unknown","Project Delivery","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Security","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","London","100","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Outside London","165","[c]","31700","27570"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Analysis","London","45","[c]","48230","47180"
"Leaver Dept.","2022","30-39","White","Analysis","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Commercial","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Commercial","Outside London","45","[c]","37100","36780"
"Leaver Dept.","2022","30-39","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Communications","London","65","[c]","44470","40600"
"Leaver Dept.","2022","30-39","White","Communications","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Communications","Unknown","[c]","[c]","[c]","[c]"
