"Status","Year","Disability","Ethnicity","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","White","Derbyshire and Nottinghamshire","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Derbyshire and Nottinghamshire","Unknown","50","[c]","29430","28200"
"New entrant CS","2022","Declared disabled","White","Devon","AA/AO","35","[c]","20620","21260"
"New entrant CS","2022","Declared disabled","White","Devon","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Devon","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Devon","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Dorset and Somerset","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Dorset and Somerset","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Dorset and Somerset","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Dorset and Somerset","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","East Anglia","AA/AO","35","[c]","21650","21260"
"New entrant CS","2022","Declared disabled","White","East Anglia","EO","30","[c]","26570","26950"
"New entrant CS","2022","Declared disabled","White","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","East Anglia","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","East Anglia","Unknown","55","[c]","26600","23970"
"New entrant CS","2022","Declared disabled","White","East Wales","AA/AO","80","[c]","21310","21250"
"New entrant CS","2022","Declared disabled","White","East Wales","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","East Wales","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","East Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","East Wales","SEO/HEO","40","[c]","35030","33360"
"New entrant CS","2022","Declared disabled","White","East Wales","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","East Yorkshire and Northern Lincolnshire","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","East Yorkshire and Northern Lincolnshire","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Eastern Scotland","AA/AO","85","[c]","21700","21250"
"New entrant CS","2022","Declared disabled","White","Eastern Scotland","EO","50","[c]","27350","27230"
"New entrant CS","2022","Declared disabled","White","Eastern Scotland","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Eastern Scotland","SEO/HEO","40","[c]","34400","33080"
"New entrant CS","2022","Declared disabled","White","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Essex","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Essex","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Essex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Essex","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Essex","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","45","[c]","20810","21260"
"New entrant CS","2022","Declared disabled","White","Gloucestershire, Wiltshire and Bath/Bristol area","EO","55","[c]","25100","25120"
"New entrant CS","2022","Declared disabled","White","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","70","[c]","34290","34000"
"New entrant CS","2022","Declared disabled","White","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","55","[c]","29250","26000"
"New entrant CS","2022","Declared disabled","White","Greater Manchester","AA/AO","50","[c]","21500","21260"
"New entrant CS","2022","Declared disabled","White","Greater Manchester","EO","40","[c]","26600","26590"
"New entrant CS","2022","Declared disabled","White","Greater Manchester","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Greater Manchester","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Greater Manchester","Unknown","40","[c]","30770","27260"
"New entrant CS","2022","Declared disabled","White","Hampshire and Isle of Wight","AA/AO","45","[c]","21040","21170"
"New entrant CS","2022","Declared disabled","White","Hampshire and Isle of Wight","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Hampshire and Isle of Wight","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Hampshire and Isle of Wight","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Herefordshire, Worcestershire and Warwickshire","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Herefordshire, Worcestershire and Warwickshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Herefordshire, Worcestershire and Warwickshire","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Highlands and Islands","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Inner London - East","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Inner London - East","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Inner London - East","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Inner London - East","SEO/HEO","40","[c]","36420","34500"
"New entrant CS","2022","Declared disabled","White","Inner London - East","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Inner London - West","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Inner London - West","EO","80","[c]","27790","27680"
"New entrant CS","2022","Declared disabled","White","Inner London - West","G6/G7","50","[c]","56720","54120"
"New entrant CS","2022","Declared disabled","White","Inner London - West","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Inner London - West","SEO/HEO","160","[c]","34870","33790"
"New entrant CS","2022","Declared disabled","White","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Kent","AA/AO","35","[c]","25150","24250"
"New entrant CS","2022","Declared disabled","White","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Kent","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Kent","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Lancashire","AA/AO","85","[c]","21310","21260"
"New entrant CS","2022","Declared disabled","White","Lancashire","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Lancashire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Lancashire","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Leicestershire, Rutland and Northamptonshire","AA/AO","35","[c]","21210","21260"
"New entrant CS","2022","Declared disabled","White","Leicestershire, Rutland and Northamptonshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Leicestershire, Rutland and Northamptonshire","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Lincolnshire","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Lincolnshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Lincolnshire","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Merseyside","AA/AO","75","[c]","21270","21250"
"New entrant CS","2022","Declared disabled","White","Merseyside","EO","45","[c]","26850","27570"
"New entrant CS","2022","Declared disabled","White","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Merseyside","SEO/HEO","30","[c]","34840","33080"
"New entrant CS","2022","Declared disabled","White","Merseyside","Unknown","60","[c]","26980","24800"
"New entrant CS","2022","Declared disabled","White","North Eastern Scotland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","North Eastern Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","North Yorkshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","North Yorkshire","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","North Yorkshire","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","North Yorkshire","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","North Yorkshire","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Northern Ireland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Northern Ireland","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Northern Ireland","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Northumberland, and Tyne and Wear","AA/AO","100","[c]","21190","21260"
"New entrant CS","2022","Declared disabled","White","Northumberland, and Tyne and Wear","EO","40","[c]","26410","26590"
"New entrant CS","2022","Declared disabled","White","Northumberland, and Tyne and Wear","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Northumberland, and Tyne and Wear","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Northumberland, and Tyne and Wear","Unknown","35","[c]","27390","28200"
"New entrant CS","2022","Declared disabled","White","Outer London - East and North East","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Outer London - East and North East","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Outer London - South","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Outer London - South","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Outer London - South","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Outer London - West and North West","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Outer London - West and North West","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Outer London - West and North West","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Outer London - West and North West","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Shropshire and Staffordshire","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Shropshire and Staffordshire","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Shropshire and Staffordshire","Unknown","35","[c]","28770","24800"
"New entrant CS","2022","Declared disabled","White","South Yorkshire","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","South Yorkshire","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","South Yorkshire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","South Yorkshire","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Southern Scotland","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Southern Scotland","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Surrey, East and West Sussex","AA/AO","35","[c]","24080","21260"
"New entrant CS","2022","Declared disabled","White","Surrey, East and West Sussex","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Surrey, East and West Sussex","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Tees Valley and Durham","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Tees Valley and Durham","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Tees Valley and Durham","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Tees Valley and Durham","Unknown","30","[c]","29750","28200"
"New entrant CS","2022","Declared disabled","White","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","West Central Scotland","AA/AO","85","[c]","21140","21150"
"New entrant CS","2022","Declared disabled","White","West Central Scotland","EO","55","[c]","26990","27570"
"New entrant CS","2022","Declared disabled","White","West Central Scotland","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","West Central Scotland","SEO/HEO","45","[c]","34610","33080"
"New entrant CS","2022","Declared disabled","White","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","West Midlands","AA/AO","40","[c]","21350","21260"
"New entrant CS","2022","Declared disabled","White","West Midlands","EO","35","[c]","26570","26590"
"New entrant CS","2022","Declared disabled","White","West Midlands","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","West Midlands","SEO/HEO","30","[c]","32760","31500"
"New entrant CS","2022","Declared disabled","White","West Midlands","Unknown","45","[c]","29760","28200"
"New entrant CS","2022","Declared disabled","White","West Wales and The Valleys","AA/AO","45","[c]","21320","21260"
"New entrant CS","2022","Declared disabled","White","West Wales and The Valleys","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","West Wales and The Valleys","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","West Yorkshire","AA/AO","40","[c]","21620","21260"
"New entrant CS","2022","Declared disabled","White","West Yorkshire","EO","30","[c]","26140","27080"
"New entrant CS","2022","Declared disabled","White","West Yorkshire","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","West Yorkshire","SEO/HEO","30","[c]","33590","33080"
"New entrant CS","2022","Declared disabled","White","West Yorkshire","Unknown","50","[c]","30070","28200"
"New entrant CS","2022","Declared non-disabled","Asian","Bedfordshire and Hertfordshire","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Bedfordshire and Hertfordshire","EO","35","[c]","28350","29290"
"New entrant CS","2022","Declared non-disabled","Asian","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Bedfordshire and Hertfordshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Bedfordshire and Hertfordshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Berkshire, Buckinghamshire and Oxfordshire","EO","30","[c]","28500","29290"
"New entrant CS","2022","Declared non-disabled","Asian","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Berkshire, Buckinghamshire and Oxfordshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Cheshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Cheshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Derbyshire and Nottinghamshire","AA/AO","60","[c]","21300","21250"
"New entrant CS","2022","Declared non-disabled","Asian","Derbyshire and Nottinghamshire","EO","50","[c]","26470","26590"
"New entrant CS","2022","Declared non-disabled","Asian","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Derbyshire and Nottinghamshire","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Devon","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","East Anglia","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","East Anglia","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","East Anglia","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","East Anglia","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","East Wales","AA/AO","35","[c]","21060","21250"
"New entrant CS","2022","Declared non-disabled","Asian","East Wales","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","East Wales","SCS level","[c]","[c]","[c]","[c]"
