"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Ministry of Defence","Science and Engineering","West Midlands (England)","Staffordshire CC","35","35","35350","31570"
"In post","2022","Ministry of Defence","Science and Engineering","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Science and Engineering","West Midlands (England)","Telford and Wrekin","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Science and Engineering","West Midlands (England)","Warwickshire CC","20","20","30610","29430"
"In post","2022","Ministry of Defence","Science and Engineering","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Science and Engineering","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Science and Engineering","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Science and Engineering","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Science and Engineering","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Science and Engineering","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Science and Engineering","Yorkshire and The Humber","North Yorkshire CC","90","85","29050","28190"
"In post","2022","Ministry of Defence","Science and Engineering","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Science and Engineering","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Science and Engineering","Yorkshire and The Humber","York","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Security","East Midlands (England)","Derby","45","45","34670","39070"
"In post","2022","Ministry of Defence","Security","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Security","East Midlands (England)","Lincolnshire CC","55","55","21910","19810"
"In post","2022","Ministry of Defence","Security","East Midlands (England)","North Nottinghamshire","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Security","East Midlands (England)","West Northamptonshire","10","10","36970","39070"
"In post","2022","Ministry of Defence","Security","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Security","East of England","Cambridgeshire CC","205","200","40770","39070"
"In post","2022","Ministry of Defence","Security","East of England","Central Bedfordshire","50","50","28500","21380"
"In post","2022","Ministry of Defence","Security","East of England","Essex Haven Gateway","80","75","32440","26510"
"In post","2022","Ministry of Defence","Security","East of England","Hertfordshire CC","50","50","28100","22900"
"In post","2022","Ministry of Defence","Security","East of England","North and West Norfolk","95","95","32230","33200"
"In post","2022","Ministry of Defence","Security","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Security","East of England","Suffolk CC","65","65","24930","19810"
"In post","2022","Ministry of Defence","Security","London","Bexley and Greenwich","40","40","34870","33950"
"In post","2022","Ministry of Defence","Security","London","Camden and City of London","35","35","40480","41570"
"In post","2022","Ministry of Defence","Security","London","Harrow and Hillingdon","20","20","29190","23150"
"In post","2022","Ministry of Defence","Security","London","Hounslow and Richmond upon Thames","20","20","24030","24140"
"In post","2022","Ministry of Defence","Security","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Security","London","Wandsworth","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Security","London","Westminster","265","265","36550","34630"
"In post","2022","Ministry of Defence","Security","North East (England)","Northumberland","15","15","20990","19810"
"In post","2022","Ministry of Defence","Security","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Security","North East (England)","Tyneside","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Security","North West (England)","Cheshire East","15","10","26680","19810"
"In post","2022","Ministry of Defence","Security","North West (England)","East Cumbria","45","40","25040","20310"
"In post","2022","Ministry of Defence","Security","North West (England)","Greater Manchester North East","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Security","North West (England)","Lancaster and Wyre","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Security","North West (England)","Liverpool","25","25","21940","20310"
"In post","2022","Ministry of Defence","Security","North West (England)","Mid Lancashire","25","25","21830","19810"
"In post","2022","Ministry of Defence","Security","North West (England)","Sefton","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Security","North West (England)","West Cumbria","50","50","32170","27820"
"In post","2022","Ministry of Defence","Security","Northern Ireland","Antrim and Newtownabbey","70","70","21160","20560"
"In post","2022","Ministry of Defence","Security","Northern Ireland","Ards and North Down","95","95","21280","20560"
"In post","2022","Ministry of Defence","Security","Northern Ireland","Belfast","15","15","20610","20560"
"In post","2022","Ministry of Defence","Security","Northern Ireland","Causeway Coast and Glens","60","60","20750","20560"
"In post","2022","Ministry of Defence","Security","Northern Ireland","Fermanagh and Omagh","15","15","20640","20560"
"In post","2022","Ministry of Defence","Security","Northern Ireland","Lisburn and Castlereagh","70","70","23360","20560"
"In post","2022","Ministry of Defence","Security","Northern Ireland","Newry, Mourne and Down","60","60","20820","20560"
"In post","2022","Ministry of Defence","Security","Overseas","Overseas","20","20","39390","33000"
"In post","2022","Ministry of Defence","Security","Scotland","Aberdeen City and Aberdeenshire","90","85","41430","44070"
"In post","2022","Ministry of Defence","Security","Scotland","Caithness and Sutherland, and Ross and Cromarty","20","15","32730","35200"
"In post","2022","Ministry of Defence","Security","Scotland","City of Edinburgh","15","15","21800","20310"
"In post","2022","Ministry of Defence","Security","Scotland","Clackmannanshire and Fife","55","50","26760","20310"
"In post","2022","Ministry of Defence","Security","Scotland","Dumfries and Galloway","10","10","19950","19810"
"In post","2022","Ministry of Defence","Security","Scotland","East Ayrshire and North Ayrshire mainland","35","35","27900","21830"
"In post","2022","Ministry of Defence","Security","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","1070","1035","30650","26750"
"In post","2022","Ministry of Defence","Security","Scotland","Glasgow City","35","30","22230","20310"
"In post","2022","Ministry of Defence","Security","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","20","20","22040","20060"
"In post","2022","Ministry of Defence","Security","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","10","10","19910","19810"
"In post","2022","Ministry of Defence","Security","Scotland","Perth and Kinross, and Stirling","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Security","Scotland","South Ayrshire","10","10","22180","19810"
"In post","2022","Ministry of Defence","Security","South East (England)","Berkshire","605","605","35180","35200"
"In post","2022","Ministry of Defence","Security","South East (England)","Buckinghamshire","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Security","South East (England)","Central Hampshire","95","95","28900","25000"
"In post","2022","Ministry of Defence","Security","South East (England)","East Kent","25","25","21810","19810"
"In post","2022","Ministry of Defence","Security","South East (England)","East Sussex CC","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Security","South East (England)","Medway","10","10","20850","19810"
"In post","2022","Ministry of Defence","Security","South East (England)","North Hampshire","60","60","25210","20060"
"In post","2022","Ministry of Defence","Security","South East (England)","Oxfordshire CC","105","105","25480","21170"
"In post","2022","Ministry of Defence","Security","South East (England)","Portsmouth","415","405","30620","27750"
"In post","2022","Ministry of Defence","Security","South East (England)","South Hampshire","100","100","24340","20310"
"In post","2022","Ministry of Defence","Security","South East (England)","West Kent","25","25","42570","43570"
"In post","2022","Ministry of Defence","Security","South East (England)","West Surrey","25","25","21460","19810"
"In post","2022","Ministry of Defence","Security","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","185","185","32320","33060"
"In post","2022","Ministry of Defence","Security","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Security","South West (England)","Bristol, City of","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Security","South West (England)","Cornwall and Isles of Scilly","50","50","22650","19810"
"In post","2022","Ministry of Defence","Security","South West (England)","Devon CC","90","85","23740","25000"
"In post","2022","Ministry of Defence","Security","South West (England)","Dorset","65","65","22290","19810"
"In post","2022","Ministry of Defence","Security","South West (England)","Gloucestershire CC","70","70","32420","39070"
"In post","2022","Ministry of Defence","Security","South West (England)","Plymouth","335","325","29570","26750"
"In post","2022","Ministry of Defence","Security","South West (England)","Somerset CC","70","65","24290","21170"
"In post","2022","Ministry of Defence","Security","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Security","South West (England)","Wiltshire","310","310","29930","26670"
"In post","2022","Ministry of Defence","Security","Unknown","Unknown","65","65","28900","27370"
"In post","2022","Ministry of Defence","Security","Wales","Cardiff and Vale of Glamorgan","40","35","21510","19810"
"In post","2022","Ministry of Defence","Security","Wales","Conwy and Denbighshire","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Security","Wales","Flintshire and Wrexham","35","35","28750","26670"
"In post","2022","Ministry of Defence","Security","Wales","Isle of Anglesey","10","10","20780","19810"
"In post","2022","Ministry of Defence","Security","Wales","Monmouthshire and Newport","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Security","Wales","Powys","30","30","21120","19810"
"In post","2022","Ministry of Defence","Security","Wales","South West Wales","20","20","20270","19810"
"In post","2022","Ministry of Defence","Security","West Midlands (England)","Birmingham","20","20","20940","19810"
"In post","2022","Ministry of Defence","Security","West Midlands (England)","Herefordshire, County of","80","80","34680","39070"
"In post","2022","Ministry of Defence","Security","West Midlands (England)","Shropshire","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Security","West Midlands (England)","Staffordshire CC","45","45","24920","20310"
"In post","2022","Ministry of Defence","Security","West Midlands (England)","Telford and Wrekin","60","60","26010","21170"
"In post","2022","Ministry of Defence","Security","West Midlands (England)","Warwickshire CC","50","50","22990","19810"
"In post","2022","Ministry of Defence","Security","Yorkshire and The Humber","East Riding of Yorkshire","50","50","36530","39070"
"In post","2022","Ministry of Defence","Security","Yorkshire and The Humber","North Yorkshire CC","260","255","29950","26750"
"In post","2022","Ministry of Defence","Security","Yorkshire and The Humber","York","10","10","38890","39070"
"In post","2022","Ministry of Defence","Statistics","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Statistics","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Statistics","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Statistics","London","Westminster","100","100","45200","45000"
"In post","2022","Ministry of Defence","Statistics","South East (England)","Buckinghamshire","10","10","35440","29850"
"In post","2022","Ministry of Defence","Statistics","South East (England)","Central Hampshire","15","15","37610","34500"
"In post","2022","Ministry of Defence","Statistics","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Statistics","South East (England)","Portsmouth","15","15","34060","33000"
"In post","2022","Ministry of Defence","Statistics","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Statistics","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Statistics","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","75","70","38730","36000"
"In post","2022","Ministry of Defence","Statistics","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Statistics","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Statistics","South West (England)","Wiltshire","10","10","45040","47010"
"In post","2022","Ministry of Defence","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Statistics","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Statistics","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Statistics","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","London","Barnet","10","10","30450","29000"
"In post","2022","Ministry of Defence","Unknown","London","Kensington & Chelsea and Hammersmith & Fulham","20","20","41790","37640"
"In post","2022","Ministry of Defence","Unknown","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Veterinarian","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","East Midlands (England)","Leicester","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","East Midlands (England)","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","East Midlands (England)","North Nottinghamshire","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","East of England","Peterborough","20","20","46470","45790"
"In post","2022","Ministry of Justice","Commercial","East of England","Suffolk CC","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","London","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","London","Croydon","60","60","43710","39440"
"In post","2022","Ministry of Justice","Commercial","London","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","London","Tower Hamlets","30","30","42120","41980"
"In post","2022","Ministry of Justice","Commercial","London","Westminster","125","120","51270","46670"
"In post","2022","Ministry of Justice","Commercial","North East (England)","Durham","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","North West (England)","Chorley and West Lancashire","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","North West (England)","Greater Manchester South West","15","15","48070","51010"
"In post","2022","Ministry of Justice","Commercial","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","North West (England)","Liverpool","10","10","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","North West (England)","Manchester","15","15","44590","40270"
"In post","2022","Ministry of Justice","Commercial","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","South East (England)","West Surrey","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","South West (England)","Bristol, City of","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","Wales","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","West Midlands (England)","Birmingham","15","15","40480","33580"
"In post","2022","Ministry of Justice","Commercial","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","West Midlands (England)","Staffordshire CC","45","45","41510","32730"
"In post","2022","Ministry of Justice","Commercial","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","10","10","37930","38460"
"In post","2022","Ministry of Justice","Commercial","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","Yorkshire and The Humber","Leeds","80","75","39810","36050"
"In post","2022","Ministry of Justice","Commercial","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Commercial","Yorkshire and The Humber","York","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","East Midlands (England)","Nottingham","10","10","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","London","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","London","Tower Hamlets","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","London","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","London","Westminster","125","125","46220","41750"
"In post","2022","Ministry of Justice","Communications","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","North West (England)","Manchester","10","10","34060","30450"
"In post","2022","Ministry of Justice","Communications","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","West Midlands (England)","Birmingham","10","10","39370","37990"
"In post","2022","Ministry of Justice","Communications","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Communications","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Counter Fraud","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Counter Fraud","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Counter Fraud","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Digital, Data and Technology","East Midlands (England)","Leicester","10","10","[c]","[c]"
"In post","2022","Ministry of Justice","Digital, Data and Technology","East Midlands (England)","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Digital, Data and Technology","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Digital, Data and Technology","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Digital, Data and Technology","East Midlands (England)","Nottingham","30","30","45490","47100"
"In post","2022","Ministry of Justice","Digital, Data and Technology","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Digital, Data and Technology","East Midlands (England)","West Northamptonshire","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Digital, Data and Technology","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Digital, Data and Technology","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Digital, Data and Technology","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Digital, Data and Technology","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Digital, Data and Technology","East of England","Hertfordshire CC","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Digital, Data and Technology","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Digital, Data and Technology","East of England","Norwich and East Norfolk","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Digital, Data and Technology","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Digital, Data and Technology","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Digital, Data and Technology","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Digital, Data and Technology","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Digital, Data and Technology","London","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Digital, Data and Technology","London","Bexley and Greenwich","5","5","[c]","[c]"
