"Status","Year","Profession_of_post","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Internal Audit","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Nottingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Portsmouth","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Portsmouth","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Sheffield","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Sheffield","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Somerset CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Somerset CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South Lanarkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Southampton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Swindon","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Swindon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Tower Hamlets","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Tower Hamlets","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Tyneside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Tyneside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Warrington","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Warrington","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Westminster","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Westminster","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Leeds","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Leeds","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Overseas","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Overseas","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Westminster","London","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Westminster","London","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Angus and Dundee City","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Angus and Dundee City","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Bristol, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Bristol, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Buckinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Buckinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Cambridgeshire CC","Outside London","Female","35","[c]","40090","37470"
"Leaver CS","2022","Knowledge and Information Management","Cambridgeshire CC","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Camden and City of London","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Camden and City of London","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Central Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Central Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","City of Edinburgh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","City of Edinburgh","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Croydon","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Croydon","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Ealing","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Ealing","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Glasgow City","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Glasgow City","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Greater Manchester North West","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Greater Manchester North West","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Heart of Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Heart of Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Hounslow and Richmond upon Thames","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Hounslow and Richmond upon Thames","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Lambeth","London","Female","45","[c]","40670","35970"
"Leaver CS","2022","Knowledge and Information Management","Lambeth","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Leeds","Outside London","Female","135","[c]","29740","27470"
"Leaver CS","2022","Knowledge and Information Management","Leeds","Outside London","Male","40","[c]","31450","28870"
"Leaver CS","2022","Knowledge and Information Management","Lewisham and Southwark","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Lewisham and Southwark","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Milton Keynes","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Milton Keynes","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Monmouthshire and Newport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Northumberland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Northumberland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Nottingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Oxfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Oxfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Portsmouth","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Portsmouth","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Sefton","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Sheffield","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Sheffield","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Somerset CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Somerset CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","South Lanarkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","South Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","South Teesside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","South Teesside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","South West Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","South West Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Staffordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Staffordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Tower Hamlets","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Tower Hamlets","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Tyneside","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Tyneside","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","West Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","West Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Westminster","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Westminster","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Wiltshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Wiltshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","York","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","York","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Aberdeen City and Aberdeenshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Aberdeen City and Aberdeenshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Angus and Dundee City","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Angus and Dundee City","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Belfast","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Belfast","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Berkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Berkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Birmingham","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Birmingham","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Brighton and Hove","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Brighton and Hove","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Bristol, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Bristol, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Cardiff and Vale of Glamorgan","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","City of Edinburgh","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","City of Edinburgh","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Clackmannanshire and Fife","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Clackmannanshire and Fife","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Coventry","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Coventry","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Croydon","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Croydon","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Darlington","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Darlington","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Devon CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Devon CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Flintshire and Wrexham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Flintshire and Wrexham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Glasgow City","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Glasgow City","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Gloucestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Gloucestershire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Greater Manchester South West","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Greater Manchester South West","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Gwent Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Gwent Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Hackney and Newham","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Hackney and Newham","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Harrow and Hillingdon","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Harrow and Hillingdon","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Heart of Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Heart of Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Hertfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Hertfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Kingston upon Hull, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Kingston upon Hull, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Lambeth","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Lambeth","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Leeds","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Leeds","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Leicester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Leicester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Lewisham and Southwark","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Lewisham and Southwark","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Lincolnshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Lincolnshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Liverpool","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Liverpool","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Manchester","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Manchester","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Mid Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Mid Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Milton Keynes","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Milton Keynes","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North Lanarkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Norwich and East Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Norwich and East Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Nottingham","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Nottingham","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Peterborough","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Peterborough","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Plymouth","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Plymouth","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Portsmouth","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Portsmouth","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Sefton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Sheffield","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Sheffield","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Somerset CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Somerset CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South Lanarkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South Teesside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South Teesside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Stoke-on-Trent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Stoke-on-Trent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Suffolk CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Suffolk CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Swindon","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Swindon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Telford and Wrekin","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Telford and Wrekin","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Tower Hamlets","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Tower Hamlets","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Tyneside","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Tyneside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Lothian","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Lothian","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Westminster","London","Female","130","[c]","56390","55000"
"Leaver CS","2022","Legal","Westminster","London","Male","95","[c]","57200","54700"
"Leaver CS","2022","Legal","Wiltshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wiltshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wirral","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wirral","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","York","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","York","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Antrim and Newtownabbey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Antrim and Newtownabbey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Ards and North Down","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Ards and North Down","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Barnet","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Barnet","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Berkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Berkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Bexley and Greenwich","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Bexley and Greenwich","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Birmingham","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Birmingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Bournemouth, Christchurch and Poole","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Bournemouth, Christchurch and Poole","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Bristol, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Bristol, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Buckinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Buckinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Cambridgeshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Cambridgeshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Cardiff and Vale of Glamorgan","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Cardiff and Vale of Glamorgan","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Central Bedfordshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Central Bedfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Central Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Central Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Cheshire West and Chester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Cheshire West and Chester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","City of Edinburgh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","City of Edinburgh","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Clackmannanshire and Fife","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Clackmannanshire and Fife","Outside London","Male","[c]","[c]","[c]","[c]"
