"Status","Year","Age","Ethnicity","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","65+","Undeclared","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","North West (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Scotland","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","South East (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","South East (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","South West (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","East Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","East Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","East of England","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","London","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","North East (England)","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","North East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","North West (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","North West (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Scotland","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Scotland","Male","50","[c]","33480","30450"
"Leaver CS","2022","65+","Unknown","South East (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","South East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","South West (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Yorkshire and The Humber","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","East Midlands (England)","Female","80","[c]","26070","21260"
"Leaver CS","2022","65+","White","East Midlands (England)","Male","100","[c]","28180","26120"
"Leaver CS","2022","65+","White","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","East of England","Female","110","[c]","26960","25170"
"Leaver CS","2022","65+","White","East of England","Male","125","[c]","32440","28330"
"Leaver CS","2022","65+","White","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","London","Female","180","[c]","38520","30780"
"Leaver CS","2022","65+","White","London","Male","215","[c]","43670","38450"
"Leaver CS","2022","65+","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","North East (England)","Female","195","[c]","24940","21260"
"Leaver CS","2022","65+","White","North East (England)","Male","115","[c]","25730","21260"
"Leaver CS","2022","65+","White","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","North West (England)","Female","320","[c]","25650","21830"
"Leaver CS","2022","65+","White","North West (England)","Male","225","[c]","28990","26350"
"Leaver CS","2022","65+","White","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Northern Ireland","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Northern Ireland","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Scotland","Female","205","[c]","26440","23230"
"Leaver CS","2022","65+","White","Scotland","Male","185","[c]","33420","27570"
"Leaver CS","2022","65+","White","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","South East (England)","Female","235","[c]","26580","24800"
"Leaver CS","2022","65+","White","South East (England)","Male","260","[c]","30440","27150"
"Leaver CS","2022","65+","White","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","South West (England)","Female","155","[c]","28040","26410"
"Leaver CS","2022","65+","White","South West (England)","Male","250","[c]","35210","32200"
"Leaver CS","2022","65+","White","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Unknown","Female","35","[c]","22950","21840"
"Leaver CS","2022","65+","White","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Wales","Female","135","[c]","26440","23280"
"Leaver CS","2022","65+","White","Wales","Male","110","[c]","35700","28800"
"Leaver CS","2022","65+","White","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","West Midlands (England)","Female","115","[c]","27200","26340"
"Leaver CS","2022","65+","White","West Midlands (England)","Male","125","[c]","30840","26930"
"Leaver CS","2022","65+","White","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Yorkshire and The Humber","Female","170","[c]","27230","26370"
"Leaver CS","2022","65+","White","Yorkshire and The Humber","Male","155","[c]","27870","26670"
"Leaver CS","2022","65+","White","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
