"Status","Year","Age","Function_of_post","Organisation","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Project Delivery","Cabinet Office (excl. agencies)","SCS level","30","30","119700","123240"
"In post","2022","50-59","Project Delivery","Cabinet Office (excl. agencies)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","50-59","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Charity Commission","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Companies House","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Companies House","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Competition and Markets Authority","EO","15","15","29160","28510"
"In post","2022","50-59","Project Delivery","Competition and Markets Authority","G6/G7","30","30","67770","63880"
"In post","2022","50-59","Project Delivery","Competition and Markets Authority","SCS level","25","25","120160","103420"
"In post","2022","50-59","Project Delivery","Competition and Markets Authority","SEO/HEO","15","15","38130","37080"
"In post","2022","50-59","Project Delivery","Crown Commercial Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Crown Commercial Service","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Crown Commercial Service","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Crown Prosecution Service","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Defence Electronics and Components Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Defence Electronics and Components Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Defence Equipment and Support","EO","380","360","22810","22570"
"In post","2022","50-59","Project Delivery","Defence Equipment and Support","G6/G7","585","580","57380","55770"
"In post","2022","50-59","Project Delivery","Defence Equipment and Support","SCS level","45","45","103950","97680"
"In post","2022","50-59","Project Delivery","Defence Equipment and Support","SEO/HEO","1500","1470","37260","37770"
"In post","2022","50-59","Project Delivery","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Defence Science and Technology Laboratory","AA/AO","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Defence Science and Technology Laboratory","EO","20","20","23920","23490"
"In post","2022","50-59","Project Delivery","Defence Science and Technology Laboratory","G6/G7","190","185","54350","49450"
"In post","2022","50-59","Project Delivery","Defence Science and Technology Laboratory","SEO/HEO","100","95","34980","38070"
"In post","2022","50-59","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","10","10","[c]","[c]"
"In post","2022","50-59","Project Delivery","Department for Education (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Department for Education (excl. agencies)","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Department for Education (excl. agencies)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Department for International Trade","G6/G7","10","10","[c]","[c]"
"In post","2022","50-59","Project Delivery","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","15","15","55470","54700"
"In post","2022","50-59","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","10","10","34070","33950"
"In post","2022","50-59","Project Delivery","Department for Transport (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Department for Transport (excl. agencies)","G6/G7","35","35","60940","59540"
"In post","2022","50-59","Project Delivery","Department for Transport (excl. agencies)","SCS level","15","15","95180","87070"
"In post","2022","50-59","Project Delivery","Department for Transport (excl. agencies)","SEO/HEO","20","20","41190","42470"
"In post","2022","50-59","Project Delivery","Department for Work and Pensions (excl. agencies)","AA/AO","125","105","21810","21260"
"In post","2022","50-59","Project Delivery","Department for Work and Pensions (excl. agencies)","EO","75","70","28270","27570"
"In post","2022","50-59","Project Delivery","Department for Work and Pensions (excl. agencies)","G6/G7","125","120","55100","54070"
"In post","2022","50-59","Project Delivery","Department for Work and Pensions (excl. agencies)","SCS level","20","20","85040","78250"
"In post","2022","50-59","Project Delivery","Department for Work and Pensions (excl. agencies)","SEO/HEO","285","275","35290","35310"
"In post","2022","50-59","Project Delivery","Department of Health and Social Care (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Department of Health and Social Care (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Driver and Vehicle Licensing Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Driver and Vehicle Licensing Agency","EO","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Driver and Vehicle Licensing Agency","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Driver and Vehicle Licensing Agency","SEO/HEO","10","10","36000","32180"
"In post","2022","50-59","Project Delivery","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Driver and Vehicle Standards Agency","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Driver and Vehicle Standards Agency","SEO/HEO","20","20","36810","38650"
"In post","2022","50-59","Project Delivery","Estyn","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Estyn","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Estyn","G6/G7","35","35","74770","75480"
"In post","2022","50-59","Project Delivery","Estyn","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Estyn","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","FCDO Services","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","FCDO Services","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","FCDO Services","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","FCDO Services","SEO/HEO","10","10","[c]","[c]"
"In post","2022","50-59","Project Delivery","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Food Standards Agency","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","EO","30","25","27760","26120"
"In post","2022","50-59","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","220","215","64050","64700"
"In post","2022","50-59","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","35","35","82150","77650"
"In post","2022","50-59","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","65","65","38300","38600"
"In post","2022","50-59","Project Delivery","Government Internal Audit Agency","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Government Legal Department","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Government Legal Department","G6/G7","10","10","[c]","[c]"
"In post","2022","50-59","Project Delivery","Government Legal Department","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Government Legal Department","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Health and Safety Executive","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Health and Safety Executive","EO","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Health and Safety Executive","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Health and Safety Executive","SEO/HEO","15","10","40480","40690"
"In post","2022","50-59","Project Delivery","HM Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","HM Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","HM Land Registry","AA/AO","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","HM Land Registry","G6/G7","10","10","61120","57860"
"In post","2022","50-59","Project Delivery","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","HM Land Registry","SEO/HEO","30","30","39460","38550"
"In post","2022","50-59","Project Delivery","HM Revenue and Customs (excl. agencies)","AA/AO","30","25","22750","22080"
"In post","2022","50-59","Project Delivery","HM Revenue and Customs (excl. agencies)","EO","165","150","28920","28920"
"In post","2022","50-59","Project Delivery","HM Revenue and Customs (excl. agencies)","G6/G7","725","710","61330","60940"
"In post","2022","50-59","Project Delivery","HM Revenue and Customs (excl. agencies)","SCS level","65","65","84830","78210"
"In post","2022","50-59","Project Delivery","HM Revenue and Customs (excl. agencies)","SEO/HEO","825","785","38760","40520"
"In post","2022","50-59","Project Delivery","HM Treasury (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","HM Treasury (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","HM Treasury (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Institute for Apprenticeships and Technical Education","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Intellectual Property Office","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Intellectual Property Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Intellectual Property Office","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Met Office","EO","10","10","[c]","[c]"
"In post","2022","50-59","Project Delivery","Met Office","G6/G7","40","40","53880","48080"
"In post","2022","50-59","Project Delivery","Met Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Met Office","SEO/HEO","70","70","39700","39650"
"In post","2022","50-59","Project Delivery","Ministry of Defence (excl. agencies)","AA/AO","10","10","22100","21500"
"In post","2022","50-59","Project Delivery","Ministry of Defence (excl. agencies)","EO","40","40","27280","26670"
"In post","2022","50-59","Project Delivery","Ministry of Defence (excl. agencies)","G6/G7","265","265","59100","55080"
"In post","2022","50-59","Project Delivery","Ministry of Defence (excl. agencies)","SCS level","20","20","85620","81820"
"In post","2022","50-59","Project Delivery","Ministry of Defence (excl. agencies)","SEO/HEO","490","480","38860","40580"
"In post","2022","50-59","Project Delivery","Ministry of Justice (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Ministry of Justice (excl. agencies)","G6/G7","20","20","58700","57290"
"In post","2022","50-59","Project Delivery","Ministry of Justice (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Ministry of Justice (excl. agencies)","SEO/HEO","15","15","36770","36050"
"In post","2022","50-59","Project Delivery","National Crime Agency","EO","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","National Crime Agency","SEO/HEO","10","10","45170","45480"
"In post","2022","50-59","Project Delivery","National Savings and Investments","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Planning Inspectorate","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Planning Inspectorate","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Queen Elizabeth II Centre","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Queen Elizabeth II Centre","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Registers of Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Registers of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Registers of Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Rural Payments Agency","EO","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Rural Payments Agency","G6/G7","15","15","54370","53630"
"In post","2022","50-59","Project Delivery","Rural Payments Agency","SEO/HEO","15","15","34630","35900"
"In post","2022","50-59","Project Delivery","Scottish Prison Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Scottish Prison Service","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Serious Fraud Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Submarine Delivery Agency","Unknown","375","370","49830","46710"
"In post","2022","50-59","Project Delivery","The Insolvency Service","G6/G7","10","10","[c]","[c]"
"In post","2022","50-59","Project Delivery","The Insolvency Service","SEO/HEO","10","10","39940","43340"
"In post","2022","50-59","Project Delivery","UK Debt Management Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","UK Hydrographic Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","UK Hydrographic Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","UK Space Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","UK Space Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","UK Space Agency","G6/G7","15","15","57400","57470"
"In post","2022","50-59","Project Delivery","UK Space Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","UK Space Agency","SEO/HEO","10","10","[c]","[c]"
"In post","2022","50-59","Project Delivery","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","UK Statistics Authority","G6/G7","25","25","54280","51210"
"In post","2022","50-59","Project Delivery","UK Statistics Authority","SEO/HEO","30","30","34650","36840"
"In post","2022","50-59","Project Delivery","Valuation Office Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Valuation Office Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Valuation Office Agency","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Valuation Office Agency","SEO/HEO","15","15","39580","41450"
"In post","2022","50-59","Project Delivery","Vehicle Certification Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Welsh Revenue Authority","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Welsh Revenue Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Wilton Park","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Wilton Park","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Wilton Park","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Wilton Park","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Property","Cabinet Office (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Cabinet Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Cabinet Office (excl. agencies)","G6/G7","15","15","55860","54700"
"In post","2022","50-59","Property","Cabinet Office (excl. agencies)","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Property","Cabinet Office (excl. agencies)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Property","Companies House","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Companies House","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Companies House","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Crown Prosecution Service","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Crown Prosecution Service","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Crown Prosecution Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Crown Prosecution Service","SEO/HEO","10","10","33100","32260"
"In post","2022","50-59","Property","Defence Electronics and Components Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Defence Electronics and Components Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Defence Electronics and Components Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Defence Equipment and Support","EO","50","50","20870","19680"
"In post","2022","50-59","Property","Defence Equipment and Support","G6/G7","10","10","[c]","[c]"
"In post","2022","50-59","Property","Defence Equipment and Support","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Defence Equipment and Support","SEO/HEO","55","55","31920","30680"
"In post","2022","50-59","Property","Defence Science and Technology Laboratory","G6/G7","15","15","49360","47010"
"In post","2022","50-59","Property","Defence Science and Technology Laboratory","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Department for Education (excl. agencies)","EO","5","5","[c]","[c]"
"In post","2022","50-59","Property","Department for Education (excl. agencies)","G6/G7","130","130","60890","61960"
"In post","2022","50-59","Property","Department for Education (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Department for Education (excl. agencies)","SEO/HEO","25","25","33480","32940"
"In post","2022","50-59","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","15","10","21800","21300"
"In post","2022","50-59","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","25","25","25740","25150"
"In post","2022","50-59","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","50","50","56260","53200"
"In post","2022","50-59","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","40","40","34290","35900"
"In post","2022","50-59","Property","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Department for Transport (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Department for Transport (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Department for Transport (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Department for Work and Pensions (excl. agencies)","EO","10","5","[c]","[c]"
"In post","2022","50-59","Property","Department for Work and Pensions (excl. agencies)","G6/G7","25","25","56770","49170"
"In post","2022","50-59","Property","Department for Work and Pensions (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Department for Work and Pensions (excl. agencies)","SEO/HEO","45","45","37990","35880"
"In post","2022","50-59","Property","Department of Health and Social Care (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Department of Health and Social Care (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Department of Health and Social Care (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Driver and Vehicle Licensing Agency","AA/AO","5","5","[c]","[c]"
"In post","2022","50-59","Property","Driver and Vehicle Licensing Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Driver and Vehicle Licensing Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Driver and Vehicle Licensing Agency","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Property","Driver and Vehicle Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Driver and Vehicle Standards Agency","EO","5","5","[c]","[c]"
"In post","2022","50-59","Property","Driver and Vehicle Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Driver and Vehicle Standards Agency","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Property","FCDO Services","EO","15","15","29310","28270"
"In post","2022","50-59","Property","FCDO Services","G6/G7","20","20","64950","65000"
"In post","2022","50-59","Property","FCDO Services","SEO/HEO","55","55","43100","43960"
"In post","2022","50-59","Property","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Foreign, Commonwealth and Development Office (excl. agencies)","EO","5","5","[c]","[c]"
"In post","2022","50-59","Property","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","20","20","69540","68630"
"In post","2022","50-59","Property","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","15","15","42480","43770"
"In post","2022","50-59","Property","Government Property Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Government Property Agency","EO","10","10","[c]","[c]"
"In post","2022","50-59","Property","Government Property Agency","G6/G7","35","35","60210","59740"
"In post","2022","50-59","Property","Government Property Agency","SCS level","15","15","97020","88000"
"In post","2022","50-59","Property","Government Property Agency","SEO/HEO","20","20","37470","37300"
"In post","2022","50-59","Property","Health and Safety Executive","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Health and Safety Executive","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Health and Safety Executive","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","HM Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","HM Courts and Tribunals Service","G6/G7","10","10","56370","53020"
"In post","2022","50-59","Property","HM Courts and Tribunals Service","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","HM Courts and Tribunals Service","SEO/HEO","25","25","34180","34110"
"In post","2022","50-59","Property","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","HM Land Registry","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Property","HM Revenue and Customs (excl. agencies)","AA/AO","5","5","[c]","[c]"
"In post","2022","50-59","Property","HM Revenue and Customs (excl. agencies)","EO","5","5","[c]","[c]"
"In post","2022","50-59","Property","HM Revenue and Customs (excl. agencies)","G6/G7","35","35","58330","55210"
"In post","2022","50-59","Property","HM Revenue and Customs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","HM Revenue and Customs (excl. agencies)","SEO/HEO","45","45","37700","40180"
"In post","2022","50-59","Property","Intellectual Property Office","AA/AO","5","5","[c]","[c]"
"In post","2022","50-59","Property","Intellectual Property Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Intellectual Property Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Maritime and Coastguard Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Maritime and Coastguard Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Maritime and Coastguard Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Maritime and Coastguard Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Medicines and Healthcare Products Regulatory Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Met Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Met Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Ministry of Defence (excl. agencies)","AA/AO","220","215","18730","17980"
"In post","2022","50-59","Property","Ministry of Defence (excl. agencies)","EO","110","110","27130","26670"
"In post","2022","50-59","Property","Ministry of Defence (excl. agencies)","G6/G7","70","70","56820","54540"
"In post","2022","50-59","Property","Ministry of Defence (excl. agencies)","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Property","Ministry of Defence (excl. agencies)","SEO/HEO","410","405","36480","33300"
"In post","2022","50-59","Property","Ministry of Justice (excl. agencies)","AA/AO","20","15","22130","21810"
"In post","2022","50-59","Property","Ministry of Justice (excl. agencies)","EO","15","15","27130","26020"
"In post","2022","50-59","Property","Ministry of Justice (excl. agencies)","G6/G7","55","55","59340","59000"
"In post","2022","50-59","Property","Ministry of Justice (excl. agencies)","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Property","Ministry of Justice (excl. agencies)","SEO/HEO","85","85","41720","41750"
"In post","2022","50-59","Property","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","National Crime Agency","SEO/HEO","10","10","42620","44510"
"In post","2022","50-59","Property","National Savings and Investments","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","National Savings and Investments","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Northern Ireland Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
