"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Property","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Leeds","AA/AO","10","[c]","21480","22010"
"Leaver CS","2022","Property","Leeds","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Leeds","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Leicestershire CC and Rutland","AA/AO","15","[c]","19130","19010"
"Leaver CS","2022","Property","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lincolnshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lincolnshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lincolnshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lisburn and Castlereagh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lisburn and Castlereagh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Manchester","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Merton, Kingston upon Thames and Sutton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Mid and East Antrim","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Milton Keynes","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Monmouthshire and Newport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North and North East Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North and West Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North Yorkshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North Yorkshire CC","SEO/HEO","10","[c]","35960","34390"
"Leaver CS","2022","Property","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Norwich and East Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Nottingham","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Nottingham","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Oxfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Oxfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Perth and Kinross, and Stirling","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Perth and Kinross, and Stirling","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Perth and Kinross, and Stirling","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Perth and Kinross, and Stirling","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Plymouth","AA/AO","20","[c]","21540","22010"
"Leaver CS","2022","Property","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Portsmouth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Portsmouth","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Powys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scottish Borders","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Sefton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Sheffield","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Sheffield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Somerset CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Southampton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Suffolk CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Sunderland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Swansea","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Tyneside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Tyneside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Essex","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Westminster","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Westminster","SEO/HEO","15","[c]","44350","44690"
"Leaver CS","2022","Property","Wiltshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wiltshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Worcestershire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Worcestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Worcestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","York","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","York","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","York","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Aberdeen City and Aberdeenshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Antrim and Newtownabbey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ards and North Down","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Belfast","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Berkshire","AA/AO","70","[c]","30870","27680"
"Leaver CS","2022","Security","Berkshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Berkshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Breckland and South Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Buckinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Caithness and Sutherland, and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Caithness and Sutherland, and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cambridgeshire CC","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cambridgeshire CC","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cambridgeshire CC","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cambridgeshire CC","SEO/HEO","20","[c]","41710","40580"
"Leaver CS","2022","Security","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Causeway Coast and Glens","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Central Hampshire","AA/AO","10","[c]","25210","20060"
"Leaver CS","2022","Security","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cheshire East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Clackmannanshire and Fife","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Derby","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Devon CC","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Devon CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Dorset","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Dorset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","60","[c]","33410","39070"
"Leaver CS","2022","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","10","[c]","42770","43920"
"Leaver CS","2022","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Riding of Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Essex Haven Gateway","AA/AO","15","[c]","29410","21380"
"Leaver CS","2022","Security","Essex Haven Gateway","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Flintshire and Wrexham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Glasgow City","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Gloucestershire CC","AA/AO","15","[c]","36840","39070"
"Leaver CS","2022","Security","Gloucestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Herefordshire, County of","AA/AO","10","[c]","36460","39070"
"Leaver CS","2022","Security","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Hounslow and Richmond upon Thames","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Hounslow and Richmond upon Thames","EO","15","[c]","29420","29250"
"Leaver CS","2022","Security","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Isle of Anglesey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lambeth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lancaster and Wyre","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lincolnshire CC","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lisburn and Castlereagh","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Liverpool","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Mid Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Milton Keynes","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Milton Keynes","SEO/HEO","10","[c]","35310","33450"
"Leaver CS","2022","Security","Monmouthshire and Newport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Newry, Mourne and Down","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North and West Norfolk","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North and West Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North Yorkshire CC","AA/AO","25","[c]","33490","39070"
"Leaver CS","2022","Security","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Oxfordshire CC","AA/AO","15","[c]","23270","20060"
"Leaver CS","2022","Security","Oxfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Plymouth","AA/AO","30","[c]","28130","25680"
"Leaver CS","2022","Security","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Portsmouth","AA/AO","25","[c]","29020","26140"
"Leaver CS","2022","Security","Portsmouth","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Powys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Powys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Shropshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Somerset CC","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","South Hampshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","South Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South West Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Suffolk CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Telford and Wrekin","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Warwickshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Cumbria","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Westminster","AA/AO","20","[c]","28610","25630"
"Leaver CS","2022","Security","Westminster","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Westminster","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Westminster","SEO/HEO","20","[c]","39170","38520"
"Leaver CS","2022","Security","Wiltshire","AA/AO","25","[c]","26370","22630"
"Leaver CS","2022","Security","Wiltshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","York","AA/AO","10","[c]","21010","21150"
"Leaver CS","2022","Security","York","EO","15","[c]","26320","26670"
"Leaver CS","2022","Security","York","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","York","SEO/HEO","15","[c]","35090","33300"
"Leaver CS","2022","Unknown","Aberdeen City and Aberdeenshire","AA/AO","20","[c]","23680","23630"
"Leaver CS","2022","Unknown","Aberdeen City and Aberdeenshire","EO","25","[c]","28330","27940"
"Leaver CS","2022","Unknown","Aberdeen City and Aberdeenshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Aberdeen City and Aberdeenshire","SEO/HEO","15","[c]","39360","36130"
"Leaver CS","2022","Unknown","Angus and Dundee City","AA/AO","115","[c]","21190","21050"
"Leaver CS","2022","Unknown","Angus and Dundee City","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Angus and Dundee City","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Angus and Dundee City","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Antrim and Newtownabbey","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ards and North Down","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ards and North Down","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Barking & Dagenham and Havering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Barking & Dagenham and Havering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Barnet","EO","10","[c]","30340","31060"
"Leaver CS","2022","Unknown","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Barnet","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Barnsley, Doncaster and Rotherham","AA/AO","30","[c]","21130","21260"
"Leaver CS","2022","Unknown","Barnsley, Doncaster and Rotherham","EO","10","[c]","27570","27570"
"Leaver CS","2022","Unknown","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","30","[c]","38330","40000"
"Leaver CS","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bedford","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bedford","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bedford","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Belfast","AA/AO","90","[c]","21470","21680"
