"Status","Year","Region_ITL2","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","East Wales","AA","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","AO","Female","Heterosexual / straight","165","[c]","21170","21260"
"Leaver CS","2022","East Wales","AO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","AO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","AO","Female","Unknown","185","[c]","20510","20430"
"Leaver CS","2022","East Wales","AO","Male","Heterosexual / straight","155","[c]","21200","20990"
"Leaver CS","2022","East Wales","AO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","AO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","AO","Male","Unknown","155","[c]","20450","19940"
"Leaver CS","2022","East Wales","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","EO","Female","Heterosexual / straight","75","[c]","26890","27570"
"Leaver CS","2022","East Wales","EO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","EO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","EO","Female","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","EO","Male","Heterosexual / straight","75","[c]","26750","26780"
"Leaver CS","2022","East Wales","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","EO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","EO","Male","Unknown","80","[c]","25310","24240"
"Leaver CS","2022","East Wales","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","G6","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","G6","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","G7","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","G7","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","G7","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","HEO","Female","Heterosexual / straight","45","[c]","34040","34230"
"Leaver CS","2022","East Wales","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","HEO","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","HEO","Male","Heterosexual / straight","45","[c]","32810","33040"
"Leaver CS","2022","East Wales","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","HEO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","HEO","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SCS level","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SEO","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SEO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SEO","Male","Heterosexual / straight","40","[c]","41020","39880"
"Leaver CS","2022","East Wales","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SEO","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Unknown","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Unknown","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AA","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AA","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AA","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AA","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AO","Female","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AO","Male","Heterosexual / straight","80","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AO","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","EO","Female","Heterosexual / straight","30","[c]","27300","27570"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","EO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","EO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","EO","Male","Heterosexual / straight","55","[c]","27030","26930"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","EO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G7","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","HEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","HEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","AA","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","AA","Female","Unknown","35","[c]","21690","21050"
"Leaver CS","2022","Eastern Scotland","AA","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","AA","Male","Unknown","55","[c]","22270","21640"
"Leaver CS","2022","Eastern Scotland","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","AO","Female","Heterosexual / straight","100","[c]","21930","21260"
"Leaver CS","2022","Eastern Scotland","AO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","AO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","AO","Female","Unknown","240","[c]","22500","21640"
"Leaver CS","2022","Eastern Scotland","AO","Male","Heterosexual / straight","80","[c]","22760","21260"
"Leaver CS","2022","Eastern Scotland","AO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","AO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","AO","Male","Unknown","205","[c]","25070","25120"
"Leaver CS","2022","Eastern Scotland","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","EO","Female","Heterosexual / straight","80","[c]","28290","27570"
"Leaver CS","2022","Eastern Scotland","EO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","EO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","EO","Female","Unknown","80","[c]","29220","27860"
"Leaver CS","2022","Eastern Scotland","EO","Male","Heterosexual / straight","60","[c]","29550","27570"
"Leaver CS","2022","Eastern Scotland","EO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","EO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","EO","Male","Unknown","90","[c]","31610","31060"
"Leaver CS","2022","Eastern Scotland","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","G6","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","G6","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","G6","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","G6","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","G7","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","G7","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","G7","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","G7","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","HEO","Female","Heterosexual / straight","30","[c]","35060","34450"
"Leaver CS","2022","Eastern Scotland","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","HEO","Female","Unknown","55","[c]","34250","33310"
"Leaver CS","2022","Eastern Scotland","HEO","Male","Heterosexual / straight","40","[c]","35820","36130"
"Leaver CS","2022","Eastern Scotland","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","HEO","Male","Unknown","50","[c]","36410","36130"
"Leaver CS","2022","Eastern Scotland","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","SCS level","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","SEO","Female","Heterosexual / straight","40","[c]","44920","46020"
"Leaver CS","2022","Eastern Scotland","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","SEO","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","SEO","Male","Heterosexual / straight","35","[c]","44310","43710"
"Leaver CS","2022","Eastern Scotland","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","SEO","Male","Unknown","40","[c]","45630","46100"
"Leaver CS","2022","Eastern Scotland","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","AA","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Essex","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","AA","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Essex","AA","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Essex","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","AA","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Essex","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","AO","Female","Heterosexual / straight","65","[c]","23160","23970"
"Leaver CS","2022","Essex","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","AO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Essex","AO","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Essex","AO","Male","Heterosexual / straight","45","[c]","24890","24180"
"Leaver CS","2022","Essex","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","AO","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Essex","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
