"Status","Year","Ethnicity","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Black","Sheffield","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Shetland Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Shetland Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Shetland Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Shropshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Shropshire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Black","Shropshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Solihull","Outside London","Female","25","25","[c]","[c]"
"In post","2022","Black","Solihull","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Black","Solihull","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Somerset CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Somerset CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Somerset CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","South and West Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","South and West Derbyshire","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Black","South and West Derbyshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","South Ayrshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","South Ayrshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","South Ayrshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","South Hampshire","Outside London","Female","30","25","[c]","[c]"
"In post","2022","Black","South Hampshire","Outside London","Male","35","30","29340","26220"
"In post","2022","Black","South Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","South Lanarkshire","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Black","South Lanarkshire","Outside London","Male","15","10","[c]","[c]"
"In post","2022","Black","South Lanarkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","South Nottinghamshire","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Black","South Nottinghamshire","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Black","South Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","South Teesside","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","South Teesside","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","South Teesside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","South West Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","South West Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","South West Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Southampton","Outside London","Female","15","10","[c]","[c]"
"In post","2022","Black","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Southampton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Southend-on-Sea","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Black","Southend-on-Sea","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Black","Southend-on-Sea","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Staffordshire CC","Outside London","Female","40","40","29350","27570"
"In post","2022","Black","Staffordshire CC","Outside London","Male","40","40","31010","30450"
"In post","2022","Black","Staffordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Stoke-on-Trent","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Black","Stoke-on-Trent","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Black","Stoke-on-Trent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Suffolk CC","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Black","Suffolk CC","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Black","Suffolk CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Sunderland","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Black","Sunderland","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Black","Sunderland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Swansea","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Black","Swansea","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Black","Swansea","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Swindon","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Black","Swindon","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Swindon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Telford and Wrekin","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Black","Telford and Wrekin","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Black","Telford and Wrekin","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Thurrock","Outside London","Female","25","25","[c]","[c]"
"In post","2022","Black","Thurrock","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Black","Thurrock","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Torbay","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Torbay","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Torbay","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Tower Hamlets","London","Female","360","350","37780","34260"
"In post","2022","Black","Tower Hamlets","London","Male","185","185","41910","40450"
"In post","2022","Black","Tower Hamlets","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Tyneside","Outside London","Female","65","60","26250","21300"
"In post","2022","Black","Tyneside","Outside London","Male","60","55","31790","27570"
"In post","2022","Black","Tyneside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Unknown","Female","40","35","32840","31060"
"In post","2022","Black","Unknown","Unknown","Male","20","20","[c]","[c]"
"In post","2022","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Wakefield","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Black","Wakefield","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Black","Wakefield","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Walsall","Outside London","Female","30","25","[c]","[c]"
"In post","2022","Black","Walsall","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Black","Walsall","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Wandsworth","London","Female","130","120","30710","28440"
"In post","2022","Black","Wandsworth","London","Male","100","95","33320","33550"
"In post","2022","Black","Wandsworth","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Warrington","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Black","Warrington","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Black","Warrington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Warwickshire CC","Outside London","Female","15","10","[c]","[c]"
"In post","2022","Black","Warwickshire CC","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Black","Warwickshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Essex","Outside London","Female","30","25","30950","29290"
"In post","2022","Black","West Essex","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Black","West Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Lothian","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Lothian","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Lothian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Northamptonshire","Outside London","Female","40","35","25840","24800"
"In post","2022","Black","West Northamptonshire","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Black","West Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Surrey","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Black","West Surrey","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Black","West Surrey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Sussex (North East)","Outside London","Female","25","20","[c]","[c]"
"In post","2022","Black","West Sussex (North East)","Outside London","Male","20","15","[c]","[c]"
"In post","2022","Black","West Sussex (North East)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Sussex (South West)","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Black","West Sussex (South West)","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Black","West Sussex (South West)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Westminster","London","Female","2480","2415","38910","34900"
"In post","2022","Black","Westminster","London","Male","1095","1090","40520","36650"
"In post","2022","Black","Westminster","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Wiltshire","Outside London","Female","35","35","32100","28590"
"In post","2022","Black","Wiltshire","Outside London","Male","30","30","34040","33300"
"In post","2022","Black","Wiltshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Wirral","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Wirral","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Black","Wirral","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Wolverhampton","Outside London","Female","60","55","26060","25990"
"In post","2022","Black","Wolverhampton","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Black","Wolverhampton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Worcestershire CC","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Black","Worcestershire CC","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Black","Worcestershire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","York","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Black","York","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Black","York","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Aberdeen City and Aberdeenshire","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Mixed","Aberdeen City and Aberdeenshire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Mixed","Aberdeen City and Aberdeenshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Angus and Dundee City","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Mixed","Angus and Dundee City","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Mixed","Angus and Dundee City","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Antrim and Newtownabbey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Antrim and Newtownabbey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Antrim and Newtownabbey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Ards and North Down","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Ards and North Down","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Ards and North Down","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Armagh City, Banbridge and Craigavon","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Armagh City, Banbridge and Craigavon","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Armagh City, Banbridge and Craigavon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Barking & Dagenham and Havering","London","Female","10","10","[c]","[c]"
"In post","2022","Mixed","Barking & Dagenham and Havering","London","Male","10","10","[c]","[c]"
"In post","2022","Mixed","Barking & Dagenham and Havering","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Barnet","London","Female","65","60","33590","31060"
"In post","2022","Mixed","Barnet","London","Male","25","25","[c]","[c]"
"In post","2022","Mixed","Barnet","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Barnsley, Doncaster and Rotherham","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Mixed","Barnsley, Doncaster and Rotherham","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Mixed","Barnsley, Doncaster and Rotherham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","95","90","36500","32770"
"In post","2022","Mixed","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","105","105","35940","33300"
"In post","2022","Mixed","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Bedford","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Mixed","Bedford","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Mixed","Bedford","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Belfast","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Mixed","Belfast","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Mixed","Belfast","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Berkshire","Outside London","Female","25","25","[c]","[c]"
"In post","2022","Mixed","Berkshire","Outside London","Male","30","30","36460","29610"
"In post","2022","Mixed","Berkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Bexley and Greenwich","London","Female","25","25","[c]","[c]"
"In post","2022","Mixed","Bexley and Greenwich","London","Male","20","20","[c]","[c]"
"In post","2022","Mixed","Bexley and Greenwich","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Birmingham","Outside London","Female","215","200","29720","27570"
"In post","2022","Mixed","Birmingham","Outside London","Male","95","95","30770","27570"
"In post","2022","Mixed","Birmingham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Blackburn with Darwen","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Blackburn with Darwen","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Blackburn with Darwen","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Blackpool","Outside London","Female","25","20","[c]","[c]"
"In post","2022","Mixed","Blackpool","Outside London","Male","20","15","[c]","[c]"
"In post","2022","Mixed","Blackpool","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Bournemouth, Christchurch and Poole","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Bournemouth, Christchurch and Poole","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Mixed","Bournemouth, Christchurch and Poole","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Bradford","Outside London","Female","25","20","[c]","[c]"
"In post","2022","Mixed","Bradford","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Mixed","Bradford","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Breckland and South Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Breckland and South Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Breckland and South Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Brent","London","Female","20","15","[c]","[c]"
"In post","2022","Mixed","Brent","London","Male","5","5","[c]","[c]"
"In post","2022","Mixed","Brent","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Bridgend and Neath Port Talbot","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Bridgend and Neath Port Talbot","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Bridgend and Neath Port Talbot","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Brighton and Hove","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Mixed","Brighton and Hove","Outside London","Male","10","5","[c]","[c]"
"In post","2022","Mixed","Brighton and Hove","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Bristol, City of","Outside London","Female","85","80","32520","29720"
"In post","2022","Mixed","Bristol, City of","Outside London","Male","60","60","35130","30780"
"In post","2022","Mixed","Bristol, City of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Bromley","London","Female","15","15","[c]","[c]"
"In post","2022","Mixed","Bromley","London","Male","10","10","[c]","[c]"
"In post","2022","Mixed","Bromley","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Buckinghamshire","Outside London","Female","25","25","[c]","[c]"
"In post","2022","Mixed","Buckinghamshire","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Mixed","Buckinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Caithness and Sutherland, and Ross and Cromarty","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Caithness and Sutherland, and Ross and Cromarty","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Caithness and Sutherland, and Ross and Cromarty","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Calderdale and Kirklees","Outside London","Female","15","10","[c]","[c]"
"In post","2022","Mixed","Calderdale and Kirklees","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Mixed","Calderdale and Kirklees","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Cambridgeshire CC","Outside London","Female","25","25","[c]","[c]"
"In post","2022","Mixed","Cambridgeshire CC","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Mixed","Cambridgeshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Camden and City of London","London","Female","40","35","39530","31880"
"In post","2022","Mixed","Camden and City of London","London","Male","30","30","40160","32230"
"In post","2022","Mixed","Camden and City of London","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Cardiff and Vale of Glamorgan","Outside London","Female","115","110","33280","29430"
"In post","2022","Mixed","Cardiff and Vale of Glamorgan","Outside London","Male","75","70","34710","33080"
"In post","2022","Mixed","Cardiff and Vale of Glamorgan","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Causeway Coast and Glens","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Causeway Coast and Glens","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Causeway Coast and Glens","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Central Bedfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Central Bedfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Central Bedfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Central Hampshire","Outside London","Female","25","25","[c]","[c]"
"In post","2022","Mixed","Central Hampshire","Outside London","Male","40","40","39980","38070"
"In post","2022","Mixed","Central Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Central Valleys","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Mixed","Central Valleys","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Mixed","Central Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Cheshire East","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Mixed","Cheshire East","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Mixed","Cheshire East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Cheshire West and Chester","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Cheshire West and Chester","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Cheshire West and Chester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Chorley and West Lancashire","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Mixed","Chorley and West Lancashire","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Mixed","Chorley and West Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","City of Edinburgh","Outside London","Female","65","60","40150","35840"
"In post","2022","Mixed","City of Edinburgh","Outside London","Male","50","50","39290","31920"
"In post","2022","Mixed","City of Edinburgh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Clackmannanshire and Fife","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Clackmannanshire and Fife","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Clackmannanshire and Fife","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Conwy and Denbighshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Conwy and Denbighshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Conwy and Denbighshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Cornwall and Isles of Scilly","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Mixed","Cornwall and Isles of Scilly","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Mixed","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Coventry","Outside London","Female","30","30","30390","27570"
"In post","2022","Mixed","Coventry","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Mixed","Coventry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Croydon","London","Female","235","220","37290","33900"
"In post","2022","Mixed","Croydon","London","Male","125","125","39580","37290"
"In post","2022","Mixed","Croydon","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Darlington","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Mixed","Darlington","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Darlington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Derby","Outside London","Female","20","15","[c]","[c]"
"In post","2022","Mixed","Derby","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Mixed","Derby","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Derry City and Strabane","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Derry City and Strabane","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Derry City and Strabane","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Devon CC","Outside London","Female","40","35","30450","27630"
"In post","2022","Mixed","Devon CC","Outside London","Male","35","35","35270","33860"
"In post","2022","Mixed","Devon CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Dorset","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Mixed","Dorset","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Mixed","Dorset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Dudley","Outside London","Female","15","10","[c]","[c]"
"In post","2022","Mixed","Dudley","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Mixed","Dudley","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Dumfries and Galloway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Dumfries and Galloway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Dumfries and Galloway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Durham","Outside London","Female","25","20","[c]","[c]"
"In post","2022","Mixed","Durham","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Mixed","Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Ealing","London","Female","15","15","[c]","[c]"
"In post","2022","Mixed","Ealing","London","Male","10","10","[c]","[c]"
"In post","2022","Mixed","Ealing","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Ayrshire and North Ayrshire mainland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Ayrshire and North Ayrshire mainland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Ayrshire and North Ayrshire mainland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Derbyshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Mixed","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Kent","Outside London","Female","30","30","28580","27370"
"In post","2022","Mixed","East Kent","Outside London","Male","30","30","[c]","[c]"
"In post","2022","Mixed","East Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Lothian and Midlothian","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Lothian and Midlothian","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Lothian and Midlothian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Merseyside","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Mixed","East Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Riding of Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Riding of Yorkshire","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Mixed","East Riding of Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Surrey","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Mixed","East Surrey","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Mixed","East Surrey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Sussex CC","Outside London","Female","30","30","26800","26140"
"In post","2022","Mixed","East Sussex CC","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Mixed","East Sussex CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
