"Status","Year","Disability","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Disclosure Scotland","AA","35","[c]","21050","21050"
"New entrant CS","2022","Declared non-disabled","Disclosure Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Disclosure Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Disclosure Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Disclosure Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","AA","120","[c]","18370","18310"
"New entrant CS","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","AO","200","[c]","21860","21840"
"New entrant CS","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","EO","35","[c]","26270","26130"
"New entrant CS","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Driver and Vehicle Standards Agency","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Driver and Vehicle Standards Agency","AO","75","[c]","22720","21840"
"New entrant CS","2022","Declared non-disabled","Driver and Vehicle Standards Agency","EO","145","[c]","26690","26130"
"New entrant CS","2022","Declared non-disabled","Driver and Vehicle Standards Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Driver and Vehicle Standards Agency","HEO","30","[c]","31530","30730"
"New entrant CS","2022","Declared non-disabled","Driver and Vehicle Standards Agency","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Education and Skills Funding Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Education and Skills Funding Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Education and Skills Funding Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Education and Skills Funding Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Education and Skills Funding Agency","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Education and Skills Funding Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Education and Skills Funding Agency","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Education Scotland","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Education Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Education Scotland","G6","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Education Scotland","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Education Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Education Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Estyn","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Estyn","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Estyn","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Estyn","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Food Standards Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Food Standards Agency","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Food Standards Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Food Standards Agency","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Food Standards Agency","HEO","35","[c]","31030","30350"
"New entrant CS","2022","Declared non-disabled","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Food Standards Agency","SEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Food Standards Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Food Standards Scotland","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Food Standards Scotland","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Food Standards Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Food Standards Scotland","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Food Standards Scotland","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Food Standards Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Actuary's Department","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Actuary's Department","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Actuary's Department","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Actuary's Department","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Actuary's Department","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Actuary's Department","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Internal Audit Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Internal Audit Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Internal Audit Agency","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Internal Audit Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Internal Audit Agency","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Legal Department","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Legal Department","EO","115","[c]","27340","26950"
"New entrant CS","2022","Declared non-disabled","Government Legal Department","G6","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Legal Department","G7","95","[c]","50460","50500"
"New entrant CS","2022","Declared non-disabled","Government Legal Department","HEO","40","[c]","43290","43920"
"New entrant CS","2022","Declared non-disabled","Government Legal Department","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Legal Department","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Property Agency","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Property Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Property Agency","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Property Agency","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Property Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Property Agency","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Health and Safety Executive","AO","30","[c]","20620","20730"
"New entrant CS","2022","Declared non-disabled","Health and Safety Executive","EO","75","[c]","26430","26370"
"New entrant CS","2022","Declared non-disabled","Health and Safety Executive","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Health and Safety Executive","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Health and Safety Executive","HEO","50","[c]","32530","31660"
"New entrant CS","2022","Declared non-disabled","Health and Safety Executive","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Health and Safety Executive","SEO","45","[c]","48610","42600"
"New entrant CS","2022","Declared non-disabled","HM Courts and Tribunals Service","AA","100","[c]","19530","19200"
"New entrant CS","2022","Declared non-disabled","HM Courts and Tribunals Service","AO","505","[c]","21410","20970"
"New entrant CS","2022","Declared non-disabled","HM Courts and Tribunals Service","EO","110","[c]","26310","25120"
"New entrant CS","2022","Declared non-disabled","HM Courts and Tribunals Service","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Courts and Tribunals Service","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Courts and Tribunals Service","HEO","80","[c]","31910","30450"
"New entrant CS","2022","Declared non-disabled","HM Courts and Tribunals Service","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Courts and Tribunals Service","SEO","45","[c]","38390","36050"
"New entrant CS","2022","Declared non-disabled","HM Crown Prosecution Service Inspectorate","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Crown Prosecution Service Inspectorate","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Crown Prosecution Service Inspectorate","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Land Registry","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Land Registry","AO","95","[c]","22670","22600"
"New entrant CS","2022","Declared non-disabled","HM Land Registry","EO","55","[c]","27650","27130"
"New entrant CS","2022","Declared non-disabled","HM Land Registry","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Land Registry","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Land Registry","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Prison and Probation Service","AA","745","[c]","21150","20890"
"New entrant CS","2022","Declared non-disabled","HM Prison and Probation Service","AO","2640","[c]","24800","23140"
"New entrant CS","2022","Declared non-disabled","HM Prison and Probation Service","EO","120","[c]","25490","24620"
"New entrant CS","2022","Declared non-disabled","HM Prison and Probation Service","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Prison and Probation Service","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Prison and Probation Service","HEO","120","[c]","30020","27700"
"New entrant CS","2022","Declared non-disabled","HM Prison and Probation Service","SEO","80","[c]","39250","38280"
"New entrant CS","2022","Declared non-disabled","HM Prison and Probation Service","Unknown","4045","[c]","28660","24800"
"New entrant CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","AO","1930","[c]","21310","21250"
"New entrant CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","EO","1320","[c]","27020","26590"
"New entrant CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","G6","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","G7","100","[c]","54650","52080"
"New entrant CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HEO","900","[c]","33830","33080"
"New entrant CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","SEO","135","[c]","41150","40180"
"New entrant CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Treasury (excl. agencies)","AO","35","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Treasury (excl. agencies)","EO","45","[c]","25250","25000"
"New entrant CS","2022","Declared non-disabled","HM Treasury (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Treasury (excl. agencies)","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Treasury (excl. agencies)","HEO","100","[c]","30350","29320"
"New entrant CS","2022","Declared non-disabled","HM Treasury (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intellectual Property Office","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intellectual Property Office","AO","40","[c]","21810","21810"
"New entrant CS","2022","Declared non-disabled","Intellectual Property Office","EO","45","[c]","26860","24030"
"New entrant CS","2022","Declared non-disabled","Intellectual Property Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intellectual Property Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intellectual Property Office","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intellectual Property Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intellectual Property Office","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal Aid Agency","AO","45","[c]","20970","20970"
"New entrant CS","2022","Declared non-disabled","Legal Aid Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal Aid Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal Aid Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Maritime and Coastguard Agency","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Maritime and Coastguard Agency","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Maritime and Coastguard Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Maritime and Coastguard Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Maritime and Coastguard Agency","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Maritime and Coastguard Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Maritime and Coastguard Agency","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Met Office","AA","45","[c]","17710","17900"
"New entrant CS","2022","Declared non-disabled","Met Office","AO","35","[c]","20970","20910"
"New entrant CS","2022","Declared non-disabled","Met Office","EO","60","[c]","24610","24360"
"New entrant CS","2022","Declared non-disabled","Met Office","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Met Office","G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Met Office","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Met Office","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","AA","170","[c]","21300","19810"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","AO","370","[c]","22860","21170"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","EO","320","[c]","27660","26350"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","G6","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","G7","40","[c]","57550","53500"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","HEO","295","[c]","34090","33000"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","SEO","140","[c]","42200","40000"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","EO","65","[c]","27090","28310"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","G7","60","[c]","55810","54900"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","HEO","110","[c]","32590","33370"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","SEO","85","[c]","40370","41750"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Infrastructure Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Infrastructure Commission","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Infrastructure Commission","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Infrastructure Commission","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Infrastructure Commission","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Records of Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Records of Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Records of Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Records of Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Records of Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Records of Scotland","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Records of Scotland","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Savings and Investments","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Savings and Investments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Savings and Investments","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Savings and Investments","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Savings and Investments","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland Office","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland Office","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland Office","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Budget Responsibility","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Budget Responsibility","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Budget Responsibility","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Budget Responsibility","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","G7","70","[c]","71250","70500"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","SEO","90","[c]","46710","46360"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","AO","45","[c]","19790","19750"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","EO","175","[c]","25880","25750"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","G7","70","[c]","58680","57660"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","HEO","45","[c]","34400","35000"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","SEO","45","[c]","41340","42000"
"New entrant CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Public Guardian","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Public Guardian","AO","55","[c]","20970","20970"
"New entrant CS","2022","Declared non-disabled","Office of the Public Guardian","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Public Guardian","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Public Guardian","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Public Guardian","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Scottish Charity Regulator","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Scottish Charity Regulator","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Scottish Charity Regulator","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Scottish Charity Regulator","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Scottish Charity Regulator","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AO","[c]","[c]","[c]","[c]"
