"Status","Year","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","White","UK Statistics Authority","Outside London","4235","3780","33600","30710"
"In post","2022","White","UK Supreme Court","London","35","35","42280","37230"
"In post","2022","White","Water Services Regulation Authority","London","65","65","69490","66500"
"In post","2022","White","Water Services Regulation Authority","Outside London","125","120","54130","51630"
"In post","2022","White","Welsh Government","London","5","5","[c]","[c]"
"In post","2022","White","Welsh Government","Outside London","5335","5030","41950","38160"
"In post","2022","White","Welsh Government","Overseas","10","10","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","London","45","[c]","42200","43920"
"Leaver CS","2022","Asian","Attorney General's Departments","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","London","35","[c]","54930","54700"
"Leaver CS","2022","Asian","Cabinet Office","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Chancellor's other departments","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Competition and Markets Authority","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","London","35","[c]","40630","33640"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Digital, Culture, Media and Sport","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","London","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for International Trade","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","London","195","[c]","30890","31060"
"Leaver CS","2022","Asian","Department for Work and Pensions","Outside London","390","[c]","26430","27570"
"Leaver CS","2022","Asian","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","London","190","[c]","41610","33340"
"Leaver CS","2022","Asian","Department of Health and Social Care","Outside London","105","[c]","40850","32330"
"Leaver CS","2022","Asian","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Foreign, Commonwealth and Development Office","London","30","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Foreign, Commonwealth and Development Office","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Land Registry","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Land Registry","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Revenue and Customs","London","70","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Revenue and Customs","Outside London","230","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Treasury","London","50","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Home Office","London","125","[c]","33320","29080"
"Leaver CS","2022","Asian","Home Office","Outside London","50","[c]","24610","23280"
"Leaver CS","2022","Asian","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Defence","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Defence","Outside London","85","[c]","31230","27540"
"Leaver CS","2022","Asian","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","London","140","[c]","30760","24310"
"Leaver CS","2022","Asian","Ministry of Justice","Outside London","195","[c]","23990","20970"
"Leaver CS","2022","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Gas and Electricity Markets","London","30","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scottish Government","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","The National Archives","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","UK Export Finance","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","UK Statistics Authority","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","UK Statistics Authority","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Water Services Regulation Authority","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Welsh Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","London","30","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Chancellor's other departments","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Business, Energy and Industrial Strategy","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Digital, Culture, Media and Sport","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Education","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Education","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Environment, Food and Rural Affairs","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for International Trade","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Levelling Up, Housing and Communities","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Transport","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Work and Pensions","London","220","[c]","30320","31060"
"Leaver CS","2022","Black","Department for Work and Pensions","Outside London","190","[c]","27200","27570"
"Leaver CS","2022","Black","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department of Health and Social Care","London","145","[c]","38030","32840"
"Leaver CS","2022","Black","Department of Health and Social Care","Outside London","55","[c]","32740","28060"
"Leaver CS","2022","Black","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs","London","35","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Treasury","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Home Office","London","70","[c]","33680","29030"
"Leaver CS","2022","Black","Home Office","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence","Outside London","55","[c]","32950","33000"
"Leaver CS","2022","Black","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Justice","London","190","[c]","29490","23720"
"Leaver CS","2022","Black","Ministry of Justice","Outside London","140","[c]","25760","21300"
"Leaver CS","2022","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Export Finance","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Welsh Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Attorney General's Departments","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Attorney General's Departments","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Competition and Markets Authority","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Digital, Culture, Media and Sport","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Education","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Education","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Environment, Food and Rural Affairs","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Environment, Food and Rural Affairs","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for International Trade","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Levelling Up, Housing and Communities","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Transport","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Transport","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Work and Pensions","London","75","[c]","31150","31060"
"Leaver CS","2022","Mixed","Department for Work and Pensions","Outside London","165","[c]","25490","27570"
"Leaver CS","2022","Mixed","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department of Health and Social Care","London","40","[c]","43700","40070"
"Leaver CS","2022","Mixed","Department of Health and Social Care","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Food Standards Agency","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Foreign, Commonwealth and Development Office","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Land Registry","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Revenue and Customs","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Revenue and Customs","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Treasury","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Home Office","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Home Office","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Defence","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Defence","Outside London","55","[c]","32030","30370"
"Leaver CS","2022","Mixed","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Justice","London","60","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Justice","Outside London","130","[c]","24790","20970"
"Leaver CS","2022","Mixed","Ministry of Justice","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of Gas and Electricity Markets","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","UK Statistics Authority","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Welsh Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Attorney General's Departments","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Cabinet Office","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
