"Status","Year","Age","Ethnicity","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","40-49","Black","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Essex","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Greater Manchester","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Inner London - East","London","55","[c]","40120","40070"
"Leaver Dept.","2022","40-49","Black","Inner London - West","London","65","[c]","40830","37390"
"Leaver Dept.","2022","40-49","Black","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Outer London - East and North East","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Outer London - South","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Outer London - West and North West","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","West Midlands","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","West Yorkshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Inner London - East","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Inner London - West","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Outer London - West and North West","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Inner London - East","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","East Anglia","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Inner London - East","London","55","[c]","52650","52610"
"Leaver Dept.","2022","40-49","Undeclared","Inner London - West","London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Merseyside","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Northumberland, and Tyne and Wear","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Outer London - West and North West","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","West Midlands","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","West Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Derbyshire and Nottinghamshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","East Wales","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Eastern Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Inner London - East","London","40","[c]","52610","53390"
"Leaver Dept.","2022","40-49","Unknown","Inner London - West","London","265","[c]","57540","55450"
"Leaver Dept.","2022","40-49","Unknown","Kent","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Lancashire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Merseyside","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Northumberland, and Tyne and Wear","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Outer London - West and North West","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","South Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Southern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","West Midlands","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","West Yorkshire","Outside London","85","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Berkshire, Buckinghamshire and Oxfordshire","Outside London","80","[c]","45810","43880"
"Leaver Dept.","2022","40-49","White","Cheshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Cumbria","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Derbyshire and Nottinghamshire","Outside London","80","[c]","37010","30020"
"Leaver Dept.","2022","40-49","White","Devon","Outside London","45","[c]","36570","32150"
"Leaver Dept.","2022","40-49","White","Dorset and Somerset","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","East Anglia","Outside London","80","[c]","39520","33630"
"Leaver Dept.","2022","40-49","White","East Wales","Outside London","90","[c]","36940","32380"
"Leaver Dept.","2022","40-49","White","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Eastern Scotland","Outside London","100","[c]","31490","27570"
"Leaver Dept.","2022","40-49","White","Essex","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","340","[c]","42840","40060"
"Leaver Dept.","2022","40-49","White","Greater Manchester","Outside London","145","[c]","39220","32310"
"Leaver Dept.","2022","40-49","White","Hampshire and Isle of Wight","Outside London","40","[c]","43230","37450"
"Leaver Dept.","2022","40-49","White","Herefordshire, Worcestershire and Warwickshire","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Inner London - East","London","340","[c]","51000","51250"
"Leaver Dept.","2022","40-49","White","Inner London - West","London","465","[c]","60310","57680"
"Leaver Dept.","2022","40-49","White","Kent","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Lancashire","Outside London","45","[c]","39810","35310"
"Leaver Dept.","2022","40-49","White","Leicestershire, Rutland and Northamptonshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Lincolnshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Merseyside","Outside London","125","[c]","34870","29560"
"Leaver Dept.","2022","40-49","White","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","North Yorkshire","Outside London","40","[c]","44420","39050"
"Leaver Dept.","2022","40-49","White","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Northumberland, and Tyne and Wear","Outside London","155","[c]","34550","27570"
"Leaver Dept.","2022","40-49","White","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Outer London - South","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Outer London - West and North West","London","145","[c]","50460","50370"
"Leaver Dept.","2022","40-49","White","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Shropshire and Staffordshire","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","South Yorkshire","Outside London","55","[c]","41740","38090"
"Leaver Dept.","2022","40-49","White","Southern Scotland","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Surrey, East and West Sussex","Outside London","45","[c]","40000","32150"
"Leaver Dept.","2022","40-49","White","Tees Valley and Durham","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Unknown","Unknown","60","[c]","39120","32180"
"Leaver Dept.","2022","40-49","White","West Central Scotland","Outside London","105","[c]","29120","27570"
"Leaver Dept.","2022","40-49","White","West Midlands","Outside London","120","[c]","40080","36620"
"Leaver Dept.","2022","40-49","White","West Wales and The Valleys","Outside London","40","[c]","37900","31030"
"Leaver Dept.","2022","40-49","White","West Yorkshire","Outside London","135","[c]","42040","38390"
"Leaver Dept.","2022","50-59","Asian","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Inner London - East","London","40","[c]","55040","47210"
"Leaver Dept.","2022","50-59","Asian","Inner London - West","London","50","[c]","51270","42900"
"Leaver Dept.","2022","50-59","Asian","Kent","Outside London","[c]","[c]","[c]","[c]"
