"Status","Year","Age","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","50-59","SEO/HEO","HEO","Heterosexual / straight","355","[c]","32640","32310"
"Leaver Dept.","2022","50-59","SEO/HEO","HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","SEO/HEO","HEO","Undeclared","85","[c]","32630","32330"
"Leaver Dept.","2022","50-59","SEO/HEO","HEO","Unknown","120","[c]","33670","34150"
"Leaver Dept.","2022","50-59","SEO/HEO","SEO","Heterosexual / straight","375","[c]","40420","40070"
"Leaver Dept.","2022","50-59","SEO/HEO","SEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","SEO/HEO","SEO","Undeclared","95","[c]","40870","40600"
"Leaver Dept.","2022","50-59","SEO/HEO","SEO","Unknown","120","[c]","40420","40540"
"Leaver Dept.","2022","50-59","Unknown","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","AA/AO","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","AA/AO","AA","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","AA/AO","AO","Heterosexual / straight","50","[c]","21860","21750"
"Leaver Dept.","2022","60-64","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","AA/AO","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","AA/AO","AO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","EO","EO","Heterosexual / straight","70","[c]","26750","27570"
"Leaver Dept.","2022","60-64","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","EO","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","EO","EO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","G6/G7","G6","Heterosexual / straight","35","[c]","71640","69010"
"Leaver Dept.","2022","60-64","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","G6/G7","G6","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","G6/G7","G6","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","G6/G7","G7","Heterosexual / straight","55","[c]","53940","53230"
"Leaver Dept.","2022","60-64","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","G6/G7","G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","G6/G7","G7","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","SCS level","SCS level","Heterosexual / straight","35","[c]","116380","114000"
"Leaver Dept.","2022","60-64","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","SCS level","SCS level","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","SCS level","SCS level","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","SEO/HEO","HEO","Heterosexual / straight","55","[c]","33520","33340"
"Leaver Dept.","2022","60-64","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","SEO/HEO","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","SEO/HEO","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","SEO/HEO","SEO","Heterosexual / straight","60","[c]","40190","40060"
"Leaver Dept.","2022","60-64","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","SEO/HEO","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","SEO/HEO","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","AA/AO","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","AA/AO","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","AA/AO","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","EO","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","G6/G7","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","G6/G7","G6","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","G6/G7","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","G6/G7","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","G6/G7","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","SCS level","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","SCS level","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","SCS level","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","SEO/HEO","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","SEO/HEO","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","SEO/HEO","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","SEO/HEO","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","SEO/HEO","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","AA/AO","AA","Heterosexual / straight","75","[c]","19750","20560"
"New entrant CS","2022","16-19","AA/AO","AA","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","AA/AO","AA","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","AA/AO","AA","Unknown","110","[c]","19580","19590"
"New entrant CS","2022","16-19","AA/AO","AO","Heterosexual / straight","315","[c]","21920","21260"
"New entrant CS","2022","16-19","AA/AO","AO","LGBO","35","[c]","23150","21840"
"New entrant CS","2022","16-19","AA/AO","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","AA/AO","AO","Unknown","205","[c]","22310","21300"
"New entrant CS","2022","16-19","EO","EO","Heterosexual / straight","100","[c]","24430","25000"
"New entrant CS","2022","16-19","EO","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","EO","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","EO","EO","Unknown","95","[c]","21830","23670"
"New entrant CS","2022","16-19","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","AA/AO","AA","Heterosexual / straight","725","[c]","20480","20890"
"New entrant CS","2022","20-29","AA/AO","AA","LGBO","145","[c]","20450","20890"
"New entrant CS","2022","20-29","AA/AO","AA","Undeclared","65","[c]","19610","19200"
"New entrant CS","2022","20-29","AA/AO","AA","Unknown","690","[c]","20680","20890"
"New entrant CS","2022","20-29","AA/AO","AO","Heterosexual / straight","5300","[c]","22350","21260"
"New entrant CS","2022","20-29","AA/AO","AO","LGBO","810","[c]","22110","21260"
"New entrant CS","2022","20-29","AA/AO","AO","Undeclared","365","[c]","22100","21260"
"New entrant CS","2022","20-29","AA/AO","AO","Unknown","3545","[c]","22360","21300"
"New entrant CS","2022","20-29","EO","EO","Heterosexual / straight","4245","[c]","27030","27230"
"New entrant CS","2022","20-29","EO","EO","LGBO","590","[c]","26900","27230"
"New entrant CS","2022","20-29","EO","EO","Undeclared","430","[c]","26770","27230"
"New entrant CS","2022","20-29","EO","EO","Unknown","2180","[c]","26590","26590"
"New entrant CS","2022","20-29","G6/G7","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","G6/G7","G6","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","G6/G7","G7","Heterosexual / straight","255","[c]","53340","53130"
"New entrant CS","2022","20-29","G6/G7","G7","LGBO","45","[c]","53360","53130"
"New entrant CS","2022","20-29","G6/G7","G7","Undeclared","35","[c]","52370","53360"
"New entrant CS","2022","20-29","G6/G7","G7","Unknown","135","[c]","53850","53360"
"New entrant CS","2022","20-29","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","SEO/HEO","HEO","Heterosexual / straight","2540","[c]","32500","32560"
"New entrant CS","2022","20-29","SEO/HEO","HEO","LGBO","455","[c]","32090","32330"
"New entrant CS","2022","20-29","SEO/HEO","HEO","Undeclared","345","[c]","32240","32790"
"New entrant CS","2022","20-29","SEO/HEO","HEO","Unknown","1745","[c]","30750","30450"
"New entrant CS","2022","20-29","SEO/HEO","SEO","Heterosexual / straight","630","[c]","39490","39660"
"New entrant CS","2022","20-29","SEO/HEO","SEO","LGBO","115","[c]","39620","39660"
"New entrant CS","2022","20-29","SEO/HEO","SEO","Undeclared","115","[c]","39390","40000"
"New entrant CS","2022","20-29","SEO/HEO","SEO","Unknown","290","[c]","40330","40180"
"New entrant CS","2022","20-29","Unknown","Unknown","Heterosexual / straight","1100","[c]","23970","23170"
"New entrant CS","2022","20-29","Unknown","Unknown","LGBO","170","[c]","24030","23170"
"New entrant CS","2022","20-29","Unknown","Unknown","Undeclared","55","[c]","23770","23170"
"New entrant CS","2022","20-29","Unknown","Unknown","Unknown","820","[c]","23620","23170"
"New entrant CS","2022","30-39","AA/AO","AA","Heterosexual / straight","355","[c]","20810","20890"
"New entrant CS","2022","30-39","AA/AO","AA","LGBO","40","[c]","20810","20890"
"New entrant CS","2022","30-39","AA/AO","AA","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","AA/AO","AA","Unknown","295","[c]","21240","20950"
"New entrant CS","2022","30-39","AA/AO","AO","Heterosexual / straight","2525","[c]","22440","21260"
"New entrant CS","2022","30-39","AA/AO","AO","LGBO","250","[c]","22190","21260"
"New entrant CS","2022","30-39","AA/AO","AO","Undeclared","155","[c]","22610","21260"
"New entrant CS","2022","30-39","AA/AO","AO","Unknown","1600","[c]","22540","21300"
"New entrant CS","2022","30-39","EO","EO","Heterosexual / straight","2365","[c]","27340","27570"
"New entrant CS","2022","30-39","EO","EO","LGBO","285","[c]","27100","27540"
"New entrant CS","2022","30-39","EO","EO","Undeclared","170","[c]","27020","27230"
"New entrant CS","2022","30-39","EO","EO","Unknown","1085","[c]","26930","26660"
"New entrant CS","2022","30-39","G6/G7","G6","Heterosexual / straight","130","[c]","67590","65440"
"New entrant CS","2022","30-39","G6/G7","G6","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","G6/G7","G6","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","G6/G7","G6","Unknown","85","[c]","68430","65440"
"New entrant CS","2022","30-39","G6/G7","G7","Heterosexual / straight","825","[c]","52610","52080"
"New entrant CS","2022","30-39","G6/G7","G7","LGBO","80","[c]","52770","52340"
"New entrant CS","2022","30-39","G6/G7","G7","Undeclared","95","[c]","52490","52570"
"New entrant CS","2022","30-39","G6/G7","G7","Unknown","350","[c]","56210","54600"
"New entrant CS","2022","30-39","SCS level","SCS level","Heterosexual / straight","40","[c]","84050","84560"
"New entrant CS","2022","30-39","SCS level","SCS level","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","SCS level","SCS level","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","SCS level","SCS level","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","SEO/HEO","HEO","Heterosexual / straight","1510","[c]","32630","32790"
"New entrant CS","2022","30-39","SEO/HEO","HEO","LGBO","175","[c]","32630","32780"
"New entrant CS","2022","30-39","SEO/HEO","HEO","Undeclared","160","[c]","32420","32760"
"New entrant CS","2022","30-39","SEO/HEO","HEO","Unknown","630","[c]","32540","33000"
"New entrant CS","2022","30-39","SEO/HEO","SEO","Heterosexual / straight","1080","[c]","40160","40000"
"New entrant CS","2022","30-39","SEO/HEO","SEO","LGBO","135","[c]","39950","39660"
"New entrant CS","2022","30-39","SEO/HEO","SEO","Undeclared","160","[c]","39900","40000"
"New entrant CS","2022","30-39","SEO/HEO","SEO","Unknown","445","[c]","39900","40000"
"New entrant CS","2022","30-39","Unknown","Unknown","Heterosexual / straight","995","[c]","27600","24800"
"New entrant CS","2022","30-39","Unknown","Unknown","LGBO","100","[c]","26610","24800"
"New entrant CS","2022","30-39","Unknown","Unknown","Undeclared","60","[c]","29430","27060"
"New entrant CS","2022","30-39","Unknown","Unknown","Unknown","790","[c]","26550","24800"
"New entrant CS","2022","40-49","AA/AO","AA","Heterosexual / straight","260","[c]","20990","20890"
"New entrant CS","2022","40-49","AA/AO","AA","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","AA/AO","AA","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","AA/AO","AA","Unknown","205","[c]","21010","20950"
"New entrant CS","2022","40-49","AA/AO","AO","Heterosexual / straight","1630","[c]","22300","21260"
"New entrant CS","2022","40-49","AA/AO","AO","LGBO","105","[c]","22210","21260"
"New entrant CS","2022","40-49","AA/AO","AO","Undeclared","75","[c]","21860","21260"
"New entrant CS","2022","40-49","AA/AO","AO","Unknown","830","[c]","22310","21300"
"New entrant CS","2022","40-49","EO","EO","Heterosexual / straight","1485","[c]","27340","27570"
"New entrant CS","2022","40-49","EO","EO","LGBO","105","[c]","27240","27570"
"New entrant CS","2022","40-49","EO","EO","Undeclared","115","[c]","27300","27570"
"New entrant CS","2022","40-49","EO","EO","Unknown","620","[c]","27000","26590"
"New entrant CS","2022","40-49","G6/G7","G6","Heterosexual / straight","195","[c]","66910","65280"
"New entrant CS","2022","40-49","G6/G7","G6","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","G6/G7","G6","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","G6/G7","G6","Unknown","110","[c]","70000","65530"
"New entrant CS","2022","40-49","G6/G7","G7","Heterosexual / straight","690","[c]","53740","52550"
"New entrant CS","2022","40-49","G6/G7","G7","LGBO","45","[c]","55390","53360"
"New entrant CS","2022","40-49","G6/G7","G7","Undeclared","85","[c]","52880","52080"
"New entrant CS","2022","40-49","G6/G7","G7","Unknown","270","[c]","55800","53430"
"New entrant CS","2022","40-49","SCS level","SCS level","Heterosexual / straight","90","[c]","91240","88390"
"New entrant CS","2022","40-49","SCS level","SCS level","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SCS level","SCS level","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","SCS level","SCS level","Unknown","55","[c]","103240","93320"
"New entrant CS","2022","40-49","SEO/HEO","HEO","Heterosexual / straight","850","[c]","32650","32560"
"New entrant CS","2022","40-49","SEO/HEO","HEO","LGBO","50","[c]","32150","32330"
"New entrant CS","2022","40-49","SEO/HEO","HEO","Undeclared","80","[c]","32070","32560"
"New entrant CS","2022","40-49","SEO/HEO","HEO","Unknown","335","[c]","32710","32790"
"New entrant CS","2022","40-49","SEO/HEO","SEO","Heterosexual / straight","805","[c]","40780","40000"
"New entrant CS","2022","40-49","SEO/HEO","SEO","LGBO","45","[c]","40710","40000"
"New entrant CS","2022","40-49","SEO/HEO","SEO","Undeclared","70","[c]","40150","39660"
"New entrant CS","2022","40-49","SEO/HEO","SEO","Unknown","255","[c]","40690","40180"
"New entrant CS","2022","40-49","Unknown","Unknown","Heterosexual / straight","1095","[c]","32130","28330"
"New entrant CS","2022","40-49","Unknown","Unknown","LGBO","75","[c]","35690","30910"
"New entrant CS","2022","40-49","Unknown","Unknown","Undeclared","65","[c]","31740","28450"
"New entrant CS","2022","40-49","Unknown","Unknown","Unknown","665","[c]","30030","28200"
"New entrant CS","2022","50-59","AA/AO","AA","Heterosexual / straight","290","[c]","20860","20890"
"New entrant CS","2022","50-59","AA/AO","AA","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","AA/AO","AA","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","AA/AO","AA","Unknown","230","[c]","20900","20950"
"New entrant CS","2022","50-59","AA/AO","AO","Heterosexual / straight","1330","[c]","21940","21260"
"New entrant CS","2022","50-59","AA/AO","AO","LGBO","45","[c]","22060","21260"
"New entrant CS","2022","50-59","AA/AO","AO","Undeclared","75","[c]","21720","21260"
"New entrant CS","2022","50-59","AA/AO","AO","Unknown","650","[c]","22050","21260"
"New entrant CS","2022","50-59","EO","EO","Heterosexual / straight","1230","[c]","27850","27570"
"New entrant CS","2022","50-59","EO","EO","LGBO","60","[c]","27400","27570"
"New entrant CS","2022","50-59","EO","EO","Undeclared","70","[c]","28010","27570"
"New entrant CS","2022","50-59","EO","EO","Unknown","630","[c]","28240","27230"
"New entrant CS","2022","50-59","G6/G7","G6","Heterosexual / straight","130","[c]","68300","65720"
"New entrant CS","2022","50-59","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","G6/G7","G6","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","G6/G7","G6","Unknown","65","[c]","71170","66870"
"New entrant CS","2022","50-59","G6/G7","G7","Heterosexual / straight","425","[c]","54440","52640"
"New entrant CS","2022","50-59","G6/G7","G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","G6/G7","G7","Undeclared","55","[c]","53510","52090"
"New entrant CS","2022","50-59","G6/G7","G7","Unknown","165","[c]","56610","54080"
"New entrant CS","2022","50-59","SCS level","SCS level","Heterosexual / straight","55","[c]","107110","104580"
"New entrant CS","2022","50-59","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","SCS level","SCS level","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","SCS level","SCS level","Unknown","40","[c]","108040","93000"
"New entrant CS","2022","50-59","SEO/HEO","HEO","Heterosexual / straight","535","[c]","32820","32560"
"New entrant CS","2022","50-59","SEO/HEO","HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","SEO/HEO","HEO","Undeclared","45","[c]","33720","33000"
"New entrant CS","2022","50-59","SEO/HEO","HEO","Unknown","180","[c]","32770","33000"
"New entrant CS","2022","50-59","SEO/HEO","SEO","Heterosexual / straight","515","[c]","41320","40060"
"New entrant CS","2022","50-59","SEO/HEO","SEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","SEO/HEO","SEO","Undeclared","50","[c]","40890","40070"
"New entrant CS","2022","50-59","SEO/HEO","SEO","Unknown","170","[c]","40750","40000"
"New entrant CS","2022","50-59","Unknown","Unknown","Heterosexual / straight","1250","[c]","31030","28200"
"New entrant CS","2022","50-59","Unknown","Unknown","LGBO","65","[c]","34660","29890"
"New entrant CS","2022","50-59","Unknown","Unknown","Undeclared","100","[c]","32360","31420"
"New entrant CS","2022","50-59","Unknown","Unknown","Unknown","720","[c]","30320","28200"
"New entrant CS","2022","60-64","AA/AO","AA","Heterosexual / straight","85","[c]","20920","20890"
"New entrant CS","2022","60-64","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","AA/AO","AA","Unknown","65","[c]","20080","19810"
"New entrant CS","2022","60-64","AA/AO","AO","Heterosexual / straight","285","[c]","21530","21260"
"New entrant CS","2022","60-64","AA/AO","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","AA/AO","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","AA/AO","AO","Unknown","120","[c]","21620","21260"
"New entrant CS","2022","60-64","EO","EO","Heterosexual / straight","165","[c]","27620","27570"
"New entrant CS","2022","60-64","EO","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","EO","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","EO","EO","Unknown","100","[c]","29430","27570"
"New entrant CS","2022","60-64","G6/G7","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","G6/G7","G6","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","G6/G7","G7","Heterosexual / straight","50","[c]","54510","53520"
"New entrant CS","2022","60-64","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","G6/G7","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","G6/G7","G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","SCS level","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","SCS level","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","SEO/HEO","HEO","Heterosexual / straight","75","[c]","32710","32780"
"New entrant CS","2022","60-64","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","SEO/HEO","HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","SEO/HEO","HEO","Unknown","30","[c]","32680","32600"
"New entrant CS","2022","60-64","SEO/HEO","SEO","Heterosexual / straight","75","[c]","40280","40000"
"New entrant CS","2022","60-64","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","SEO/HEO","SEO","Unknown","30","[c]","41660","40650"
"New entrant CS","2022","60-64","Unknown","Unknown","Heterosexual / straight","455","[c]","30050","28200"
"New entrant CS","2022","60-64","Unknown","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Unknown","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Unknown","Unknown","280","[c]","30210","28200"
"New entrant CS","2022","65+","AA/AO","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","AA/AO","AA","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","65+","AA/AO","AO","Heterosexual / straight","55","[c]","21560","21260"
"New entrant CS","2022","65+","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","AA/AO","AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","65+","EO","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","65+","EO","EO","LGBO","[c]","[c]","[c]","[c]"
