"Status","Year","Disability","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Merseyside","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Merseyside","Wirral","SEO/HEO","15","10","[c]","[c]"
"In post","2022","Undeclared","Merseyside","Wirral","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Eastern Scotland","Aberdeen City and Aberdeenshire","AA/AO","15","15","[c]","[c]"
"In post","2022","Undeclared","North Eastern Scotland","Aberdeen City and Aberdeenshire","EO","20","20","[c]","[c]"
"In post","2022","Undeclared","North Eastern Scotland","Aberdeen City and Aberdeenshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Eastern Scotland","Aberdeen City and Aberdeenshire","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","North Yorkshire","North Yorkshire CC","AA/AO","65","65","25280","21170"
"In post","2022","Undeclared","North Yorkshire","North Yorkshire CC","EO","40","35","27680","26930"
"In post","2022","Undeclared","North Yorkshire","North Yorkshire CC","G6/G7","10","10","[c]","[c]"
"In post","2022","Undeclared","North Yorkshire","North Yorkshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Yorkshire","North Yorkshire CC","SEO/HEO","30","30","34870","33300"
"In post","2022","Undeclared","North Yorkshire","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Yorkshire","York","AA/AO","35","30","22380","21300"
"In post","2022","Undeclared","North Yorkshire","York","EO","20","20","[c]","[c]"
"In post","2022","Undeclared","North Yorkshire","York","G6/G7","20","20","[c]","[c]"
"In post","2022","Undeclared","North Yorkshire","York","SEO/HEO","65","60","35740","36460"
"In post","2022","Undeclared","North Yorkshire","York","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Antrim and Newtownabbey","AA/AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Antrim and Newtownabbey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Ards and North Down","AA/AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Ards and North Down","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Ards and North Down","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Armagh City, Banbridge and Craigavon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Armagh City, Banbridge and Craigavon","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Armagh City, Banbridge and Craigavon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Belfast","AA/AO","35","30","21410","21250"
"In post","2022","Undeclared","Northern Ireland","Belfast","EO","30","25","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Belfast","G6/G7","15","15","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Belfast","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Belfast","SEO/HEO","50","45","35330","33370"
"In post","2022","Undeclared","Northern Ireland","Causeway Coast and Glens","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Fermanagh and Omagh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Lisburn and Castlereagh","AA/AO","20","20","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Lisburn and Castlereagh","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Lisburn and Castlereagh","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Mid and East Antrim","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Mid Ulster","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Newry, Mourne and Down","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Newry, Mourne and Down","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Northumberland","AA/AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Northumberland","EO","10","5","[c]","[c]"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Northumberland","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Sunderland","AA/AO","90","70","21530","21260"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Sunderland","EO","55","55","27360","27570"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Sunderland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Sunderland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Sunderland","SEO/HEO","25","20","[c]","[c]"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Tyneside","AA/AO","260","230","21360","21260"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Tyneside","EO","190","180","26870","26820"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Tyneside","G6/G7","95","95","57160","55210"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Tyneside","SEO/HEO","240","230","35850","33370"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Tyneside","Unknown","25","20","[c]","[c]"
"In post","2022","Undeclared","Outer London - East and North East","Barking & Dagenham and Havering","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Outer London - East and North East","Barking & Dagenham and Havering","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Outer London - East and North East","Barking & Dagenham and Havering","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Outer London - East and North East","Barking & Dagenham and Havering","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Outer London - East and North East","Bexley and Greenwich","AA/AO","110","100","29500","27790"
"In post","2022","Undeclared","Outer London - East and North East","Bexley and Greenwich","EO","50","45","33570","34550"
"In post","2022","Undeclared","Outer London - East and North East","Bexley and Greenwich","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - East and North East","Bexley and Greenwich","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Undeclared","Outer London - East and North East","Bexley and Greenwich","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Outer London - East and North East","Enfield","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Outer London - East and North East","Enfield","EO","10","5","[c]","[c]"
"In post","2022","Undeclared","Outer London - East and North East","Enfield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - East and North East","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - East and North East","Redbridge and Waltham Forest","AA/AO","20","20","[c]","[c]"
"In post","2022","Undeclared","Outer London - East and North East","Redbridge and Waltham Forest","EO","25","25","[c]","[c]"
"In post","2022","Undeclared","Outer London - East and North East","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - East and North East","Redbridge and Waltham Forest","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Outer London - South","Bromley","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Outer London - South","Bromley","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Outer London - South","Bromley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - South","Bromley","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - South","Bromley","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Outer London - South","Croydon","AA/AO","80","70","25310","25630"
"In post","2022","Undeclared","Outer London - South","Croydon","EO","150","140","30340","30460"
"In post","2022","Undeclared","Outer London - South","Croydon","G6/G7","110","110","64720","62120"
"In post","2022","Undeclared","Outer London - South","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - South","Croydon","SEO/HEO","215","210","40070","38380"
"In post","2022","Undeclared","Outer London - South","Croydon","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Outer London - South","Merton, Kingston upon Thames and Sutton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - South","Merton, Kingston upon Thames and Sutton","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","Outer London - South","Merton, Kingston upon Thames and Sutton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - South","Merton, Kingston upon Thames and Sutton","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Outer London - South","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","Barnet","AA/AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","Barnet","EO","20","15","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","Barnet","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","Barnet","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","Brent","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","Brent","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","Brent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","Brent","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","Brent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","Ealing","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","Ealing","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","Ealing","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","Ealing","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","Harrow and Hillingdon","AA/AO","30","25","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","Harrow and Hillingdon","EO","105","100","29370","30140"
"In post","2022","Undeclared","Outer London - West and North West","Harrow and Hillingdon","G6/G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","Harrow and Hillingdon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","Harrow and Hillingdon","SEO/HEO","55","50","38130","36970"
"In post","2022","Undeclared","Outer London - West and North West","Hounslow and Richmond upon Thames","AA/AO","80","75","28580","26070"
"In post","2022","Undeclared","Outer London - West and North West","Hounslow and Richmond upon Thames","EO","50","45","31900","31060"
"In post","2022","Undeclared","Outer London - West and North West","Hounslow and Richmond upon Thames","G6/G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","Hounslow and Richmond upon Thames","SEO/HEO","50","45","41560","41500"
"In post","2022","Undeclared","Outer London - West and North West","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","Overseas","EO","25","20","[c]","[c]"
"In post","2022","Undeclared","Overseas","Overseas","G6/G7","55","55","60170","57370"
"In post","2022","Undeclared","Overseas","Overseas","SCS level","10","10","[c]","[c]"
"In post","2022","Undeclared","Overseas","Overseas","SEO/HEO","65","65","37420","34770"
"In post","2022","Undeclared","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","Shropshire","AA/AO","45","40","25780","23370"
"In post","2022","Undeclared","Shropshire and Staffordshire","Shropshire","EO","35","35","29550","29670"
"In post","2022","Undeclared","Shropshire and Staffordshire","Shropshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","Shropshire","SEO/HEO","20","15","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","Staffordshire CC","AA/AO","155","140","24470","21960"
"In post","2022","Undeclared","Shropshire and Staffordshire","Staffordshire CC","EO","110","105","29120","27570"
"In post","2022","Undeclared","Shropshire and Staffordshire","Staffordshire CC","G6/G7","20","20","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","Staffordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","Staffordshire CC","SEO/HEO","75","75","38290","38160"
"In post","2022","Undeclared","Shropshire and Staffordshire","Staffordshire CC","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","Stoke-on-Trent","AA/AO","35","30","20940","20970"
"In post","2022","Undeclared","Shropshire and Staffordshire","Stoke-on-Trent","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","Stoke-on-Trent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","Stoke-on-Trent","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","Telford and Wrekin","AA/AO","20","20","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","Telford and Wrekin","EO","35","30","26940","27570"
"In post","2022","Undeclared","Shropshire and Staffordshire","Telford and Wrekin","G6/G7","15","10","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","Telford and Wrekin","SEO/HEO","40","40","36780","35980"
"In post","2022","Undeclared","South Yorkshire","Barnsley, Doncaster and Rotherham","AA/AO","115","100","25760","23960"
"In post","2022","Undeclared","South Yorkshire","Barnsley, Doncaster and Rotherham","EO","70","65","30750","27570"
"In post","2022","Undeclared","South Yorkshire","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","Barnsley, Doncaster and Rotherham","SEO/HEO","45","45","39250","37280"
"In post","2022","Undeclared","South Yorkshire","Barnsley, Doncaster and Rotherham","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","Sheffield","AA/AO","55","45","20970","21260"
"In post","2022","Undeclared","South Yorkshire","Sheffield","EO","75","70","26440","26160"
"In post","2022","Undeclared","South Yorkshire","Sheffield","G6/G7","50","45","55020","52110"
"In post","2022","Undeclared","South Yorkshire","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","Sheffield","SEO/HEO","140","135","35100","35310"
"In post","2022","Undeclared","South Yorkshire","Sheffield","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","Dumfries and Galloway","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","Dumfries and Galloway","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","Dumfries and Galloway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","East Ayrshire and North Ayrshire mainland","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","East Ayrshire and North Ayrshire mainland","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","East Ayrshire and North Ayrshire mainland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","East Ayrshire and North Ayrshire mainland","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","Scottish Borders","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","Scottish Borders","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","Scottish Borders","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","Scottish Borders","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","South Ayrshire","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","South Ayrshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","South Lanarkshire","AA/AO","45","35","21490","21250"
"In post","2022","Undeclared","Southern Scotland","South Lanarkshire","EO","20","20","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","South Lanarkshire","G6/G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","South Lanarkshire","SEO/HEO","30","30","37790","34950"
"In post","2022","Undeclared","Surrey, East and West Sussex","Brighton and Hove","AA/AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Surrey, East and West Sussex","Brighton and Hove","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Surrey, East and West Sussex","Brighton and Hove","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Surrey, East and West Sussex","Brighton and Hove","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Surrey, East and West Sussex","Brighton and Hove","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Surrey, East and West Sussex","Brighton and Hove","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Surrey, East and West Sussex","East Surrey","AA/AO","80","75","30120","30760"
"In post","2022","Undeclared","Surrey, East and West Sussex","East Surrey","EO","25","25","[c]","[c]"
"In post","2022","Undeclared","Surrey, East and West Sussex","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Surrey, East and West Sussex","East Surrey","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Undeclared","Surrey, East and West Sussex","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Surrey, East and West Sussex","East Sussex CC","AA/AO","60","50","23540","21260"
"In post","2022","Undeclared","Surrey, East and West Sussex","East Sussex CC","EO","45","40","27870","27570"
"In post","2022","Undeclared","Surrey, East and West Sussex","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Surrey, East and West Sussex","East Sussex CC","SEO/HEO","30","25","[c]","[c]"
"In post","2022","Undeclared","Surrey, East and West Sussex","East Sussex CC","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Surrey, East and West Sussex","West Surrey","AA/AO","60","55","26400","24020"
"In post","2022","Undeclared","Surrey, East and West Sussex","West Surrey","EO","25","20","[c]","[c]"
"In post","2022","Undeclared","Surrey, East and West Sussex","West Surrey","G6/G7","20","20","[c]","[c]"
"In post","2022","Undeclared","Surrey, East and West Sussex","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Surrey, East and West Sussex","West Surrey","SEO/HEO","45","45","39530","38750"
"In post","2022","Undeclared","Surrey, East and West Sussex","West Surrey","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Surrey, East and West Sussex","West Sussex (North East)","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Surrey, East and West Sussex","West Sussex (North East)","EO","35","30","27770","27570"
"In post","2022","Undeclared","Surrey, East and West Sussex","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Surrey, East and West Sussex","West Sussex (North East)","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Undeclared","Surrey, East and West Sussex","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Surrey, East and West Sussex","West Sussex (South West)","AA/AO","30","25","23960","22020"
"In post","2022","Undeclared","Surrey, East and West Sussex","West Sussex (South West)","EO","35","35","28250","27570"
"In post","2022","Undeclared","Surrey, East and West Sussex","West Sussex (South West)","G6/G7","10","5","[c]","[c]"
"In post","2022","Undeclared","Surrey, East and West Sussex","West Sussex (South West)","SEO/HEO","30","30","[c]","[c]"
"In post","2022","Undeclared","Surrey, East and West Sussex","West Sussex (South West)","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Tees Valley and Durham","Darlington","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Tees Valley and Durham","Darlington","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Tees Valley and Durham","Darlington","G6/G7","25","25","[c]","[c]"
"In post","2022","Undeclared","Tees Valley and Durham","Darlington","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tees Valley and Durham","Darlington","SEO/HEO","40","35","33320","30590"
"In post","2022","Undeclared","Tees Valley and Durham","Darlington","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tees Valley and Durham","Durham","AA/AO","310","260","26990","27120"
"In post","2022","Undeclared","Tees Valley and Durham","Durham","EO","110","100","30040","27790"
"In post","2022","Undeclared","Tees Valley and Durham","Durham","G6/G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Tees Valley and Durham","Durham","SEO/HEO","70","65","39030","37460"
"In post","2022","Undeclared","Tees Valley and Durham","Durham","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","AA/AO","85","75","26540","25700"
"In post","2022","Undeclared","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","EO","35","35","29530","27570"
"In post","2022","Undeclared","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Undeclared","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Tees Valley and Durham","South Teesside","AA/AO","25","20","[c]","[c]"
"In post","2022","Undeclared","Tees Valley and Durham","South Teesside","EO","20","20","[c]","[c]"
"In post","2022","Undeclared","Tees Valley and Durham","South Teesside","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Tees Valley and Durham","South Teesside","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","SEO/HEO","20","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","55","50","28200","23380"
"In post","2022","Undeclared","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","25","20","[c]","[c]"
"In post","2022","Undeclared","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Central Scotland","Glasgow City","AA/AO","175","160","21420","21260"
"In post","2022","Undeclared","West Central Scotland","Glasgow City","EO","135","125","27260","27570"
"In post","2022","Undeclared","West Central Scotland","Glasgow City","G6/G7","30","30","61630","62170"
"In post","2022","Undeclared","West Central Scotland","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Central Scotland","Glasgow City","SEO/HEO","135","130","35630","33510"
"In post","2022","Undeclared","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","10","10","[c]","[c]"
"In post","2022","Undeclared","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","West Central Scotland","North Lanarkshire","AA/AO","45","35","21520","21260"
"In post","2022","Undeclared","West Central Scotland","North Lanarkshire","EO","20","20","[c]","[c]"
"In post","2022","Undeclared","West Central Scotland","North Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Central Scotland","North Lanarkshire","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","West Midlands","Birmingham","AA/AO","185","165","21980","21250"
"In post","2022","Undeclared","West Midlands","Birmingham","EO","165","160","26880","27570"
"In post","2022","Undeclared","West Midlands","Birmingham","G6/G7","60","60","57840","55210"
"In post","2022","Undeclared","West Midlands","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Midlands","Birmingham","SEO/HEO","175","165","35890","33370"
"In post","2022","Undeclared","West Midlands","Birmingham","Unknown","25","25","[c]","[c]"
"In post","2022","Undeclared","West Midlands","Coventry","AA/AO","10","10","[c]","[c]"
"In post","2022","Undeclared","West Midlands","Coventry","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","West Midlands","Coventry","G6/G7","15","15","[c]","[c]"
"In post","2022","Undeclared","West Midlands","Coventry","SEO/HEO","30","30","[c]","[c]"
"In post","2022","Undeclared","West Midlands","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Midlands","Dudley","AA/AO","15","15","[c]","[c]"
"In post","2022","Undeclared","West Midlands","Dudley","EO","25","25","[c]","[c]"
"In post","2022","Undeclared","West Midlands","Dudley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Midlands","Dudley","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","West Midlands","Dudley","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Midlands","Sandwell","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Midlands","Sandwell","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","West Midlands","Sandwell","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Midlands","Sandwell","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Midlands","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Midlands","Solihull","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","West Midlands","Solihull","EO","25","20","[c]","[c]"
"In post","2022","Undeclared","West Midlands","Solihull","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Midlands","Solihull","SEO/HEO","15","15","[c]","[c]"
