"Status","Year","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Eastern Scotland","Falkirk","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Falkirk","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Perth and Kinross, and Stirling","AA/AO","75","[c]","21720","21640"
"New entrant CS","2022","Eastern Scotland","Perth and Kinross, and Stirling","EO","30","[c]","27150","27230"
"New entrant CS","2022","Eastern Scotland","Perth and Kinross, and Stirling","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Perth and Kinross, and Stirling","SEO/HEO","10","[c]","37950","41410"
"New entrant CS","2022","Eastern Scotland","Perth and Kinross, and Stirling","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","West Lothian","AA/AO","25","[c]","21380","21260"
"New entrant CS","2022","Eastern Scotland","West Lothian","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","West Lothian","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","West Lothian","SEO/HEO","10","[c]","36460","39660"
"New entrant CS","2022","Essex","Essex Haven Gateway","AA/AO","25","[c]","22560","21680"
"New entrant CS","2022","Essex","Essex Haven Gateway","EO","30","[c]","30030","29290"
"New entrant CS","2022","Essex","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Essex Haven Gateway","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Essex Haven Gateway","SEO/HEO","10","[c]","37060","36330"
"New entrant CS","2022","Essex","Essex Haven Gateway","Unknown","65","[c]","31550","26310"
"New entrant CS","2022","Essex","Essex Thames Gateway","AA/AO","105","[c]","24130","24250"
"New entrant CS","2022","Essex","Essex Thames Gateway","EO","20","[c]","28560","29290"
"New entrant CS","2022","Essex","Essex Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Essex Thames Gateway","Unknown","20","[c]","24430","23170"
"New entrant CS","2022","Essex","Heart of Essex","AA/AO","110","[c]","23060","20970"
"New entrant CS","2022","Essex","Heart of Essex","EO","50","[c]","29090","29290"
"New entrant CS","2022","Essex","Heart of Essex","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Heart of Essex","SEO/HEO","15","[c]","34910","36180"
"New entrant CS","2022","Essex","Heart of Essex","Unknown","90","[c]","26810","24060"
"New entrant CS","2022","Essex","Southend-on-Sea","AA/AO","15","[c]","22900","24250"
"New entrant CS","2022","Essex","Southend-on-Sea","EO","20","[c]","27960","29290"
"New entrant CS","2022","Essex","Southend-on-Sea","SEO/HEO","15","[c]","35720","33220"
"New entrant CS","2022","Essex","Southend-on-Sea","Unknown","70","[c]","28450","25560"
"New entrant CS","2022","Essex","Thurrock","AA/AO","15","[c]","21850","21680"
"New entrant CS","2022","Essex","Thurrock","EO","10","[c]","26590","25010"
"New entrant CS","2022","Essex","Thurrock","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","West Essex","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Essex","West Essex","EO","30","[c]","28980","29290"
"New entrant CS","2022","Essex","West Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","West Essex","SEO/HEO","15","[c]","36830","36330"
"New entrant CS","2022","Essex","West Essex","Unknown","15","[c]","27160","26310"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","120","[c]","21710","21170"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","435","[c]","22800","23000"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","70","[c]","57550","56000"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","460","[c]","35930","35000"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","225","[c]","33420","28900"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA/AO","295","[c]","21190","21260"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","155","[c]","25630","26040"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6/G7","140","[c]","52050","49860"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO/HEO","390","[c]","33440","33080"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","145","[c]","27190","24090"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","AA/AO","45","[c]","21980","21260"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","EO","50","[c]","26490","27130"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SEO/HEO","20","[c]","33960","33000"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Unknown","80","[c]","28070","26310"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","AA/AO","20","[c]","21640","20970"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Unknown","45","[c]","27570","24090"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AA/AO","315","[c]","20800","20890"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","150","[c]","25170","24620"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G6/G7","90","[c]","54150","51710"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO/HEO","390","[c]","32180","30020"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","45","[c]","29690","27510"
"New entrant CS","2022","Greater Manchester","Greater Manchester North East","AA/AO","45","[c]","22090","23140"
"New entrant CS","2022","Greater Manchester","Greater Manchester North East","EO","30","[c]","26940","27570"
"New entrant CS","2022","Greater Manchester","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Greater Manchester North East","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Greater Manchester North East","Unknown","85","[c]","26310","24800"
"New entrant CS","2022","Greater Manchester","Greater Manchester North West","AA/AO","130","[c]","21760","21260"
"New entrant CS","2022","Greater Manchester","Greater Manchester North West","EO","45","[c]","26990","27570"
"New entrant CS","2022","Greater Manchester","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Greater Manchester North West","Unknown","95","[c]","28250","27150"
"New entrant CS","2022","Greater Manchester","Greater Manchester South East","AA/AO","50","[c]","21320","21260"
"New entrant CS","2022","Greater Manchester","Greater Manchester South East","EO","15","[c]","27260","27570"
"New entrant CS","2022","Greater Manchester","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Greater Manchester South East","Unknown","50","[c]","27120","24800"
"New entrant CS","2022","Greater Manchester","Greater Manchester South West","AA/AO","590","[c]","21200","21250"
"New entrant CS","2022","Greater Manchester","Greater Manchester South West","EO","335","[c]","26120","26590"
"New entrant CS","2022","Greater Manchester","Greater Manchester South West","G6/G7","90","[c]","56020","52080"
"New entrant CS","2022","Greater Manchester","Greater Manchester South West","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Greater Manchester South West","SEO/HEO","290","[c]","33380","33080"
"New entrant CS","2022","Greater Manchester","Greater Manchester South West","Unknown","115","[c]","26710","23970"
"New entrant CS","2022","Greater Manchester","Manchester","AA/AO","315","[c]","21300","21260"
"New entrant CS","2022","Greater Manchester","Manchester","EO","430","[c]","26680","26590"
"New entrant CS","2022","Greater Manchester","Manchester","G6/G7","135","[c]","56100","53370"
"New entrant CS","2022","Greater Manchester","Manchester","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Manchester","SEO/HEO","395","[c]","34280","33080"
"New entrant CS","2022","Greater Manchester","Manchester","Unknown","150","[c]","27740","23170"
"New entrant CS","2022","Hampshire and Isle of Wight","Central Hampshire","AA/AO","135","[c]","22710","21170"
"New entrant CS","2022","Hampshire and Isle of Wight","Central Hampshire","EO","80","[c]","25360","25390"
"New entrant CS","2022","Hampshire and Isle of Wight","Central Hampshire","G6/G7","55","[c]","55250","51650"
"New entrant CS","2022","Hampshire and Isle of Wight","Central Hampshire","SEO/HEO","200","[c]","30790","29230"
"New entrant CS","2022","Hampshire and Isle of Wight","Central Hampshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Isle of Wight","AA/AO","90","[c]","22280","21260"
"New entrant CS","2022","Hampshire and Isle of Wight","Isle of Wight","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Isle of Wight","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Isle of Wight","Unknown","15","[c]","30390","28200"
"New entrant CS","2022","Hampshire and Isle of Wight","North Hampshire","AA/AO","25","[c]","21340","21170"
"New entrant CS","2022","Hampshire and Isle of Wight","North Hampshire","EO","25","[c]","26610","27250"
"New entrant CS","2022","Hampshire and Isle of Wight","North Hampshire","G6/G7","10","[c]","57400","56000"
"New entrant CS","2022","Hampshire and Isle of Wight","North Hampshire","SEO/HEO","20","[c]","37920","37540"
"New entrant CS","2022","Hampshire and Isle of Wight","North Hampshire","Unknown","45","[c]","27430","24800"
"New entrant CS","2022","Hampshire and Isle of Wight","Portsmouth","AA/AO","115","[c]","21930","21250"
"New entrant CS","2022","Hampshire and Isle of Wight","Portsmouth","EO","60","[c]","26620","26350"
"New entrant CS","2022","Hampshire and Isle of Wight","Portsmouth","G6/G7","15","[c]","56890","53500"
"New entrant CS","2022","Hampshire and Isle of Wight","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Portsmouth","SEO/HEO","40","[c]","35670","33000"
"New entrant CS","2022","Hampshire and Isle of Wight","Portsmouth","Unknown","55","[c]","26990","24800"
"New entrant CS","2022","Hampshire and Isle of Wight","South Hampshire","AA/AO","275","[c]","20410","19860"
"New entrant CS","2022","Hampshire and Isle of Wight","South Hampshire","EO","90","[c]","24860","23880"
"New entrant CS","2022","Hampshire and Isle of Wight","South Hampshire","G6/G7","35","[c]","53230","51270"
"New entrant CS","2022","Hampshire and Isle of Wight","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","South Hampshire","SEO/HEO","130","[c]","32930","30710"
"New entrant CS","2022","Hampshire and Isle of Wight","South Hampshire","Unknown","45","[c]","30250","24980"
"New entrant CS","2022","Hampshire and Isle of Wight","Southampton","AA/AO","25","[c]","22150","21840"
"New entrant CS","2022","Hampshire and Isle of Wight","Southampton","EO","55","[c]","26400","26130"
"New entrant CS","2022","Hampshire and Isle of Wight","Southampton","G6/G7","15","[c]","62340","57730"
"New entrant CS","2022","Hampshire and Isle of Wight","Southampton","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Southampton","SEO/HEO","35","[c]","36680","38650"
"New entrant CS","2022","Hampshire and Isle of Wight","Southampton","Unknown","75","[c]","28130","24800"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","AA/AO","20","[c]","21650","21170"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","EO","25","[c]","27650","27570"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","AA/AO","25","[c]","21100","21010"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","EO","80","[c]","26610","27570"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","SEO/HEO","15","[c]","35240","33000"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Unknown","60","[c]","29180","24800"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","AA/AO","205","[c]","21910","21300"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","EO","45","[c]","26620","27570"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","G6/G7","25","[c]","53370","50210"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","SEO/HEO","40","[c]","32680","30400"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Unknown","90","[c]","28850","26350"
"New entrant CS","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","60","[c]","21640","21170"
"New entrant CS","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","55","[c]","27390","27570"
"New entrant CS","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","20","[c]","34720","33070"
"New entrant CS","2022","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Na h-Eileanan Siar","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Na h-Eileanan Siar","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Na h-Eileanan Siar","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Orkney Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Shetland Islands","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Shetland Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Shetland Islands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Hackney and Newham","AA/AO","30","[c]","25120","25110"
