"Status","Year","Age","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","Attorney General's Departments","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","London","Heterosexual / straight","55","[c]","67040","64500"
"Leaver CS","2022","40-49","Cabinet Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","Yorkshire and The Humber","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Chancellor's other departments","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Chancellor's other departments","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Chancellor's other departments","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Charity Commission","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Charity Commission","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Charity Commission","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Charity Commission","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Charity Commission","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Charity Commission","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Competition and Markets Authority","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Competition and Markets Authority","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Competition and Markets Authority","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","South West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","South West (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","South West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Wales","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Digital, Culture, Media and Sport","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Digital, Culture, Media and Sport","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Digital, Culture, Media and Sport","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Digital, Culture, Media and Sport","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","East of England","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","North West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","South East (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","South East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","South West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for International Trade","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for International Trade","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for International Trade","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Levelling Up, Housing and Communities","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Levelling Up, Housing and Communities","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Levelling Up, Housing and Communities","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Levelling Up, Housing and Communities","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Levelling Up, Housing and Communities","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Levelling Up, Housing and Communities","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Levelling Up, Housing and Communities","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Levelling Up, Housing and Communities","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Levelling Up, Housing and Communities","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Levelling Up, Housing and Communities","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Levelling Up, Housing and Communities","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Levelling Up, Housing and Communities","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Levelling Up, Housing and Communities","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Levelling Up, Housing and Communities","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","East of England","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","South East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","South East (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","Unknown","Heterosexual / straight","30","[c]","26780","21840"
"Leaver CS","2022","40-49","Department for Transport","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Work and Pensions","East Midlands (England)","Heterosexual / straight","50","[c]","26060","27570"
"Leaver CS","2022","40-49","Department for Work and Pensions","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Work and Pensions","East Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Work and Pensions","East Midlands (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Work and Pensions","East of England","Heterosexual / straight","70","[c]","27500","27570"
"Leaver CS","2022","40-49","Department for Work and Pensions","East of England","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Work and Pensions","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Work and Pensions","East of England","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Work and Pensions","London","Heterosexual / straight","110","[c]","31840","31060"
"Leaver CS","2022","40-49","Department for Work and Pensions","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Work and Pensions","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Work and Pensions","London","Unknown","40","[c]","35480","31060"
"Leaver CS","2022","40-49","Department for Work and Pensions","North East (England)","Heterosexual / straight","65","[c]","26320","21260"
"Leaver CS","2022","40-49","Department for Work and Pensions","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Work and Pensions","North East (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Work and Pensions","North East (England)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Work and Pensions","North West (England)","Heterosexual / straight","110","[c]","28140","27570"
