"Status","Year","Organisation","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Statistics","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Other","EO","35","[c]","25040","25560"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Other","G6/G7","20","[c]","56480","52380"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Other","SEO/HEO","15","[c]","33890","32940"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Public Guardian","Operational Delivery","AA/AO","70","[c]","20470","20970"
"Leaver Dept.","2022","Office of the Public Guardian","Operational Delivery","EO","45","[c]","23550","23700"
"Leaver Dept.","2022","Office of the Public Guardian","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Public Guardian","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Public Guardian","Operational Delivery","SEO/HEO","20","[c]","29910","30450"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Operational Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Planning","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Planning Inspectors","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Planning Inspectors","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Planning Inspectors","G6/G7","15","[c]","62250","58810"
"Leaver Dept.","2022","Planning Inspectorate","Planning Inspectors","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Commercial","EO","15","[c]","26590","27520"
"Leaver Dept.","2022","Public Health England","Commercial","G6/G7","40","[c]","60530","55910"
"Leaver Dept.","2022","Public Health England","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Commercial","SEO/HEO","25","[c]","38390","39740"
"Leaver Dept.","2022","Public Health England","Communications","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Communications","G6/G7","25","[c]","58840","57340"
"Leaver Dept.","2022","Public Health England","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Communications","SEO/HEO","55","[c]","36400","35750"
"Leaver Dept.","2022","Public Health England","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Digital, Data and Technology","EO","15","[c]","26540","26880"
"Leaver Dept.","2022","Public Health England","Digital, Data and Technology","G6/G7","45","[c]","60030","57600"
"Leaver Dept.","2022","Public Health England","Digital, Data and Technology","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Digital, Data and Technology","SEO/HEO","90","[c]","36160","36330"
"Leaver Dept.","2022","Public Health England","Finance","AA/AO","10","[c]","21310","20010"
"Leaver Dept.","2022","Public Health England","Finance","EO","20","[c]","25060","24120"
"Leaver Dept.","2022","Public Health England","Finance","G6/G7","35","[c]","59700","57930"
"Leaver Dept.","2022","Public Health England","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Finance","SEO/HEO","45","[c]","37010","37330"
"Leaver Dept.","2022","Public Health England","Human Resources","AA/AO","15","[c]","22690","22350"
"Leaver Dept.","2022","Public Health England","Human Resources","EO","40","[c]","26850","26880"
"Leaver Dept.","2022","Public Health England","Human Resources","G6/G7","55","[c]","58460","59140"
"Leaver Dept.","2022","Public Health England","Human Resources","SCS level","10","[c]","91880","87100"
"Leaver Dept.","2022","Public Health England","Human Resources","SEO/HEO","70","[c]","35860","36110"
"Leaver Dept.","2022","Public Health England","Knowledge and Information Management","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Knowledge and Information Management","EO","15","[c]","27000","26880"
"Leaver Dept.","2022","Public Health England","Knowledge and Information Management","G6/G7","110","[c]","56450","54230"
"Leaver Dept.","2022","Public Health England","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Knowledge and Information Management","SEO/HEO","80","[c]","36410","37450"
"Leaver Dept.","2022","Public Health England","Knowledge and Information Management","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Medicine","G6/G7","90","[c]","69210","59980"
"Leaver Dept.","2022","Public Health England","Medicine","SCS level","235","[c]","112800","109880"
"Leaver Dept.","2022","Public Health England","Medicine","SEO/HEO","65","[c]","38070","39870"
"Leaver Dept.","2022","Public Health England","Operational Delivery","AA/AO","595","[c]","21300","20590"
"Leaver Dept.","2022","Public Health England","Operational Delivery","EO","525","[c]","25890","26880"
"Leaver Dept.","2022","Public Health England","Operational Delivery","G6/G7","775","[c]","57640","54230"
"Leaver Dept.","2022","Public Health England","Operational Delivery","SCS level","85","[c]","101680","98450"
"Leaver Dept.","2022","Public Health England","Operational Delivery","SEO/HEO","1090","[c]","35520","36330"
"Leaver Dept.","2022","Public Health England","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Property","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Property","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Property","SEO/HEO","10","[c]","37990","38200"
"Leaver Dept.","2022","Public Health England","Science and Engineering","AA/AO","170","[c]","21560","21820"
"Leaver Dept.","2022","Public Health England","Science and Engineering","EO","255","[c]","25500","25010"
"Leaver Dept.","2022","Public Health England","Science and Engineering","G6/G7","545","[c]","57560","53680"
"Leaver Dept.","2022","Public Health England","Science and Engineering","SCS level","30","[c]","105470","107900"
"Leaver Dept.","2022","Public Health England","Science and Engineering","SEO/HEO","1105","[c]","36220","36330"
"Leaver Dept.","2022","Public Health England","Statistics","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Statistics","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Queen Elizabeth II Centre","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Queen Elizabeth II Centre","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Queen Elizabeth II Centre","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Queen Elizabeth II Centre","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Operational Delivery","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Royal Fleet Auxiliary","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Operational Delivery","AA/AO","35","[c]","21130","21300"
"Leaver Dept.","2022","Rural Payments Agency","Operational Delivery","EO","15","[c]","25290","25190"
"Leaver Dept.","2022","Rural Payments Agency","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Operational Delivery","SEO/HEO","15","[c]","33150","30640"
"Leaver Dept.","2022","Rural Payments Agency","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Operational Delivery","AA/AO","10","[c]","23160","23780"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Unknown","SEO/HEO","15","[c]","40650","40810"
"Leaver Dept.","2022","Serious Fraud Office","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Counter Fraud","SEO/HEO","15","[c]","38050","40270"
"Leaver Dept.","2022","Serious Fraud Office","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Legal","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Student Awards Agency for Scotland","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Student Awards Agency for Scotland","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","AA/AO","35","[c]","21300","21130"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","EO","10","[c]","25000","24260"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","SEO/HEO","10","[c]","32130","31000"
"Leaver Dept.","2022","The Insolvency Service","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
