"Status","Year","Disability","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","Statistics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Statistics","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Statistics","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Statistics","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Statistics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tax","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tax","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tax","Outside London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tax","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tax","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Outside London","AA/AO","55","[c]","21730","21260"
"New entrant CS","2022","Undeclared","Unknown","Outside London","EO","30","[c]","27130","27230"
"New entrant CS","2022","Undeclared","Unknown","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Outside London","SEO/HEO","35","[c]","35440","32540"
"New entrant CS","2022","Undeclared","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Veterinarian","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Veterinarian","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","London","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","London","SEO/HEO","65","[c]","38560","40650"
"New entrant CS","2022","Unknown","Commercial","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Outside London","EO","70","[c]","25230","25500"
"New entrant CS","2022","Unknown","Commercial","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Outside London","SEO/HEO","140","[c]","34360","36050"
"New entrant CS","2022","Unknown","Commercial","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","London","EO","75","[c]","27750","27270"
"New entrant CS","2022","Unknown","Communications","London","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","London","SEO/HEO","105","[c]","37470","36660"
"New entrant CS","2022","Unknown","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Outside London","EO","35","[c]","27530","27570"
"New entrant CS","2022","Unknown","Counter Fraud","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","London","EO","80","[c]","28550","28650"
"New entrant CS","2022","Unknown","Digital, Data and Technology","London","G6/G7","95","[c]","62250","61200"
"New entrant CS","2022","Unknown","Digital, Data and Technology","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","London","SEO/HEO","190","[c]","38290","37930"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Outside London","AA/AO","55","[c]","21040","21170"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Outside London","EO","160","[c]","26490","26590"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Outside London","G6/G7","155","[c]","55590","54550"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Outside London","SEO/HEO","345","[c]","35590","35600"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","London","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","London","SEO/HEO","55","[c]","33630","32480"
"New entrant CS","2022","Unknown","Economics","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","London","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","London","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","London","SEO/HEO","70","[c]","38810","40650"
"New entrant CS","2022","Unknown","Finance","Outside London","AA/AO","45","[c]","20930","21170"
"New entrant CS","2022","Unknown","Finance","Outside London","EO","125","[c]","24260","25000"
"New entrant CS","2022","Unknown","Finance","Outside London","G6/G7","50","[c]","54160","52080"
"New entrant CS","2022","Unknown","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Outside London","SEO/HEO","190","[c]","35220","36050"
"New entrant CS","2022","Unknown","Finance","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","Outside London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","London","EO","75","[c]","26850","27270"
"New entrant CS","2022","Unknown","Human Resources","London","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","London","SEO/HEO","50","[c]","35260","32790"
"New entrant CS","2022","Unknown","Human Resources","Outside London","AA/AO","70","[c]","21230","21170"
"New entrant CS","2022","Unknown","Human Resources","Outside London","EO","65","[c]","24990","25000"
"New entrant CS","2022","Unknown","Human Resources","Outside London","G6/G7","40","[c]","57570","55740"
"New entrant CS","2022","Unknown","Human Resources","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Outside London","SEO/HEO","85","[c]","34310","33040"
"New entrant CS","2022","Unknown","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inspector of Education and Training","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","London","EO","30","[c]","29180","28700"
"New entrant CS","2022","Unknown","Intelligence Analysis","London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Outside London","EO","40","[c]","25630","24880"
"New entrant CS","2022","Unknown","Intelligence Analysis","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","London","EO","40","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","London","SEO/HEO","40","[c]","34690","31800"
"New entrant CS","2022","Unknown","International Trade","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","London","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","London","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","London","SEO/HEO","45","[c]","35790","34260"
"New entrant CS","2022","Unknown","Legal","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Outside London","EO","30","[c]","26530","26590"
"New entrant CS","2022","Unknown","Legal","Outside London","G6/G7","30","[c]","51280","52080"
"New entrant CS","2022","Unknown","Legal","Outside London","SEO/HEO","45","[c]","33430","30450"
"New entrant CS","2022","Unknown","Medicine","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Outside London","AA/AO","30","[c]","21540","21780"
"New entrant CS","2022","Unknown","Medicine","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Outside London","G6/G7","40","[c]","69590","75900"
"New entrant CS","2022","Unknown","Medicine","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Outside London","SEO/HEO","40","[c]","37020","35870"
"New entrant CS","2022","Unknown","Medicine","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","London","AA/AO","645","[c]","26400","25630"
"New entrant CS","2022","Unknown","Operational Delivery","London","EO","630","[c]","29760","28650"
