"Status","Year","Organisation","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","Yorkshire and The Humber","SEO/HEO","15","15","35530","35900"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","East Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","East of England","SEO/HEO","10","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","London","EO","10","10","28680","27960"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","London","G6/G7","35","35","56200","53920"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","London","SCS level","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","London","SEO/HEO","70","65","36900","35350"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","North East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","North West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","South East (England)","SEO/HEO","15","15","36250","36970"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","South West (England)","G6/G7","10","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","South West (England)","SEO/HEO","25","25","35770","36970"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","West Midlands (England)","SEO/HEO","10","10","36710","36850"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","Yorkshire and The Humber","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","East Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","East Midlands (England)","SEO/HEO","15","15","33350","35890"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","East of England","G6/G7","10","10","53820","51880"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","East of England","SEO/HEO","10","10","34070","35900"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","London","EO","15","15","28820","27960"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","London","G6/G7","40","40","58330","54520"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","London","SEO/HEO","40","40","38760","38750"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","North East (England)","EO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","North East (England)","G6/G7","20","20","51690","48990"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","North East (England)","SEO/HEO","20","20","35410","35900"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","North West (England)","EO","10","10","25780","25150"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","North West (England)","G6/G7","75","70","52510","49390"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","North West (England)","SEO/HEO","35","35","33510","31640"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","South East (England)","EO","10","10","26000","25410"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","South East (England)","G6/G7","40","40","53560","49440"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","South East (England)","SEO/HEO","40","35","37280","35900"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","South West (England)","EO","20","20","25010","25060"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","South West (England)","G6/G7","135","130","52040","49090"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","South West (England)","SEO/HEO","65","65","35070","35900"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","West Midlands (England)","G6/G7","20","20","53130","48990"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","West Midlands (England)","SEO/HEO","25","25","35460","35900"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Yorkshire and The Humber","G6/G7","50","50","50650","48480"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Yorkshire and The Humber","SEO/HEO","20","20","35230","35900"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","London","G6/G7","20","15","57840","55900"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","London","SEO/HEO","15","15","34610","32930"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","South West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","East Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","East of England","G6/G7","10","10","51550","50450"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","East of England","SEO/HEO","20","20","34200","36750"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","London","EO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","London","G6/G7","20","20","61380","58640"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","London","SEO/HEO","30","25","38130","35850"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","North East (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","North East (England)","SEO/HEO","15","15","34080","36180"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","North West (England)","EO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","North West (England)","G6/G7","10","10","53130","48990"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","North West (England)","SEO/HEO","20","20","33070","30480"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","South East (England)","EO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","South East (England)","G6/G7","15","15","55930","54300"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","South East (England)","SEO/HEO","20","20","38390","38350"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","South West (England)","G6/G7","35","30","53550","50660"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","South West (England)","SCS level","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","South West (England)","SEO/HEO","50","45","34930","36520"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","West Midlands (England)","G6/G7","15","15","53780","52360"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","West Midlands (England)","SEO/HEO","25","25","36520","37250"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Yorkshire and The Humber","EO","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Yorkshire and The Humber","G6/G7","25","25","55170","52100"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Yorkshire and The Humber","SEO/HEO","40","35","35420","36590"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","East Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","East of England","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","East of England","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","London","EO","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","London","G6/G7","20","20","59450","57420"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","London","SEO/HEO","25","25","38080","36060"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","North East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","North West (England)","G6/G7","15","15","51320","48990"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","North West (England)","SEO/HEO","10","10","33700","35900"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","South East (England)","G6/G7","15","15","53260","50530"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","South East (England)","SEO/HEO","15","10","34190","35890"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","South West (England)","AA/AO","10","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","South West (England)","EO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","South West (England)","G6/G7","25","20","52030","49040"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","South West (England)","SEO/HEO","40","40","34000","35900"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","West Midlands (England)","G6/G7","10","10","51900","49690"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","West Midlands (England)","SEO/HEO","15","10","32690","30400"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Yorkshire and The Humber","G6/G7","20","20","53330","49360"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Yorkshire and The Humber","SEO/HEO","15","15","37300","36970"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","London","SEO/HEO","10","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","North East (England)","EO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","London","G6/G7","10","10","56380","53740"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","London","SEO/HEO","35","35","43660","45680"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","London","AA/AO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","London","EO","20","20","28750","28270"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","London","G6/G7","15","15","58440","54280"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","London","SEO/HEO","15","15","36850","37180"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","North West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","South West (England)","EO","[c]","[c]","[c]","[c]"
