"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Legal","West Midlands (England)","Coventry","40","35","53100","56870"
"In post","2022","Legal","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Staffordshire CC","5","5","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Stoke-on-Trent","60","55","42790","48080"
"In post","2022","Legal","West Midlands (England)","Telford and Wrekin","10","10","51150","60520"
"In post","2022","Legal","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Worcestershire CC","10","10","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Bradford","5","5","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Calderdale and Kirklees","5","5","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Kingston upon Hull, City of","85","75","42000","48080"
"In post","2022","Legal","Yorkshire and The Humber","Leeds","620","575","40920","35980"
"In post","2022","Legal","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Sheffield","135","120","35520","28430"
"In post","2022","Legal","Yorkshire and The Humber","Wakefield","10","10","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","York","70","65","47810","52530"
"In post","2022","No function","East Midlands (England)","Derby","1020","905","26470","24090"
"In post","2022","No function","East Midlands (England)","East Derbyshire","350","310","27780","27570"
"In post","2022","No function","East Midlands (England)","Leicester","2300","2090","26400","24800"
"In post","2022","No function","East Midlands (England)","Leicestershire CC and Rutland","1480","1380","29700","27380"
"In post","2022","No function","East Midlands (England)","Lincolnshire CC","1695","1570","28600","27570"
"In post","2022","No function","East Midlands (England)","North Northamptonshire","285","265","28390","27570"
"In post","2022","No function","East Midlands (England)","North Nottinghamshire","990","920","29460","27570"
"In post","2022","No function","East Midlands (England)","Nottingham","5140","4790","30820","27570"
"In post","2022","No function","East Midlands (England)","South and West Derbyshire","1000","910","33630","27570"
"In post","2022","No function","East Midlands (England)","South Nottinghamshire","665","625","32220","28010"
"In post","2022","No function","East Midlands (England)","West Northamptonshire","980","905","27280","25210"
"In post","2022","No function","East of England","Bedford","655","610","30650","28140"
"In post","2022","No function","East of England","Breckland and South Norfolk","485","455","29150","27120"
"In post","2022","No function","East of England","Cambridgeshire CC","1930","1810","31890","28700"
"In post","2022","No function","East of England","Central Bedfordshire","75","70","32170","27570"
"In post","2022","No function","East of England","Essex Haven Gateway","430","400","32170","29290"
"In post","2022","No function","East of England","Essex Thames Gateway","850","765","27500","25110"
"In post","2022","No function","East of England","Heart of Essex","975","930","30350","29290"
"In post","2022","No function","East of England","Hertfordshire CC","1895","1795","33960","30000"
"In post","2022","No function","East of England","Luton","390","355","26920","27570"
"In post","2022","No function","East of England","North and West Norfolk","525","470","28710","27570"
"In post","2022","No function","East of England","Norwich and East Norfolk","1505","1375","27330","26780"
"In post","2022","No function","East of England","Peterborough","755","680","29630","27570"
"In post","2022","No function","East of England","Southend-on-Sea","550","485","29350","29290"
"In post","2022","No function","East of England","Suffolk CC","2290","2110","29710","27570"
"In post","2022","No function","East of England","Thurrock","105","95","30670","29290"
"In post","2022","No function","East of England","West Essex","220","200","35880","29290"
"In post","2022","No function","London","Barking & Dagenham and Havering","605","550","31240","31060"
"In post","2022","No function","London","Barnet","1450","1345","39150","32330"
"In post","2022","No function","London","Bexley and Greenwich","1600","1530","31940","31060"
"In post","2022","No function","London","Brent","455","425","30610","31060"
"In post","2022","No function","London","Bromley","465","430","31440","31060"
"In post","2022","No function","London","Camden and City of London","1185","1130","31710","26970"
"In post","2022","No function","London","Croydon","2755","2630","37750","33900"
"In post","2022","No function","London","Ealing","445","415","32830","31060"
"In post","2022","No function","London","Enfield","340","315","31300","31060"
"In post","2022","No function","London","Hackney and Newham","2770","2620","36910","31880"
"In post","2022","No function","London","Haringey and Islington","1545","1470","32150","31060"
"In post","2022","No function","London","Harrow and Hillingdon","655","610","32570","31060"
"In post","2022","No function","London","Hounslow and Richmond upon Thames","1730","1645","33010","31060"
"In post","2022","No function","London","Kensington & Chelsea and Hammersmith & Fulham","830","795","32820","31060"
"In post","2022","No function","London","Lambeth","2780","2675","41930","37560"
"In post","2022","No function","London","Lewisham and Southwark","1115","1060","33980","31060"
"In post","2022","No function","London","Merton, Kingston upon Thames and Sutton","625","590","32740","31060"
"In post","2022","No function","London","Redbridge and Waltham Forest","740","685","31380","31060"
"In post","2022","No function","London","Tower Hamlets","2045","1960","44260","37100"
"In post","2022","No function","London","Wandsworth","870","835","33080","31850"
"In post","2022","No function","London","Westminster","27915","27295","47200","41750"
"In post","2022","No function","North East (England)","Darlington","780","740","36140","30450"
"In post","2022","No function","North East (England)","Durham","4165","3770","28030","27120"
"In post","2022","No function","North East (England)","Hartlepool and Stockton-on-Tees","1505","1385","27880","27570"
"In post","2022","No function","North East (England)","Northumberland","325","290","30680","27570"
"In post","2022","No function","North East (England)","South Teesside","885","790","25840","25120"
"In post","2022","No function","North East (England)","Sunderland","3470","2935","25620","22080"
"In post","2022","No function","North East (England)","Tyneside","9240","8210","26880","22080"
"In post","2022","No function","North West (England)","Blackburn with Darwen","425","380","26970","27570"
"In post","2022","No function","North West (England)","Blackpool","3630","3310","25290","27570"
"In post","2022","No function","North West (England)","Cheshire East","680","630","31360","27570"
"In post","2022","No function","North West (England)","Cheshire West and Chester","455","415","27470","27570"
"In post","2022","No function","North West (England)","Chorley and West Lancashire","1370","1265","29890","27380"
"In post","2022","No function","North West (England)","East Cumbria","480","445","29580","26830"
"In post","2022","No function","North West (England)","East Lancashire","500","450","26910","27570"
"In post","2022","No function","North West (England)","East Merseyside","925","835","28630","27570"
"In post","2022","No function","North West (England)","Greater Manchester North East","1140","1055","28080","27570"
"In post","2022","No function","North West (England)","Greater Manchester North West","2010","1815","25710","24260"
"In post","2022","No function","North West (England)","Greater Manchester South East","980","895","25510","23170"
"In post","2022","No function","North West (England)","Greater Manchester South West","3595","3370","29110","26820"
"In post","2022","No function","North West (England)","Lancaster and Wyre","585","540","27440","27380"
"In post","2022","No function","North West (England)","Liverpool","5630","5190","28290","26590"
"In post","2022","No function","North West (England)","Manchester","5155","4870","31250","27570"
"In post","2022","No function","North West (England)","Mid Lancashire","4440","3960","26710","22600"
"In post","2022","No function","North West (England)","Sefton","2565","2350","31170","27570"
"In post","2022","No function","North West (England)","Warrington","2250","2130","32200","31060"
"In post","2022","No function","North West (England)","West Cumbria","455","410","28460","27570"
"In post","2022","No function","North West (England)","Wirral","2005","1760","26130","24800"
"In post","2022","No function","Northern Ireland","Antrim and Newtownabbey","5","5","[c]","[c]"
"In post","2022","No function","Northern Ireland","Ards and North Down","50","45","39290","35730"
"In post","2022","No function","Northern Ireland","Armagh City, Banbridge and Craigavon","10","10","36100","38160"
"In post","2022","No function","Northern Ireland","Belfast","1940","1825","30270","26820"
"In post","2022","No function","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2022","No function","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2022","No function","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","No function","Northern Ireland","Lisburn and Castlereagh","10","10","35670","35060"
"In post","2022","No function","Northern Ireland","Mid and East Antrim","10","10","34440","37350"
"In post","2022","No function","Northern Ireland","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2022","No function","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","No function","Overseas","Overseas","1755","1745","53070","53580"
"In post","2022","No function","Scotland","Aberdeen City and Aberdeenshire","980","910","36600","27570"
"In post","2022","No function","Scotland","Angus and Dundee City","1015","920","24350","21260"
"In post","2022","No function","Scotland","Caithness and Sutherland, and Ross and Cromarty","60","55","27050","27570"
"In post","2022","No function","Scotland","City of Edinburgh","3815","3625","31790","29180"
"In post","2022","No function","Scotland","Clackmannanshire and Fife","820","740","28820","27570"
"In post","2022","No function","Scotland","Dumfries and Galloway","280","250","29990","27570"
"In post","2022","No function","Scotland","East Ayrshire and North Ayrshire mainland","360","320","26670","27570"
"In post","2022","No function","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","735","675","28280","27570"
"In post","2022","No function","Scotland","East Lothian and Midlothian","95","85","28850","27570"
"In post","2022","No function","Scotland","Falkirk","1615","1415","27030","26900"
"In post","2022","No function","Scotland","Glasgow City","5890","5425","29060","27570"
"In post","2022","No function","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","790","710","29170","27570"
"In post","2022","No function","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","445","405","28750","27570"
"In post","2022","No function","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","80","70","27910","27570"
"In post","2022","No function","Scotland","Na h-Eileanan Siar","55","50","30210","27570"
"In post","2022","No function","Scotland","North Lanarkshire","1255","1120","27000","26820"
"In post","2022","No function","Scotland","Orkney Islands","15","10","29770","27570"
"In post","2022","No function","Scotland","Perth and Kinross, and Stirling","875","820","31030","29550"
"In post","2022","No function","Scotland","Scottish Borders","100","95","27270","27570"
"In post","2022","No function","Scotland","Shetland Islands","35","30","28780","27570"
"In post","2022","No function","Scotland","South Ayrshire","190","175","27050","27570"
"In post","2022","No function","Scotland","South Lanarkshire","2140","1865","26610","23780"
"In post","2022","No function","Scotland","West Lothian","220","200","27210","27570"
"In post","2022","No function","South East (England)","Berkshire","1150","1075","32360","29290"
"In post","2022","No function","South East (England)","Brighton and Hove","540","480","30670","27570"
"In post","2022","No function","South East (England)","Buckinghamshire","895","840","31130","28930"
"In post","2022","No function","South East (England)","Central Hampshire","1370","1305","37630","34130"
"In post","2022","No function","South East (England)","East Kent","1215","1135","29560","29290"
"In post","2022","No function","South East (England)","East Surrey","1010","955","33440","32660"
"In post","2022","No function","South East (England)","East Sussex CC","1725","1550","26760","26830"
"In post","2022","No function","South East (England)","Isle of Wight","745","690","28340","27120"
"In post","2022","No function","South East (England)","Kent Thames Gateway","1540","1455","30210","30610"
"In post","2022","No function","South East (England)","Medway","1280","1220","31120","29290"
"In post","2022","No function","South East (England)","Mid Kent","840","785","30910","29290"
"In post","2022","No function","South East (England)","Milton Keynes","1265","1205","29150","27570"
"In post","2022","No function","South East (England)","North Hampshire","455","420","36080","27570"
"In post","2022","No function","South East (England)","Oxfordshire CC","1500","1385","33170","29530"
"In post","2022","No function","South East (England)","Portsmouth","1110","965","27600","26820"
"In post","2022","No function","South East (England)","South Hampshire","2135","1675","26710","23470"
"In post","2022","No function","South East (England)","Southampton","800","745","33460","27570"
"In post","2022","No function","South East (England)","West Kent","235","220","36600","32830"
"In post","2022","No function","South East (England)","West Surrey","1615","1505","32300","29290"
"In post","2022","No function","South East (England)","West Sussex (North East)","385","355","33270","27570"
"In post","2022","No function","South East (England)","West Sussex (South West)","635","580","27950","27570"
"In post","2022","No function","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","1480","1365","31980","28800"
"In post","2022","No function","South West (England)","Bournemouth, Christchurch and Poole","560","500","28140","27570"
"In post","2022","No function","South West (England)","Bristol, City of","4380","4070","32850","28550"
"In post","2022","No function","South West (England)","Cornwall and Isles of Scilly","1125","1020","27360","27570"
"In post","2022","No function","South West (England)","Devon CC","2880","2565","28410","26700"
"In post","2022","No function","South West (England)","Dorset","1345","1240","28910","27130"
"In post","2022","No function","South West (England)","Gloucestershire CC","1025","905","29750","27570"
"In post","2022","No function","South West (England)","Plymouth","1035","925","29260","27570"
"In post","2022","No function","South West (England)","Somerset CC","1195","1105","30590","27570"
"In post","2022","No function","South West (England)","Swindon","325","300","27720","27570"
"In post","2022","No function","South West (England)","Torbay","325","275","26780","24800"
"In post","2022","No function","South West (England)","Wiltshire","3150","3030","37590","36330"
"In post","2022","No function","Unknown","Unknown","890","850","31540","29250"
"In post","2022","No function","Wales","Bridgend and Neath Port Talbot","700","620","27330","27570"
"In post","2022","No function","Wales","Cardiff and Vale of Glamorgan","4995","4645","29790","26820"
"In post","2022","No function","Wales","Central Valleys","1435","1320","27390","27570"
"In post","2022","No function","Wales","Conwy and Denbighshire","255","240","28480","27570"
"In post","2022","No function","Wales","Flintshire and Wrexham","1870","1770","26900","25830"
"In post","2022","No function","Wales","Gwent Valleys","710","640","26520","27570"
"In post","2022","No function","Wales","Gwynedd","615","565","24610","21260"
"In post","2022","No function","Wales","Isle of Anglesey","105","95","29670","27570"
"In post","2022","No function","Wales","Monmouthshire and Newport","3030","2800","31710","27570"
"In post","2022","No function","Wales","Powys","140","130","29690","27570"
"In post","2022","No function","Wales","South West Wales","800","730","27280","26820"
"In post","2022","No function","Wales","Swansea","6695","5850","24350","21840"
"In post","2022","No function","West Midlands (England)","Birmingham","8590","8010","30100","27570"
"In post","2022","No function","West Midlands (England)","Coventry","1625","1520","35400","30450"
"In post","2022","No function","West Midlands (England)","Dudley","890","760","25840","27570"
"In post","2022","No function","West Midlands (England)","Herefordshire, County of","135","125","32060","27570"
"In post","2022","No function","West Midlands (England)","Sandwell","450","410","27740","27570"
"In post","2022","No function","West Midlands (England)","Shropshire","620","580","30100","27570"
"In post","2022","No function","West Midlands (England)","Solihull","190","175","28930","27570"
"In post","2022","No function","West Midlands (England)","Staffordshire CC","3115","2915","29180","27380"
"In post","2022","No function","West Midlands (England)","Stoke-on-Trent","1085","970","25070","21440"
"In post","2022","No function","West Midlands (England)","Telford and Wrekin","925","820","27880","27130"
"In post","2022","No function","West Midlands (England)","Walsall","640","555","25690","25650"
"In post","2022","No function","West Midlands (England)","Warwickshire CC","630","575","30460","27570"
"In post","2022","No function","West Midlands (England)","Wolverhampton","1005","895","26900","26780"
"In post","2022","No function","West Midlands (England)","Worcestershire CC","1930","1815","28960","26780"
"In post","2022","No function","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","2535","2280","27620","27570"
"In post","2022","No function","Yorkshire and The Humber","Bradford","1835","1640","26590","26590"
"In post","2022","No function","Yorkshire and The Humber","Calderdale and Kirklees","960","860","27830","27570"
"In post","2022","No function","Yorkshire and The Humber","East Riding of Yorkshire","1450","1350","29300","27380"
"In post","2022","No function","Yorkshire and The Humber","Kingston upon Hull, City of","1700","1520","27440","27130"
"In post","2022","No function","Yorkshire and The Humber","Leeds","6470","6095","32070","27570"
"In post","2022","No function","Yorkshire and The Humber","North and North East Lincolnshire","620","545","26530","27570"
"In post","2022","No function","Yorkshire and The Humber","North Yorkshire CC","590","545","33190","27570"
"In post","2022","No function","Yorkshire and The Humber","Sheffield","2425","2205","33660","29360"
"In post","2022","No function","Yorkshire and The Humber","Wakefield","1605","1475","30430","27570"
"In post","2022","No function","Yorkshire and The Humber","York","1245","1170","34160","30350"
"In post","2022","Project Delivery","East Midlands (England)","Derby","20","20","44060","42850"
"In post","2022","Project Delivery","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Midlands (England)","Leicester","15","15","38240","38550"
"In post","2022","Project Delivery","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Midlands (England)","Lincolnshire CC","220","210","36260","35630"
"In post","2022","Project Delivery","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Midlands (England)","North Nottinghamshire","15","15","37210","36880"
"In post","2022","Project Delivery","East Midlands (England)","Nottingham","280","270","42030","40180"
"In post","2022","Project Delivery","East Midlands (England)","South and West Derbyshire","25","25","34940","33160"
"In post","2022","Project Delivery","East Midlands (England)","South Nottinghamshire","10","10","39520","40840"
"In post","2022","Project Delivery","East Midlands (England)","West Northamptonshire","5","5","[c]","[c]"
"In post","2022","Project Delivery","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East of England","Cambridgeshire CC","160","150","40600","40000"
"In post","2022","Project Delivery","East of England","Central Bedfordshire","65","60","36160","34830"
"In post","2022","Project Delivery","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East of England","Hertfordshire CC","100","95","46770","44500"
"In post","2022","Project Delivery","East of England","North and West Norfolk","90","85","34490","33150"
"In post","2022","Project Delivery","East of England","Norwich and East Norfolk","15","15","40860","35000"
"In post","2022","Project Delivery","East of England","Peterborough","10","10","[c]","[c]"
"In post","2022","Project Delivery","East of England","Southend-on-Sea","130","120","44000","40520"
"In post","2022","Project Delivery","East of England","Suffolk CC","100","95","36370","34260"
"In post","2022","Project Delivery","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","London","Brent","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","London","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","London","Camden and City of London","30","30","50330","44840"
"In post","2022","Project Delivery","London","Croydon","295","280","53960","47240"
"In post","2022","Project Delivery","London","Hackney and Newham","695","640","46730","43430"
"In post","2022","Project Delivery","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","London","Harrow and Hillingdon","15","15","42640","44000"
"In post","2022","Project Delivery","London","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2022","Project Delivery","London","Lambeth","25","25","51250","48900"
"In post","2022","Project Delivery","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","London","Tower Hamlets","530","515","57040","54320"
"In post","2022","Project Delivery","London","Westminster","2810","2735","54050","53600"
"In post","2022","Project Delivery","North East (England)","Darlington","15","10","36320","32820"
"In post","2022","Project Delivery","North East (England)","Durham","35","35","39300","38550"
"In post","2022","Project Delivery","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","North East (England)","Northumberland","5","5","[c]","[c]"
"In post","2022","Project Delivery","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","North East (England)","Sunderland","90","85","41900","40180"
"In post","2022","Project Delivery","North East (England)","Tyneside","1100","1050","41750","40520"
"In post","2022","Project Delivery","North West (England)","Blackpool","310","285","33730","32170"
"In post","2022","Project Delivery","North West (England)","Cheshire East","10","10","[c]","[c]"
"In post","2022","Project Delivery","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","North West (England)","East Cumbria","105","100","26600","23100"
"In post","2022","Project Delivery","North West (England)","East Merseyside","15","15","26790","21260"
"In post","2022","Project Delivery","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","North West (England)","Greater Manchester North West","5","5","[c]","[c]"
"In post","2022","Project Delivery","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","North West (England)","Greater Manchester South West","215","210","45080","40520"
"In post","2022","Project Delivery","North West (England)","Lancaster and Wyre","10","10","41170","40000"
"In post","2022","Project Delivery","North West (England)","Liverpool","510","495","42940","40520"
"In post","2022","Project Delivery","North West (England)","Manchester","280","270","42780","40180"
"In post","2022","Project Delivery","North West (England)","Mid Lancashire","380","355","39620","40180"
"In post","2022","Project Delivery","North West (England)","Sefton","100","95","39920","39780"
"In post","2022","Project Delivery","North West (England)","Warrington","25","25","41340","36740"
"In post","2022","Project Delivery","North West (England)","West Cumbria","175","170","42050","39860"
"In post","2022","Project Delivery","North West (England)","Wirral","25","25","36150","37980"
"In post","2022","Project Delivery","Northern Ireland","Antrim and Newtownabbey","5","5","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland","Belfast","80","80","42230","40180"
"In post","2022","Project Delivery","Northern Ireland","Lisburn and Castlereagh","5","5","[c]","[c]"
"In post","2022","Project Delivery","Overseas","Overseas","600","595","55210","55510"
"In post","2022","Project Delivery","Scotland","Aberdeen City and Aberdeenshire","5","5","[c]","[c]"
"In post","2022","Project Delivery","Scotland","Angus and Dundee City","5","5","[c]","[c]"
"In post","2022","Project Delivery","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scotland","City of Edinburgh","180","175","44960","40350"
"In post","2022","Project Delivery","Scotland","Clackmannanshire and Fife","105","105","37680","34990"
"In post","2022","Project Delivery","Scotland","East Ayrshire and North Ayrshire mainland","245","235","25470","23900"
"In post","2022","Project Delivery","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","180","175","36220","33300"
"In post","2022","Project Delivery","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scotland","Glasgow City","240","230","39670","38310"
"In post","2022","Project Delivery","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","20","20","39230","38720"
"In post","2022","Project Delivery","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scotland","North Lanarkshire","30","30","39880","40350"
"In post","2022","Project Delivery","Scotland","Perth and Kinross, and Stirling","10","10","37630","31990"
"In post","2022","Project Delivery","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scotland","South Lanarkshire","455","435","43440","40180"
"In post","2022","Project Delivery","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","Berkshire","90","85","44560","40440"
"In post","2022","Project Delivery","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","Buckinghamshire","80","80","39900","35300"
"In post","2022","Project Delivery","South East (England)","Central Hampshire","680","655","43160","40580"
"In post","2022","Project Delivery","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","East Sussex CC","10","10","36450","30730"
"In post","2022","Project Delivery","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","Milton Keynes","55","55","36220","31390"
"In post","2022","Project Delivery","South East (England)","North Hampshire","10","10","43430","44990"
"In post","2022","Project Delivery","South East (England)","Oxfordshire CC","135","130","37320","34300"
"In post","2022","Project Delivery","South East (England)","Portsmouth","400","370","35490","33300"
"In post","2022","Project Delivery","South East (England)","South Hampshire","370","355","30410","28090"
"In post","2022","Project Delivery","South East (England)","Southampton","60","45","26110","21260"
"In post","2022","Project Delivery","South East (England)","West Kent","25","20","37740","32590"
"In post","2022","Project Delivery","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","West Sussex (North East)","45","45","38690","33460"
"In post","2022","Project Delivery","South East (England)","West Sussex (South West)","25","25","49500","52080"
"In post","2022","Project Delivery","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","8325","8045","39240","37400"
"In post","2022","Project Delivery","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South West (England)","Bristol, City of","165","155","39890","33680"
"In post","2022","Project Delivery","South West (England)","Cornwall and Isles of Scilly","25","25","39750","36460"
"In post","2022","Project Delivery","South West (England)","Devon CC","350","335","41110","39650"
"In post","2022","Project Delivery","South West (England)","Dorset","55","50","26940","22600"
"In post","2022","Project Delivery","South West (England)","Gloucestershire CC","25","25","45180","40580"
"In post","2022","Project Delivery","South West (England)","Plymouth","280","275","35460","34850"
"In post","2022","Project Delivery","South West (England)","Somerset CC","335","320","36450","35730"
"In post","2022","Project Delivery","South West (England)","Swindon","80","75","44670","49080"
"In post","2022","Project Delivery","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South West (England)","Wiltshire","1310","1260","41500","40000"
"In post","2022","Project Delivery","Unknown","Unknown","25","20","40090","35130"
"In post","2022","Project Delivery","Wales","Bridgend and Neath Port Talbot","5","5","[c]","[c]"
"In post","2022","Project Delivery","Wales","Cardiff and Vale of Glamorgan","230","220","45250","40180"
"In post","2022","Project Delivery","Wales","Central Valleys","20","20","50300","47470"
"In post","2022","Project Delivery","Wales","Conwy and Denbighshire","5","5","[c]","[c]"
"In post","2022","Project Delivery","Wales","Flintshire and Wrexham","20","20","35980","29470"
"In post","2022","Project Delivery","Wales","Gwent Valleys","10","10","[c]","[c]"
"In post","2022","Project Delivery","Wales","Gwynedd","5","5","[c]","[c]"
"In post","2022","Project Delivery","Wales","Isle of Anglesey","5","5","[c]","[c]"
"In post","2022","Project Delivery","Wales","Monmouthshire and Newport","180","170","45260","41470"
"In post","2022","Project Delivery","Wales","Powys","10","10","45120","33880"
"In post","2022","Project Delivery","Wales","South West Wales","25","25","46190","37400"
"In post","2022","Project Delivery","Wales","Swansea","125","115","36210","31040"
"In post","2022","Project Delivery","West Midlands (England)","Birmingham","350","335","41570","40180"
"In post","2022","Project Delivery","West Midlands (England)","Coventry","25","25","40030","37760"
"In post","2022","Project Delivery","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","West Midlands (England)","Sandwell","10","10","[c]","[c]"
"In post","2022","Project Delivery","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","West Midlands (England)","Staffordshire CC","130","125","41270","40000"
"In post","2022","Project Delivery","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","West Midlands (England)","Telford and Wrekin","195","185","41220","40520"
"In post","2022","Project Delivery","West Midlands (England)","Warwickshire CC","130","130","24820","22000"
"In post","2022","Project Delivery","West Midlands (England)","Wolverhampton","25","25","36750","34760"
"In post","2022","Project Delivery","West Midlands (England)","Worcestershire CC","35","30","33720","30980"
"In post","2022","Project Delivery","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","10","10","[c]","[c]"
"In post","2022","Project Delivery","Yorkshire and The Humber","Bradford","45","45","38420","33370"
"In post","2022","Project Delivery","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Yorkshire and The Humber","Kingston upon Hull, City of","5","5","[c]","[c]"
