"Status","Year","Disability","Ethnicity","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Forestry and Land Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Government Actuary's Department","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Government Internal Audit Agency","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Government Legal Department","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Government Legal Department","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Government Property Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Government Property Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Health and Safety Executive","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","HM Courts and Tribunals Service","London","55","[c]","27550","23720"
"Leaver CS","2022","Declared non-disabled","Asian","HM Courts and Tribunals Service","Outside London","40","[c]","22700","20370"
"Leaver CS","2022","Declared non-disabled","Asian","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","HM Land Registry","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","HM Prison and Probation Service","London","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","HM Prison and Probation Service","Outside London","95","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","HM Revenue and Customs (excl. agencies)","London","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","HM Revenue and Customs (excl. agencies)","Outside London","155","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","HM Treasury (excl. agencies)","London","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","HM Treasury (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Home Office","London","105","[c]","33700","29080"
"Leaver CS","2022","Declared non-disabled","Asian","Home Office","Outside London","40","[c]","23870","24890"
"Leaver CS","2022","Declared non-disabled","Asian","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Legal Aid Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Maritime and Coastguard Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Maritime and Coastguard Agency","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Maritime and Coastguard Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Medicines and Healthcare Products Regulatory Agency","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Medicines and Healthcare Products Regulatory Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Met Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Met Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Ministry of Defence (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Ministry of Defence (excl. agencies)","Outside London","40","[c]","30750","26510"
"Leaver CS","2022","Declared non-disabled","Asian","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Ministry of Justice (excl. agencies)","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Ministry of Justice (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","National Records of Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","National Savings and Investments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Office of Gas and Electricity Markets","London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Office of the Public Guardian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Office of the Public Guardian","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Office of the Scottish Charity Regulator","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Planning Inspectorate","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Planning Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Public Health England","London","55","[c]","45830","39740"
"Leaver CS","2022","Declared non-disabled","Asian","Public Health England","Outside London","55","[c]","43320","33100"
"Leaver CS","2022","Declared non-disabled","Asian","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Revenue Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Rural Payments Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Scottish Forestry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Scottish Forestry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Scottish Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Scottish Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Scottish Government (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Scottish Housing Regulator","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Scottish Public Pensions Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Serious Fraud Office","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Serious Fraud Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Social Security Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Standards and Testing Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Standards and Testing Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Student Awards Agency for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Submarine Delivery Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Submarine Delivery Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Teaching Regulation Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","The National Archives","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Transport Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","UK Export Finance","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","UK Health Security Agency","London","35","[c]","38130","32330"
"Leaver CS","2022","Declared non-disabled","Asian","UK Health Security Agency","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","UK Space Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","UK Statistics Authority","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","UK Statistics Authority","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Valuation Office Agency","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Vehicle Certification Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Veterinary Medicines Directorate","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Welsh Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Welsh Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Accountant in Bankruptcy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Advisory, Conciliation and Arbitration Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Animal and Plant Health Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Cabinet Office (excl. agencies)","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Companies House","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Criminal Injuries Compensation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Crown Office and Procurator Fiscal Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Crown Prosecution Service","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Defence Electronics and Components Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Defence Equipment and Support","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Department for Digital, Culture, Media and Sport","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Department for International Trade","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Department for Transport (excl. agencies)","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Department for Work and Pensions (excl. agencies)","London","180","[c]","30250","31060"
"Leaver CS","2022","Declared non-disabled","Black","Department for Work and Pensions (excl. agencies)","Outside London","155","[c]","27030","27570"
"Leaver CS","2022","Declared non-disabled","Black","Department for Work and Pensions (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Disclosure Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Education and Skills Funding Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Education Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","FCDO Services","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","FCDO Services","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","FCDO Services","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Food Standards Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Foreign, Commonwealth and Development Office (excl. agencies)","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Forestry and Land Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Government Actuary's Department","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Government Legal Department","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Government Legal Department","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Government Property Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Government Property Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","HM Courts and Tribunals Service","London","50","[c]","25610","23720"
"Leaver CS","2022","Declared non-disabled","Black","HM Courts and Tribunals Service","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","HM Prison and Probation Service","London","75","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","HM Prison and Probation Service","Outside London","85","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","HM Revenue and Customs (excl. agencies)","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","HM Revenue and Customs (excl. agencies)","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","HM Treasury (excl. agencies)","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","HM Treasury (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Home Office","London","50","[c]","34740","30010"
"Leaver CS","2022","Declared non-disabled","Black","Home Office","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Legal Aid Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Maritime and Coastguard Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Maritime and Coastguard Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Medicines and Healthcare Products Regulatory Agency","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Medicines and Healthcare Products Regulatory Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Met Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Met Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Ministry of Defence (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Ministry of Defence (excl. agencies)","Outside London","30","[c]","31370","28410"
"Leaver CS","2022","Declared non-disabled","Black","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Ministry of Justice (excl. agencies)","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Ministry of Justice (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","National Crime Agency","London","[c]","[c]","[c]","[c]"
