"Status","Year","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Essex","Essex Haven Gateway","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Haven Gateway","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Haven Gateway","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Haven Gateway","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Haven Gateway","SEO","Heterosexual / straight","45","45","44920","42070"
"In post","2022","Essex","Essex Haven Gateway","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Haven Gateway","SEO","Undeclared","10","5","[c]","[c]"
"In post","2022","Essex","Essex Haven Gateway","SEO","Unknown","10","10","[c]","[c]"
"In post","2022","Essex","Essex Haven Gateway","Unknown","Heterosexual / straight","55","50","31990","26310"
"In post","2022","Essex","Essex Haven Gateway","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Haven Gateway","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Haven Gateway","Unknown","Unknown","25","25","[c]","[c]"
"In post","2022","Essex","Essex Thames Gateway","AA","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Essex","Essex Thames Gateway","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Thames Gateway","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Thames Gateway","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Thames Gateway","AO","Heterosexual / straight","235","215","23980","24250"
"In post","2022","Essex","Essex Thames Gateway","AO","LGBO","15","15","[c]","[c]"
"In post","2022","Essex","Essex Thames Gateway","AO","Undeclared","35","30","24020","24250"
"In post","2022","Essex","Essex Thames Gateway","AO","Unknown","95","80","23990","24250"
"In post","2022","Essex","Essex Thames Gateway","EO","Heterosexual / straight","260","235","29590","29290"
"In post","2022","Essex","Essex Thames Gateway","EO","LGBO","15","15","[c]","[c]"
"In post","2022","Essex","Essex Thames Gateway","EO","Undeclared","30","25","[c]","[c]"
"In post","2022","Essex","Essex Thames Gateway","EO","Unknown","65","55","30190","29290"
"In post","2022","Essex","Essex Thames Gateway","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Essex","Essex Thames Gateway","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Thames Gateway","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Thames Gateway","HEO","Heterosexual / straight","40","35","35310","35120"
"In post","2022","Essex","Essex Thames Gateway","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Thames Gateway","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Thames Gateway","HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Essex","Essex Thames Gateway","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Essex","Essex Thames Gateway","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Thames Gateway","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Thames Gateway","Unknown","Heterosexual / straight","95","85","28230","24800"
"In post","2022","Essex","Essex Thames Gateway","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Thames Gateway","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Thames Gateway","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Essex","Heart of Essex","AA","Heterosexual / straight","55","50","20310","20890"
"In post","2022","Essex","Heart of Essex","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Heart of Essex","AA","Undeclared","5","5","[c]","[c]"
"In post","2022","Essex","Heart of Essex","AA","Unknown","20","20","[c]","[c]"
"In post","2022","Essex","Heart of Essex","AO","Heterosexual / straight","225","215","26770","26560"
"In post","2022","Essex","Heart of Essex","AO","LGBO","15","15","[c]","[c]"
"In post","2022","Essex","Heart of Essex","AO","Undeclared","25","25","[c]","[c]"
"In post","2022","Essex","Heart of Essex","AO","Unknown","95","90","26860","26140"
"In post","2022","Essex","Heart of Essex","EO","Heterosexual / straight","225","220","29360","29290"
"In post","2022","Essex","Heart of Essex","EO","LGBO","20","20","[c]","[c]"
"In post","2022","Essex","Heart of Essex","EO","Undeclared","30","25","[c]","[c]"
"In post","2022","Essex","Heart of Essex","EO","Unknown","50","45","29220","29290"
"In post","2022","Essex","Heart of Essex","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Essex","Heart of Essex","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Heart of Essex","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Heart of Essex","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Heart of Essex","G7","Heterosexual / straight","80","75","56980","53070"
"In post","2022","Essex","Heart of Essex","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Heart of Essex","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Heart of Essex","G7","Unknown","15","15","[c]","[c]"
"In post","2022","Essex","Heart of Essex","HEO","Heterosexual / straight","100","95","34380","33350"
"In post","2022","Essex","Heart of Essex","HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Essex","Heart of Essex","HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Essex","Heart of Essex","HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Essex","Heart of Essex","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Heart of Essex","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Heart of Essex","SEO","Heterosexual / straight","45","45","44680","41480"
"In post","2022","Essex","Heart of Essex","SEO","LGBO","5","5","[c]","[c]"
"In post","2022","Essex","Heart of Essex","SEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Essex","Heart of Essex","SEO","Unknown","5","5","[c]","[c]"
"In post","2022","Essex","Heart of Essex","Unknown","Heterosexual / straight","105","100","31200","30210"
"In post","2022","Essex","Heart of Essex","Unknown","LGBO","5","5","[c]","[c]"
"In post","2022","Essex","Heart of Essex","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Essex","Heart of Essex","Unknown","Unknown","35","35","23750","23170"
"In post","2022","Essex","Southend-on-Sea","AA","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Essex","Southend-on-Sea","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Southend-on-Sea","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Southend-on-Sea","AA","Unknown","5","5","[c]","[c]"
"In post","2022","Essex","Southend-on-Sea","AO","Heterosexual / straight","110","90","22500","22080"
"In post","2022","Essex","Southend-on-Sea","AO","LGBO","10","10","[c]","[c]"
"In post","2022","Essex","Southend-on-Sea","AO","Undeclared","20","15","[c]","[c]"
"In post","2022","Essex","Southend-on-Sea","AO","Unknown","50","40","22030","21500"
"In post","2022","Essex","Southend-on-Sea","EO","Heterosexual / straight","180","165","28820","29290"
"In post","2022","Essex","Southend-on-Sea","EO","LGBO","15","15","[c]","[c]"
"In post","2022","Essex","Southend-on-Sea","EO","Undeclared","30","25","[c]","[c]"
"In post","2022","Essex","Southend-on-Sea","EO","Unknown","85","75","27830","26820"
"In post","2022","Essex","Southend-on-Sea","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Essex","Southend-on-Sea","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Southend-on-Sea","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Southend-on-Sea","G6","Unknown","10","10","[c]","[c]"
"In post","2022","Essex","Southend-on-Sea","G7","Heterosexual / straight","55","55","55930","55210"
"In post","2022","Essex","Southend-on-Sea","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Southend-on-Sea","G7","Undeclared","10","5","[c]","[c]"
"In post","2022","Essex","Southend-on-Sea","G7","Unknown","20","20","[c]","[c]"
"In post","2022","Essex","Southend-on-Sea","HEO","Heterosexual / straight","115","110","33720","33370"
"In post","2022","Essex","Southend-on-Sea","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Southend-on-Sea","HEO","Undeclared","30","25","[c]","[c]"
"In post","2022","Essex","Southend-on-Sea","HEO","Unknown","65","55","33870","33370"
"In post","2022","Essex","Southend-on-Sea","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Essex","Southend-on-Sea","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Southend-on-Sea","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Southend-on-Sea","SEO","Heterosexual / straight","105","100","41080","40520"
"In post","2022","Essex","Southend-on-Sea","SEO","LGBO","5","5","[c]","[c]"
"In post","2022","Essex","Southend-on-Sea","SEO","Undeclared","30","30","40910","40520"
"In post","2022","Essex","Southend-on-Sea","SEO","Unknown","35","35","40780","40520"
"In post","2022","Essex","Southend-on-Sea","Unknown","Heterosexual / straight","35","30","28820","26310"
"In post","2022","Essex","Southend-on-Sea","Unknown","LGBO","5","5","[c]","[c]"
"In post","2022","Essex","Southend-on-Sea","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Southend-on-Sea","Unknown","Unknown","35","30","28270","26310"
"In post","2022","Essex","Thurrock","AO","Heterosexual / straight","50","50","22360","21680"
"In post","2022","Essex","Thurrock","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Thurrock","AO","Undeclared","10","10","[c]","[c]"
"In post","2022","Essex","Thurrock","AO","Unknown","30","30","21680","21680"
"In post","2022","Essex","Thurrock","EO","Heterosexual / straight","165","155","27240","27280"
"In post","2022","Essex","Thurrock","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Essex","Thurrock","EO","Undeclared","30","25","[c]","[c]"
"In post","2022","Essex","Thurrock","EO","Unknown","25","25","[c]","[c]"
"In post","2022","Essex","Thurrock","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Essex","Thurrock","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Thurrock","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Thurrock","HEO","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Essex","Thurrock","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Thurrock","HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Essex","Thurrock","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Thurrock","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Thurrock","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Thurrock","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex","West Essex","AA","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Essex","West Essex","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","West Essex","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex","West Essex","AA","Unknown","5","5","[c]","[c]"
"In post","2022","Essex","West Essex","AO","Heterosexual / straight","40","35","22590","21750"
"In post","2022","Essex","West Essex","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","West Essex","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex","West Essex","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex","West Essex","EO","Heterosexual / straight","295","260","28140","27370"
"In post","2022","Essex","West Essex","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Essex","West Essex","EO","Undeclared","40","35","27190","27370"
"In post","2022","Essex","West Essex","EO","Unknown","40","30","29630","29290"
"In post","2022","Essex","West Essex","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Essex","West Essex","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","West Essex","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex","West Essex","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex","West Essex","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Essex","West Essex","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","West Essex","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex","West Essex","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex","West Essex","HEO","Heterosexual / straight","90","80","31790","30830"
"In post","2022","Essex","West Essex","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","West Essex","HEO","Undeclared","15","15","[c]","[c]"
"In post","2022","Essex","West Essex","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex","West Essex","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Essex","West Essex","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","West Essex","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex","West Essex","SEO","Heterosexual / straight","40","40","40380","38020"
"In post","2022","Essex","West Essex","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","West Essex","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex","West Essex","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex","West Essex","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Essex","West Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","West Essex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex","West Essex","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AA","Heterosexual / straight","85","80","20200","19810"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AA","LGBO","5","5","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AA","Undeclared","5","5","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AA","Unknown","30","30","21110","20890"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","Heterosexual / straight","415","375","23740","21680"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","LGBO","35","30","24040","23140"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","Undeclared","65","60","24230","21680"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","Unknown","90","80","24680","22150"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Heterosexual / straight","1805","1705","25200","25750"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","LGBO","125","125","25750","26670"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Undeclared","190","180","26360","26670"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Unknown","280","265","24370","25750"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","Heterosexual / straight","440","430","68290","67150"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","LGBO","10","10","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","Undeclared","75","75","68120","66670"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","Unknown","30","30","70360","70380"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","Heterosexual / straight","1260","1230","52980","53790"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","LGBO","40","40","51800","52680"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","Undeclared","190","185","53310","54280"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","Unknown","90","85","53240","53500"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","Heterosexual / straight","2525","2415","31180","31770"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","LGBO","105","105","30610","31290"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","Undeclared","300","285","32310","32600"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","Unknown","250","240","31900","32000"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","Heterosexual / straight","115","115","98430","91580"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","Unknown","15","15","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","Heterosexual / straight","2760","2660","40800","40580"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","LGBO","95","95","39540","39970"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","Undeclared","430","410","41670","41200"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","Unknown","225","220","40550","40000"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Heterosexual / straight","1310","1270","40680","37850"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","LGBO","55","50","32340","31250"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Undeclared","160","155","43300","40710"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","115","110","36870","34340"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA","Heterosexual / straight","75","65","19680","19200"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA","LGBO","5","5","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA","Undeclared","5","5","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA","Unknown","35","30","19800","19520"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AO","Heterosexual / straight","770","705","22170","21300"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AO","LGBO","55","55","22470","21300"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AO","Undeclared","100","90","21550","21260"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AO","Unknown","305","275","22130","21300"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","Heterosexual / straight","920","845","26960","27380"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","LGBO","80","80","26640","26820"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","Undeclared","135","125","26840","27530"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","Unknown","265","235","26970","26820"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6","Heterosexual / straight","230","220","65580","65650"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6","LGBO","10","10","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6","Undeclared","25","25","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6","Unknown","35","30","65090","65810"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G7","Heterosexual / straight","650","620","52240","50810"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G7","LGBO","55","55","51220","49860"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G7","Undeclared","90","85","52100","50930"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G7","Unknown","145","135","53510","54160"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","HEO","Heterosexual / straight","925","880","32350","32900"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","HEO","LGBO","80","80","31860","32780"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","HEO","Undeclared","115","105","32240","32890"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","HEO","Unknown","225","215","32320","33080"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SCS level","Heterosexual / straight","65","65","90210","81650"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SCS level","LGBO","5","5","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SCS level","Unknown","10","10","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO","Heterosexual / straight","720","685","39830","40050"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO","LGBO","55","55","38490","37310"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO","Undeclared","95","90","39890","40180"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO","Unknown","155","145","40170","40300"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","Heterosexual / straight","175","160","29340","28200"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","LGBO","10","10","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","Unknown","65","55","27080","24090"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","AA","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","AA","LGBO","5","5","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","AA","Undeclared","5","5","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","AA","Unknown","5","5","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","AO","Heterosexual / straight","245","215","23510","21380"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","AO","LGBO","10","10","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","AO","Undeclared","35","35","24620","21260"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","AO","Unknown","70","65","22750","22600"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","EO","Heterosexual / straight","345","310","27630","27570"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","EO","LGBO","30","25","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","EO","Undeclared","65","55","26990","27130"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","EO","Unknown","110","90","27360","27130"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G6","Unknown","5","5","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G7","Heterosexual / straight","45","45","55460","54190"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G7","Unknown","10","5","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","HEO","Heterosexual / straight","145","135","33440","33630"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","HEO","Undeclared","25","25","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","HEO","Unknown","30","25","33370","33840"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SEO","Heterosexual / straight","75","70","40570","40060"
