"Status","Year","Profession_of_post","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Operational Research","Derbyshire and Nottinghamshire","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Derbyshire and Nottinghamshire","South Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Derbyshire and Nottinghamshire","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Devon","Devon CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Devon","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Devon","Plymouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Devon","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Devon","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Dorset and Somerset","Bournemouth, Christchurch and Poole","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Dorset and Somerset","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Dorset and Somerset","Somerset CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Dorset and Somerset","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Dorset and Somerset","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","East Anglia","Suffolk CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","East Anglia","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","East Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","East Wales","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","East Wales","Flintshire and Wrexham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","East Wales","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","East Wales","Monmouthshire and Newport","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Operational Research","East Wales","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","East Wales","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","East Wales","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Eastern Scotland","City of Edinburgh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Eastern Scotland","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Eastern Scotland","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","LGBO","5","5","[c]","[c]"
"In post","2022","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","55","55","46160","47010"
"In post","2022","Operational Research","Greater Manchester","Greater Manchester North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Greater Manchester","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Greater Manchester","Greater Manchester South West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Greater Manchester","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Greater Manchester","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Greater Manchester","Manchester","Heterosexual / straight","40","35","45020","40520"
"In post","2022","Operational Research","Greater Manchester","Manchester","LGBO","5","5","[c]","[c]"
"In post","2022","Operational Research","Greater Manchester","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Greater Manchester","Manchester","Unknown","10","10","[c]","[c]"
"In post","2022","Operational Research","Hampshire and Isle of Wight","Central Hampshire","Heterosexual / straight","95","90","44030","47010"
"In post","2022","Operational Research","Hampshire and Isle of Wight","Central Hampshire","LGBO","15","15","[c]","[c]"
"In post","2022","Operational Research","Hampshire and Isle of Wight","Central Hampshire","Undeclared","5","5","[c]","[c]"
"In post","2022","Operational Research","Hampshire and Isle of Wight","Central Hampshire","Unknown","310","295","44010","47010"
"In post","2022","Operational Research","Hampshire and Isle of Wight","Portsmouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Hampshire and Isle of Wight","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Hampshire and Isle of Wight","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Hampshire and Isle of Wight","South Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Hampshire and Isle of Wight","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Hampshire and Isle of Wight","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Inner London - East","Hackney and Newham","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Operational Research","Inner London - East","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Inner London - East","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Inner London - East","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Inner London - East","Tower Hamlets","Heterosexual / straight","50","50","51200","51000"
"In post","2022","Operational Research","Inner London - East","Tower Hamlets","LGBO","10","10","[c]","[c]"
"In post","2022","Operational Research","Inner London - East","Tower Hamlets","Undeclared","15","15","[c]","[c]"
"In post","2022","Operational Research","Inner London - East","Tower Hamlets","Unknown","20","20","[c]","[c]"
"In post","2022","Operational Research","Inner London - West","Westminster","Heterosexual / straight","145","135","52930","54110"
"In post","2022","Operational Research","Inner London - West","Westminster","LGBO","15","15","[c]","[c]"
"In post","2022","Operational Research","Inner London - West","Westminster","Undeclared","15","15","[c]","[c]"
"In post","2022","Operational Research","Inner London - West","Westminster","Unknown","20","20","[c]","[c]"
"In post","2022","Operational Research","Kent","East Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Kent","East Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Kent","Medway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Kent","Medway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Lancashire","Mid Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Lancashire","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Merseyside","Liverpool","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Operational Research","Merseyside","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Merseyside","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Merseyside","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Merseyside","Sefton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Merseyside","Sefton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Merseyside","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Northern Ireland","Belfast","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Northern Ireland","Belfast","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Northern Ireland","Belfast","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Northumberland, and Tyne and Wear","Tyneside","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Operational Research","Northumberland, and Tyne and Wear","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Northumberland, and Tyne and Wear","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Outer London - South","Croydon","Heterosexual / straight","30","30","51420","49010"
"In post","2022","Operational Research","Outer London - South","Croydon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Outer London - South","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Outer London - South","Croydon","Unknown","15","15","[c]","[c]"
"In post","2022","Operational Research","Outer London - South","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Outer London - South","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Shropshire and Staffordshire","Staffordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Shropshire and Staffordshire","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","South Yorkshire","Sheffield","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Operational Research","South Yorkshire","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","South Yorkshire","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","South Yorkshire","Sheffield","Unknown","5","5","[c]","[c]"
"In post","2022","Operational Research","Southern Scotland","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Southern Scotland","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Surrey, East and West Sussex","East Sussex CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Surrey, East and West Sussex","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Surrey, East and West Sussex","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Surrey, East and West Sussex","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Tees Valley and Durham","Darlington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Tees Valley and Durham","Darlington","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","West Central Scotland","Glasgow City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","West Central Scotland","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","West Central Scotland","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","West Midlands","Birmingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","West Midlands","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","West Midlands","Birmingham","Unknown","5","5","[c]","[c]"
"In post","2022","Operational Research","West Midlands","Coventry","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Operational Research","West Midlands","Coventry","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","West Midlands","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","West Midlands","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","West Wales and The Valleys","Swansea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","West Wales and The Valleys","Swansea","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","West Yorkshire","Leeds","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Operational Research","West Yorkshire","Leeds","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","West Yorkshire","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","West Yorkshire","Leeds","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other","Bedfordshire and Hertfordshire","Bedford","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other","Bedfordshire and Hertfordshire","Bedford","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Bedfordshire and Hertfordshire","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other","Bedfordshire and Hertfordshire","Bedford","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other","Bedfordshire and Hertfordshire","Central Bedfordshire","Heterosexual / straight","100","95","26630","21830"
"In post","2022","Other","Bedfordshire and Hertfordshire","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Bedfordshire and Hertfordshire","Central Bedfordshire","Undeclared","5","5","[c]","[c]"
"In post","2022","Other","Bedfordshire and Hertfordshire","Central Bedfordshire","Unknown","10","10","[c]","[c]"
"In post","2022","Other","Bedfordshire and Hertfordshire","Hertfordshire CC","Heterosexual / straight","110","105","31190","29290"
"In post","2022","Other","Bedfordshire and Hertfordshire","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Bedfordshire and Hertfordshire","Hertfordshire CC","Undeclared","10","10","[c]","[c]"
"In post","2022","Other","Bedfordshire and Hertfordshire","Hertfordshire CC","Unknown","35","30","27750","25110"
"In post","2022","Other","Bedfordshire and Hertfordshire","Luton","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other","Bedfordshire and Hertfordshire","Luton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Bedfordshire and Hertfordshire","Luton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other","Bedfordshire and Hertfordshire","Luton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Heterosexual / straight","165","160","29180","26350"
"In post","2022","Other","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","LGBO","10","10","[c]","[c]"
"In post","2022","Other","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Undeclared","25","20","[c]","[c]"
"In post","2022","Other","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","15","15","[c]","[c]"
"In post","2022","Other","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Heterosexual / straight","165","160","26480","23380"
"In post","2022","Other","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Undeclared","20","20","[c]","[c]"
"In post","2022","Other","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Unknown","15","15","[c]","[c]"
"In post","2022","Other","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Other","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Unknown","5","5","[c]","[c]"
"In post","2022","Other","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Heterosexual / straight","340","325","27540","22540"
"In post","2022","Other","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","LGBO","10","10","[c]","[c]"
"In post","2022","Other","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Undeclared","35","35","29570","26930"
"In post","2022","Other","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Unknown","30","30","32810","33300"
"In post","2022","Other","Cheshire","Cheshire East","Heterosexual / straight","70","65","24570","22170"
"In post","2022","Other","Cheshire","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Cheshire","Cheshire East","Undeclared","5","5","[c]","[c]"
"In post","2022","Other","Cheshire","Cheshire East","Unknown","10","10","[c]","[c]"
"In post","2022","Other","Cheshire","Cheshire West and Chester","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Other","Cheshire","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Cheshire","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other","Cheshire","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other","Cheshire","Warrington","Heterosexual / straight","35","30","26420","27570"
"In post","2022","Other","Cheshire","Warrington","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Cheshire","Warrington","Undeclared","5","5","[c]","[c]"
"In post","2022","Other","Cheshire","Warrington","Unknown","10","5","[c]","[c]"
"In post","2022","Other","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Heterosexual / straight","200","190","24470","21380"
"In post","2022","Other","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Undeclared","35","30","23420","21380"
"In post","2022","Other","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Unknown","15","15","[c]","[c]"
"In post","2022","Other","Cumbria","East Cumbria","Heterosexual / straight","80","75","23190","21230"
"In post","2022","Other","Cumbria","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Cumbria","East Cumbria","Undeclared","10","10","[c]","[c]"
"In post","2022","Other","Cumbria","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other","Cumbria","West Cumbria","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other","Cumbria","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Cumbria","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other","Cumbria","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other","Derbyshire and Nottinghamshire","Derby","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Other","Derbyshire and Nottinghamshire","Derby","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Derbyshire and Nottinghamshire","Derby","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other","Derbyshire and Nottinghamshire","Derby","Unknown","5","5","[c]","[c]"
"In post","2022","Other","Derbyshire and Nottinghamshire","East Derbyshire","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Other","Derbyshire and Nottinghamshire","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Derbyshire and Nottinghamshire","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other","Derbyshire and Nottinghamshire","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other","Derbyshire and Nottinghamshire","North Nottinghamshire","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Other","Derbyshire and Nottinghamshire","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Derbyshire and Nottinghamshire","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other","Derbyshire and Nottinghamshire","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other","Derbyshire and Nottinghamshire","Nottingham","Heterosexual / straight","70","65","31870","27570"
"In post","2022","Other","Derbyshire and Nottinghamshire","Nottingham","LGBO","10","10","[c]","[c]"
"In post","2022","Other","Derbyshire and Nottinghamshire","Nottingham","Undeclared","10","10","[c]","[c]"
"In post","2022","Other","Derbyshire and Nottinghamshire","Nottingham","Unknown","10","10","[c]","[c]"
"In post","2022","Other","Derbyshire and Nottinghamshire","South and West Derbyshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Other","Derbyshire and Nottinghamshire","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Derbyshire and Nottinghamshire","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other","Derbyshire and Nottinghamshire","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other","Derbyshire and Nottinghamshire","South Nottinghamshire","Heterosexual / straight","100","95","22220","21170"
"In post","2022","Other","Derbyshire and Nottinghamshire","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Derbyshire and Nottinghamshire","South Nottinghamshire","Undeclared","15","10","[c]","[c]"
"In post","2022","Other","Derbyshire and Nottinghamshire","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other","Devon","Devon CC","Heterosexual / straight","150","140","25860","22330"
"In post","2022","Other","Devon","Devon CC","LGBO","5","5","[c]","[c]"
"In post","2022","Other","Devon","Devon CC","Undeclared","35","30","27000","25630"
"In post","2022","Other","Devon","Devon CC","Unknown","10","10","[c]","[c]"
"In post","2022","Other","Devon","Plymouth","Heterosexual / straight","230","220","27060","22330"
"In post","2022","Other","Devon","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Devon","Plymouth","Undeclared","30","30","26950","22550"
"In post","2022","Other","Devon","Plymouth","Unknown","10","10","[c]","[c]"
"In post","2022","Other","Devon","Torbay","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other","Devon","Torbay","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Devon","Torbay","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other","Devon","Torbay","Unknown","10","5","[c]","[c]"
"In post","2022","Other","Dorset and Somerset","Bournemouth, Christchurch and Poole","Heterosexual / straight","50","45","24170","21170"
"In post","2022","Other","Dorset and Somerset","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Dorset and Somerset","Bournemouth, Christchurch and Poole","Undeclared","10","10","[c]","[c]"
"In post","2022","Other","Dorset and Somerset","Bournemouth, Christchurch and Poole","Unknown","5","5","[c]","[c]"
"In post","2022","Other","Dorset and Somerset","Dorset","Heterosexual / straight","240","235","27720","26350"
"In post","2022","Other","Dorset and Somerset","Dorset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Dorset and Somerset","Dorset","Undeclared","35","35","29400","30220"
"In post","2022","Other","Dorset and Somerset","Dorset","Unknown","25","20","[c]","[c]"
"In post","2022","Other","Dorset and Somerset","Somerset CC","Heterosexual / straight","320","295","25320","21260"
"In post","2022","Other","Dorset and Somerset","Somerset CC","LGBO","10","10","[c]","[c]"
"In post","2022","Other","Dorset and Somerset","Somerset CC","Undeclared","40","40","25020","21330"
"In post","2022","Other","Dorset and Somerset","Somerset CC","Unknown","25","20","[c]","[c]"
"In post","2022","Other","East Anglia","Breckland and South Norfolk","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other","East Anglia","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other","East Anglia","Breckland and South Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other","East Anglia","Cambridgeshire CC","Heterosexual / straight","135","130","27030","26530"
"In post","2022","Other","East Anglia","Cambridgeshire CC","LGBO","10","10","[c]","[c]"
"In post","2022","Other","East Anglia","Cambridgeshire CC","Undeclared","30","30","28210","27100"
"In post","2022","Other","East Anglia","Cambridgeshire CC","Unknown","30","30","27810","27570"
"In post","2022","Other","East Anglia","North and West Norfolk","Heterosexual / straight","160","155","23690","21170"
"In post","2022","Other","East Anglia","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other","East Anglia","North and West Norfolk","Undeclared","10","10","[c]","[c]"
"In post","2022","Other","East Anglia","North and West Norfolk","Unknown","15","15","[c]","[c]"
"In post","2022","Other","East Anglia","Norwich and East Norfolk","Heterosexual / straight","35","30","27560","27570"
"In post","2022","Other","East Anglia","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other","East Anglia","Norwich and East Norfolk","Undeclared","5","5","[c]","[c]"
"In post","2022","Other","East Anglia","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other","East Anglia","Peterborough","Heterosexual / straight","110","105","23750","21330"
"In post","2022","Other","East Anglia","Peterborough","LGBO","5","5","[c]","[c]"
"In post","2022","Other","East Anglia","Peterborough","Undeclared","20","20","[c]","[c]"
"In post","2022","Other","East Anglia","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other","East Anglia","Suffolk CC","Heterosexual / straight","310","300","23820","21380"
"In post","2022","Other","East Anglia","Suffolk CC","LGBO","10","10","[c]","[c]"
"In post","2022","Other","East Anglia","Suffolk CC","Undeclared","40","40","23420","21830"
"In post","2022","Other","East Anglia","Suffolk CC","Unknown","80","75","25550","21830"
"In post","2022","Other","East Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","270","255","34170","29670"
"In post","2022","Other","East Wales","Cardiff and Vale of Glamorgan","LGBO","20","15","[c]","[c]"
"In post","2022","Other","East Wales","Cardiff and Vale of Glamorgan","Undeclared","40","35","34410","29430"
"In post","2022","Other","East Wales","Cardiff and Vale of Glamorgan","Unknown","20","20","[c]","[c]"
"In post","2022","Other","East Wales","Flintshire and Wrexham","Heterosexual / straight","55","50","28580","27570"
"In post","2022","Other","East Wales","Flintshire and Wrexham","LGBO","5","5","[c]","[c]"
"In post","2022","Other","East Wales","Flintshire and Wrexham","Undeclared","10","10","[c]","[c]"
"In post","2022","Other","East Wales","Flintshire and Wrexham","Unknown","15","15","[c]","[c]"
"In post","2022","Other","East Wales","Monmouthshire and Newport","Heterosexual / straight","75","70","36420","34290"
"In post","2022","Other","East Wales","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other","East Wales","Monmouthshire and Newport","Undeclared","10","10","[c]","[c]"
"In post","2022","Other","East Wales","Monmouthshire and Newport","Unknown","10","10","[c]","[c]"
"In post","2022","Other","East Wales","Powys","Heterosexual / straight","110","105","23730","21360"
"In post","2022","Other","East Wales","Powys","LGBO","[c]","[c]","[c]","[c]"
