"Status","Year","Age","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","65+","Security","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","Westminster","London","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","Wiltshire","Outside London","10","[c]","26350","20310"
"Leaver CS","2022","65+","Security","York","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Aberdeen City and Aberdeenshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Angus and Dundee City","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Belfast","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Berkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Birmingham","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Bradford","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Bristol, City of","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Buckinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Cambridgeshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Cardiff and Vale of Glamorgan","Outside London","60","[c]","42160","30930"
"Leaver CS","2022","65+","Unknown","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Central Hampshire","Outside London","20","[c]","29920","33300"
"Leaver CS","2022","65+","Unknown","Central Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","City of Edinburgh","Outside London","55","[c]","44550","38530"
"Leaver CS","2022","65+","Unknown","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Cornwall and Isles of Scilly","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Croydon","London","65","[c]","30980","28870"
"Leaver CS","2022","65+","Unknown","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Dorset","Outside London","10","[c]","32350","23900"
"Leaver CS","2022","65+","Unknown","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Durham","Outside London","15","[c]","23320","21680"
"Leaver CS","2022","65+","Unknown","Ealing","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","East Kent","Outside London","20","[c]","25430","26340"
"Leaver CS","2022","65+","Unknown","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","East Riding of Yorkshire","Outside London","10","[c]","28280","26930"
"Leaver CS","2022","65+","Unknown","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Glasgow City","Outside London","25","[c]","38080","36130"
"Leaver CS","2022","65+","Unknown","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Greater Manchester South West","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Gwynedd","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Hackney and Newham","London","50","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Harrow and Hillingdon","London","30","[c]","31630","30500"
"Leaver CS","2022","65+","Unknown","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Hounslow and Richmond upon Thames","London","10","[c]","37740","30500"
"Leaver CS","2022","65+","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","10","[c]","24890","22530"
"Leaver CS","2022","65+","Unknown","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Leeds","Outside London","30","[c]","30330","30090"
"Leaver CS","2022","65+","Unknown","Leicester","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Lincolnshire CC","Outside London","20","[c]","23240","20950"
"Leaver CS","2022","65+","Unknown","Lisburn and Castlereagh","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Liverpool","Outside London","65","[c]","22540","21680"
"Leaver CS","2022","65+","Unknown","Luton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Manchester","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Mid Lancashire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Monmouthshire and Newport","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","North and West Norfolk","Outside London","10","[c]","26060","19430"
"Leaver CS","2022","65+","Unknown","North Hampshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","North Lanarkshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","North Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","North Yorkshire CC","Outside London","15","[c]","29670","25350"
"Leaver CS","2022","65+","Unknown","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Nottingham","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Oxfordshire CC","Outside London","25","[c]","27950","21170"
"Leaver CS","2022","65+","Unknown","Perth and Kinross, and Stirling","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Peterborough","Outside London","10","[c]","21680","21680"
"Leaver CS","2022","65+","Unknown","Plymouth","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Portsmouth","Outside London","35","[c]","30150","27370"
"Leaver CS","2022","65+","Unknown","Powys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Scottish Borders","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Sefton","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Sheffield","Outside London","15","[c]","24500","21680"
"Leaver CS","2022","65+","Unknown","Shropshire","Outside London","10","[c]","32630","29670"
"Leaver CS","2022","65+","Unknown","Solihull","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Somerset CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","South Hampshire","Outside London","15","[c]","27110","26820"
"Leaver CS","2022","65+","Unknown","South Lanarkshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Southend-on-Sea","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Staffordshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Suffolk CC","Outside London","15","[c]","24170","22800"
"Leaver CS","2022","65+","Unknown","Sunderland","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Telford and Wrekin","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Thurrock","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Tower Hamlets","London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Tyneside","Outside London","80","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","Unknown","25","[c]","37230","33300"
"Leaver CS","2022","65+","Unknown","Wandsworth","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Warwickshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","West Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","West Surrey","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","West Sussex (North East)","Outside London","10","[c]","29920","28350"
"Leaver CS","2022","65+","Unknown","West Sussex (South West)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Westminster","London","45","[c]","41880","35070"
"Leaver CS","2022","65+","Unknown","Wiltshire","Outside London","30","[c]","33510","30400"
"Leaver CS","2022","65+","Unknown","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Communications","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Legal","Leicester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","No function","Barnet","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","No function","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","No function","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","No function","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","No function","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","No function","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","No function","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","No function","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Security","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Leeds","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Monmouthshire and Newport","Outside London","25","[c]","31900","29540"
"Leaver Dept.","2022","20-29","Analysis","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Sheffield","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","South Hampshire","Outside London","15","[c]","31430","29540"
"Leaver Dept.","2022","20-29","Analysis","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Tower Hamlets","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Westminster","London","155","[c]","37340","34710"
"Leaver Dept.","2022","20-29","Analysis","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Leeds","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Westminster","London","25","[c]","43360","43670"
"Leaver Dept.","2022","20-29","Commercial","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Lambeth","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Tower Hamlets","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Westminster","London","80","[c]","33560","33210"
"Leaver Dept.","2022","20-29","Communications","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Tyneside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Westminster","London","10","[c]","36440","32550"
"Leaver Dept.","2022","20-29","Debt","Bradford","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Debt","Dudley","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Debt","Greater Manchester South West","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Debt","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Debt","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Debt","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Barnet","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Leeds","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Manchester","Outside London","10","[c]","33210","34800"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Sheffield","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","South Lanarkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Tower Hamlets","London","15","[c]","37170","34550"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Tyneside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Warrington","Outside London","[c]","[c]","[c]","[c]"
