"Status","Year","Age","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Yorkshire and The Humber","Leeds","AA/AO","490","455","22750","21400"
"In post","2022","30-39","Yorkshire and The Humber","Leeds","EO","825","790","26990","26820"
"In post","2022","30-39","Yorkshire and The Humber","Leeds","G6/G7","510","495","54790","52970"
"In post","2022","30-39","Yorkshire and The Humber","Leeds","SCS level","30","30","80850","74680"
"In post","2022","30-39","Yorkshire and The Humber","Leeds","SEO/HEO","1200","1160","35050","33370"
"In post","2022","30-39","Yorkshire and The Humber","Leeds","Unknown","85","75","29170","28100"
"In post","2022","30-39","Yorkshire and The Humber","North and North East Lincolnshire","AA/AO","50","40","21330","21260"
"In post","2022","30-39","Yorkshire and The Humber","North and North East Lincolnshire","EO","75","65","26880","27570"
"In post","2022","30-39","Yorkshire and The Humber","North and North East Lincolnshire","SEO/HEO","20","20","32210","30980"
"In post","2022","30-39","Yorkshire and The Humber","North and North East Lincolnshire","Unknown","25","20","30500","25530"
"In post","2022","30-39","Yorkshire and The Humber","North Yorkshire CC","AA/AO","90","85","25970","21800"
"In post","2022","30-39","Yorkshire and The Humber","North Yorkshire CC","EO","65","65","28230","27570"
"In post","2022","30-39","Yorkshire and The Humber","North Yorkshire CC","G6/G7","15","15","60610","63260"
"In post","2022","30-39","Yorkshire and The Humber","North Yorkshire CC","SEO/HEO","75","75","36180","35950"
"In post","2022","30-39","Yorkshire and The Humber","North Yorkshire CC","Unknown","20","20","29220","30210"
"In post","2022","30-39","Yorkshire and The Humber","Sheffield","AA/AO","315","275","21550","21680"
"In post","2022","30-39","Yorkshire and The Humber","Sheffield","EO","470","435","25930","25120"
"In post","2022","30-39","Yorkshire and The Humber","Sheffield","G6/G7","320","310","54990","52060"
"In post","2022","30-39","Yorkshire and The Humber","Sheffield","SCS level","15","10","75020","74100"
"In post","2022","30-39","Yorkshire and The Humber","Sheffield","SEO/HEO","685","660","34450","35070"
"In post","2022","30-39","Yorkshire and The Humber","Sheffield","Unknown","35","30","29460","28200"
"In post","2022","30-39","Yorkshire and The Humber","Wakefield","AA/AO","155","145","25170","25380"
"In post","2022","30-39","Yorkshire and The Humber","Wakefield","EO","80","75","29990","27570"
"In post","2022","30-39","Yorkshire and The Humber","Wakefield","G6/G7","5","5","[c]","[c]"
"In post","2022","30-39","Yorkshire and The Humber","Wakefield","SEO/HEO","60","60","36010","35600"
"In post","2022","30-39","Yorkshire and The Humber","Wakefield","Unknown","45","40","26980","24800"
"In post","2022","30-39","Yorkshire and The Humber","York","AA/AO","70","65","21590","21300"
"In post","2022","30-39","Yorkshire and The Humber","York","EO","85","80","25950","26290"
"In post","2022","30-39","Yorkshire and The Humber","York","G6/G7","90","85","51560","49700"
"In post","2022","30-39","Yorkshire and The Humber","York","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Yorkshire and The Humber","York","SEO/HEO","260","250","34850","35900"
"In post","2022","30-39","Yorkshire and The Humber","York","Unknown","30","25","28450","29200"
"In post","2022","40-49","East Midlands (England)","Derby","AA/AO","115","100","22140","21260"
"In post","2022","40-49","East Midlands (England)","Derby","EO","70","60","28310","27570"
"In post","2022","40-49","East Midlands (England)","Derby","G6/G7","10","10","[c]","[c]"
"In post","2022","40-49","East Midlands (England)","Derby","SEO/HEO","20","20","36580","33250"
"In post","2022","40-49","East Midlands (England)","Derby","Unknown","70","60","30870","28200"
"In post","2022","40-49","East Midlands (England)","East Derbyshire","AA/AO","25","20","21010","21260"
"In post","2022","40-49","East Midlands (England)","East Derbyshire","EO","45","40","27290","27570"
"In post","2022","40-49","East Midlands (England)","East Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","East Midlands (England)","East Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","East Midlands (England)","East Derbyshire","SEO/HEO","15","15","33970","32250"
"In post","2022","40-49","East Midlands (England)","East Derbyshire","Unknown","20","20","32950","33520"
"In post","2022","40-49","East Midlands (England)","Leicester","AA/AO","245","215","21670","21250"
"In post","2022","40-49","East Midlands (England)","Leicester","EO","175","160","27220","27570"
"In post","2022","40-49","East Midlands (England)","Leicester","G6/G7","50","45","53950","53350"
"In post","2022","40-49","East Midlands (England)","Leicester","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","East Midlands (England)","Leicester","SEO/HEO","90","85","36110","33840"
"In post","2022","40-49","East Midlands (England)","Leicester","Unknown","90","80","30880","28200"
"In post","2022","40-49","East Midlands (England)","Leicestershire CC and Rutland","AA/AO","145","130","23960","21960"
"In post","2022","40-49","East Midlands (England)","Leicestershire CC and Rutland","EO","150","140","27640","27370"
"In post","2022","40-49","East Midlands (England)","Leicestershire CC and Rutland","G6/G7","30","30","65490","61450"
"In post","2022","40-49","East Midlands (England)","Leicestershire CC and Rutland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","East Midlands (England)","Leicestershire CC and Rutland","SEO/HEO","105","100","39450","38160"
"In post","2022","40-49","East Midlands (England)","Leicestershire CC and Rutland","Unknown","20","15","35870","37000"
"In post","2022","40-49","East Midlands (England)","Lincolnshire CC","AA/AO","230","215","22610","21260"
"In post","2022","40-49","East Midlands (England)","Lincolnshire CC","EO","155","145","27640","27570"
"In post","2022","40-49","East Midlands (England)","Lincolnshire CC","G6/G7","30","30","57950","54350"
"In post","2022","40-49","East Midlands (England)","Lincolnshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","East Midlands (England)","Lincolnshire CC","SEO/HEO","135","130","37350","35920"
"In post","2022","40-49","East Midlands (England)","Lincolnshire CC","Unknown","50","45","33480","34340"
"In post","2022","40-49","East Midlands (England)","North Northamptonshire","AA/AO","50","45","21540","21260"
"In post","2022","40-49","East Midlands (England)","North Northamptonshire","EO","45","45","27830","27570"
"In post","2022","40-49","East Midlands (England)","North Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","East Midlands (England)","North Northamptonshire","SEO/HEO","10","10","[c]","[c]"
"In post","2022","40-49","East Midlands (England)","North Northamptonshire","Unknown","15","10","33480","35480"
"In post","2022","40-49","East Midlands (England)","North Nottinghamshire","AA/AO","60","60","24360","23550"
"In post","2022","40-49","East Midlands (England)","North Nottinghamshire","EO","80","75","27980","27570"
"In post","2022","40-49","East Midlands (England)","North Nottinghamshire","G6/G7","15","15","57050","56150"
"In post","2022","40-49","East Midlands (England)","North Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","East Midlands (England)","North Nottinghamshire","SEO/HEO","45","45","39300","38160"
"In post","2022","40-49","East Midlands (England)","North Nottinghamshire","Unknown","35","30","32620","30210"
"In post","2022","40-49","East Midlands (England)","Nottingham","AA/AO","390","360","21980","21260"
"In post","2022","40-49","East Midlands (England)","Nottingham","EO","485","450","27020","26820"
"In post","2022","40-49","East Midlands (England)","Nottingham","G6/G7","360","345","56740","55210"
"In post","2022","40-49","East Midlands (England)","Nottingham","SCS level","10","10","90950","76430"
"In post","2022","40-49","East Midlands (England)","Nottingham","SEO/HEO","765","730","35970","33430"
"In post","2022","40-49","East Midlands (England)","Nottingham","Unknown","65","60","31350","28620"
"In post","2022","40-49","East Midlands (England)","South and West Derbyshire","AA/AO","60","55","26000","24110"
"In post","2022","40-49","East Midlands (England)","South and West Derbyshire","EO","75","70","27850","27570"
"In post","2022","40-49","East Midlands (England)","South and West Derbyshire","G6/G7","40","40","58000","53430"
"In post","2022","40-49","East Midlands (England)","South and West Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","East Midlands (England)","South and West Derbyshire","SEO/HEO","90","80","38500","37720"
"In post","2022","40-49","East Midlands (England)","South and West Derbyshire","Unknown","15","10","33560","37840"
"In post","2022","40-49","East Midlands (England)","South Nottinghamshire","AA/AO","75","70","23990","21860"
"In post","2022","40-49","East Midlands (England)","South Nottinghamshire","EO","65","65","28950","27570"
"In post","2022","40-49","East Midlands (England)","South Nottinghamshire","G6/G7","30","25","58360","57170"
"In post","2022","40-49","East Midlands (England)","South Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","East Midlands (England)","South Nottinghamshire","SEO/HEO","85","80","40840","41100"
"In post","2022","40-49","East Midlands (England)","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","East Midlands (England)","West Northamptonshire","AA/AO","85","75","23850","21050"
"In post","2022","40-49","East Midlands (England)","West Northamptonshire","EO","65","65","27130","27570"
"In post","2022","40-49","East Midlands (England)","West Northamptonshire","G6/G7","10","10","61190","59430"
"In post","2022","40-49","East Midlands (England)","West Northamptonshire","SEO/HEO","35","35","35680","33000"
"In post","2022","40-49","East Midlands (England)","West Northamptonshire","Unknown","40","35","30070","30880"
"In post","2022","40-49","East of England","Bedford","AA/AO","40","40","25520","25010"
"In post","2022","40-49","East of England","Bedford","EO","75","70","27660","27570"
"In post","2022","40-49","East of England","Bedford","G6/G7","5","5","[c]","[c]"
"In post","2022","40-49","East of England","Bedford","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","East of England","Bedford","SEO/HEO","45","40","39130","37450"
"In post","2022","40-49","East of England","Bedford","Unknown","25","20","29690","26310"
"In post","2022","40-49","East of England","Breckland and South Norfolk","AA/AO","40","40","24650","23960"
"In post","2022","40-49","East of England","Breckland and South Norfolk","EO","25","25","29180","27570"
"In post","2022","40-49","East of England","Breckland and South Norfolk","G6/G7","10","10","[c]","[c]"
"In post","2022","40-49","East of England","Breckland and South Norfolk","SEO/HEO","20","20","42950","43830"
"In post","2022","40-49","East of England","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","East of England","Cambridgeshire CC","AA/AO","220","205","26920","27160"
"In post","2022","40-49","East of England","Cambridgeshire CC","EO","155","150","29260","27570"
"In post","2022","40-49","East of England","Cambridgeshire CC","G6/G7","85","85","58540","54540"
"In post","2022","40-49","East of England","Cambridgeshire CC","SCS level","10","10","86880","85720"
"In post","2022","40-49","East of England","Cambridgeshire CC","SEO/HEO","285","275","37270","36050"
"In post","2022","40-49","East of England","Cambridgeshire CC","Unknown","45","40","30680","30210"
"In post","2022","40-49","East of England","Central Bedfordshire","AA/AO","20","15","20420","20290"
"In post","2022","40-49","East of England","Central Bedfordshire","EO","30","30","28870","27570"
"In post","2022","40-49","East of England","Central Bedfordshire","G6/G7","5","5","[c]","[c]"
"In post","2022","40-49","East of England","Central Bedfordshire","SEO/HEO","35","30","38700","40080"
"In post","2022","40-49","East of England","Essex Haven Gateway","AA/AO","45","40","22490","21680"
"In post","2022","40-49","East of England","Essex Haven Gateway","EO","95","90","29020","29290"
"In post","2022","40-49","East of England","Essex Haven Gateway","G6/G7","15","15","65700","71010"
"In post","2022","40-49","East of England","Essex Haven Gateway","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","East of England","Essex Haven Gateway","SEO/HEO","50","50","37450","35430"
"In post","2022","40-49","East of England","Essex Haven Gateway","Unknown","25","20","35750","28200"
"In post","2022","40-49","East of England","Essex Thames Gateway","AA/AO","80","65","23900","24250"
"In post","2022","40-49","East of England","Essex Thames Gateway","EO","95","85","29250","29290"
"In post","2022","40-49","East of England","Essex Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","East of England","Essex Thames Gateway","SEO/HEO","25","25","37510","35310"
"In post","2022","40-49","East of England","Essex Thames Gateway","Unknown","25","25","32610","32880"
"In post","2022","40-49","East of England","Heart of Essex","AA/AO","100","90","25890","26140"
"In post","2022","40-49","East of England","Heart of Essex","EO","60","60","28870","29290"
"In post","2022","40-49","East of England","Heart of Essex","G6/G7","30","30","61480","60610"
"In post","2022","40-49","East of England","Heart of Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","East of England","Heart of Essex","SEO/HEO","55","50","39460","38120"
"In post","2022","40-49","East of England","Heart of Essex","Unknown","40","35","30530","28200"
"In post","2022","40-49","East of England","Hertfordshire CC","AA/AO","120","110","25340","23770"
"In post","2022","40-49","East of England","Hertfordshire CC","EO","190","180","29950","29290"
"In post","2022","40-49","East of England","Hertfordshire CC","G6/G7","115","110","59400","59060"
"In post","2022","40-49","East of England","Hertfordshire CC","SCS level","15","15","82790","78560"
"In post","2022","40-49","East of England","Hertfordshire CC","SEO/HEO","165","160","40490","40220"
"In post","2022","40-49","East of England","Hertfordshire CC","Unknown","55","50","34110","34830"
"In post","2022","40-49","East of England","Luton","AA/AO","20","15","21230","21260"
"In post","2022","40-49","East of England","Luton","EO","65","60","27330","27570"
"In post","2022","40-49","East of England","Luton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","East of England","Luton","SEO/HEO","10","10","35080","32200"
"In post","2022","40-49","East of England","Luton","Unknown","20","15","29800","30210"
"In post","2022","40-49","East of England","North and West Norfolk","AA/AO","110","105","24680","21830"
"In post","2022","40-49","East of England","North and West Norfolk","EO","50","45","28200","27570"
"In post","2022","40-49","East of England","North and West Norfolk","G6/G7","5","5","[c]","[c]"
"In post","2022","40-49","East of England","North and West Norfolk","SEO/HEO","35","35","36360","36260"
"In post","2022","40-49","East of England","North and West Norfolk","Unknown","10","10","29250","28200"
"In post","2022","40-49","East of England","Norwich and East Norfolk","AA/AO","130","115","22710","21260"
"In post","2022","40-49","East of England","Norwich and East Norfolk","EO","155","140","27660","27570"
"In post","2022","40-49","East of England","Norwich and East Norfolk","G6/G7","40","40","54570","51640"
"In post","2022","40-49","East of England","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","East of England","Norwich and East Norfolk","SEO/HEO","110","105","37520","35900"
"In post","2022","40-49","East of England","Norwich and East Norfolk","Unknown","70","65","31930","31420"
"In post","2022","40-49","East of England","Peterborough","AA/AO","135","110","21620","21680"
"In post","2022","40-49","East of England","Peterborough","EO","95","90","26750","26930"
"In post","2022","40-49","East of England","Peterborough","G6/G7","30","30","56870","52280"
"In post","2022","40-49","East of England","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","East of England","Peterborough","SEO/HEO","75","75","35280","33840"
"In post","2022","40-49","East of England","Peterborough","Unknown","20","20","31370","31420"
"In post","2022","40-49","East of England","Southend-on-Sea","AA/AO","45","40","22080","21250"
"In post","2022","40-49","East of England","Southend-on-Sea","EO","60","55","28650","29290"
"In post","2022","40-49","East of England","Southend-on-Sea","G6/G7","30","30","59770","55210"
"In post","2022","40-49","East of England","Southend-on-Sea","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","East of England","Southend-on-Sea","SEO/HEO","85","80","36910","35570"
"In post","2022","40-49","East of England","Southend-on-Sea","Unknown","15","15","30590","30050"
"In post","2022","40-49","East of England","Suffolk CC","AA/AO","290","260","23740","21680"
"In post","2022","40-49","East of England","Suffolk CC","EO","310","285","27480","27570"
"In post","2022","40-49","East of England","Suffolk CC","G6/G7","70","65","55350","51300"
"In post","2022","40-49","East of England","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","East of England","Suffolk CC","SEO/HEO","280","265","35720","33680"
"In post","2022","40-49","East of England","Suffolk CC","Unknown","65","55","31910","30210"
"In post","2022","40-49","East of England","Thurrock","AA/AO","15","15","22480","21680"
"In post","2022","40-49","East of England","Thurrock","EO","55","50","27530","27370"
"In post","2022","40-49","East of England","Thurrock","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","East of England","Thurrock","SEO/HEO","15","10","33080","31690"
"In post","2022","40-49","East of England","West Essex","AA/AO","10","10","22280","22010"
"In post","2022","40-49","East of England","West Essex","EO","80","75","26920","27240"
"In post","2022","40-49","East of England","West Essex","G6/G7","5","5","[c]","[c]"
"In post","2022","40-49","East of England","West Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","East of England","West Essex","SEO/HEO","50","45","34280","31930"
"In post","2022","40-49","East of England","West Essex","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","London","Barking & Dagenham and Havering","AA/AO","20","20","25030","24280"
"In post","2022","40-49","London","Barking & Dagenham and Havering","EO","90","80","30970","31060"
"In post","2022","40-49","London","Barking & Dagenham and Havering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","London","Barking & Dagenham and Havering","SEO/HEO","15","15","38340","36650"
"In post","2022","40-49","London","Barking & Dagenham and Havering","Unknown","20","20","38480","41060"
"In post","2022","40-49","London","Barnet","AA/AO","40","30","24060","23780"
"In post","2022","40-49","London","Barnet","EO","75","65","30190","31060"
"In post","2022","40-49","London","Barnet","G6/G7","110","110","59870","59400"
"In post","2022","40-49","London","Barnet","SCS level","20","20","105440","101430"
"In post","2022","40-49","London","Barnet","SEO/HEO","125","120","39930","40070"
"In post","2022","40-49","London","Barnet","Unknown","25","25","35900","35310"
"In post","2022","40-49","London","Bexley and Greenwich","AA/AO","155","155","28690","29020"
"In post","2022","40-49","London","Bexley and Greenwich","EO","125","120","32480","31060"
"In post","2022","40-49","London","Bexley and Greenwich","G6/G7","5","5","[c]","[c]"
"In post","2022","40-49","London","Bexley and Greenwich","SEO/HEO","60","60","41190","40020"
"In post","2022","40-49","London","Bexley and Greenwich","Unknown","25","20","35140","34100"
"In post","2022","40-49","London","Brent","AA/AO","25","20","24130","24310"
"In post","2022","40-49","London","Brent","EO","40","35","30630","31060"
"In post","2022","40-49","London","Brent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","London","Brent","SEO/HEO","25","25","40910","37820"
"In post","2022","40-49","London","Brent","Unknown","10","10","33440","36580"
"In post","2022","40-49","London","Bromley","AA/AO","25","20","23660","23720"
"In post","2022","40-49","London","Bromley","EO","40","35","30730","31060"
"In post","2022","40-49","London","Bromley","G6/G7","5","5","[c]","[c]"
"In post","2022","40-49","London","Bromley","SEO/HEO","20","20","39700","36650"
"In post","2022","40-49","London","Bromley","Unknown","20","20","36420","35940"
"In post","2022","40-49","London","Camden and City of London","AA/AO","125","115","24680","24150"
"In post","2022","40-49","London","Camden and City of London","EO","95","90","29670","28990"
"In post","2022","40-49","London","Camden and City of London","G6/G7","135","125","75350","69930"
"In post","2022","40-49","London","Camden and City of London","SCS level","10","10","94750","81760"
"In post","2022","40-49","London","Camden and City of London","SEO/HEO","100","95","40500","38080"
"In post","2022","40-49","London","Camden and City of London","Unknown","10","10","34280","27980"
"In post","2022","40-49","London","Croydon","AA/AO","285","255","25200","25630"
"In post","2022","40-49","London","Croydon","EO","530","495","29800","29370"
"In post","2022","40-49","London","Croydon","G6/G7","595","580","64250","62120"
"In post","2022","40-49","London","Croydon","SCS level","40","35","89100","81690"
"In post","2022","40-49","London","Croydon","SEO/HEO","1005","975","39920","39440"
"In post","2022","40-49","London","Croydon","Unknown","30","30","35520","36580"
"In post","2022","40-49","London","Ealing","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","London","Ealing","EO","50","50","30960","31060"
"In post","2022","40-49","London","Ealing","G6/G7","10","10","[c]","[c]"
"In post","2022","40-49","London","Ealing","SEO/HEO","15","15","39220","36650"
"In post","2022","40-49","London","Ealing","Unknown","20","20","34680","34700"
"In post","2022","40-49","London","Enfield","AA/AO","10","10","24200","23770"
"In post","2022","40-49","London","Enfield","EO","35","30","30970","31060"
"In post","2022","40-49","London","Enfield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","London","Enfield","SEO/HEO","10","10","[c]","[c]"
"In post","2022","40-49","London","Enfield","Unknown","5","5","[c]","[c]"
"In post","2022","40-49","London","Hackney and Newham","AA/AO","200","165","24560","25110"
"In post","2022","40-49","London","Hackney and Newham","EO","365","340","30930","31020"
"In post","2022","40-49","London","Hackney and Newham","G6/G7","260","250","65710","62120"
"In post","2022","40-49","London","Hackney and Newham","SCS level","25","25","87910","82340"
"In post","2022","40-49","London","Hackney and Newham","SEO/HEO","480","470","39870","37930"
"In post","2022","40-49","London","Hackney and Newham","Unknown","15","15","33500","32880"
"In post","2022","40-49","London","Haringey and Islington","AA/AO","140","130","28510","25740"
"In post","2022","40-49","London","Haringey and Islington","EO","115","110","31580","31060"
"In post","2022","40-49","London","Haringey and Islington","G6/G7","10","10","65810","68720"
"In post","2022","40-49","London","Haringey and Islington","SEO/HEO","40","40","41700","41340"
"In post","2022","40-49","London","Haringey and Islington","Unknown","55","50","36160","38230"
"In post","2022","40-49","London","Harrow and Hillingdon","AA/AO","115","105","25410","25630"
"In post","2022","40-49","London","Harrow and Hillingdon","EO","465","430","29340","29080"
"In post","2022","40-49","London","Harrow and Hillingdon","G6/G7","35","30","66630","58370"
"In post","2022","40-49","London","Harrow and Hillingdon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","London","Harrow and Hillingdon","SEO/HEO","190","180","37410","35330"
"In post","2022","40-49","London","Harrow and Hillingdon","Unknown","10","10","35090","38230"
"In post","2022","40-49","London","Hounslow and Richmond upon Thames","AA/AO","165","145","27640","25110"
"In post","2022","40-49","London","Hounslow and Richmond upon Thames","EO","205","195","29880","29080"
"In post","2022","40-49","London","Hounslow and Richmond upon Thames","G6/G7","60","55","56050","53710"
"In post","2022","40-49","London","Hounslow and Richmond upon Thames","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","London","Hounslow and Richmond upon Thames","SEO/HEO","220","210","39050","36910"
"In post","2022","40-49","London","Hounslow and Richmond upon Thames","Unknown","20","20","33110","31150"
"In post","2022","40-49","London","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","85","80","30770","31850"
"In post","2022","40-49","London","Kensington & Chelsea and Hammersmith & Fulham","EO","50","50","32570","31060"
"In post","2022","40-49","London","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","London","Kensington & Chelsea and Hammersmith & Fulham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","London","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","20","20","45590","43240"
"In post","2022","40-49","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","20","20","32890","31150"
"In post","2022","40-49","London","Lambeth","AA/AO","70","65","28640","27760"
"In post","2022","40-49","London","Lambeth","EO","195","185","33540","32260"
"In post","2022","40-49","London","Lambeth","G6/G7","160","155","63400","62110"
"In post","2022","40-49","London","Lambeth","SCS level","40","35","92510","91590"
"In post","2022","40-49","London","Lambeth","SEO/HEO","290","275","43880","44090"
"In post","2022","40-49","London","Lambeth","Unknown","40","35","46610","41120"
"In post","2022","40-49","London","Lewisham and Southwark","AA/AO","30","25","26300","24720"
"In post","2022","40-49","London","Lewisham and Southwark","EO","105","100","30300","31060"
"In post","2022","40-49","London","Lewisham and Southwark","G6/G7","15","15","64790","65070"
"In post","2022","40-49","London","Lewisham and Southwark","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","London","Lewisham and Southwark","SEO/HEO","35","35","38860","37240"
"In post","2022","40-49","London","Lewisham and Southwark","Unknown","105","100","38140","38230"
"In post","2022","40-49","London","Merton, Kingston upon Thames and Sutton","AA/AO","15","10","23500","23720"
"In post","2022","40-49","London","Merton, Kingston upon Thames and Sutton","EO","75","70","31580","31060"
"In post","2022","40-49","London","Merton, Kingston upon Thames and Sutton","G6/G7","5","5","[c]","[c]"
"In post","2022","40-49","London","Merton, Kingston upon Thames and Sutton","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","London","Merton, Kingston upon Thames and Sutton","SEO/HEO","30","25","41100","41750"
"In post","2022","40-49","London","Merton, Kingston upon Thames and Sutton","Unknown","15","10","36430","37580"
"In post","2022","40-49","London","Redbridge and Waltham Forest","AA/AO","70","55","24470","25110"
"In post","2022","40-49","London","Redbridge and Waltham Forest","EO","110","100","30550","31060"
"In post","2022","40-49","London","Redbridge and Waltham Forest","G6/G7","5","5","[c]","[c]"
"In post","2022","40-49","London","Redbridge and Waltham Forest","SEO/HEO","20","20","38800","36650"
"In post","2022","40-49","London","Redbridge and Waltham Forest","Unknown","20","20","34400","34100"
"In post","2022","40-49","London","Tower Hamlets","AA/AO","75","65","24200","24310"
"In post","2022","40-49","London","Tower Hamlets","EO","135","130","30060","30620"
"In post","2022","40-49","London","Tower Hamlets","G6/G7","720","690","62960","61430"
"In post","2022","40-49","London","Tower Hamlets","SCS level","170","165","97000","95250"
"In post","2022","40-49","London","Tower Hamlets","SEO/HEO","430","420","40670","41010"
"In post","2022","40-49","London","Tower Hamlets","Unknown","15","15","31800","32090"
"In post","2022","40-49","London","Wandsworth","AA/AO","120","110","30030","30520"
"In post","2022","40-49","London","Wandsworth","EO","45","45","32730","31060"
"In post","2022","40-49","London","Wandsworth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","London","Wandsworth","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","London","Wandsworth","SEO/HEO","25","25","42020","41260"
"In post","2022","40-49","London","Wandsworth","Unknown","5","5","[c]","[c]"
"In post","2022","40-49","London","Westminster","AA/AO","315","285","25240","24310"
"In post","2022","40-49","London","Westminster","EO","885","840","29440","29300"
"In post","2022","40-49","London","Westminster","G6/G7","5805","5515","61100","60250"
"In post","2022","40-49","London","Westminster","SCS level","1645","1585","87430","79610"
"In post","2022","40-49","London","Westminster","SEO/HEO","3280","3175","39940","40070"
"In post","2022","40-49","London","Westminster","Unknown","30","30","48380","44040"
"In post","2022","40-49","North East (England)","Darlington","AA/AO","25","25","21750","21250"
"In post","2022","40-49","North East (England)","Darlington","EO","40","40","26300","26000"
"In post","2022","40-49","North East (England)","Darlington","G6/G7","95","95","54770","50630"
"In post","2022","40-49","North East (England)","Darlington","SCS level","10","10","87360","75910"
"In post","2022","40-49","North East (England)","Darlington","SEO/HEO","150","145","34420","36500"
"In post","2022","40-49","North East (England)","Darlington","Unknown","20","20","28750","26500"
"In post","2022","40-49","North East (England)","Durham","AA/AO","625","560","23570","21860"
"In post","2022","40-49","North East (England)","Durham","EO","300","280","27850","27130"
"In post","2022","40-49","North East (England)","Durham","G6/G7","50","50","59490","56680"
"In post","2022","40-49","North East (England)","Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North East (England)","Durham","SEO/HEO","200","195","37830","37450"
"In post","2022","40-49","North East (England)","Durham","Unknown","55","50","34550","37170"
"In post","2022","40-49","North East (England)","Hartlepool and Stockton-on-Tees","AA/AO","160","145","23610","21400"
"In post","2022","40-49","North East (England)","Hartlepool and Stockton-on-Tees","EO","120","110","28370","27570"
"In post","2022","40-49","North East (England)","Hartlepool and Stockton-on-Tees","G6/G7","10","10","[c]","[c]"
"In post","2022","40-49","North East (England)","Hartlepool and Stockton-on-Tees","SEO/HEO","45","40","39100","36480"
"In post","2022","40-49","North East (England)","Hartlepool and Stockton-on-Tees","Unknown","45","40","32660","32390"
"In post","2022","40-49","North East (England)","Northumberland","AA/AO","20","15","20950","21070"
"In post","2022","40-49","North East (England)","Northumberland","EO","60","55","27350","27570"
"In post","2022","40-49","North East (England)","Northumberland","G6/G7","20","15","59660","58300"
"In post","2022","40-49","North East (England)","Northumberland","SEO/HEO","25","25","36570","36350"
"In post","2022","40-49","North East (England)","Northumberland","Unknown","20","15","33800","35020"
"In post","2022","40-49","North East (England)","South Teesside","AA/AO","95","85","21190","21260"
"In post","2022","40-49","North East (England)","South Teesside","EO","105","95","27060","27570"
"In post","2022","40-49","North East (England)","South Teesside","G6/G7","15","15","53230","52050"
"In post","2022","40-49","North East (England)","South Teesside","SEO/HEO","30","30","34290","31990"
"In post","2022","40-49","North East (England)","South Teesside","Unknown","40","35","30430","28200"
"In post","2022","40-49","North East (England)","Sunderland","AA/AO","485","400","21450","21260"
"In post","2022","40-49","North East (England)","Sunderland","EO","320","295","27450","27570"
