"Status","Year","Age","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","East Midlands (England)","Lincolnshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Midlands (England)","Lincolnshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Midlands (England)","Lincolnshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","90","[c]","28810","28140"
"New entrant CS","2022","30-39","East of England","Bedfordshire and Hertfordshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","Bedfordshire and Hertfordshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","Bedfordshire and Hertfordshire","Unknown","40","[c]","27190","26480"
"New entrant CS","2022","30-39","East of England","East Anglia","Heterosexual / straight","260","[c]","26970","25120"
"New entrant CS","2022","30-39","East of England","East Anglia","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","East Anglia","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","East Anglia","Unknown","125","[c]","27380","24800"
"New entrant CS","2022","30-39","East of England","Essex","Heterosexual / straight","90","[c]","29680","25010"
"New entrant CS","2022","30-39","East of England","Essex","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","Essex","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","Essex","Unknown","65","[c]","29100","25660"
"New entrant CS","2022","30-39","London","Inner London - East","Heterosexual / straight","460","[c]","38240","32640"
"New entrant CS","2022","30-39","London","Inner London - East","LGBO","50","[c]","41630","39780"
"New entrant CS","2022","30-39","London","Inner London - East","Undeclared","60","[c]","42110","36330"
"New entrant CS","2022","30-39","London","Inner London - East","Unknown","165","[c]","37470","31060"
"New entrant CS","2022","30-39","London","Inner London - West","Heterosexual / straight","925","[c]","42710","40630"
"New entrant CS","2022","30-39","London","Inner London - West","LGBO","125","[c]","41640","39600"
"New entrant CS","2022","30-39","London","Inner London - West","Undeclared","170","[c]","42190","40650"
"New entrant CS","2022","30-39","London","Inner London - West","Unknown","480","[c]","44180","40230"
"New entrant CS","2022","30-39","London","Outer London - East and North East","Heterosexual / straight","105","[c]","32080","31060"
"New entrant CS","2022","30-39","London","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","Outer London - East and North East","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","Outer London - East and North East","Unknown","40","[c]","29350","29020"
"New entrant CS","2022","30-39","London","Outer London - South","Heterosexual / straight","105","[c]","33930","31060"
"New entrant CS","2022","30-39","London","Outer London - South","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","Outer London - South","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","Outer London - South","Unknown","115","[c]","37760","35050"
"New entrant CS","2022","30-39","London","Outer London - West and North West","Heterosexual / straight","145","[c]","32610","31060"
"New entrant CS","2022","30-39","London","Outer London - West and North West","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","Outer London - West and North West","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","Outer London - West and North West","Unknown","90","[c]","30080","28650"
"New entrant CS","2022","30-39","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","450","[c]","27590","26590"
"New entrant CS","2022","30-39","North East (England)","Northumberland, and Tyne and Wear","LGBO","45","[c]","26640","26590"
"New entrant CS","2022","30-39","North East (England)","Northumberland, and Tyne and Wear","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North East (England)","Northumberland, and Tyne and Wear","Unknown","235","[c]","26770","24880"
"New entrant CS","2022","30-39","North East (England)","Tees Valley and Durham","Heterosexual / straight","195","[c]","28020","25000"
"New entrant CS","2022","30-39","North East (England)","Tees Valley and Durham","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North East (England)","Tees Valley and Durham","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North East (England)","Tees Valley and Durham","Unknown","80","[c]","26050","23140"
"New entrant CS","2022","30-39","North West (England)","Cheshire","Heterosexual / straight","90","[c]","29830","26830"
"New entrant CS","2022","30-39","North West (England)","Cheshire","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North West (England)","Cheshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North West (England)","Cheshire","Unknown","50","[c]","26840","23170"
"New entrant CS","2022","30-39","North West (England)","Cumbria","Heterosexual / straight","45","[c]","27360","24800"
"New entrant CS","2022","30-39","North West (England)","Cumbria","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North West (England)","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North West (England)","Cumbria","Unknown","35","[c]","22060","21300"
"New entrant CS","2022","30-39","North West (England)","Greater Manchester","Heterosexual / straight","495","[c]","30410","26820"
"New entrant CS","2022","30-39","North West (England)","Greater Manchester","LGBO","75","[c]","28990","27570"
"New entrant CS","2022","30-39","North West (England)","Greater Manchester","Undeclared","35","[c]","30020","26590"
"New entrant CS","2022","30-39","North West (England)","Greater Manchester","Unknown","310","[c]","30980","26590"
"New entrant CS","2022","30-39","North West (England)","Lancashire","Heterosexual / straight","265","[c]","26070","23140"
"New entrant CS","2022","30-39","North West (England)","Lancashire","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North West (England)","Lancashire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North West (England)","Lancashire","Unknown","110","[c]","25940","24800"
"New entrant CS","2022","30-39","North West (England)","Merseyside","Heterosexual / straight","415","[c]","26530","26310"
"New entrant CS","2022","30-39","North West (England)","Merseyside","LGBO","55","[c]","25160","24440"
"New entrant CS","2022","30-39","North West (England)","Merseyside","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North West (England)","Merseyside","Unknown","260","[c]","25730","24880"
"New entrant CS","2022","30-39","Northern Ireland","Northern Ireland","Heterosexual / straight","90","[c]","31960","31770"
"New entrant CS","2022","30-39","Northern Ireland","Northern Ireland","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland","Northern Ireland","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland","Northern Ireland","Unknown","85","[c]","26580","24880"
"New entrant CS","2022","30-39","Overseas","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","Overseas","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","Eastern Scotland","Heterosexual / straight","495","[c]","30460","27230"
"New entrant CS","2022","30-39","Scotland","Eastern Scotland","LGBO","70","[c]","31480","27400"
"New entrant CS","2022","30-39","Scotland","Eastern Scotland","Undeclared","35","[c]","33440","31540"
"New entrant CS","2022","30-39","Scotland","Eastern Scotland","Unknown","370","[c]","29930","27230"
"New entrant CS","2022","30-39","Scotland","Highlands and Islands","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","Highlands and Islands","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","North Eastern Scotland","Heterosexual / straight","45","[c]","31780","27570"
"New entrant CS","2022","30-39","Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","North Eastern Scotland","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","Southern Scotland","Heterosexual / straight","110","[c]","25830","24740"
"New entrant CS","2022","30-39","Scotland","Southern Scotland","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","Southern Scotland","Unknown","65","[c]","26010","23230"
"New entrant CS","2022","30-39","Scotland","West Central Scotland","Heterosexual / straight","490","[c]","30210","27230"
"New entrant CS","2022","30-39","Scotland","West Central Scotland","LGBO","70","[c]","29940","27230"
"New entrant CS","2022","30-39","Scotland","West Central Scotland","Undeclared","30","[c]","32270","30960"
"New entrant CS","2022","30-39","Scotland","West Central Scotland","Unknown","285","[c]","29760","27230"
"New entrant CS","2022","30-39","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","205","[c]","30460","28140"
"New entrant CS","2022","30-39","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","105","[c]","28340","27570"
"New entrant CS","2022","30-39","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","220","[c]","30710","27570"
"New entrant CS","2022","30-39","South East (England)","Hampshire and Isle of Wight","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South East (England)","Hampshire and Isle of Wight","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South East (England)","Hampshire and Isle of Wight","Unknown","90","[c]","31080","27570"
"New entrant CS","2022","30-39","South East (England)","Kent","Heterosexual / straight","135","[c]","26830","25480"
"New entrant CS","2022","30-39","South East (England)","Kent","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South East (England)","Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South East (England)","Kent","Unknown","95","[c]","25670","24880"
"New entrant CS","2022","30-39","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","160","[c]","29660","27570"
"New entrant CS","2022","30-39","South East (England)","Surrey, East and West Sussex","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South East (England)","Surrey, East and West Sussex","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South East (England)","Surrey, East and West Sussex","Unknown","80","[c]","28490","25770"
"New entrant CS","2022","30-39","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","40","[c]","25800","21260"
"New entrant CS","2022","30-39","South West (England)","Cornwall and Isles of Scilly","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South West (England)","Cornwall and Isles of Scilly","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South West (England)","Devon","Heterosexual / straight","115","[c]","28460","24800"
"New entrant CS","2022","30-39","South West (England)","Devon","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South West (England)","Devon","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South West (England)","Devon","Unknown","80","[c]","25390","23140"
"New entrant CS","2022","30-39","South West (England)","Dorset and Somerset","Heterosexual / straight","85","[c]","27700","25000"
"New entrant CS","2022","30-39","South West (England)","Dorset and Somerset","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South West (England)","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South West (England)","Dorset and Somerset","Unknown","40","[c]","25270","23140"
"New entrant CS","2022","30-39","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","560","[c]","33220","31700"
"New entrant CS","2022","30-39","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","45","[c]","34070","32770"
"New entrant CS","2022","30-39","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","60","[c]","35070","33000"
"New entrant CS","2022","30-39","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","255","[c]","30870","29180"
"New entrant CS","2022","30-39","Unknown","Unknown","Heterosexual / straight","60","[c]","33650","31060"
"New entrant CS","2022","30-39","Unknown","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","Unknown","110","[c]","26920","24840"
"New entrant CS","2022","30-39","Wales","East Wales","Heterosexual / straight","460","[c]","30090","26700"
"New entrant CS","2022","30-39","Wales","East Wales","LGBO","50","[c]","29130","24540"
"New entrant CS","2022","30-39","Wales","East Wales","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Wales","East Wales","Unknown","165","[c]","27130","24800"
"New entrant CS","2022","30-39","Wales","West Wales and The Valleys","Heterosexual / straight","290","[c]","26000","23170"
"New entrant CS","2022","30-39","Wales","West Wales and The Valleys","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Wales","West Wales and The Valleys","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Wales","West Wales and The Valleys","Unknown","115","[c]","24700","21840"
"New entrant CS","2022","30-39","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","80","[c]","26800","27570"
"New entrant CS","2022","30-39","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","55","[c]","25520","23140"
"New entrant CS","2022","30-39","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","150","[c]","27300","24090"
"New entrant CS","2022","30-39","West Midlands (England)","Shropshire and Staffordshire","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","West Midlands (England)","Shropshire and Staffordshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","West Midlands (England)","Shropshire and Staffordshire","Unknown","60","[c]","27250","23160"
"New entrant CS","2022","30-39","West Midlands (England)","West Midlands","Heterosexual / straight","530","[c]","29450","27570"
"New entrant CS","2022","30-39","West Midlands (England)","West Midlands","LGBO","40","[c]","29660","26590"
"New entrant CS","2022","30-39","West Midlands (England)","West Midlands","Undeclared","40","[c]","30760","27570"
"New entrant CS","2022","30-39","West Midlands (England)","West Midlands","Unknown","290","[c]","28090","24880"
"New entrant CS","2022","30-39","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","90","[c]","26630","23170"
"New entrant CS","2022","30-39","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","90","[c]","35510","32000"
"New entrant CS","2022","30-39","Yorkshire and The Humber","North Yorkshire","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Yorkshire and The Humber","North Yorkshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Yorkshire and The Humber","North Yorkshire","Unknown","40","[c]","28380","24880"
"New entrant CS","2022","30-39","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","175","[c]","31170","27570"
"New entrant CS","2022","30-39","Yorkshire and The Humber","South Yorkshire","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Yorkshire and The Humber","South Yorkshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Yorkshire and The Humber","South Yorkshire","Unknown","100","[c]","31580","24880"
"New entrant CS","2022","30-39","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","455","[c]","30490","27570"
"New entrant CS","2022","30-39","Yorkshire and The Humber","West Yorkshire","LGBO","35","[c]","35060","27570"
"New entrant CS","2022","30-39","Yorkshire and The Humber","West Yorkshire","Undeclared","70","[c]","35480","29640"
"New entrant CS","2022","30-39","Yorkshire and The Humber","West Yorkshire","Unknown","295","[c]","29230","26590"
"New entrant CS","2022","40-49","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","255","[c]","29480","26590"
"New entrant CS","2022","40-49","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","120","[c]","28940","26310"
"New entrant CS","2022","40-49","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","100","[c]","28470","23170"
"New entrant CS","2022","40-49","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","55","[c]","26540","24800"
"New entrant CS","2022","40-49","East Midlands (England)","Lincolnshire","Heterosexual / straight","65","[c]","30380","27570"
"New entrant CS","2022","40-49","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Midlands (England)","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Midlands (England)","Lincolnshire","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","85","[c]","32600","28260"
"New entrant CS","2022","40-49","East of England","Bedfordshire and Hertfordshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East of England","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East of England","Bedfordshire and Hertfordshire","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East of England","East Anglia","Heterosexual / straight","215","[c]","29170","26350"
"New entrant CS","2022","40-49","East of England","East Anglia","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East of England","East Anglia","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East of England","East Anglia","Unknown","85","[c]","31890","27130"
"New entrant CS","2022","40-49","East of England","Essex","Heterosexual / straight","110","[c]","31680","26310"
"New entrant CS","2022","40-49","East of England","Essex","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East of England","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East of England","Essex","Unknown","40","[c]","26150","25000"
"New entrant CS","2022","40-49","London","Inner London - East","Heterosexual / straight","315","[c]","44530","38390"
"New entrant CS","2022","40-49","London","Inner London - East","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","London","Inner London - East","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","London","Inner London - East","Unknown","100","[c]","40600","37610"
"New entrant CS","2022","40-49","London","Inner London - West","Heterosexual / straight","510","[c]","46540","42250"
"New entrant CS","2022","40-49","London","Inner London - West","LGBO","35","[c]","44980","49400"
"New entrant CS","2022","40-49","London","Inner London - West","Undeclared","85","[c]","46590","40650"
"New entrant CS","2022","40-49","London","Inner London - West","Unknown","245","[c]","49010","42470"
"New entrant CS","2022","40-49","London","Outer London - East and North East","Heterosexual / straight","60","[c]","32780","31060"
"New entrant CS","2022","40-49","London","Outer London - East and North East","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","London","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","London","Outer London - East and North East","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2022","40-49","London","Outer London - South","Heterosexual / straight","100","[c]","37430","34260"
"New entrant CS","2022","40-49","London","Outer London - South","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","London","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","London","Outer London - South","Unknown","90","[c]","40230","37290"
"New entrant CS","2022","40-49","London","Outer London - West and North West","Heterosexual / straight","105","[c]","35140","31060"
"New entrant CS","2022","40-49","London","Outer London - West and North West","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","London","Outer London - West and North West","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","London","Outer London - West and North West","Unknown","65","[c]","30660","28650"
"New entrant CS","2022","40-49","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","330","[c]","28460","26590"
"New entrant CS","2022","40-49","North East (England)","Northumberland, and Tyne and Wear","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North East (England)","Northumberland, and Tyne and Wear","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North East (England)","Northumberland, and Tyne and Wear","Unknown","140","[c]","28750","24840"
"New entrant CS","2022","40-49","North East (England)","Tees Valley and Durham","Heterosexual / straight","160","[c]","28750","26170"
"New entrant CS","2022","40-49","North East (England)","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North East (England)","Tees Valley and Durham","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North East (England)","Tees Valley and Durham","Unknown","65","[c]","29540","26130"
"New entrant CS","2022","40-49","North West (England)","Cheshire","Heterosexual / straight","60","[c]","32280","28840"
"New entrant CS","2022","40-49","North West (England)","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North West (England)","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North West (England)","Cheshire","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North West (England)","Cumbria","Heterosexual / straight","45","[c]","30590","27570"
"New entrant CS","2022","40-49","North West (England)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North West (England)","Cumbria","Unknown","35","[c]","25020","21300"
"New entrant CS","2022","40-49","North West (England)","Greater Manchester","Heterosexual / straight","310","[c]","32940","27570"
"New entrant CS","2022","40-49","North West (England)","Greater Manchester","LGBO","30","[c]","34430","27570"
"New entrant CS","2022","40-49","North West (England)","Greater Manchester","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North West (England)","Greater Manchester","Unknown","170","[c]","32570","26590"
"New entrant CS","2022","40-49","North West (England)","Lancashire","Heterosexual / straight","170","[c]","28620","24800"
"New entrant CS","2022","40-49","North West (England)","Lancashire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North West (England)","Lancashire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North West (England)","Lancashire","Unknown","75","[c]","27900","24800"
"New entrant CS","2022","40-49","North West (England)","Merseyside","Heterosexual / straight","275","[c]","29410","26590"
"New entrant CS","2022","40-49","North West (England)","Merseyside","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North West (England)","Merseyside","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North West (England)","Merseyside","Unknown","145","[c]","28060","24880"
"New entrant CS","2022","40-49","Northern Ireland","Northern Ireland","Heterosexual / straight","55","[c]","32260","30400"
"New entrant CS","2022","40-49","Northern Ireland","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","Northern Ireland","Unknown","50","[c]","29500","24880"
"New entrant CS","2022","40-49","Overseas","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","Overseas","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","Eastern Scotland","Heterosexual / straight","315","[c]","32930","27570"
"New entrant CS","2022","40-49","Scotland","Eastern Scotland","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","Eastern Scotland","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","Eastern Scotland","Unknown","230","[c]","33200","27230"
"New entrant CS","2022","40-49","Scotland","Highlands and Islands","Heterosexual / straight","30","[c]","27110","27230"
"New entrant CS","2022","40-49","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","Highlands and Islands","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","North Eastern Scotland","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","North Eastern Scotland","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","Southern Scotland","Heterosexual / straight","65","[c]","25680","24640"
"New entrant CS","2022","40-49","Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","Southern Scotland","Unknown","35","[c]","24350","22000"
"New entrant CS","2022","40-49","Scotland","West Central Scotland","Heterosexual / straight","350","[c]","32920","27570"
"New entrant CS","2022","40-49","Scotland","West Central Scotland","LGBO","30","[c]","32550","31390"
"New entrant CS","2022","40-49","Scotland","West Central Scotland","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","West Central Scotland","Unknown","160","[c]","33180","27940"
"New entrant CS","2022","40-49","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","150","[c]","32690","29290"
"New entrant CS","2022","40-49","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","55","[c]","32030","26350"
"New entrant CS","2022","40-49","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","195","[c]","31430","27570"
"New entrant CS","2022","40-49","South East (England)","Hampshire and Isle of Wight","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","Hampshire and Isle of Wight","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","Hampshire and Isle of Wight","Unknown","95","[c]","31700","27010"
"New entrant CS","2022","40-49","South East (England)","Kent","Heterosexual / straight","100","[c]","29850","26230"
"New entrant CS","2022","40-49","South East (England)","Kent","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","Kent","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","Kent","Unknown","55","[c]","27370","26130"
