"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Other","AA/AO","Female","445","[c]","21150","21170"
"Leaver CS","2022","Unknown","Other","AA/AO","Male","395","[c]","20710","20770"
"Leaver CS","2022","Unknown","Other","EO","Female","85","[c]","27020","26930"
"Leaver CS","2022","Unknown","Other","EO","Male","195","[c]","28830","28670"
"Leaver CS","2022","Unknown","Other","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other","SEO/HEO","Female","110","[c]","38410","37480"
"Leaver CS","2022","Unknown","Other","SEO/HEO","Male","130","[c]","39360","37130"
"Leaver CS","2022","Unknown","Other","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other","Unknown","Male","220","[c]","36650","33570"
"Leaver CS","2022","Unknown","Planning","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning Inspectors","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning Inspectors","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","G6/G7","Male","40","[c]","62650","60830"
"Leaver CS","2022","Unknown","Policy","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","SEO/HEO","Female","75","[c]","38370","37410"
"Leaver CS","2022","Unknown","Policy","SEO/HEO","Male","50","[c]","39860","40920"
"Leaver CS","2022","Unknown","Project Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","AA/AO","Male","60","[c]","21980","22500"
"Leaver CS","2022","Unknown","Science and Engineering","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","EO","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","SEO/HEO","Male","55","[c]","39170","39120"
"Leaver CS","2022","Unknown","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Research","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Research","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Research","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Research","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Research","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","AA/AO","Female","2110","[c]","21880","21260"
"Leaver CS","2022","Unknown","Unknown","AA/AO","Male","1370","[c]","22760","21260"
"Leaver CS","2022","Unknown","Unknown","EO","Female","915","[c]","28010","27570"
"Leaver CS","2022","Unknown","Unknown","EO","Male","670","[c]","28340","27570"
"Leaver CS","2022","Unknown","Unknown","G6/G7","Female","190","[c]","63180","62170"
"Leaver CS","2022","Unknown","Unknown","G6/G7","Male","300","[c]","65670","62170"
"Leaver CS","2022","Unknown","Unknown","SCS level","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SCS level","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SEO/HEO","Female","530","[c]","38640","36820"
"Leaver CS","2022","Unknown","Unknown","SEO/HEO","Male","655","[c]","39510","38570"
"Leaver CS","2022","Unknown","Unknown","Unknown","Female","60","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Veterinarian","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Veterinarian","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Digital, Data and Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Digital, Data and Technology","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Digital, Data and Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Digital, Data and Technology","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Economics","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Economics","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Economics","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Economics","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Economics","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Economics","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Economics","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Economics","SEO/HEO","Male","50","[c]","33300","33750"
"Leaver Dept.","2022","Analysis","Economics","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Economics","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Geography","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Geography","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Geography","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Geography","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Human Resources","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Human Resources","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Intelligence Analysis","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Intelligence Analysis","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Internal Audit","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Internal Audit","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Delivery","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Research","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Research","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","SEO/HEO","Female","35","[c]","36580","34340"
"Leaver Dept.","2022","Analysis","Statistics","SEO/HEO","Male","35","[c]","37440","38020"
"Leaver Dept.","2022","Analysis","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","G6/G7","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","G6/G7","Male","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Commercial","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Commercial","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Commercial","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Commercial","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Commercial","G6/G7","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Commercial","G6/G7","Male","55","[c]","60880","58770"
"Leaver Dept.","2022","Commercial","Commercial","SCS level","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Commercial","SCS level","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Commercial","SEO/HEO","Female","135","[c]","38100","38790"
"Leaver Dept.","2022","Commercial","Commercial","SEO/HEO","Male","95","[c]","37470","36820"
"Leaver Dept.","2022","Commercial","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Digital, Data and Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Digital, Data and Technology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Knowledge and Information Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Knowledge and Information Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Operational Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Operational Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Operational Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Other","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Other","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Other","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Other","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Other","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Other","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Policy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Policy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Policy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","EO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","G6/G7","Female","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","G6/G7","Male","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","SEO/HEO","Female","100","[c]","36400","35840"
"Leaver Dept.","2022","Communications","Communications","SEO/HEO","Male","70","[c]","36310","36290"
"Leaver Dept.","2022","Communications","Human Resources","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Other","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Other","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Other","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Other","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Project Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","EO","Female","30","[c]","27920","27570"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Legal","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Legal","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Operational Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Operational Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Operational Delivery","EO","Male","5","[c]","[c]","[c]"
